"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00001","","","","39","10","3","5","7","10","10","3","14","0.4","3.5","9","6","5","5","5","7","1","1","1","0","3.9","12.9","17","0.133333333","0.25","0.229411765","1.7","0.435897436","0.3","0.076923077","0.39","0.1","0.9","0.230769231","17.64705882","30.23255814","25.64102564","0.379867047","1.481481481","3.703703704","14.44444444","8.547008547","33.33333333","12.25071225","47.77777778"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00002","","","","39","31","1","5","7","13","3","0","6","0","1.4","5","5","9","7","5","5","3","3","3","3.03","1.4","6.4","6","","0.233333333","0.233333333","0.461538462","0.153846154","0","0","0.107692308","0.035897436","0.384615385","0.128205128","0","21.875","33.33333333","0","0","1.329534663","3.988603989","4.748338082","14.24501425","6.077872745","18.23361823"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00003","","","","39","24","1","3","3","11","11","5","10","1.2","1.7","3","1","5","5","3","7","3","1","1","0.02","2.9","5.9","15","0.24","0.17","0.193333333","1.363636364","0.384615385","0.454545455","0.128205128","0.263636364","0.074358974","0.272727273","0.076923077","33.33333333","49.15254237","28.20512821","1.13960114","4.04040404","2.754036087","9.764309764","2.849002849","10.1010101","5.603038936","19.86531987"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00004","","","","39","37","1","3","7","17","10","0","17","0","4.5","13","2","5","7","9","1","5","5","3","7.23","4.5","17.5","17","","0.264705882","0.264705882","1","0.435897436","0","0","0.264705882","0.115384615","0.764705882","0.333333333","0","25.71428571","43.58974359","0","0","4.273504274","9.803921569","12.34567901","28.32244009","16.61918329","38.12636166"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00005","","","","39","12","3","5","5","12","5","0","8","0","1.9","5","2","5","5","5","3","5","5","3","6.12","1.9","6.9","8","","0.2375","0.2375","0.666666667","0.205128205","0","0","0.158333333","0.048717949","0.416666667","0.128205128","0","27.53623188","30.76923077","0","0","1.804368471","5.864197531","4.748338082","15.43209877","6.552706553","21.2962963"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00006","","","","39","29","1","1","3","23","20","7","18","2","3","9","4","5","5","3","1","5","5","3","10.5","5","14","25","0.285714286","0.166666667","0.2","1.086956522","0.641025641","0.304347826","0.179487179","0.217391304","0.128205128","0.391304348","0.230769231","28","35.71428571","58.97435897","1.899335233","3.220611916","4.748338082","8.051529791","8.547008547","14.49275362","13.29534663","22.54428341"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00007","","","","39","18","1","3","5","18","4","0","5","0","1.2","4","4","5","5","5","1","5","5","3","7.23","1.2","5.2","5","","0.24","0.24","0.277777778","0.128205128","0","0","0.066666667","0.030769231","0.222222222","0.102564103","0","23.07692308","46.15384615","0","0","1.13960114","2.469135802","3.798670465","8.230452675","4.938271605","10.69958848"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00008","","","","39","37","1","5","3","3","1","0","2","0","0.3","5","6","7","5","1","1","5","5","3","6.12","0.3","5.3","2","","0.15","0.15","0.666666667","0.051282051","0","0","0.1","0.007692308","1.666666667","0.128205128","0","5.660377358","7.692307692","0","0","0.284900285","3.703703704","4.748338082","61.72839506","5.033238367","65.43209877"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00009","","","","39","11","1","3","5","11","11","8","10","2","2.1","4","1","5","3","1","5","3","1","1","0.12","4.1","8.1","18","0.25","0.21","0.227777778","1.636363636","0.461538462","0.727272727","0.205128205","0.372727273","0.105128205","0.363636364","0.102564103","44.44444444","50.61728395","28.20512821","1.899335233","6.734006734","3.893637227","13.8047138","3.798670465","13.46801347","7.692307692","27.27272727"
"","","MZP2011GUR-AT06","","","","","","","","","MZP2011GUR-AT06-00010","","","","39","20","1","3","5","18","5","0","8","0","2","5.2","2","5","3","3","1","7","5","3","10.5","2","7.2","8","","0.25","0.25","0.444444444","0.205128205","0","0","0.111111111","0.051282051","0.288888889","0.133333333","0","27.77777778","46.15384615","0","0","1.899335233","4.115226337","4.938271605","10.69958848","6.837606838","14.81481481"
