"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00049","","","","39","24","3","5","5","23","23","32","15","8.8","3.7","10.5","2","5","3","3","12.5","23","47","0.275","0.246666667","0.265957447","2.043478261","1.205128205","1.391304348","0.820512821","0.543478261","0.320512821","0.456521739","0.269230769","68.08510638","54.34782609","58.97435897","8.357075024","14.17069243","11.8708452","20.12882448","9.971509972","16.90821256","21.84235518","37.03703704"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00050","","","","39","36","1","1","5","30","30","19","19","4","4.7","14.6","4","1","1","3","8.7","23.3","38","0.210526316","0.247368421","0.228947368","1.266666667","0.974358974","0.633333333","0.487179487","0.29","0.223076923","0.486666667","0.374358974","50","37.33905579","76.92307692","3.798670465","4.938271605","8.262108262","10.74074074","13.8651472","18.02469136","22.12725546","28.7654321"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00051","","","","39","34","1","3","5","30","30","18","19","4.5","4.6","7.5","5","5","5","3","9.1","16.6","37","0.25","0.242105263","0.245945946","1.233333333","0.948717949","0.6","0.461538462","0.303333333","0.233333333","0.25","0.192307692","48.64864865","54.81927711","76.92307692","4.273504274","5.555555556","8.641975309","11.2345679","7.122507123","9.259259259","15.76448243","20.49382716"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00052","","","","39","34","1","3","5","30","30","33","16","8.6","3.9","5.5","7","7","7","3","12.5","18","49","0.260606061","0.24375","0.255102041","1.633333333","1.256410256","1.1","0.846153846","0.416666667","0.320512821","0.183333333","0.141025641","67.34693878","69.44444444","76.92307692","8.1671415","10.61728395","11.8708452","15.43209877","5.22317189","6.790123457","17.09401709","22.22222222"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00053","","","","39","25","3","5","7","25","25","35","31","9.3","6.9","7.7","6","5","5","1","16.2","23.9","66","0.265714286","0.222580645","0.245454545","2.64","1.692307692","1.4","0.897435897","0.648","0.415384615","0.308","0.197435897","53.03030303","67.78242678","64.1025641","8.831908832","13.77777778","15.38461538","24","7.312440646","11.40740741","22.69705603","35.40740741"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00054","","","","39","32","1","1","7","32","30","32","32","9.5","8.9","12.3","4","5","5","3","18.4","30.7","64","0.296875","0.278125","0.2875","2","1.641025641","1","0.820512821","0.575","0.471794872","0.384375","0.315384615","50","59.93485342","82.05128205","9.021842355","10.99537037","17.47388414","21.2962963","11.68091168","14.23611111","29.15479582","35.53240741"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00055","","","","39","32","3","5","5","29","29","32","40","8.5","9.9","8.5","7","3","3","1","18.4","26.9","72","0.265625","0.2475","0.255555556","2.482758621","1.846153846","1.103448276","0.820512821","0.634482759","0.471794872","0.293103448","0.217948718","44.44444444","68.40148699","74.35897436","8.072174739","10.85568327","17.47388414","23.49936143","8.072174739","10.85568327","25.54605888","34.3550447"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00056","","","","39","30","1","1","5","26","25","32","20","9","3.9","9.6","8","3","3","1","12.9","22.5","52","0.28125","0.195","0.248076923","2","1.333333333","1.230769231","0.820512821","0.496153846","0.330769231","0.369230769","0.246153846","61.53846154","57.33333333","66.66666667","8.547008547","12.82051282","12.25071225","18.37606838","9.116809117","13.67521368","21.36752137","32.05128205"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00057","","","","39","31","1","1","5","29","27","31","23","8.9","5","7.5","4","3","3","1","13.9","21.4","54","0.287096774","0.217391304","0.257407407","1.862068966","1.384615385","1.068965517","0.794871795","0.479310345","0.356410256","0.25862069","0.192307692","57.40740741","64.95327103","74.35897436","8.452041785","11.36653895","13.20037987","17.75223499","7.122507123","9.578544061","20.32288699","27.33077905"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00058","","","","39","29","3","5","5","27","26","19","36","4.2","6.7","9.4","8","3","3","3","10.9","20.3","55","0.221052632","0.186111111","0.198181818","2.037037037","1.41025641","0.703703704","0.487179487","0.403703704","0.279487179","0.348148148","0.241025641","34.54545455","53.69458128","69.23076923","3.988603989","5.761316872","10.35137702","14.95198903","8.926875594","12.89437586","19.27825261","27.84636488"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00059","","","","39","24","3","5","7","23","22","35","15","9","4","10.5","2","5","3","3","13","23.5","50","0.257142857","0.266666667","0.26","2.173913043","1.282051282","1.52173913","0.897435897","0.565217391","0.333333333","0.456521739","0.269230769","70","55.31914894","58.97435897","8.547008547","14.49275362","12.34567901","20.93397746","9.971509972","16.90821256","22.31718898","37.84219002"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00060","","","","39","37","1","3","5","34","34","29","18","7.2","4.5","5.5","5","3","3","5","11.7","17.2","47","0.248275862","0.25","0.24893617","1.382352941","1.205128205","0.852941176","0.743589744","0.344117647","0.3","0.161764706","0.141025641","61.70212766","68.02325581","87.17948718","6.837606838","7.843137255","11.11111111","12.74509804","5.22317189","5.991285403","16.334283","18.73638344"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00061","","","","39","31","3","5","7","30","25","26","30","7.1","6.3","9.6","5","5","5","1","13.4","23","56","0.273076923","0.21","0.239285714","1.866666667","1.435897436","0.866666667","0.666666667","0.446666667","0.343589744","0.32","0.246153846","46.42857143","58.26086957","76.92307692","6.742640076","8.765432099","12.72554606","16.54320988","9.116809117","11.85185185","21.84235518","28.39506173"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00062","","","","39","26","1","1","5","25","24","24","32","5.1","6.7","12","2","3","5","3","11.8","23.8","56","0.2125","0.209375","0.210714286","2.24","1.435897436","0.96","0.615384615","0.472","0.302564103","0.48","0.307692308","42.85714286","49.57983193","64.1025641","4.843304843","7.555555556","11.20607787","17.48148148","11.3960114","17.77777778","22.60208927","35.25925926"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00063","","","","39","29","1","1","5","27","27","27","20","6.6","4.6","8.5","5","3","5","3","11.2","19.7","47","0.244444444","0.23","0.238297872","1.740740741","1.205128205","1","0.692307692","0.414814815","0.287179487","0.314814815","0.217948718","57.44680851","56.85279188","69.23076923","6.267806268","9.053497942","10.6362773","15.36351166","8.072174739","11.65980796","18.70845204","27.02331962"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00064","","","","39","27","1","1","7","25","24","24","29","6.1","6.7","14.6","6","5","5","3","12.8","27.4","53","0.254166667","0.231034483","0.241509434","2.12","1.358974359","0.96","0.615384615","0.512","0.328205128","0.584","0.374358974","45.28301887","46.71532847","64.1025641","5.79297246","9.037037037","12.15574549","18.96296296","13.8651472","21.62962963","26.02089269","40.59259259"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00065","","","","39","32","1","3","5","31","30","29","30","7.1","7.7","8.9","8","5","5","7","14.8","23.7","59","0.244827586","0.256666667","0.250847458","1.903225806","1.512820513","0.935483871","0.743589744","0.477419355","0.379487179","0.287096774","0.228205128","49.15254237","62.44725738","79.48717949","6.742640076","8.482676225","14.05508072","17.68219833","8.452041785","10.63321386","22.50712251","28.31541219"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00066","","","","39","30","3","5","5","30","29","20","24","4.7","4.3","9.8","5","3","3","1","9","18.8","44","0.235","0.179166667","0.204545455","1.466666667","1.128205128","0.666666667","0.512820513","0.3","0.230769231","0.326666667","0.251282051","45.45454545","47.87234043","76.92307692","4.463437797","5.802469136","8.547008547","11.11111111","9.30674264","12.09876543","17.85375119","23.20987654"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00067","","","","39","39","1","1","7","29","29","18","32","4.6","6.9","14.3","6","5","5","1","11.5","25.8","50","0.255555556","0.215625","0.23","1.724137931","1.282051282","0.620689655","0.461538462","0.396551724","0.294871795","0.493103448","0.366666667","36","44.57364341","74.35897436","4.368471035","5.874840358","10.92117759","14.68710089","13.58024691","18.26309068","24.5014245","32.95019157"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00068","","","","39","33","3","5","5","29","27","30","32","7.3","6.9","8.5","7","5","5","3","14.2","22.7","62","0.243333333","0.215625","0.229032258","2.137931034","1.58974359","1.034482759","0.769230769","0.489655172","0.364102564","0.293103448","0.217948718","48.38709677","62.55506608","74.35897436","6.932573599","9.32311622","13.48528015","18.13537676","8.072174739","10.85568327","21.55745489","28.99106003"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00069","","","","39","32","1","1","5","30","30","27","31","7.2","6.6","8.5","4","1","3","1","13.8","22.3","58","0.266666667","0.212903226","0.237931034","1.933333333","1.487179487","0.9","0.692307692","0.46","0.353846154","0.283333333","0.217948718","46.55172414","61.88340807","76.92307692","6.837606838","8.888888889","13.10541311","17.03703704","8.072174739","10.49382716","21.17758784","27.5308642"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00070","","","","39","29","1","1","7","27","27","32","19","8.3","4.5","16.9","5","1","3","3","12.8","29.7","51","0.259375","0.236842105","0.250980392","1.888888889","1.307692308","1.185185185","0.820512821","0.474074074","0.328205128","0.625925926","0.433333333","62.74509804","43.0976431","69.23076923","7.882241216","11.38545953","12.15574549","17.55829904","16.04938272","23.1824417","28.20512821","40.74074074"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00071","","","","39","30","1","3","7","28","27","16","30","4.3","6.2","10.3","1","3","3","3","10.5","20.8","46","0.26875","0.206666667","0.22826087","1.642857143","1.179487179","0.571428571","0.41025641","0.375","0.269230769","0.367857143","0.264102564","34.7826087","50.48076923","71.79487179","4.08357075","5.687830688","9.971509972","13.88888889","9.781576448","13.62433862","19.75308642","27.51322751"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00072","","","","39","34","3","5","5","30","30","24","31","5.8","7.3","14.6","4","3","3","3","13.1","27.7","55","0.241666667","0.235483871","0.238181818","1.833333333","1.41025641","0.8","0.615384615","0.436666667","0.335897436","0.486666667","0.374358974","43.63636364","47.29241877","76.92307692","5.508072175","7.160493827","12.44064577","16.17283951","13.8651472","18.02469136","26.30579297","34.19753086"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00073","","","","39","33","1","1","5","29","28","19","29","5","5.6","6.5","6","3","3","3","10.6","17.1","48","0.263157895","0.193103448","0.220833333","1.655172414","1.230769231","0.655172414","0.487179487","0.365517241","0.271794872","0.224137931","0.166666667","39.58333333","61.98830409","74.35897436","4.748338082","6.385696041","10.06647673","13.53767561","6.172839506","8.301404853","16.23931624","21.83908046"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00074","","","","39","32","1","3","5","28","28","22","32","6","6.5","9.5","6","5","5","1","12.5","22","54","0.272727273","0.203125","0.231481481","1.928571429","1.384615385","0.785714286","0.564102564","0.446428571","0.320512821","0.339285714","0.243589744","40.74074074","56.81818182","71.79487179","5.698005698","7.936507937","11.8708452","16.53439153","9.021842355","12.56613757","20.89268756","29.1005291"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00075","","","","39","30","1","3","5","28","28","29","32","6.7","7.2","12.3","8","3","3","1","13.9","26.2","61","0.231034483","0.225","0.227868852","2.178571429","1.564102564","1.035714286","0.743589744","0.496428571","0.356410256","0.439285714","0.315384615","47.54098361","53.05343511","71.79487179","6.362773029","8.862433862","13.20037987","18.38624339","11.68091168","16.26984127","24.88129155","34.65608466"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00076","","","","39","29","1","1","7","28","28","41","23","12.3","4.5","12.5","8","3","3","1","16.8","29.3","64","0.3","0.195652174","0.2625","2.285714286","1.641025641","1.464285714","1.051282051","0.6","0.430769231","0.446428571","0.320512821","64.0625","57.33788396","71.79487179","11.68091168","16.26984127","15.95441595","22.22222222","11.8708452","16.53439153","27.82526116","38.75661376"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00077","","","","39","37","1","1","5","35","30","14","24","4.1","5.7","17","6","5","5","5","9.8","26.8","38","0.292857143","0.2375","0.257894737","1.085714286","0.974358974","0.4","0.358974359","0.28","0.251282051","0.485714286","0.435897436","36.84210526","36.56716418","89.74358974","3.893637227","4.338624339","9.30674264","10.37037037","16.14434948","17.98941799","25.45109212","28.35978836"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00078","","","","39","37","1","1","5","35","32","27","32","8","6.5","17.3","8","5","5","3","14.5","31.8","59","0.296296296","0.203125","0.245762712","1.685714286","1.512820513","0.771428571","0.692307692","0.414285714","0.371794872","0.494285714","0.443589744","45.76271186","45.59748428","89.74358974","7.597340931","8.465608466","13.77018044","15.34391534","16.42924976","18.30687831","30.1994302","33.65079365"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00079","","","","39","27","1","1","5","22","21","32","41","7.7","10.1","10.2","5","3","3","3","17.8","28","73","0.240625","0.246341463","0.243835616","3.318181818","1.871794872","1.454545455","0.820512821","0.809090909","0.456410256","0.463636364","0.261538462","43.83561644","63.57142857","56.41025641","7.312440646","12.96296296","16.90408357","29.96632997","9.686609687","17.17171717","26.59069326","47.13804714"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00080","","","","39","31","1","3","5","30","29","18","22","5","6.5","14.3","4","5","5","5","11.5","25.8","40","0.277777778","0.295454545","0.2875","1.333333333","1.025641026","0.6","0.461538462","0.383333333","0.294871795","0.476666667","0.366666667","45","44.57364341","76.92307692","4.748338082","6.172839506","10.92117759","14.19753086","13.58024691","17.65432099","24.5014245","31.85185185"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00081","","","","39","35","1","1","7","31","29","21","13","6","3.5","10.3","4","1","1","3","9.5","19.8","34","0.285714286","0.269230769","0.279411765","1.096774194","0.871794872","0.677419355","0.538461538","0.306451613","0.243589744","0.332258065","0.264102564","61.76470588","47.97979798","79.48717949","5.698005698","7.168458781","9.021842355","11.35005974","9.781576448","12.30585424","18.8034188","23.65591398"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00082","","","","39","28","3","5","7","28","27","28","30","7.6","7","7.5","1","3","3","1","14.6","22.1","58","0.271428571","0.233333333","0.251724138","2.071428571","1.487179487","1","0.717948718","0.521428571","0.374358974","0.267857143","0.192307692","48.27586207","66.06334842","71.79487179","7.217473884","10.05291005","13.8651472","19.31216931","7.122507123","9.920634921","20.98765432","29.23280423"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00083","","","","39","25","1","3","5","25","25","20","27","4","6.6","17","6","3","3","1","10.6","27.6","47","0.2","0.244444444","0.225531915","1.88","1.205128205","0.8","0.512820513","0.424","0.271794872","0.68","0.435897436","42.55319149","38.4057971","64.1025641","3.798670465","5.925925926","10.06647673","15.7037037","16.14434948","25.18518519","26.21082621","40.88888889"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00084","","","","39","32","1","3","7","32","30","29","23","7.7","5.5","7.9","5","1","3","3","13.2","21.1","52","0.265517241","0.239130435","0.253846154","1.625","1.333333333","0.90625","0.743589744","0.4125","0.338461538","0.246875","0.202564103","55.76923077","62.55924171","82.05128205","7.312440646","8.912037037","12.53561254","15.27777778","7.502374169","9.143518519","20.0379867","24.4212963"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00085","","","","39","30","1","3","5","29","28","31","40","7.3","9.9","14.6","4","3","3","3","17.2","31.8","71","0.235483871","0.2475","0.242253521","2.448275862","1.820512821","1.068965517","0.794871795","0.593103448","0.441025641","0.503448276","0.374358974","43.66197183","54.08805031","74.35897436","6.932573599","9.32311622","16.334283","21.96679438","13.8651472","18.64623244","30.1994302","40.61302682"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00086","","","","39","35","1","1","7","30","28","34","19","8.5","5","10.3","6","5","3","3","13.5","23.8","53","0.25","0.263157895","0.254716981","1.766666667","1.358974359","1.133333333","0.871794872","0.45","0.346153846","0.343333333","0.264102564","64.1509434","56.72268908","76.92307692","8.072174739","10.49382716","12.82051282","16.66666667","9.781576448","12.71604938","22.60208927","29.38271605"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00087","","","","39","33","1","5","7","31","31","29","33","8","6.5","12","2","3","3","1","14.5","26.5","62","0.275862069","0.196969697","0.233870968","2","1.58974359","0.935483871","0.743589744","0.467741935","0.371794872","0.387096774","0.307692308","46.77419355","54.71698113","79.48717949","7.597340931","9.557945042","13.77018044","17.32377539","11.3960114","14.33691756","25.16619183","31.66069295"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00088","","","","39","32","1","3","5","29","29","20","28","4.5","6","6.5","5","3","3","3","10.5","17","48","0.225","0.214285714","0.21875","1.655172414","1.230769231","0.689655172","0.512820513","0.362068966","0.269230769","0.224137931","0.166666667","41.66666667","61.76470588","74.35897436","4.273504274","5.747126437","9.971509972","13.40996169","6.172839506","8.301404853","16.14434948","21.71136654"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00089","","","","39","28","1","1","5","27","27","30","21","9.5","5","7.5","5","5","5","3","14.5","22","51","0.316666667","0.238095238","0.284313725","1.888888889","1.307692308","1.111111111","0.769230769","0.537037037","0.371794872","0.277777778","0.192307692","58.82352941","65.90909091","69.23076923","9.021842355","13.03155007","13.77018044","19.89026063","7.122507123","10.28806584","20.89268756","30.17832647"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00090","","","","39","31","1","1","5","30","30","20","27","4","6","9.7","6","3","3","5","10","19.7","47","0.2","0.222222222","0.212765957","1.566666667","1.205128205","0.666666667","0.512820513","0.333333333","0.256410256","0.323333333","0.248717949","42.55319149","50.76142132","76.92307692","3.798670465","4.938271605","9.496676163","12.34567901","9.211775878","11.97530864","18.70845204","24.32098765"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00091","","","","39","36","1","1","7","34","30","26","40","6.5","8.9","9.3","6","3","1","3","15.4","24.7","66","0.25","0.2225","0.233333333","1.941176471","1.692307692","0.764705882","0.666666667","0.452941176","0.394871795","0.273529412","0.238461538","39.39393939","62.34817814","87.17948718","6.172839506","7.080610022","14.62488129","16.77559913","8.831908832","10.13071895","23.45679012","26.90631808"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00092","","","","39","32","1","3","5","30","28","33","17","8.9","4.7","11.5","2","1","1","1","13.6","25.1","50","0.26969697","0.276470588","0.272","1.666666667","1.282051282","1.1","0.846153846","0.453333333","0.348717949","0.383333333","0.294871795","66","54.18326693","76.92307692","8.452041785","10.98765432","12.91547958","16.79012346","10.92117759","14.19753086","23.83665717","30.98765432"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00093","","","","39","33","1","5","5","30","30","40","43","10","8.9","12.3","6","5","3","3","18.9","31.2","83","0.25","0.206976744","0.227710843","2.766666667","2.128205128","1.333333333","1.025641026","0.63","0.484615385","0.41","0.315384615","48.19277108","60.57692308","76.92307692","9.496676163","12.34567901","17.94871795","23.33333333","11.68091168","15.18518519","29.62962963","38.51851852"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00094","","","","39","30","1","3","5","30","29","30","19","8.8","4","6.5","6","3","3","3","12.8","19.3","49","0.293333333","0.210526316","0.26122449","1.633333333","1.256410256","1","0.769230769","0.426666667","0.328205128","0.216666667","0.166666667","61.2244898","66.32124352","76.92307692","8.357075024","10.86419753","12.15574549","15.80246914","6.172839506","8.024691358","18.328585","23.82716049"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00095","","","","39","33","1","1","5","30","30","26","31","7","6.5","6.7","4","3","3","3","13.5","20.2","57","0.269230769","0.209677419","0.236842105","1.9","1.461538462","0.866666667","0.666666667","0.45","0.346153846","0.223333333","0.171794872","45.61403509","66.83168317","76.92307692","6.647673314","8.641975309","12.82051282","16.66666667","6.362773029","8.271604938","19.18328585","24.9382716"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00096","","","","39","29","1","1","5","24","24","28","32","7.5","7","4.7","6","5","5","1","14.5","19.2","60","0.267857143","0.21875","0.241666667","2.5","1.538461538","1.166666667","0.717948718","0.604166667","0.371794872","0.195833333","0.120512821","46.66666667","75.52083333","61.53846154","7.122507123","11.57407407","13.77018044","22.37654321","4.463437797","7.25308642","18.23361823","29.62962963"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00097","","","","39","30","1","1","5","30","30","52","32","12.3","6.3","5.5","5","5","5","1","18.6","24.1","84","0.236538462","0.196875","0.221428571","2.8","2.153846154","1.733333333","1.333333333","0.62","0.476923077","0.183333333","0.141025641","61.9047619","77.17842324","76.92307692","11.68091168","15.18518519","17.66381766","22.96296296","5.22317189","6.790123457","22.88698955","29.75308642"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00098","","","","39","24","1","1","5","24","22","30","20","7","4.5","9.5","4","1","3","3","11.5","21","50","0.233333333","0.225","0.23","2.083333333","1.282051282","1.25","0.769230769","0.479166667","0.294871795","0.395833333","0.243589744","60","54.76190476","61.53846154","6.647673314","10.80246914","10.92117759","17.74691358","9.021842355","14.66049383","19.94301994","32.40740741"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00099","","","","39","32","1","1","5","31","31","31","40","8.1","9.7","13","4","3","3","3","17.8","30.8","71","0.261290323","0.2425","0.250704225","2.290322581","1.820512821","1","0.794871795","0.574193548","0.456410256","0.419354839","0.333333333","43.66197183","57.79220779","79.48717949","7.692307692","9.677419355","16.90408357","21.26642772","12.34567901","15.53166069","29.24976258","36.79808841"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00100","","","","39","30","1","1","5","29","29","21","24","5.6","5.6","11.3","5","3","3","1","11.2","22.5","45","0.266666667","0.233333333","0.248888889","1.551724138","1.153846154","0.724137931","0.538461538","0.386206897","0.287179487","0.389655172","0.28974359","46.66666667","49.77777778","74.35897436","5.318138651","7.151979566","10.6362773","14.30395913","10.73124406","14.43167305","21.36752137","28.73563218"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00101","","","","39","28","1","3","5","27","27","22","22","5.6","6","12.3","6","5","5","1","11.6","23.9","44","0.254545455","0.272727273","0.263636364","1.62962963","1.128205128","0.814814815","0.564102564","0.42962963","0.297435897","0.455555556","0.315384615","50","48.53556485","69.23076923","5.318138651","7.68175583","11.01614435","15.9122085","11.68091168","16.87242798","22.69705603","32.78463649"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00102","","","","39","34","1","3","5","30","30","24","31","6.5","6.8","8.5","4","3","3","3","13.3","21.8","55","0.270833333","0.219354839","0.241818182","1.833333333","1.41025641","0.8","0.615384615","0.443333333","0.341025641","0.283333333","0.217948718","43.63636364","61.00917431","76.92307692","6.172839506","8.024691358","12.6305793","16.41975309","8.072174739","10.49382716","20.70275404","26.91358025"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00103","","","","39","37","3","5","5","35","33","27","32","7.5","6.5","12.3","8","3","3","3","14","26.3","59","0.277777778","0.203125","0.237288136","1.685714286","1.512820513","0.771428571","0.692307692","0.4","0.358974359","0.351428571","0.315384615","45.76271186","53.23193916","89.74358974","7.122507123","7.936507937","13.29534663","14.81481481","11.68091168","13.01587302","24.97625831","27.83068783"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00104","","","","39","29","1","1","5","22","22","32","32","7.9","7.9","15.6","6","3","5","1","15.8","31.4","64","0.246875","0.246875","0.246875","2.909090909","1.641025641","1.454545455","0.820512821","0.718181818","0.405128205","0.709090909","0.4","50","50.31847134","56.41025641","7.502374169","13.2996633","15.00474834","26.5993266","14.81481481","26.26262626","29.81956315","52.86195286"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00105","","","","39","36","3","5","5","30","30","39","43","9.8","9.5","9.9","6","3","3","3","19.3","29.2","82","0.251282051","0.220930233","0.235365854","2.733333333","2.102564103","1.3","1","0.643333333","0.494871795","0.33","0.253846154","47.56097561","66.09589041","76.92307692","9.30674264","12.09876543","18.328585","23.82716049","9.401709402","12.22222222","27.7302944","36.04938272"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00106","","","","39","34","1","1","5","29","27","31","29","8.9","8","18.6","4","1","3","1","16.9","35.5","60","0.287096774","0.275862069","0.281666667","2.068965517","1.538461538","1.068965517","0.794871795","0.582758621","0.433333333","0.64137931","0.476923077","51.66666667","47.6056338","74.35897436","8.452041785","11.36653895","16.04938272","21.58365262","17.66381766","23.75478927","33.71320038","45.33844189"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00107","","","","39","37","1","1","5","32","30","32","24","8.1","5.9","5.5","5","3","3","5","14","19.5","56","0.253125","0.245833333","0.25","1.75","1.435897436","1","0.820512821","0.4375","0.358974359","0.171875","0.141025641","57.14285714","71.79487179","82.05128205","7.692307692","9.375","13.29534663","16.2037037","5.22317189","6.365740741","18.51851852","22.56944444"
