"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00012","","","","39","26","1","1","7","26","26","50","60","12","6","25.8","1","1","1","1","7","7","3","12.39","18","43.8","110","0.24","0.1","0.163636364","4.230769231","2.820512821","1.923076923","1.282051282","0.692307692","0.461538462","0.992307692","0.661538462","45.45454545","41.09589041","66.66666667","11.3960114","17.09401709","17.09401709","25.64102564","24.5014245","36.75213675","41.5954416","62.39316239"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00013","","","","39","27","1","3","7","27","27","52","90","14.5","12.5","30.2","1","1","1","5","5","3","1","3.03","27","57.2","142","0.278846154","0.138888889","0.190140845","5.259259259","3.641025641","1.925925926","1.333333333","1","0.692307692","1.118518519","0.774358974","36.61971831","47.2027972","69.23076923","13.77018044","19.89026063","25.64102564","37.03703704","28.67996201","41.4266118","54.32098765","78.46364883"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00014","","","","39","20","3","9","7","11","11","7","10","2.1","1.3","7","5","7","1","5","1","1","1","1.5","3.4","10.4","17","0.3","0.13","0.2","1.545454545","0.435897436","0.636363636","0.179487179","0.309090909","0.087179487","0.636363636","0.179487179","41.17647059","32.69230769","28.20512821","1.994301994","7.070707071","3.228869896","11.44781145","6.647673314","23.56902357","9.87654321","35.01683502"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00015","","","","39","24","1","5","5","13","13","5","20","1.4","2.5","17.8","5","5","1","1","7","5","3","7.76","3.9","21.7","25","0.28","0.125","0.156","1.923076923","0.641025641","0.384615385","0.128205128","0.3","0.1","1.369230769","0.456410256","20","17.97235023","33.33333333","1.329534663","3.988603989","3.703703704","11.11111111","16.90408357","50.71225071","20.60778727","61.82336182"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00016","","","","39","15","1","5","7","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.25641026","","","","","","","",""
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00017","","","","39","23","1","3","5","10","10","8","8","5","2","13","5","5","3","1","3","3","1","3.03","7","20","16","0.625","0.25","0.4375","1.6","0.41025641","0.8","0.205128205","0.7","0.179487179","1.3","0.333333333","50","35","25.64102564","4.748338082","18.51851852","6.647673314","25.92592593","12.34567901","48.14814815","18.99335233","74.07407407"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00018","","","","39","30","1","3","5","13","13","14","10","8","2.5","17.5","5","3","3","1","5","3","3","7.23","10.5","28","24","0.571428571","0.25","0.4375","1.846153846","0.615384615","1.076923077","0.358974359","0.807692308","0.269230769","1.346153846","0.448717949","58.33333333","37.5","33.33333333","7.597340931","22.79202279","9.971509972","29.91452991","16.61918329","49.85754986","26.59069326","79.77207977"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00019","","","","39","30","5","9","5","15","3","0","5","0","1.1","7.5","5","5","7","1","5","3","3","7.23","1.1","8.6","5","","0.22","0.22","0.333333333","0.128205128","0","0","0.073333333","0.028205128","0.5","0.192307692","0","12.79069767","38.46153846","0","0","1.044634378","2.716049383","7.122507123","18.51851852","8.1671415","21.2345679"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00020","","","","39","38","1","3","5","10","3","0","6","0","1.7","25.7","5","3","3","1","5","3","3","6.12","1.7","27.4","6","","0.283333333","0.283333333","0.6","0.153846154","0","0","0.17","0.043589744","2.57","0.658974359","0","6.204379562","25.64102564","0","0","1.614434948","6.296296296","24.40645774","95.18518519","26.02089269","101.4814815"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00021","","","","39","34","1","5","5","22","22","30","30","8.5","4","18.5","3","3","1","1","5","5","3","7.76","12.5","31","60","0.283333333","0.133333333","0.208333333","2.727272727","1.538461538","1.363636364","0.769230769","0.568181818","0.320512821","0.840909091","0.474358974","50","40.32258065","56.41025641","8.072174739","14.30976431","11.8708452","21.04377104","17.5688509","31.14478114","29.43969611","52.18855219"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00022","","","","39","30","3","5","7","27","27","13","30","10.5","6","36.1","1","1","3","3","1","3","1","0.02","16.5","52.6","43","0.807692308","0.2","0.38372093","1.592592593","1.102564103","0.481481481","0.333333333","0.611111111","0.423076923","1.337037037","0.925641026","30.23255814","31.36882129","69.23076923","9.971509972","14.40329218","15.66951567","22.63374486","34.28300095","49.51989026","49.95251662","72.15363512"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00023","","","","39","19","1","3","5","1","1","0","12","0","2.5","8.5","5","5","3","1","7","5","3","11.03","2.5","11","12","","0.208333333","0.208333333","12","0.307692308","0","0","2.5","0.064102564","8.5","0.217948718","0","22.72727273","2.564102564","0","0","2.374169041","92.59259259","8.072174739","314.8148148","10.44634378","407.4074074"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00024","","","","39","20","1","3","5","14","14","8","18","5","6","7.5","5","7","3","1","5","5","3","6.12","11","18.5","26","0.625","0.333333333","0.423076923","1.857142857","0.666666667","0.571428571","0.205128205","0.785714286","0.282051282","0.535714286","0.192307692","30.76923077","59.45945946","35.8974359","4.748338082","13.22751323","10.44634378","29.1005291","7.122507123","19.84126984","17.5688509","48.94179894"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00025","","","","39","34","1","3","5","34","34","20","23","9","2","23","1","1","3","1","5","5","3","7.23","11","34","43","0.45","0.086956522","0.255813953","1.264705882","1.102564103","0.588235294","0.512820513","0.323529412","0.282051282","0.676470588","0.58974359","46.51162791","32.35294118","87.17948718","8.547008547","9.803921569","10.44634378","11.98257081","21.84235518","25.05446623","32.28869896","37.03703704"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00026","","","","39","30","3","9","5","18","18","20","3","8.5","0.4","15.7","1","1","1","1","5","5","3","7.23","8.9","24.6","23","0.425","0.133333333","0.386956522","1.277777778","0.58974359","1.111111111","0.512820513","0.494444444","0.228205128","0.872222222","0.402564103","86.95652174","36.17886179","46.15384615","8.072174739","17.48971193","8.452041785","18.3127572","14.90978158","32.30452675","23.36182336","50.61728395"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00027","","","","39","30","1","5","7","9","9","18","4","7.6","1.2","38","3","3","3","5","3","1","3","0.02","8.8","46.8","22","0.422222222","0.3","0.4","2.444444444","0.564102564","2","0.461538462","0.977777778","0.225641026","4.222222222","0.974358974","81.81818182","18.8034188","23.07692308","7.217473884","31.27572016","8.357075024","36.21399177","36.08736942","156.3786008","44.44444444","192.5925926"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00028","","","","39","32","1","3","7","21","21","46","55","15","11","35","3","3","3","1","7","5","5","11.03","26","61","101","0.326086957","0.2","0.257425743","4.80952381","2.58974359","2.19047619","1.179487179","1.238095238","0.666666667","1.666666667","0.897435897","45.54455446","42.62295082","53.84615385","14.24501425","26.45502646","24.69135802","45.85537919","33.23836657","61.72839506","57.9297246","107.5837743"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00029","","","","39","30","3","7","5","21","21","8","30","2","7","22.5","5","5","7","1","5","5","5","10.5","9","31.5","38","0.25","0.233333333","0.236842105","1.80952381","0.974358974","0.380952381","0.205128205","0.428571429","0.230769231","1.071428571","0.576923077","21.05263158","28.57142857","53.84615385","1.899335233","3.527336861","8.547008547","15.87301587","21.36752137","39.68253968","29.91452991","55.55555556"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00030","","","","39","22","3","7","5","11","9","5","7","1.2","2","5.5","5","5","3","1","5","5","5","10.5","3.2","8.7","12","0.24","0.285714286","0.266666667","1.090909091","0.307692308","0.454545455","0.128205128","0.290909091","0.082051282","0.5","0.141025641","41.66666667","36.7816092","28.20512821","1.13960114","4.04040404","3.038936372","10.77441077","5.22317189","18.51851852","8.262108262","29.29292929"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00031","","","","39","19","1","3","5","13","5","0","7","0","2","9","5","5","1","1","5","3","3","6.12","2","11","7","","0.285714286","0.285714286","0.538461538","0.179487179","0","0","0.153846154","0.051282051","0.692307692","0.230769231","0","18.18181818","33.33333333","0","0","1.899335233","5.698005698","8.547008547","25.64102564","10.44634378","31.33903134"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00032","","","","39","22","1","5","5","22","22","44","27","12.5","5.6","10.1","3","3","3","1","7","3","5","10.5","18.1","28.2","71","0.284090909","0.207407407","0.254929577","3.227272727","1.820512821","2","1.128205128","0.822727273","0.464102564","0.459090909","0.258974359","61.97183099","64.18439716","56.41025641","11.8708452","21.04377104","17.18898386","30.47138047","9.591642925","17.003367","26.78062678","47.47474747"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00033","","","","39","14","3","9","7","7","4","0","8","0","2.5","6.5","5","5","1","5","5","3","1","0.02","2.5","9","8","","0.3125","0.3125","1.142857143","0.205128205","0","0","0.357142857","0.064102564","0.928571429","0.166666667","0","27.77777778","17.94871795","0","0","2.374169041","13.22751323","6.172839506","34.39153439","8.547008547","47.61904762"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00034","","","","39","35","1","5","7","3","3","5","12","1.2","5.5","8.5","5","5","5","1","5","3","5","7.23","6.7","15.2","17","0.24","0.458333333","0.394117647","5.666666667","0.435897436","1.666666667","0.128205128","2.233333333","0.171794872","2.833333333","0.217948718","29.41176471","44.07894737","7.692307692","1.13960114","14.81481481","6.362773029","82.71604938","8.072174739","104.9382716","14.43494777","187.654321"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00035","","","","39","38","1","1","5","28","28","30","15","9.5","2.2","23","3","3","3","1","5","5","5","7.76","11.7","34.7","45","0.316666667","0.146666667","0.26","1.607142857","1.153846154","1.071428571","0.769230769","0.417857143","0.3","0.821428571","0.58974359","66.66666667","33.71757925","71.79487179","9.021842355","12.56613757","11.11111111","15.47619048","21.84235518","30.42328042","32.95346629","45.8994709"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00036","","","","39","18","5","9","5","14","2","0","4","0","1","13","7","7","1","5","3","3","3","0.02","1","14","4","","0.25","0.25","0.285714286","0.102564103","0","0","0.071428571","0.025641026","0.928571429","0.333333333","0","7.142857143","35.8974359","0","0","0.949667616","2.645502646","12.34567901","34.39153439","13.29534663","37.03703704"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00037","","","","39","20","3","7","7","11","11","16","15","7","3","37","3","3","3","5","3","3","3","3.03","10","47","31","0.4375","0.2","0.322580645","2.818181818","0.794871795","1.454545455","0.41025641","0.909090909","0.256410256","3.363636364","0.948717949","51.61290323","21.27659574","28.20512821","6.647673314","23.56902357","9.496676163","33.67003367","35.1377018","124.5791246","44.63437797","158.2491582"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00038","","","","39","17","1","5","5","4","4","18","13","6.5","2","28.6","1","3","3","1","5","5","3","7.23","8.5","37.1","31","0.361111111","0.153846154","0.274193548","7.75","0.794871795","4.5","0.461538462","2.125","0.217948718","7.15","0.733333333","58.06451613","22.91105121","10.25641026","6.172839506","60.18518519","8.072174739","78.7037037","27.16049383","264.8148148","35.23266857","343.5185185"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00039","","","","39","20","1","5","9","12","12","9","7","4","0.7","10.5","3","3","3","1","5","5","3","6.12","4.7","15.2","16","0.444444444","0.1","0.29375","1.333333333","0.41025641","0.75","0.230769231","0.391666667","0.120512821","0.875","0.269230769","56.25","30.92105263","30.76923077","3.798670465","12.34567901","4.463437797","14.50617284","9.971509972","32.40740741","14.43494777","46.91358025"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00040","","","","39","21","1","1","5","21","21","4","21","1.1","5.5","7.5","5","7","7","1","5","5","3","6.12","6.6","14.1","25","0.275","0.261904762","0.264","1.19047619","0.641025641","0.19047619","0.102564103","0.314285714","0.169230769","0.357142857","0.192307692","16","46.80851064","53.84615385","1.044634378","1.940035273","6.267806268","11.64021164","7.122507123","13.22751323","13.39031339","24.86772487"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00041","","","","39","22","1","5","5","19","19","14","16","7","5.9","8.5","1","1","3","1","5","5","5","12.39","12.9","21.4","30","0.5","0.36875","0.43","1.578947368","0.769230769","0.736842105","0.358974359","0.678947368","0.330769231","0.447368421","0.217948718","46.66666667","60.28037383","48.71794872","6.647673314","13.64522417","12.25071225","25.14619883","8.072174739","16.56920078","20.32288699","41.71539961"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00042","","","","39","19","1","5","7","7","7","13","10","6","1.2","7.5","3","3","1","5","5","5","5","10.5","7.2","14.7","23","0.461538462","0.12","0.313043478","3.285714286","0.58974359","1.857142857","0.333333333","1.028571429","0.184615385","1.071428571","0.192307692","56.52173913","48.97959184","17.94871795","5.698005698","31.74603175","6.837606838","38.0952381","7.122507123","39.68253968","13.96011396","77.77777778"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00043","","","","39","20","5","9","5","14","10","8","26","2.5","3.9","10","3","3","3","1","3","3","3","3.03","6.4","16.4","34","0.3125","0.15","0.188235294","2.428571429","0.871794872","0.571428571","0.205128205","0.457142857","0.164102564","0.714285714","0.256410256","23.52941176","39.02439024","35.8974359","2.374169041","6.613756614","6.077872745","16.93121693","9.496676163","26.45502646","15.57454891","43.38624339"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00044","","","","39","15","1","3","5","7","7","17","13","4","1.8","7.8","3","3","1","1","7","5","5","11.03","5.8","13.6","30","0.235294118","0.138461538","0.193333333","4.285714286","0.769230769","2.428571429","0.435897436","0.828571429","0.148717949","1.114285714","0.2","56.66666667","42.64705882","17.94871795","3.798670465","21.16402116","5.508072175","30.68783069","7.407407407","41.26984127","12.91547958","71.95767196"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00045","","","","39","30","1","5","7","26","26","15","24","5","6.5","17.5","5","5","3","1","7","5","5","11.03","11.5","29","39","0.333333333","0.270833333","0.294871795","1.5","1","0.576923077","0.384615385","0.442307692","0.294871795","0.673076923","0.448717949","38.46153846","39.65517241","66.66666667","4.748338082","7.122507123","10.92117759","16.38176638","16.61918329","24.92877493","27.54036087","41.31054131"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00046","","","","39","38","1","3","5","3","3","14","45","7.5","9.8","50","1","3","3","1","7","5","5","11.03","17.3","67.3","59","0.535714286","0.217777778","0.293220339","19.66666667","1.512820513","4.666666667","0.358974359","5.766666667","0.443589744","16.66666667","1.282051282","23.72881356","25.70579495","7.692307692","7.122507123","92.59259259","16.42924976","213.5802469","47.48338082","617.2839506","63.91263058","830.8641975"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00047","","","","39","37","1","3","5","27","27","30","24","14.5","7.5","15.5","1","1","3","1","5","3","5","7.76","22","37.5","54","0.483333333","0.3125","0.407407407","2","1.384615385","1.111111111","0.769230769","0.814814815","0.564102564","0.574074074","0.397435897","55.55555556","58.66666667","69.23076923","13.77018044","19.89026063","20.89268756","30.17832647","14.71984805","21.26200274","35.61253561","51.44032922"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00048","","","","39","35","1","5","5","20","20","21","30","10.5","6.5","14.4","3","3","5","1","5","5","5","11.03","17","31.4","51","0.5","0.216666667","0.333333333","2.55","1.307692308","1.05","0.538461538","0.85","0.435897436","0.72","0.369230769","41.17647059","54.14012739","51.28205128","9.971509972","19.44444444","16.14434948","31.48148148","13.67521368","26.66666667","29.81956315","58.14814815"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00049","","","","39","38","1","5","5","18","18","13","77","10.5","17.5","33.3","3","3","3","1","5","5","5","7.76","28","61.3","90","0.807692308","0.227272727","0.311111111","5","2.307692308","0.722222222","0.333333333","1.555555556","0.717948718","1.85","0.853846154","14.44444444","45.67699837","46.15384615","9.971509972","21.60493827","26.59069326","57.61316872","31.62393162","68.51851852","58.21462488","126.1316872"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00050","","","","39","20","1","3","7","11","11","20","25","13.1","5","10.5","3","5","5","1","5","5","3","7.76","18.1","28.6","45","0.655","0.2","0.402222222","4.090909091","1.153846154","1.818181818","0.512820513","1.645454545","0.464102564","0.954545455","0.269230769","44.44444444","63.28671329","28.20512821","12.44064577","44.10774411","17.18898386","60.94276094","9.971509972","35.35353535","27.16049383","96.2962963"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00051","","","","39","30","1","3","5","27","20","16","9","6.7","2","40.2","5","5","5","1","5","5","3","7.23","8.7","48.9","25","0.41875","0.222222222","0.348","0.925925926","0.641025641","0.592592593","0.41025641","0.322222222","0.223076923","1.488888889","1.030769231","64","17.79141104","69.23076923","6.362773029","9.190672154","8.262108262","11.93415638","38.17663818","55.14403292","46.43874644","67.0781893"
"","","MZP2012GUR-AT03","","","","","","","","","MZP2012GUR-AT03-00052","","","","39","21","1","3","9","21","4","4","7","1.1","1.5","9.5","5","5","5","1","5","5","3","7.23","2.6","12.1","11","0.275","0.214285714","0.236363636","0.523809524","0.282051282","0.19047619","0.102564103","0.123809524","0.066666667","0.452380952","0.243589744","36.36363636","21.48760331","53.84615385","1.044634378","1.940035273","2.469135802","4.585537919","9.021842355","16.75485009","11.49097816","21.34038801"
