"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00001","","","","3","2","60","41","30","29","30","29","3","2","2","7","2","3","22.4","2.8","21.2","25.2","46.4","101","0.373333333","0.068292683","0.24950495","3.482758621","3.366666667","2.068965517","2","0.868965517","0.84","0.731034483","0.706666667","59.40594059","54.31034483","96.66666667","24.88888889","25.74712644","28","28.96551724","23.55555556","24.36781609","51.55555556","53.33333333"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00010","","","","2","1","61","26","30","27","30","27","2","1","2","9","2","2","19.1","1.5","28.2","20.6","48.8","87","0.313114754","0.057692308","0.236781609","3.222222222","2.9","2.259259259","2.033333333","0.762962963","0.686666667","1.044444444","0.94","70.11494253","42.21311475","90","21.22222222","23.58024691","22.88888889","25.43209877","31.33333333","34.81481481","54.22222222","60.24691358"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00011","","","","5","2","79","28","28","28","30","28","4","2","1","7","3","3","25.1","1.3","22.2","26.4","48.6","107","0.317721519","0.046428571","0.246728972","3.821428571","3.566666667","2.821428571","2.633333333","0.942857143","0.88","0.792857143","0.74","73.8317757","54.32098765","93.33333333","27.88888889","29.88095238","29.33333333","31.42857143","24.66666667","26.42857143","54","57.85714286"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00012","","","","5","2","40","43","28","27","30","27","4","4","5","6","3","4","5.1","1.8","8.2","6.9","15.1","83","0.1275","0.041860465","0.08313253","3.074074074","2.766666667","1.481481481","1.333333333","0.255555556","0.23","0.303703704","0.273333333","48.19277108","45.69536424","90","5.666666667","6.296296296","7.666666667","8.518518519","9.111111111","10.12345679","16.77777778","18.64197531"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00013","","","","4","2","49","21","30","27","30","27","3","4","3","6","3","5","11.3","1.2","25.8","12.5","38.3","70","0.230612245","0.057142857","0.178571429","2.592592593","2.333333333","1.814814815","1.633333333","0.462962963","0.416666667","0.955555556","0.86","70","32.63707572","90","12.55555556","13.95061728","13.88888889","15.43209877","28.66666667","31.85185185","42.55555556","47.28395062"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00014","","","","3","1","29","26","30","26","30","24","2","2","4","8","3","4","4.9","4.1","43.2","9","52.2","55","0.168965517","0.157692308","0.163636364","2.115384615","1.833333333","1.115384615","0.966666667","0.346153846","0.3","1.661538462","1.44","52.72727273","17.24137931","86.66666667","5.444444444","6.282051282","10","11.53846154","48","55.38461538","58","66.92307692"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00015","","","","3","1","69","11","30","28","30","28","3","2","3","8","3","2","17.2","4.1","15.6","21.3","36.9","80","0.249275362","0.372727273","0.26625","2.857142857","2.666666667","2.464285714","2.3","0.760714286","0.71","0.557142857","0.52","86.25","57.72357724","93.33333333","19.11111111","20.47619048","23.66666667","25.35714286","17.33333333","18.57142857","41","43.92857143"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00016","","","","3","1","24","11","29","23","30","22","2","2","3","7","3","3","11.2","0.9","28.9","12.1","41","35","0.466666667","0.081818182","0.345714286","1.52173913","1.166666667","1.043478261","0.8","0.526086957","0.403333333","1.256521739","0.963333333","68.57142857","29.51219512","76.66666667","12.44444444","16.23188406","13.44444444","17.53623188","32.11111111","41.88405797","45.55555556","59.42028986"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00017","","","","3","1","12","14","29","15","30","14","3","5","5","6","3","3","0.9","1.1","17.8","2","19.8","26","0.075","0.078571429","0.076923077","1.733333333","0.866666667","0.8","0.4","0.133333333","0.066666667","1.186666667","0.593333333","46.15384615","10.1010101","50","1","2","2.222222222","4.444444444","19.77777778","39.55555556","22","44"
"","","GHP2016FMS-ST01","","","","","","","","","GHP2016FMS-ST01-00018","","","","3","1","58","45","30","30","30","30","4","1","1","8","3","2","2.3","2.3","26.2","4.6","30.8","103","0.039655172","0.051111111","0.044660194","3.433333333","3.433333333","1.933333333","1.933333333","0.153333333","0.153333333","0.873333333","0.873333333","56.31067961","14.93506494","100","2.555555556","2.555555556","5.111111111","5.111111111","29.11111111","29.11111111","34.22222222","34.22222222"
