"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00001","","","","4","1","0","1","9","9","10","1","1","5","9","6","2","1","0","0.1","0.6","0.1","0.7","1","","0.1","0.1","0.111111111","0.1","0","0","0.011111111","0.01","0.066666667","0.06","0","14.28571429","90","0","0","0.333333333","0.37037037","2","2.222222222","2.333333333","2.592592593"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00010","","","","3","1","9","10","10","10","10","10","2","2","3","5","1","1","1.3","0.3","1.2","1.6","2.8","19","0.144444444","0.03","0.084210526","1.9","1.9","0.9","0.9","0.16","0.16","0.12","0.12","47.36842105","57.14285714","100","4.333333333","4.333333333","5.333333333","5.333333333","4","4","9.333333333","9.333333333"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00100","","","","7","1","0","3","6","6","10","4","8","3","9","3","3","2","0","0.1","0.1","0.1","0.2","3","","0.033333333","0.033333333","0.5","0.3","0","0","0.016666667","0.01","0.016666667","0.01","0","50","60","0","0","0.333333333","0.555555556","0.333333333","0.555555556","0.666666667","1.111111111"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00101","","","","8","1","0","3","7","6","10","3","2","2","6","4","1","1","0","0.2","0.2","0.2","0.4","3","","0.066666667","0.066666667","0.5","0.3","0","0","0.033333333","0.02","0.033333333","0.02","0","50","60","0","0","0.666666667","1.111111111","0.666666667","1.111111111","1.333333333","2.222222222"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00102","","","","7","1","0","2","6","5","10","2","1","2","8","6","2","1","0","0.3","0.9","0.3","1.2","2","","0.15","0.15","0.4","0.2","0","0","0.06","0.03","0.18","0.09","0","25","50","0","0","1","2","3","6","4","8"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00103","","","","9","1","4","9","9","8","10","7","4","2","3","6","1","2","0.7","0.5","0.3","1.2","1.5","13","0.175","0.055555556","0.092307692","1.625","1.3","0.5","0.4","0.15","0.12","0.0375","0.03","30.76923077","80","80","2.333333333","2.916666667","4","5","1","1.25","5","6.25"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00104","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00105","","","","7","1","3","11","10","9","10","5","3","3","4","4","1","1","0.4","0.4","0.4","0.8","1.2","14","0.133333333","0.036363636","0.057142857","1.555555556","1.4","0.333333333","0.3","0.088888889","0.08","0.044444444","0.04","21.42857143","66.66666667","90","1.333333333","1.481481481","2.666666667","2.962962963","1.333333333","1.481481481","4","4.444444444"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00106","","","","5","1","0","7","7","7","10","4","1","4","5","6","1","1","0","0.2","0.5","0.2","0.7","7","","0.028571429","0.028571429","1","0.7","0","0","0.028571429","0.02","0.071428571","0.05","0","28.57142857","70","0","0","0.666666667","0.952380952","1.666666667","2.380952381","2.333333333","3.333333333"
"","","GHP2016WAG-PT01","","","","","","","","","GHP2016WAG-PT01-00107","","","","8","1","0","5","10","7","10","3","1","3","8","5","1","1","0","0.1","0.7","0.1","0.8","5","","0.02","0.02","0.714285714","0.5","0","0","0.014285714","0.01","0.1","0.07","0","12.5","70","0","0","0.333333333","0.476190476","2.333333333","3.333333333","2.666666667","3.80952381"
