"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00253","","","","","","","","1","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00254","","","","","","","","2","","3","","","","","7","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00255","","","","","","","","3","","3","","","","","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00256","","","","","","","","3","","3","","","","","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00257","","","","2","1","9","1","3","3","3","3","1","4","3","7","1","1","1.5","0.1","0.8","1.6","2.4","10","0.166666667","0.1","0.16","3.333333333","3.333333333","3","3","0.533333333","0.533333333","0.266666667","0.266666667","90","66.66666667","100","16.66666667","16.66666667","17.77777778","17.77777778","8.888888889","8.888888889","26.66666667","26.66666667"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00258","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00259","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00026","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00260","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00261","","","","2","1","5","4","3","3","3","3","1","3","3","7","1","1","1.2","0.3","0.8","1.5","2.3","9","0.24","0.075","0.166666667","3","3","1.666666667","1.666666667","0.5","0.5","0.266666667","0.266666667","55.55555556","65.2173913","100","13.33333333","13.33333333","16.66666667","16.66666667","8.888888889","8.888888889","25.55555556","25.55555556"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00262","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00263","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00264","","","","","","","","3","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00265","","","","2","1","7","0","3","3","3","3","1","3","3","8","1","2","1.1","0","0.5","1.1","1.6","7","0.157142857","","0.157142857","2.333333333","2.333333333","2.333333333","2.333333333","0.366666667","0.366666667","0.166666667","0.166666667","100","68.75","100","12.22222222","12.22222222","12.22222222","12.22222222","5.555555556","5.555555556","17.77777778","17.77777778"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00266","","","","","","","","3","","3","","","","","6","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00267","","","","","","","","3","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00268","","","","","","","","3","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00269","","","","","","","","3","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00027","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00270","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00271","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00272","","","","","","","","2","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00273","","","","2","1","10","0","3","3","3","3","3","3","2","7","1","2","2.5","0","1.2","2.5","3.7","10","0.25","","0.25","3.333333333","3.333333333","3.333333333","3.333333333","0.833333333","0.833333333","0.4","0.4","100","67.56756757","100","27.77777778","27.77777778","27.77777778","27.77777778","13.33333333","13.33333333","41.11111111","41.11111111"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00274","","","","3","1","4","3","3","3","3","3","2","3","3","7","1","1","0.8","0.3","0.5","1.1","1.6","7","0.2","0.1","0.157142857","2.333333333","2.333333333","1.333333333","1.333333333","0.366666667","0.366666667","0.166666667","0.166666667","57.14285714","68.75","100","8.888888889","8.888888889","12.22222222","12.22222222","5.555555556","5.555555556","17.77777778","17.77777778"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00275","","","","","","","","3","","3","","","","","6","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00276","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00277","","","","1","1","4","1","3","3","3","3","1","2","2","8","1","1","1.9","0.1","1.4","2","3.4","5","0.475","0.1","0.4","1.666666667","1.666666667","1.333333333","1.333333333","0.666666667","0.666666667","0.466666667","0.466666667","80","58.82352941","100","21.11111111","21.11111111","22.22222222","22.22222222","15.55555556","15.55555556","37.77777778","37.77777778"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00278","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00279","","","","","","","","3","","3","","","","","9","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00028","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00280","","","","","","","","2","","3","","","","","6","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00281","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00282","","","","2","1","4","4","3","3","3","3","2","3","2","9","1","2","1.7","0.4","1.6","2.1","3.7","8","0.425","0.1","0.2625","2.666666667","2.666666667","1.333333333","1.333333333","0.7","0.7","0.533333333","0.533333333","50","56.75675676","100","18.88888889","18.88888889","23.33333333","23.33333333","17.77777778","17.77777778","41.11111111","41.11111111"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00283","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00284","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00285","","","","2","1","6","6","3","3","3","3","1","3","3","7","1","1","0.9","0.4","1.1","1.3","2.4","12","0.15","0.066666667","0.108333333","4","4","2","2","0.433333333","0.433333333","0.366666667","0.366666667","50","54.16666667","100","10","10","14.44444444","14.44444444","12.22222222","12.22222222","26.66666667","26.66666667"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00286","","","","5","1","2","3","3","3","3","2","3","3","3","8","1","2","0.4","0.5","0.6","0.9","1.5","5","0.2","0.166666667","0.18","1.666666667","1.666666667","0.666666667","0.666666667","0.3","0.3","0.2","0.2","40","60","100","4.444444444","4.444444444","10","10","6.666666667","6.666666667","16.66666667","16.66666667"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00287","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00288","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00289","","","","4","1","6","8","3","3","3","3","3","4","1","6","1","1","2.7","0.5","1.2","3.2","4.4","14","0.45","0.0625","0.228571429","4.666666667","4.666666667","2","2","1.066666667","1.066666667","0.4","0.4","42.85714286","72.72727273","100","30","30","35.55555556","35.55555556","13.33333333","13.33333333","48.88888889","48.88888889"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00029","","","","","","","","3","","3","","","","","6","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00290","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00291","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00292","","","","","","","","3","","3","","","","","4","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00293","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00294","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00295","","","","","","","","2","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00296","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00297","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00298","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00299","","","","","","","","3","","3","","","","","4","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00003","","","","","","","","3","","3","","","","","6","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00030","","","","","","","","3","","3","","","","","6","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00300","","","","","","","","3","","3","","","","","7","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00301","","","","2","1","4","6","3","3","3","3","2","3","3","6","2","1","1.1","0.3","1.2","1.4","2.6","10","0.275","0.05","0.14","3.333333333","3.333333333","1.333333333","1.333333333","0.466666667","0.466666667","0.4","0.4","40","53.84615385","100","12.22222222","12.22222222","15.55555556","15.55555556","13.33333333","13.33333333","28.88888889","28.88888889"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00302","","","","","","","","3","","3","","","","","7","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00303","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00304","","","","","","","","3","","3","","","","","8","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00305","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00306","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00307","","","","","","","","3","","3","","","","","4","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00308","","","","1","1","8","0","3","3","3","3","1","2","2","8","1","1","1.5","0","0.7","1.5","2.2","8","0.1875","","0.1875","2.666666667","2.666666667","2.666666667","2.666666667","0.5","0.5","0.233333333","0.233333333","100","68.18181818","100","16.66666667","16.66666667","16.66666667","16.66666667","7.777777778","7.777777778","24.44444444","24.44444444"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00309","","","","3","1","12","1","3","3","3","3","4","2","2","6","1","1","3.2","0.1","0.5","3.3","3.8","13","0.266666667","0.1","0.253846154","4.333333333","4.333333333","4","4","1.1","1.1","0.166666667","0.166666667","92.30769231","86.84210526","100","35.55555556","35.55555556","36.66666667","36.66666667","5.555555556","5.555555556","42.22222222","42.22222222"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00031","","","","","","","","3","","3","","","","","5","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00310","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00311","","","","2","2","8","6","3","3","3","3","1","1","2","7","1","1","2.4","0.5","0.8","2.9","3.7","14","0.3","0.083333333","0.207142857","4.666666667","4.666666667","2.666666667","2.666666667","0.966666667","0.966666667","0.266666667","0.266666667","57.14285714","78.37837838","100","26.66666667","26.66666667","32.22222222","32.22222222","8.888888889","8.888888889","41.11111111","41.11111111"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00312","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00313","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00314","","","","","","","","1","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00315","","","","","","","","2","","3","","","","","7","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00316","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00317","","","","2","1","7","6","3","3","3","3","2","2","3","7","1","1","1.3","0.3","0.6","1.6","2.2","13","0.185714286","0.05","0.123076923","4.333333333","4.333333333","2.333333333","2.333333333","0.533333333","0.533333333","0.2","0.2","53.84615385","72.72727273","100","14.44444444","14.44444444","17.77777778","17.77777778","6.666666667","6.666666667","24.44444444","24.44444444"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00318","","","","","","","","1","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00319","","","","","","","","3","","3","","","","","4","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00032","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00320","","","","","","","","1","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00321","","","","","","","","3","","3","","","","","7","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00322","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00323","","","","","","","","3","","3","","","","","6","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00324","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00325","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00326","","","","","","","","1","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00327","","","","2","1","3","6","3","3","3","3","2","2","3","7","1","1","0.8","0.4","1.1","1.2","2.3","9","0.266666667","0.066666667","0.133333333","3","3","1","1","0.4","0.4","0.366666667","0.366666667","33.33333333","52.17391304","100","8.888888889","8.888888889","13.33333333","13.33333333","12.22222222","12.22222222","25.55555556","25.55555556"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00328","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00329","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00033","","","","","","","","3","","3","","","","","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00330","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00331","","","","","","","","2","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00332","","","","","","","","2","","3","","","","","7","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00333","","","","2","1","4","0","3","3","3","3","2","2","3","7","1","1","1","0","0.7","1","1.7","4","0.25","","0.25","1.333333333","1.333333333","1.333333333","1.333333333","0.333333333","0.333333333","0.233333333","0.233333333","100","58.82352941","100","11.11111111","11.11111111","11.11111111","11.11111111","7.777777778","7.777777778","18.88888889","18.88888889"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00334","","","","1","1","9","3","3","3","3","3","3","2","3","7","1","1","2.1","0.3","0.9","2.4","3.3","12","0.233333333","0.1","0.2","4","4","3","3","0.8","0.8","0.3","0.3","75","72.72727273","100","23.33333333","23.33333333","26.66666667","26.66666667","10","10","36.66666667","36.66666667"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00335","","","","","","","","3","","3","","","","","8","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00336","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00337","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00338","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00339","","","","","","","","3","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00034","","","","","","","","3","","3","","","","","6","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00340","","","","","","","","3","","3","","","","","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00341","","","","","","","","3","","3","","","","","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00342","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00343","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00344","","","","","","","","3","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00345","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00346","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00347","","","","","","","","2","","3","","","","","7","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00348","","","","","","","","2","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00349","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00035","","","","","","","","3","","3","","","","","3","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00350","","","","","","","","3","","3","","","","","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00351","","","","","","","","3","","3","","","","","7","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00352","","","","1","1","3","2","3","3","3","3","3","4","3","7","1","1","0.8","0.2","0.3","1","1.3","5","0.266666667","0.1","0.2","1.666666667","1.666666667","1","1","0.333333333","0.333333333","0.1","0.1","60","76.92307692","100","8.888888889","8.888888889","11.11111111","11.11111111","3.333333333","3.333333333","14.44444444","14.44444444"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00353","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00354","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00355","","","","2","1","5","3","3","3","3","3","2","2","2","7","1","1","1.4","0.3","0.5","1.7","2.2","8","0.28","0.1","0.2125","2.666666667","2.666666667","1.666666667","1.666666667","0.566666667","0.566666667","0.166666667","0.166666667","62.5","77.27272727","100","15.55555556","15.55555556","18.88888889","18.88888889","5.555555556","5.555555556","24.44444444","24.44444444"
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00356","","","","","","","","3","","3","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2016BWK-OT01","","","","","","","","","GHP2016BWK-OT01-00357","","","","","","","","2","","3","","","","","5","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
