"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00070","","","","3","0","1.622593045","0.717491984","19.43","48.41","1.811110973","2.201704979","3","40","15","10","10","10","10","3.057182074","3","73.44904327","2","40.13633547","3","4","5.741906166","8","3","3","9.4","0.6","6","10","16","55","0.235","0.04","0.181818182","5.5","5.5","4","4","1","1","0.6","0.6","72.72727273","62.5","100","4.013633547","31.33333333","31.33333333","33.33333333","33.33333333","20","20","13.37877849","13.37877849","53.33333333","53.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00071","","","","3","0","2.411058903","1.151960969","17.46","48.78","1.148247957","1.738067985","1","12","2","10","10","10","10","5.741734982","3","68.59911346","3","35.79335793","4","5","10.23847675","5","3","5","1.6","0.1","1.4","1.7","3.1","14","0.133333333","0.05","0.121428571","1.4","1.4","1.2","1.2","0.17","0.17","0.14","0.14","85.71428571","54.83870968","100","0.608487085","5.333333333","5.333333333","5.666666667","5.666666667","4.666666667","4.666666667","2.028290283","2.028290283","10.33333333","10.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00072","","","","3","5.4606438","1.882678986","0.723455012","19.93","48.66","1.568889976","2.177150965","2","3","4","8","8","10","3","3.100332022","3","68.85552216","3","40.95766543","5","6","9.670581818","3","7","7","0.3","0.1","5.2","0.4","5.6","7","0.1","0.025","0.057142857","0.875","0.7","0.375","0.3","0.05","0.04","0.65","0.52","42.85714286","7.142857143","80","0.163830662","1","1.25","1.333333333","1.666666667","17.33333333","21.66666667","0.546102206","0.682627757","18.66666667","23.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00073","","","","4","3.4453506","1.977319002","0.749958992","19.32","48.61","1.249243975","1.489565015","3","22","13","10","10","10","10","3.862773895","4","70.65258026","3","39.74490846","5","4","8.817886353","7","2","5","4.2","0.8","9","5","14","35","0.190909091","0.061538462","0.142857143","3.5","3.5","2.2","2.2","0.5","0.5","0.9","0.9","62.85714286","35.71428571","100","1.987245423","14","14","16.66666667","16.66666667","30","30","6.624151409","6.624151409","46.66666667","46.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00074","","","","3","30.6641502","2.464442015","1.001852989","11.85","48.51","8.18864727","10.48698997","2","17","24","10","10","10","10","5.613335133","3","50.80751038","2","24.427953","4","3","9.232179642","4","4","6","4.3","1.2","3.8","5.5","9.3","41","0.252941176","0.05","0.134146341","4.1","4.1","1.7","1.7","0.55","0.55","0.38","0.38","41.46341463","59.13978495","100","1.343537415","14.33333333","14.33333333","18.33333333","18.33333333","12.66666667","12.66666667","4.47845805","4.47845805","31","31"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00075","","","","3","20.1855278","2.649713993","1.128087044","12.98","48.33","5.696370125","7.930895805","2","18","24","10","10","10","10","4.217665195","3","52.54438019","2","26.85702462","4","4","16.65815926","6","3","5","5","0.2","7","5.2","12.2","42","0.277777778","0.008333333","0.123809524","4.2","4.2","1.8","1.8","0.52","0.52","0.7","0.7","42.85714286","42.62295082","100","1.39656528","16.66666667","16.66666667","17.33333333","17.33333333","23.33333333","23.33333333","4.655217601","4.655217601","40.66666667","40.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00076","","","","4","0","1.746266961","0.672236025","21.68","48.84","0.968603015","1.387778997","2","14","5","10","10","10","10","3.916521072","3","72.45366669","2","44.38984439","3","4","7.056066036","7","4","4","5","0.2","5.8","5.2","11","19","0.357142857","0.04","0.273684211","1.9","1.9","1.4","1.4","0.52","0.52","0.58","0.58","73.68421053","47.27272727","100","2.308271908","16.66666667","16.66666667","17.33333333","17.33333333","19.33333333","19.33333333","7.694239694","7.694239694","36.66666667","36.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00077","","","","3","0","1.65388298","0.746623993","19.17","48.8","1.258927941","2.005143881","2","42","41","10","10","10","10","3.466829062","3","73.72467804","3","39.28278689","5","5","8.607703209","9","3","3","6.8","1.7","10","8.5","18.5","83","0.161904762","0.041463415","0.102409639","8.3","8.3","4.2","4.2","0.85","0.85","1","1","50.60240964","45.94594595","100","3.339036885","22.66666667","22.66666667","28.33333333","28.33333333","33.33333333","33.33333333","11.13012295","11.13012295","61.66666667","61.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00078","","","","4","0","2.516391039","1.118814945","16.77","48.44","1.708189964","2.574008942","2","33","12","10","10","10","10","6.246638775","3","64.34817505","5","34.62014864","2","1","11.20342636","8","3","4","9.6","0.6","24.6","10.2","34.8","45","0.290909091","0.05","0.226666667","4.5","4.5","3.3","3.3","1.02","1.02","2.46","2.46","73.33333333","29.31034483","100","3.531255161","32","32","34","34","82","82","11.77085054","11.77085054","116","116"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00079","","","","3","0","1.942839026","0.81230402","20.99","48.69","1.227170944","1.570217967","3","30","14","10","10","10","10","5.17244482","3","72.11475372","3","43.10946806","5","4","6.189860821","7","2","3","6.4","0.5","6.2","6.9","13.1","44","0.213333333","0.035714286","0.156818182","4.4","4.4","3","3","0.69","0.69","0.62","0.62","68.18181818","52.67175573","100","2.974553296","21.33333333","21.33333333","23","23","20.66666667","20.66666667","9.915177655","9.915177655","43.66666667","43.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00008","","","","3","0","1.698377967","0.669737995","19.87","48.74","1.609413028","2.147002935","1","21","5","10","10","10","10","4.007872105","3","71.51941681","3","40.76733689","4","5","6.800502777","8","4","4","2.5","0.2","3.8","2.7","6.5","26","0.119047619","0.04","0.103846154","2.6","2.6","2.1","2.1","0.27","0.27","0.38","0.38","80.76923077","41.53846154","100","1.100718096","8.333333333","8.333333333","9","9","12.66666667","12.66666667","3.66906032","3.66906032","21.66666667","21.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00080","","","","4","32.4003334","2.694334984","1.49802494","11.45","49","4.64256382","7.172501087","3","41","9","10","10","10","10","4.953388214","4","46.54508209","3","23.36734694","5","4","23.31699181","7","3","4","7.6","0.3","3","7.9","10.9","50","0.185365854","0.033333333","0.158","5","5","4.1","4.1","0.79","0.79","0.3","0.3","82","72.47706422","100","1.846020408","25.33333333","25.33333333","26.33333333","26.33333333","10","10","6.153401361","6.153401361","36.33333333","36.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00081","","","","3","6.2718697","2.170106888","1.114344001","15.81","48.42","3.444173098","4.732800007","2","4","4","4","4","10","4","4.534358978","2","61.63366318","3","32.65179678","5","6","8.182483673","3","8","7","0.3","0.2","2.2","0.5","2.7","8","0.075","0.05","0.0625","2","0.8","1","0.4","0.125","0.05","0.55","0.22","50","18.51851852","40","0.163258984","1","2.5","1.666666667","4.166666667","7.333333333","18.33333333","0.544196613","1.360491532","9","22.5"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00082","","","","3","","","","","","","","1","7","5","2","2","10","1","","2","","","","5","7","","2","8","8","5","0.5","0.6","5.5","6.1","12","0.714285714","0.1","0.458333333","6","1.2","3.5","0.7","2.75","0.55","0.3","0.06","58.33333333","90.16393443","20","","16.66666667","83.33333333","18.33333333","91.66666667","2","10","","","20.33333333","101.6666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00083","","","","4","8.5918121","1.971531987","0.754900992","21.26","48.65","1.614351988","2.042947054","3","12","5","10","10","10","10","3.480037928","3","68.99471283","3","43.69989723","2","1","7.956068039","8","3","3","3.1","0.3","16","3.4","19.4","17","0.258333333","0.06","0.2","1.7","1.7","1.2","1.2","0.34","0.34","1.6","1.6","70.58823529","17.5257732","100","1.485796506","10.33333333","10.33333333","11.33333333","11.33333333","53.33333333","53.33333333","4.952655019","4.952655019","64.66666667","64.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00084","","","","3","1.7418098","2.051825047","0.795701981","20.04","48.54","1.791411996","1.959262967","2","9","7","10","9","10","9","4.953519821","3","66.08061218","1","41.2855377","4","4","9.463994026","7","3","4","1.7","0.4","6","2.1","8.1","16","0.188888889","0.057142857","0.13125","1.777777778","1.6","1","0.9","0.233333333","0.21","0.666666667","0.6","56.25","25.92592593","90","0.866996292","5.666666667","6.296296296","7","7.777777778","20","22.22222222","2.889987639","3.211097377","27","30"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00085","","","","4","0","1.664237022","0.738457978","19.46","48.63","1.344293952","1.992730021","1","3","6","10","10","10","10","3.780697107","2","73.08148956","3","40.01645075","3","2","8.949152946","7","3","4","0.3","0.2","10","0.5","10.5","9","0.1","0.033333333","0.055555556","0.9","0.9","0.3","0.3","0.05","0.05","1","1","33.33333333","4.761904762","100","0.200082254","1","1","1.666666667","1.666666667","33.33333333","33.33333333","0.666940846","0.666940846","35","35"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00086","","","","4","1.093895","2.138834","0.774022996","19.74","48.3","1.524765968","2.115489006","2","10","8","6","6","10","6","4.919268131","3","70.27788544","3","40.86956522","3","2","7.614043236","6","3","5","4.4","0.3","3.4","4.7","8.1","18","0.44","0.0375","0.261111111","3","1.8","1.666666667","1","0.783333333","0.47","0.566666667","0.34","55.55555556","58.02469136","60","1.920869565","14.66666667","24.44444444","15.66666667","26.11111111","11.33333333","18.88888889","6.402898551","10.67149758","27","45"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00087","","","","4","6.5672874","2.401154041","0.93215102","20.6","48.57","5.308050156","7.127634048","2","16","20","10","10","10","10","3.654326916","3","62.34127808","2","42.41301215","3","3","9.58371067","9","2","3","3.5","3.8","13","7.3","20.3","36","0.21875","0.19","0.202777778","3.6","3.6","1.6","1.6","0.73","0.73","1.3","1.3","44.44444444","35.96059113","100","3.096149887","11.66666667","11.66666667","24.33333333","24.33333333","43.33333333","43.33333333","10.32049962","10.32049962","67.66666667","67.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00088","","","","4","0","2.268719912","1.115399957","16.29","48.7","1.323431969","1.860039949","2","20","2","8","8","10","8","5.766881943","3","69.21551514","3","33.44969199","3","1","9.122844696","6","4","6","6.4","0.2","8.4","6.6","15","22","0.32","0.1","0.3","2.75","2.2","2.5","2","0.825","0.66","1.05","0.84","90.90909091","44","80","2.207679671","21.33333333","26.66666667","22","27.5","28","35","7.358932238","9.198665298","50","62.5"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00089","","","","4","27.528347","2.656178951","1.346128941","14.04","48.84","2.378596067","3.507198095","3","19","20","10","10","10","10","6.50749588","3","54.32925034","3","28.74692875","5","6","16.05824852","4","4","6","2.5","0.9","1.2","3.4","4.6","39","0.131578947","0.045","0.087179487","3.9","3.9","1.9","1.9","0.34","0.34","0.12","0.12","48.71794872","73.91304348","100","0.977395577","8.333333333","8.333333333","11.33333333","11.33333333","4","4","3.257985258","3.257985258","15.33333333","15.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00009","","","","3","13.9917336","2.491473913","1.191463947","16.99","48.7","0.93185699","1.442258","2","5","6","4","3","10","3","5.14074707","2","65.75485992","2","34.88706366","5","6","11.98105431","4","7","7","0.8","0.2","1","1","2","11","0.16","0.033333333","0.090909091","3.666666667","1.1","1.666666667","0.5","0.333333333","0.1","0.333333333","0.1","45.45454545","50","30","0.348870637","2.666666667","8.888888889","3.333333333","11.11111111","3.333333333","11.11111111","1.162902122","3.876340406","6.666666667","22.22222222"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00090","","","","3","5.0150928","2.774224997","1.303215981","18.56","48.95","0.774129987","1.374552011","2","9","3","9","5","10","5","6.617418766","3","67.13922882","3","37.91624106","5","6","13.18729591","5","6","6","0.9","0.2","1","1.1","2.1","12","0.1","0.066666667","0.091666667","2.4","1.2","1.8","0.9","0.22","0.11","0.2","0.1","75","52.38095238","50","0.417078652","3","6","3.666666667","7.333333333","3.333333333","6.666666667","1.390262172","2.780524345","7","14"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00091","","","","4","16.38237","2.774544001","1.294819951","14","48.33","2.51039505","3.966804981","3","28","10","10","10","10","10","5.556643009","4","55.20070648","3","28.967515","2","1","17.19608116","5","3","4","8.9","0.5","20","9.4","29.4","38","0.317857143","0.05","0.247368421","3.8","3.8","2.8","2.8","0.94","0.94","2","2","73.68421053","31.97278912","100","2.72294641","29.66666667","29.66666667","31.33333333","31.33333333","66.66666667","66.66666667","9.076488034","9.076488034","98","98"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00092","","","","4","1.3838749","2.23498702","0.885197997","19.93","48.89","1.206235051","1.56962502","2","19","8","10","10","10","10","4.517054081","4","71.75202179","3","40.76498261","4","3","9.251382828","6","3","5","4.8","0.4","7.4","5.2","12.6","27","0.252631579","0.05","0.192592593","2.7","2.7","1.9","1.9","0.52","0.52","0.74","0.74","70.37037037","41.26984127","100","2.119779096","16","16","17.33333333","17.33333333","24.66666667","24.66666667","7.06593032","7.06593032","42","42"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00093","","","","4","17.7629204","2.573040009","1.084707975","16.31","48.28","5.022923946","6.763175011","3","22","14","10","10","10","10","4.648152828","4","59.18728638","2","33.78210439","4","4","7.202402115","5","5","6","4.6","0.7","7.2","5.3","12.5","36","0.209090909","0.05","0.147222222","3.6","3.6","2.2","2.2","0.53","0.53","0.72","0.72","61.11111111","42.4","100","1.790451533","15.33333333","15.33333333","17.66666667","17.66666667","24","24","5.968171776","5.968171776","41.66666667","41.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00094","","","","4","0","1.984452009","0.879728973","19.19","48.59","1.647325039","2.222103119","3","15","5","10","10","10","8","4.648459911","3","70.18215942","3","39.49372299","3","2","5.971069813","9","3","3","6.2","0.3","9","6.5","15.5","20","0.413333333","0.06","0.325","2","2","1.5","1.5","0.65","0.65","0.9","0.9","75","41.93548387","100","2.567091994","20.66666667","20.66666667","21.66666667","21.66666667","30","30","8.556973314","8.556973314","51.66666667","51.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00095","","","","3","0","2.541863918","1.112676024","19.8","48.62","1.434607983","1.559581041","2","15","7","10","10","10","10","6.614388943","3","70.25531006","3","40.7239819","5","4","8.51193428","7","2","4","4.6","0.5","2.8","5.1","7.9","22","0.306666667","0.071428571","0.231818182","2.2","2.2","1.5","1.5","0.51","0.51","0.28","0.28","68.18181818","64.55696203","100","2.076923077","15.33333333","15.33333333","17","17","9.333333333","9.333333333","6.923076923","6.923076923","26.33333333","26.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00096","","","","4","14.9651527","2.532824039","1.289863944","15.66","48.75","0.983355999","1.601804972","2","13","4","8","7","10","7","4.957417011","4","63.39661407","2","32.12307692","5","5","12.03090286","5","7","6","2","0.1","2","2.1","4.1","17","0.153846154","0.025","0.123529412","2.428571429","1.7","1.857142857","1.3","0.3","0.21","0.285714286","0.2","76.47058824","51.2195122","70","0.674584615","6.666666667","9.523809524","7","10","6.666666667","9.523809524","2.248615385","3.212307692","13.66666667","19.52380952"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00097","","","","3","0","1.78956604","0.77009201","18.25","49.01","1.046491027","1.688753009","2","26","24","10","10","10","10","3.080699921","3","73.0273056","3","37.23729851","5","5","8.555779457","7","3","4","4.2","0.7","17","4.9","21.9","50","0.161538462","0.029166667","0.098","5","5","2.6","2.6","0.49","0.49","1.7","1.7","52","22.37442922","100","1.824627627","14","14","16.33333333","16.33333333","56.66666667","56.66666667","6.08209209","6.08209209","73","73"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00098","","","","3","5.7193184","2.811675072","1.212743998","17.04","48.54","2.778168917","4.239155769","2","7","3","8","6","10","6","5.984217167","2","65.07346344","1","35.10506799","5","6","8.173119545","3","7","7","0.8","0.2","2","1","3","10","0.114285714","0.066666667","0.1","1.666666667","1","1.166666667","0.7","0.166666667","0.1","0.333333333","0.2","70","33.33333333","60","0.35105068","2.666666667","4.444444444","3.333333333","5.555555556","6.666666667","11.11111111","1.170168933","1.950281555","10","16.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00099","","","","3","2.4395046","1.852300048","0.70855099","20.31","48.86","1.299026966","1.970520973","2","24","13","9","9","10","9","3.043668985","3","70.61134338","1","41.56774458","4","4","8.789450645","7","4","3","4.1","0.5","18","4.6","22.6","37","0.170833333","0.038461538","0.124324324","4.111111111","3.7","2.666666667","2.4","0.511111111","0.46","2","1.8","64.86486486","20.3539823","90","1.912116251","13.66666667","15.18518519","15.33333333","17.03703704","60","66.66666667","6.373720835","7.081912039","75.33333333","83.7037037"
