"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00019","","","","2","2.645605087","1.585988998","10.2","3","50.3","7.267261982","10.67440605","2","35","40","24","23","30","23","8","6","3.996092081","2","37.1650238","2","20.27833002","7","3","4","24.97866631","3","3","6","6.9","1.5","5.2","8.4","13.6","75","0.197142857","0.0375","0.112","3.260869565","2.5","1.52173913","1.166666667","0.365217391","0.28","0.226086957","0.173333333","46.66666667","61.76470588","76.66666667","1.703379722","7.666666667","10","9.333333333","12.17391304","5.777777778","7.536231884","1.892644135","2.468666263","15.11111111","19.71014493"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00002","","","","2","1.681849003","0.95342499","18.1","2","50.4","1.787274003","3.117904902","1","32","47","30","30","30","30","5","3","3.330971003","1","71.22155762","2","35.91269841","6","1","4","4.20742178","5","1","3","5.8","1.9","12.4","7.7","20.1","79","0.18125","0.040425532","0.097468354","2.633333333","2.633333333","1.066666667","1.066666667","0.256666667","0.256666667","0.413333333","0.413333333","40.50632911","38.30845771","100","2.765277778","6.444444444","6.444444444","8.555555556","8.555555556","13.77777778","13.77777778","3.072530864","3.072530864","22.33333333","22.33333333"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00020","","","","2","1.633010983","0.986733019","17.8","2","50.4","1.77996397","3.110368967","1","26","26","30","30","30","30","2","8","2.718472958","1","70.17847443","3","35.31746032","4","1","2","6.416471004","4","3","5","2.2","0.7","4.6","2.9","7.5","52","0.084615385","0.026923077","0.055769231","1.733333333","1.733333333","0.866666667","0.866666667","0.096666667","0.096666667","0.153333333","0.153333333","50","38.66666667","100","1.024206349","2.444444444","2.444444444","3.222222222","3.222222222","5.111111111","5.111111111","1.138007055","1.138007055","8.333333333","8.333333333"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00021","","","","1","4.928165913","1.222254992","16.8","2","50.9","0.19","3.049081087","1","22","30","25","25","30","25","6","5","4.19340086","1","63.33078766","3","33.00589391","6","1","2","7.632718086","4","1","3","3.4","1.3","8","4.7","12.7","52","0.154545455","0.043333333","0.090384615","2.08","1.733333333","0.88","0.733333333","0.188","0.156666667","0.32","0.266666667","42.30769231","37.00787402","83.33333333","1.551277014","3.777777778","4.533333333","5.222222222","6.266666667","8.888888889","10.66666667","1.723641126","2.068369352","14.11111111","16.93333333"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00022","","","","2","2.163570881","1.256360054","16.61","2","50.38","2.156757116","3.210937023","1","29","26","30","27","30","26","4","9","5.49450922","1","61.17155075","4","32.96943231","6","1","2","11.95078945","6","5","3","4","1.3","34.2","5.3","39.5","55","0.137931034","0.05","0.096363636","2.037037037","1.833333333","1.074074074","0.966666667","0.196296296","0.176666667","1.266666667","1.14","52.72727273","13.41772152","90","1.747379913","4.444444444","4.938271605","5.888888889","6.543209877","38","42.22222222","1.941533236","2.157259151","43.88888889","48.7654321"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00023","","","","1","1.617118955","1.060894012","21.19","2","50.12","1.366955996","2.767564058","1","26","48","30","30","30","30","5","3","3.95864296","1","70.86436462","5","42.27853152","5","2","4","4.46269989","5","1","3","3.2","1.7","14.6","4.9","19.5","74","0.123076923","0.035416667","0.066216216","2.466666667","2.466666667","0.866666667","0.866666667","0.163333333","0.163333333","0.486666667","0.486666667","35.13513514","25.12820513","100","2.071648045","3.555555556","3.555555556","5.444444444","5.444444444","16.22222222","16.22222222","2.301831161","2.301831161","21.66666667","21.66666667"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00024","","","","1","1.797919989","1.055969","18.79","3","50.61","1.267166018","2.419131041","1","26","12","30","26","30","23","4","9","3.002744913","2","68.39722443","5","37.12704999","6","2","2","9.152475357","5","3","4","4.7","0.6","12.4","5.3","17.7","38","0.180769231","0.05","0.139473684","1.461538462","1.266666667","1","0.866666667","0.203846154","0.176666667","0.476923077","0.413333333","68.42105263","29.94350282","86.66666667","1.967733649","5.222222222","6.025641026","5.888888889","6.794871795","13.77777778","15.8974359","2.186370722","2.522735448","19.66666667","22.69230769"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00025","","","","1","1.599725008","0.933767021","18.13","2","50.78","2.406908035","3.888571024","1","42","14","30","30","30","30","5","3","2.94777894","1","69.38360596","2","35.70303269","6","1","2","4.19413805","5","1","3","6.1","0.8","12.5","6.9","19.4","56","0.145238095","0.057142857","0.123214286","1.866666667","1.866666667","1.4","1.4","0.23","0.23","0.416666667","0.416666667","75","35.56701031","100","2.463509256","6.777777778","6.777777778","7.666666667","7.666666667","13.88888889","13.88888889","2.737232506","2.737232506","21.55555556","21.55555556"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00026","","","","2","1.629330039","0.863026023","16.68","2","50.63","6.4179492","8.727061272","1","35","49","29","27","30","27","5","7","3.495559931","1","62.40074158","1","32.94489433","5","1","4","3.85145998","4","4","3","4","1.6","8","5.6","13.6","84","0.114285714","0.032653061","0.066666667","3.111111111","2.8","1.296296296","1.166666667","0.207407407","0.186666667","0.296296296","0.266666667","41.66666667","41.17647059","90","1.844914083","4.444444444","4.938271605","6.222222222","6.913580247","8.888888889","9.87654321","2.049904536","2.277671707","15.11111111","16.79012346"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00027","","","","2","2.583151102","1.548781037","11.69","3","50.44","5.477954865","8.529678345","1","36","37","27","26","30","26","8","6","4.736249924","1","46.47093582","2","23.17605075","8","2","4","20.39796448","5","3","4","10.6","1.1","9.4","11.7","21.1","73","0.294444444","0.02972973","0.160273973","2.807692308","2.433333333","1.384615385","1.2","0.45","0.39","0.361538462","0.313333333","49.31506849","55.45023697","86.66666667","2.711597938","11.77777778","13.58974359","13","15","10.44444444","12.05128205","3.012886598","3.476407613","23.44444444","27.05128205"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00028","","","","2","1.769415021","1.059607029","19.39","2","50.28","1.144901991","2.381931067","1","45","23","30","26","30","26","2","8","3.69771409","2","71.59461212","3","38.56404137","5","1","2","4.756017208","5","5","3","10.4","1.1","16","11.5","27.5","68","0.231111111","0.047826087","0.169117647","2.615384615","2.266666667","1.730769231","1.5","0.442307692","0.383333333","0.615384615","0.533333333","66.17647059","41.81818182","86.66666667","4.434864757","11.55555556","13.33333333","12.77777778","14.74358974","17.77777778","20.51282051","4.927627508","5.685724048","30.55555556","35.25641026"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00029","","","","2","2.201211929","1.142429948","18.16","2","50.24","2.375370026","4.206911087","2","26","29","30","23","30","18","5","3","6.847846985","2","65.62472534","3","36.14649682","6","2","3","4.438786983","5","5","5","4.4","0.9","17.4","5.3","22.7","55","0.169230769","0.031034483","0.096363636","2.391304348","1.833333333","1.130434783","0.866666667","0.230434783","0.176666667","0.756521739","0.58","47.27272727","23.34801762","76.66666667","1.915764331","4.888888889","6.376811594","5.888888889","7.68115942","19.33333333","25.2173913","2.128627035","2.776470045","25.22222222","32.89855072"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00003","","","","1","1.643450022","0.968632996","20.3","2","50.2","0.886072993","2.22161293","1","24","40","30","30","30","30","2","8","3.273097992","1","73.94920349","3","40.43824701","5","1","2","3.946479082","4","3","5","3.6","1.4","8.5","5","13.5","64","0.15","0.035","0.078125","2.133333333","2.133333333","0.8","0.8","0.166666667","0.166666667","0.283333333","0.283333333","37.5","37.03703704","100","2.021912351","4","4","5.555555556","5.555555556","9.444444444","9.444444444","2.246569278","2.246569278","15","15"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00030","","","","2","2.308912992","1.088091016","13.08","2","50.58","7.466642857","9.932397842","1","13","16","29","26","30","26","8","5","4.631586075","1","52.66188812","3","25.86002372","8","2","4","8.281317711","4","3","4","2.2","0.6","11","2.8","13.8","29","0.169230769","0.0375","0.096551724","1.115384615","0.966666667","0.5","0.433333333","0.107692308","0.093333333","0.423076923","0.366666667","44.82758621","20.28985507","86.66666667","0.724080664","2.444444444","2.820512821","3.111111111","3.58974359","12.22222222","14.1025641","0.804534071","0.928308544","15.33333333","17.69230769"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00004","","","","1","1.747293949","1.030575037","19.2","3","51","1.359707952","2.885055065","1","22","17","30","27","30","24","4","9","3.045394897","2","68.73143005","5","37.64705882","6","1","2","9.126081467","6","1","3","3.7","1.9","10.5","5.6","16.1","39","0.168181818","0.111764706","0.143589744","1.444444444","1.3","0.814814815","0.733333333","0.207407407","0.186666667","0.388888889","0.35","56.41025641","34.7826087","90","2.108235294","4.111111111","4.567901235","6.222222222","6.913580247","11.66666667","12.96296296","2.34248366","2.602759622","17.88888889","19.87654321"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00005","","","","2","2.469186068","1.370790005","10.4","3","50.6","8.194830894","11.76106739","3","44","60","30","26","30","26","8","6","3.374198914","5","39.01531982","2","20.55335968","5","2","4","21.11738396","4","4","4","7.4","3.6","7.4","11","18.4","104","0.168181818","0.06","0.105769231","4","3.466666667","1.692307692","1.466666667","0.423076923","0.366666667","0.284615385","0.246666667","42.30769231","59.7826087","86.66666667","2.260869565","8.222222222","9.487179487","12.22222222","14.1025641","8.222222222","9.487179487","2.512077295","2.898550725","20.44444444","23.58974359"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00006","","","","2","1.827393055","0.901501","16.9","","50.9","5.782978058","8.064466476","1","51","48","30","26","30","26","","","3.690428019","2","62.90940857","1","33.20235756","6","1","","4.10538578","4","3","4","7.7","2","9.5","9.7","19.2","99","0.150980392","0.041666667","0.097979798","3.807692308","3.3","1.961538462","1.7","0.373076923","0.323333333","0.365384615","0.316666667","51.51515152","50.52083333","86.66666667","3.220628684","8.555555556","9.871794872","10.77777778","12.43589744","10.55555556","12.17948718","3.578476315","4.129011133","21.33333333","24.61538462"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00007","","","","3","1.557945967","0.881657004","19.3","2","50.5","2.589066029","4.279098034","1","16","24","30","24","30","19","5","3","3.723721981","2","68.51277924","3","38.21782178","4","1","3","4.383998871","3","4","4","2.1","1.1","9.4","3.2","12.6","40","0.13125","0.045833333","0.08","1.666666667","1.333333333","0.666666667","0.533333333","0.133333333","0.106666667","0.391666667","0.313333333","40","25.3968254","80","1.222970297","2.333333333","2.916666667","3.555555556","4.444444444","10.44444444","13.05555556","1.358855886","1.698569857","14","17.5"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00008","","","","1","1.923069","1.186558008","17.3","2","50.2","3.77048111","5.94737196","2","34","48","28","28","30","27","6","5","3.333014965","1","63.54579163","3","34.46215139","6","1","2","6.161202908","4","1","5","5","2","5.5","7","12.5","82","0.147058824","0.041666667","0.085365854","2.928571429","2.733333333","1.214285714","1.133333333","0.25","0.233333333","0.196428571","0.183333333","41.46341463","56","93.33333333","2.412350598","5.555555556","5.952380952","7.777777778","8.333333333","6.111111111","6.547619048","2.680389553","2.87184595","13.88888889","14.88095238"
"","","GHP2015KMD-AT02","","","","","","","","","GHP2015KMD-AT02-00009","","","","2","2.054919958","0.913627028","13.5","2","50.5","7.719936848","10.34153748","2","73","40","30","26","30","26","8","5","3.396980047","2","51.82811737","3","26.73267327","8","2","4","10.37859917","5","1","4","16","2.1","10.2","18.1","28.3","113","0.219178082","0.0525","0.160176991","4.346153846","3.766666667","2.807692308","2.433333333","0.696153846","0.603333333","0.392307692","0.34","64.60176991","63.95759717","86.66666667","4.838613861","17.77777778","20.51282051","20.11111111","23.20512821","11.33333333","13.07692308","5.376237624","6.203351104","31.44444444","36.28205128"
