"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00019","","","","3","1","15","30","34","30","34","26","1","5","6","8","3","4","3.4","1.9","19","5.3","24.3","45","0.226666667","0.063333333","0.117777778","1.5","1.323529412","0.5","0.441176471","0.176666667","0.155882353","0.633333333","0.558823529","33.33333333","21.81069959","88.23529412","3.333333333","3.777777778","5.196078431","5.888888889","18.62745098","21.11111111","23.82352941","27"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00002","","","","4","1","16","44","30","30","34","17","1","5","3","7","3","3","1.9","1.5","14.5","3.4","17.9","60","0.11875","0.034090909","0.056666667","2","1.764705882","0.533333333","0.470588235","0.113333333","0.1","0.483333333","0.426470588","26.66666667","18.99441341","88.23529412","1.862745098","2.111111111","3.333333333","3.777777778","14.21568627","16.11111111","17.54901961","19.88888889"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00020","","","","3","1","37","30","30","24","34","22","1","5","4","8","5","5","7.5","2.3","15","9.8","24.8","67","0.202702703","0.076666667","0.146268657","2.791666667","1.970588235","1.541666667","1.088235294","0.408333333","0.288235294","0.625","0.441176471","55.2238806","39.51612903","70.58823529","7.352941176","10.41666667","9.607843137","13.61111111","14.70588235","20.83333333","24.31372549","34.44444444"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00021","","","","2","2","23","71","27","27","34","25","1","4","4","8","5","4","4.1","3.8","20.5","7.9","28.4","94","0.17826087","0.053521127","0.084042553","3.481481481","2.764705882","0.851851852","0.676470588","0.292592593","0.232352941","0.759259259","0.602941176","24.46808511","27.81690141","79.41176471","4.019607843","5.061728395","7.745098039","9.75308642","20.09803922","25.30864198","27.84313725","35.0617284"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00003","","","","3","1","60","30","31","29","34","29","1","5","4","5","5","7","4.8","3.8","6.5","8.6","15.1","90","0.08","0.126666667","0.095555556","3.103448276","2.647058824","2.068965517","1.764705882","0.296551724","0.252941176","0.224137931","0.191176471","66.66666667","56.95364238","85.29411765","4.705882353","5.517241379","8.431372549","9.885057471","6.37254902","7.471264368","14.80392157","17.35632184"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00004","","","","3","1","32","40","28","25","34","21","2","5","4","6","3","5","5.5","2.3","5","7.8","12.8","72","0.171875","0.0575","0.108333333","2.88","2.117647059","1.28","0.941176471","0.312","0.229411765","0.2","0.147058824","44.44444444","60.9375","73.52941176","5.392156863","7.333333333","7.647058824","10.4","4.901960784","6.666666667","12.54901961","17.06666667"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00005","","","","3","1","42","58","28","25","34","25","1","5","6","7","4","4","9.1","2.8","9","11.9","20.9","100","0.216666667","0.048275862","0.119","4","2.941176471","1.68","1.235294118","0.476","0.35","0.36","0.264705882","42","56.93779904","73.52941176","8.921568627","12.13333333","11.66666667","15.86666667","8.823529412","12","20.49019608","27.86666667"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00006","","","","2","1","22","34","30","26","34","24","2","4","3","8","5","4","4.5","2.8","12","7.3","19.3","56","0.204545455","0.082352941","0.130357143","2.153846154","1.647058824","0.846153846","0.647058824","0.280769231","0.214705882","0.461538462","0.352941176","39.28571429","37.8238342","76.47058824","4.411764706","5.769230769","7.156862745","9.358974359","11.76470588","15.38461538","18.92156863","24.74358974"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00007","","","","2","1","16","49","32","26","34","24","1","3","3","6","5","4","2.2","4.7","19","6.9","25.9","65","0.1375","0.095918367","0.106153846","2.5","1.911764706","0.615384615","0.470588235","0.265384615","0.202941176","0.730769231","0.558823529","24.61538462","26.64092664","76.47058824","2.156862745","2.820512821","6.764705882","8.846153846","18.62745098","24.35897436","25.39215686","33.20512821"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00008","","","","3","1","20","50","29","29","34","27","2","4","3","7","3","4","3.2","3","10","6.2","16.2","70","0.16","0.06","0.088571429","2.413793103","2.058823529","0.689655172","0.588235294","0.213793103","0.182352941","0.344827586","0.294117647","28.57142857","38.27160494","85.29411765","3.137254902","3.67816092","6.078431373","7.126436782","9.803921569","11.49425287","15.88235294","18.62068966"
"","","GHP2012FMS-AT02","","","","","","","","","GHP2012FMS-AT02-00009","","","","3","2","32","20","30","25","34","23","1","5","4","7","5","5","6.6","2","11.5","8.6","20.1","52","0.20625","0.1","0.165384615","2.08","1.529411765","1.28","0.941176471","0.344","0.252941176","0.46","0.338235294","61.53846154","42.78606965","73.52941176","6.470588235","8.8","8.431372549","11.46666667","11.2745098","15.33333333","19.70588235","26.8"
