"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00019","","","","3","1","31","42","30","20","30","20","1","3","3","7","1","1","10.6","1.9","10.7","12.5","23.2","73","0.341935484","0.045238095","0.171232877","3.65","2.433333333","1.55","1.033333333","0.625","0.416666667","0.535","0.356666667","42.46575342","53.87931034","66.66666667","11.77777778","17.66666667","13.88888889","20.83333333","11.88888889","17.83333333","25.77777778","38.66666667"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00002","","","","3","1","28","37","30","24","30","24","5","5","5","7","2","2","4.6","1.6","4.9","6.2","11.1","65","0.164285714","0.043243243","0.095384615","2.708333333","2.166666667","1.166666667","0.933333333","0.258333333","0.206666667","0.204166667","0.163333333","43.07692308","55.85585586","80","5.111111111","6.388888889","6.888888889","8.611111111","5.444444444","6.805555556","12.33333333","15.41666667"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00020","","","","3","1","15","29","30","23","30","20","1","5","5","9","2","2","1.7","1.6","11.1","3.3","14.4","44","0.113333333","0.055172414","0.075","1.913043478","1.466666667","0.652173913","0.5","0.143478261","0.11","0.482608696","0.37","34.09090909","22.91666667","76.66666667","1.888888889","2.463768116","3.666666667","4.782608696","12.33333333","16.08695652","16","20.86956522"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00021","","","","3","1","19","21","30","25","30","25","1","3","1","9","1","2","6.3","1.2","13.1","7.5","20.6","40","0.331578947","0.057142857","0.1875","1.6","1.333333333","0.76","0.633333333","0.3","0.25","0.524","0.436666667","47.5","36.40776699","83.33333333","7","8.4","8.333333333","10","14.55555556","17.46666667","22.88888889","27.46666667"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00022","","","","3","1","22","24","18","18","30","18","1","5","5","7","1","2","4.1","1.2","3.7","5.3","9","46","0.186363636","0.05","0.115217391","2.555555556","1.533333333","1.222222222","0.733333333","0.294444444","0.176666667","0.205555556","0.123333333","47.82608696","58.88888889","60","4.555555556","7.592592593","5.888888889","9.814814815","4.111111111","6.851851852","10","16.66666667"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00023","","","","4","1","21","44","30","20","30","20","1","3","1","6","1","1","5.3","4","3.6","9.3","12.9","65","0.252380952","0.090909091","0.143076923","3.25","2.166666667","1.05","0.7","0.465","0.31","0.18","0.12","32.30769231","72.09302326","66.66666667","5.888888889","8.833333333","10.33333333","15.5","4","6","14.33333333","21.5"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00024","","","","3","1","28","25","19","19","30","19","1","3","3","7","1","1","6.3","1.5","3.8","7.8","11.6","53","0.225","0.06","0.147169811","2.789473684","1.766666667","1.473684211","0.933333333","0.410526316","0.26","0.2","0.126666667","52.83018868","67.24137931","63.33333333","7","11.05263158","8.666666667","13.68421053","4.222222222","6.666666667","12.88888889","20.35087719"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00025","","","","3","1","34","48","27","23","30","23","1","3","5","8","1","1","2.6","1.6","6.4","4.2","10.6","82","0.076470588","0.033333333","0.051219512","3.565217391","2.733333333","1.47826087","1.133333333","0.182608696","0.14","0.27826087","0.213333333","41.46341463","39.62264151","76.66666667","2.888888889","3.768115942","4.666666667","6.086956522","7.111111111","9.275362319","11.77777778","15.36231884"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00026","","","","3","1","4","14","30","17","30","17","1","5","5","8","1","1","1.5","0.4","7.1","1.9","9","18","0.375","0.028571429","0.105555556","1.058823529","0.6","0.235294118","0.133333333","0.111764706","0.063333333","0.417647059","0.236666667","22.22222222","21.11111111","56.66666667","1.666666667","2.941176471","2.111111111","3.725490196","7.888888889","13.92156863","10","17.64705882"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00003","","","","3","1","68","53","30","26","30","26","1","3","1","7","1","1","16.8","3.4","5.6","20.2","25.8","121","0.247058824","0.064150943","0.166942149","4.653846154","4.033333333","2.615384615","2.266666667","0.776923077","0.673333333","0.215384615","0.186666667","56.19834711","78.29457364","86.66666667","18.66666667","21.53846154","22.44444444","25.8974359","6.222222222","7.179487179","28.66666667","33.07692308"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00004","","","","5","1","19","34","30","26","30","26","1","5","7","9","1","2","2.6","1.6","10.9","4.2","15.1","53","0.136842105","0.047058824","0.079245283","2.038461538","1.766666667","0.730769231","0.633333333","0.161538462","0.14","0.419230769","0.363333333","35.8490566","27.81456954","86.66666667","2.888888889","3.333333333","4.666666667","5.384615385","12.11111111","13.97435897","16.77777778","19.35897436"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00005","","","","5","1","50","30","30","25","30","24","1","3","3","9","1","1","9.5","1.9","9.7","11.4","21.1","80","0.19","0.063333333","0.1425","3.2","2.666666667","2","1.666666667","0.456","0.38","0.388","0.323333333","62.5","54.02843602","83.33333333","10.55555556","12.66666667","12.66666667","15.2","10.77777778","12.93333333","23.44444444","28.13333333"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00006","","","","3","1","16","13","30","20","30","17","1","3","3","9","1","2","2.2","0.8","15.4","3","18.4","29","0.1375","0.061538462","0.103448276","1.45","0.966666667","0.8","0.533333333","0.15","0.1","0.77","0.513333333","55.17241379","16.30434783","66.66666667","2.444444444","3.666666667","3.333333333","5","17.11111111","25.66666667","20.44444444","30.66666667"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00007","","","","3","1","51","48","30","29","30","28","1","3","3","8","2","3","6.6","2","4.9","8.6","13.5","99","0.129411765","0.041666667","0.086868687","3.413793103","3.3","1.75862069","1.7","0.296551724","0.286666667","0.168965517","0.163333333","51.51515152","63.7037037","96.66666667","7.333333333","7.586206897","9.555555556","9.885057471","5.444444444","5.632183908","15","15.51724138"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00008","","","","3","1","13","16","30","20","30","15","1","5","3","6","2","2","2.8","0.8","6.3","3.6","9.9","29","0.215384615","0.05","0.124137931","1.45","0.966666667","0.65","0.433333333","0.18","0.12","0.315","0.21","44.82758621","36.36363636","66.66666667","3.111111111","4.666666667","4","6","7","10.5","11","16.5"
"","","GHP2016NYK-ST01","","","","","","","","","GHP2016NYK-ST01-00009","","","","3","1","24","46","30","27","30","27","1","3","3","6","2","1","5.7","3","7.9","8.7","16.6","70","0.2375","0.065217391","0.124285714","2.592592593","2.333333333","0.888888889","0.8","0.322222222","0.29","0.292592593","0.263333333","34.28571429","52.40963855","90","6.333333333","7.037037037","9.666666667","10.74074074","8.777777778","9.75308642","18.44444444","20.49382716"
