"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00012","","","","39","30","1","1","5","30","30","16","35","4.5","6.5","7.5","1","5","5","7","1","5","5","3","7.23","11","18.5","51","0.28125","0.185714286","0.215686275","1.7","1.307692308","0.533333333","0.41025641","0.366666667","0.282051282","0.25","0.192307692","31.37254902","59.45945946","76.92307692","4.273504274","5.555555556","10.44634378","13.58024691","7.122507123","9.259259259","17.5688509","22.83950617"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00013","","","","39","25","1","1","5","25","25","15","42","4","8.5","14.8","1","1","1","7","3","3","1","1","0.02","12.5","27.3","57","0.266666667","0.202380952","0.219298246","2.28","1.461538462","0.6","0.384615385","0.5","0.320512821","0.592","0.379487179","26.31578947","45.78754579","64.1025641","3.798670465","5.925925926","11.8708452","18.51851852","14.05508072","21.92592593","25.92592593","40.44444444"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00014","","","","39","19","1","1","5","19","19","6","22","1.2","5","7","4","9","9","7","1","7","5","5","11.03","6.2","13.2","28","0.2","0.227272727","0.221428571","1.473684211","0.717948718","0.315789474","0.153846154","0.326315789","0.158974359","0.368421053","0.179487179","21.42857143","46.96969697","48.71794872","1.13960114","2.339181287","5.887939221","12.08576998","6.647673314","13.64522417","12.53561254","25.73099415"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00015","","","","39","23","1","1","5","22","17","0","24","0","5","7.3","2","7","7","9","1","3","3","1","5.49","5","12.3","24","","0.208333333","0.208333333","1.090909091","0.615384615","0","0","0.227272727","0.128205128","0.331818182","0.187179487","0","40.6504065","56.41025641","0","0","4.748338082","8.417508418","6.932573599","12.28956229","11.68091168","20.70707071"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00016","","","","39","25","1","1","5","25","25","27","46","5.5","6","10.5","6","5","5","3","1","5","5","3","7.23","11.5","22","73","0.203703704","0.130434783","0.157534247","2.92","1.871794872","1.08","0.692307692","0.46","0.294871795","0.42","0.269230769","36.98630137","52.27272727","64.1025641","5.22317189","8.148148148","10.92117759","17.03703704","9.971509972","15.55555556","20.89268756","32.59259259"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00017","","","","39","27","1","1","5","27","27","30","40","7","8.5","12.5","1","3","5","1","1","5","5","3","7.76","15.5","28","70","0.233333333","0.2125","0.221428571","2.592592593","1.794871795","1.111111111","0.769230769","0.574074074","0.397435897","0.462962963","0.320512821","42.85714286","55.35714286","69.23076923","6.647673314","9.602194787","14.71984805","21.26200274","11.8708452","17.14677641","26.59069326","38.40877915"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00018","","","","39","30","1","1","5","30","30","32","47","7.2","10.2","13.5","1","1","1","1","1","1","1","1","0.02","17.4","30.9","79","0.225","0.217021277","0.220253165","2.633333333","2.025641026","1.066666667","0.820512821","0.58","0.446153846","0.45","0.346153846","40.50632911","56.31067961","76.92307692","6.837606838","8.888888889","16.52421652","21.48148148","12.82051282","16.66666667","29.34472934","38.14814815"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00019","","","","39","29","1","1","5","29","29","30","59","6","12.5","7.5","2","3","3","3","1","7","5","5","10.5","18.5","26","89","0.2","0.211864407","0.207865169","3.068965517","2.282051282","1.034482759","0.769230769","0.637931034","0.474358974","0.25862069","0.192307692","33.70786517","71.15384615","74.35897436","5.698005698","7.662835249","17.5688509","23.62707535","7.122507123","9.578544061","24.69135802","33.20561941"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00020","","","","39","30","1","1","5","30","30","23","38","5.5","8.5","8.5","7","3","5","1","1","5","5","3","7.76","14","22.5","61","0.239130435","0.223684211","0.229508197","2.033333333","1.564102564","0.766666667","0.58974359","0.466666667","0.358974359","0.283333333","0.217948718","37.70491803","62.22222222","76.92307692","5.22317189","6.790123457","13.29534663","17.28395062","8.072174739","10.49382716","21.36752137","27.77777778"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00021","","","","39","31","1","1","5","30","30","31","46","6.6","9.5","10.7","1","3","3","1","1","7","3","5","12.39","16.1","26.8","77","0.212903226","0.206521739","0.209090909","2.566666667","1.974358974","1.033333333","0.794871795","0.536666667","0.412820513","0.356666667","0.274358974","40.25974026","60.07462687","76.92307692","6.267806268","8.148148148","15.28964862","19.87654321","10.16144349","13.20987654","25.45109212","33.08641975"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00022","","","","39","29","1","1","5","18","18","24","45","6","7.1","9.5","4","3","5","3","1","7","3","5","10.5","13.1","22.6","69","0.25","0.157777778","0.189855072","3.833333333","1.769230769","1.333333333","0.615384615","0.727777778","0.335897436","0.527777778","0.243589744","34.7826087","57.96460177","46.15384615","5.698005698","12.34567901","12.44064577","26.95473251","9.021842355","19.5473251","21.46248813","46.50205761"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00023","","","","39","30","1","1","5","30","30","23","41","6","8.5","10.2","2","3","3","3","1","7","5","5","10.5","14.5","24.7","64","0.260869565","0.207317073","0.2265625","2.133333333","1.641025641","0.766666667","0.58974359","0.483333333","0.371794872","0.34","0.261538462","35.9375","58.70445344","76.92307692","5.698005698","7.407407407","13.77018044","17.90123457","9.686609687","12.59259259","23.45679012","30.49382716"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00024","","","","39","31","1","1","5","31","31","30","52","7","9.5","15","4","1","1","3","1","7","3","5","10.5","16.5","31.5","82","0.233333333","0.182692308","0.201219512","2.64516129","2.102564103","0.967741935","0.769230769","0.532258065","0.423076923","0.483870968","0.384615385","36.58536585","52.38095238","79.48717949","6.647673314","8.363201912","15.66951567","19.71326165","14.24501425","17.92114695","29.91452991","37.6344086"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00025","","","","39","30","1","1","5","30","30","22","52","6","7.5","10.2","4","3","1","3","1","7","5","5","10.5","13.5","23.7","74","0.272727273","0.144230769","0.182432432","2.466666667","1.897435897","0.733333333","0.564102564","0.45","0.346153846","0.34","0.261538462","29.72972973","56.96202532","76.92307692","5.698005698","7.407407407","12.82051282","16.66666667","9.686609687","12.59259259","22.50712251","29.25925926"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00026","","","","39","30","1","5","5","16","16","5","20","1","6","5.5","2","5","5","3","1","3","7","3","5.49","7","12.5","25","0.2","0.3","0.28","1.5625","0.641025641","0.3125","0.128205128","0.4375","0.179487179","0.34375","0.141025641","20","56","41.02564103","0.949667616","2.314814815","6.647673314","16.2037037","5.22317189","12.73148148","11.8708452","28.93518519"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00027","","","","39","23","1","1","5","23","23","30","48","7.1","11.5","8.5","4","3","3","3","1","5","5","3","7.76","18.6","27.1","78","0.236666667","0.239583333","0.238461538","3.391304348","2","1.304347826","0.769230769","0.808695652","0.476923077","0.369565217","0.217948718","38.46153846","68.63468635","58.97435897","6.742640076","11.4331723","17.66381766","29.95169082","8.072174739","13.68760064","25.7359924","43.63929147"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00028","","","","39","30","1","1","5","30","21","15","28","3","5.5","9","5","5","5","3","1","5","5","3","7.76","8.5","17.5","43","0.2","0.196428571","0.197674419","1.433333333","1.102564103","0.5","0.384615385","0.283333333","0.217948718","0.3","0.230769231","34.88372093","48.57142857","76.92307692","2.849002849","3.703703704","8.072174739","10.49382716","8.547008547","11.11111111","16.61918329","21.60493827"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00029","","","","39","29","1","1","5","29","29","30","40","6.7","7.5","8.5","7","3","3","1","1","7","3","5","11.03","14.2","22.7","70","0.223333333","0.1875","0.202857143","2.413793103","1.794871795","1.034482759","0.769230769","0.489655172","0.364102564","0.293103448","0.217948718","42.85714286","62.55506608","74.35897436","6.362773029","8.556832695","13.48528015","18.13537676","8.072174739","10.85568327","21.55745489","28.99106003"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00030","","","","39","30","1","1","5","30","30","14","38","3","6.3","9.4","2","7","7","3","1","5","5","3","7.23","9.3","18.7","52","0.214285714","0.165789474","0.178846154","1.733333333","1.333333333","0.466666667","0.358974359","0.31","0.238461538","0.313333333","0.241025641","26.92307692","49.73262032","76.92307692","2.849002849","3.703703704","8.831908832","11.48148148","8.926875594","11.60493827","17.75878443","23.08641975"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00031","","","","39","23","1","1","5","23","23","17","38","4.5","9.5","10.2","2","5","5","1","1","5","5","3","7.76","14","24.2","55","0.264705882","0.25","0.254545455","2.391304348","1.41025641","0.739130435","0.435897436","0.608695652","0.358974359","0.443478261","0.261538462","30.90909091","57.85123967","58.97435897","4.273504274","7.246376812","13.29534663","22.54428341","9.686609687","16.42512077","22.98195632","38.96940419"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00032","","","","39","20","1","1","5","20","20","14","25","4.2","6.8","5.5","2","5","5","3","1","5","5","3","6.12","11","16.5","39","0.3","0.272","0.282051282","1.95","1","0.7","0.358974359","0.55","0.282051282","0.275","0.141025641","35.8974359","66.66666667","51.28205128","3.988603989","7.777777778","10.44634378","20.37037037","5.22317189","10.18518519","15.66951567","30.55555556"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00033","","","","39","25","1","1","5","16","16","13","28","4.6","6.9","4.5","5","5","5","3","1","5","5","3","7.23","11.5","16","41","0.353846154","0.246428571","0.280487805","2.5625","1.051282051","0.8125","0.333333333","0.71875","0.294871795","0.28125","0.115384615","31.70731707","71.875","41.02564103","4.368471035","10.64814815","10.92117759","26.62037037","4.273504274","10.41666667","15.19468186","37.03703704"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00034","","","","39","30","1","1","5","30","30","20","37","5.5","8.8","14.7","4","3","3","3","1","5","5","3","7.76","14.3","29","57","0.275","0.237837838","0.250877193","1.9","1.461538462","0.666666667","0.512820513","0.476666667","0.366666667","0.49","0.376923077","35.0877193","49.31034483","76.92307692","5.22317189","6.790123457","13.58024691","17.65432099","13.96011396","18.14814815","27.54036087","35.80246914"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00035","","","","39","21","1","3","5","21","21","29","43","7","9.5","13","4","1","1","1","1","9","3","5","12.39","16.5","29.5","72","0.24137931","0.220930233","0.229166667","3.428571429","1.846153846","1.380952381","0.743589744","0.785714286","0.423076923","0.619047619","0.333333333","40.27777778","55.93220339","53.84615385","6.647673314","12.34567901","15.66951567","29.1005291","12.34567901","22.92768959","28.01519468","52.02821869"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00036","","","","39","30","1","1","5","30","30","30","47","7.1","8","16.5","2","1","1","1","1","3","1","1","0.02","15.1","31.6","77","0.236666667","0.170212766","0.196103896","2.566666667","1.974358974","1","0.769230769","0.503333333","0.387179487","0.55","0.423076923","38.96103896","47.78481013","76.92307692","6.742640076","8.765432099","14.33998101","18.64197531","15.66951567","20.37037037","30.00949668","39.01234568"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00037","","","","39","29","1","1","5","29","29","28","33","5.7","7.2","18.5","3","3","1","3","1","5","5","3","7.76","12.9","31.4","61","0.203571429","0.218181818","0.21147541","2.103448276","1.564102564","0.965517241","0.717948718","0.444827586","0.330769231","0.637931034","0.474358974","45.90163934","41.08280255","74.35897436","5.413105413","7.279693487","12.25071225","16.47509579","17.5688509","23.62707535","29.81956315","40.10217114"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00038","","","","39","30","1","1","5","30","30","30","50","6.5","10.7","17.7","2","3","1","3","1","5","5","3","7.76","17.2","34.9","80","0.216666667","0.214","0.215","2.666666667","2.051282051","1","0.769230769","0.573333333","0.441025641","0.59","0.453846154","37.5","49.28366762","76.92307692","6.172839506","8.024691358","16.334283","21.2345679","16.80911681","21.85185185","33.14339981","43.08641975"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00039","","","","39","21","1","1","5","21","21","24","39","5.8","9.8","16.5","2","3","3","3","1","5","5","3","7.23","15.6","32.1","63","0.241666667","0.251282051","0.247619048","3","1.615384615","1.142857143","0.615384615","0.742857143","0.4","0.785714286","0.423076923","38.0952381","48.59813084","53.84615385","5.508072175","10.2292769","14.81481481","27.51322751","15.66951567","29.1005291","30.48433048","56.61375661"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00040","","","","39","30","1","1","5","24","24","22","35","5.7","8.7","15.2","2","3","1","3","1","9","3","5","11.03","14.4","29.6","57","0.259090909","0.248571429","0.252631579","2.375","1.461538462","0.916666667","0.564102564","0.6","0.369230769","0.633333333","0.38974359","38.59649123","48.64864865","61.53846154","5.413105413","8.796296296","13.67521368","22.22222222","14.43494777","23.45679012","28.11016144","45.67901235"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00041","","","","39","28","1","1","5","28","28","13","33","4","8.5","13.5","4","3","5","7","1","9","3","5","11.03","12.5","26","46","0.307692308","0.257575758","0.27173913","1.642857143","1.179487179","0.464285714","0.333333333","0.446428571","0.320512821","0.482142857","0.346153846","28.26086957","48.07692308","71.79487179","3.798670465","5.291005291","11.8708452","16.53439153","12.82051282","17.85714286","24.69135802","34.39153439"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00042","","","","39","27","1","1","5","27","27","40","67","10.1","14.5","20.5","3","1","1","1","1","9","3","5","14.37","24.6","45.1","107","0.2525","0.21641791","0.229906542","3.962962963","2.743589744","1.481481481","1.025641026","0.911111111","0.630769231","0.759259259","0.525641026","37.38317757","54.54545455","69.23076923","9.591642925","13.85459534","23.36182336","33.74485597","19.46818613","28.12071331","42.8300095","61.86556927"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00043","","","","39","30","1","1","5","30","30","30","44","7.2","9.5","22","4","3","1","3","1","5","5","3","7.76","16.7","38.7","74","0.24","0.215909091","0.225675676","2.466666667","1.897435897","1","0.769230769","0.556666667","0.428205128","0.733333333","0.564102564","40.54054054","43.15245478","76.92307692","6.837606838","8.888888889","15.85944919","20.61728395","20.89268756","27.16049383","36.75213675","47.77777778"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00044","","","","39","30","1","1","5","30","30","20","48","5.5","10","6.5","2","3","5","3","1","7","3","5","10.5","15.5","22","68","0.275","0.208333333","0.227941176","2.266666667","1.743589744","0.666666667","0.512820513","0.516666667","0.397435897","0.216666667","0.166666667","29.41176471","70.45454545","76.92307692","5.22317189","6.790123457","14.71984805","19.13580247","6.172839506","8.024691358","20.89268756","27.16049383"
"","","MZP2013GUR-AT08","","","","","","","","","MZP2013GUR-AT08-00045","","","","39","21","1","1","5","21","21","19","39","5","8","7.9","7","5","3","3","1","5","5","3","7.76","13","20.9","58","0.263157895","0.205128205","0.224137931","2.761904762","1.487179487","0.904761905","0.487179487","0.619047619","0.333333333","0.376190476","0.202564103","32.75862069","62.20095694","53.84615385","4.748338082","8.818342152","12.34567901","22.92768959","7.502374169","13.9329806","19.84805318","36.86067019"
