"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Total storage roots yield computation tons per ha|CO_331:0000296","Commercial storage root yield tons per ha|CO_331:0000809","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in kg per plot|CO_331:0000683","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Survival index computing percent|CO_331:0000301","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Percentage of commercial storage root|CO_331:0000682","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00049","","","","23","22","1","1","4","11","22","22","26","11.2","14","2.4","4","4","4","7.23","5","13.6","21.90016103","18.03542673","17.71336554","24.6","55.28455285","34","95.65217391","40","0.430769231","0.171428571","0.34","1.818181818","1.739130435","1.181818182","1.130434783","0.618181818","0.591304348","65","4.624","18.85521886","22.8956229","7.44605475","7.784511785","39.61352657","0.5","0.47826087","18.51851852","41.41414141"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00050","","","","23","23","1","2","5","23.5","23","13","8","2.9","17","2","3","3","5","7.23","4","4.9","7.890499195","4.669887279","37.84219002","28.4","17.25352113","30","100","25","0.3625","0.117647059","0.196","1.086956522","1.086956522","0.347826087","0.347826087","0.213043478","0.213043478","32","1.47","4.669887279","7.890499195","2.367149758","2.367149758","45.73268921","1.02173913","1.02173913","37.84219002","45.73268921"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00051","","","","23","22","2","3","4","2.6","22","22","32","12.5","50","5.2","5","5","2","7.76","5","17.7","28.50241546","20.12882448","4.186795491","20.3","87.19211823","30","95.65217391","82","0.390625","0.104","0.215853659","3.727272727","3.565217391","1.454545455","1.391304348","0.804545455","0.769565217","39.02439024","5.31","21.04377104","29.7979798","8.550724638","8.939393939","32.68921095","0.118181818","0.113043478","4.377104377","34.17508418"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00052","","","","23","23","1","2","7","43","23","23","23","13.7","20","3","5","5","4","1.5","5","16.7","26.8921095","22.06119163","69.2431562","59.7","27.97319933","36","100","43","0.595652174","0.15","0.388372093","1.869565217","1.869565217","1","1","0.726086957","0.726086957","53.48837209","6.012","22.06119163","26.8921095","9.68115942","9.68115942","96.1352657","1.869565217","1.869565217","69.2431562","96.1352657"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00053","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00054","","","","23","18","1","2","2","1","18","8","6","1.9","49","4.8","3","3","4","1.76","5","6.7","10.78904992","3.05958132","1.610305958","7.7","87.01298701","30","78.26086957","55","0.316666667","0.097959184","0.121818182","3.055555556","2.391304348","0.333333333","0.260869565","0.372222222","0.291304348","10.90909091","2.01","3.909465021","13.78600823","3.236714976","4.135802469","12.39935588","0.055555556","0.043478261","2.057613169","15.8436214"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00055","","","","23","23","4","9","4","13.4","15","13","4","6.4","17","8","4","2","2","7.76","3","14.4","23.1884058","10.30595813","21.57809984","27.8","51.79856115","28","65.2173913","21","1.6","0.470588235","0.685714286","1.4","0.913043478","0.266666667","0.173913043","0.96","0.626086957","19.04761905","4.032","15.80246914","35.55555556","6.492753623","9.955555556","44.76650564","0.893333333","0.582608696","33.08641975","68.64197531"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00056","","","","23","21","1","2","4","9.2","21","9","8","2","30","1","2","2","3","12.39","5","3","4.830917874","3.220611916","14.81481481","12.2","24.59016393","24","91.30434783","38","0.25","0.033333333","0.078947368","1.80952381","1.652173913","0.380952381","0.347826087","0.142857143","0.130434783","21.05263158","0.72","3.527336861","5.291005291","1.15942029","1.26984127","19.64573269","0.438095238","0.4","16.22574956","21.51675485"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00057","","","","23","19","1","2","6","34","18","18","17","14.5","18","5","4","1","3","7.76","4","19.5","31.40096618","23.34943639","54.75040258","53.5","36.44859813","26","78.26086957","35","0.852941176","0.277777778","0.557142857","1.944444444","1.52173913","0.944444444","0.739130435","1.083333333","0.847826087","48.57142857","5.07","29.83539095","40.12345679","8.164251208","10.43209877","86.15136876","1.888888889","1.47826087","69.95884774","110.0823045"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00058","","","","23","21","1","2","7","44.5","21","17","11","4","8","0.7","3","2","3","1.76","5","4.7","7.568438003","6.441223833","71.65861514","49.2","9.552845528","34","91.30434783","19","0.363636364","0.0875","0.247368421","0.904761905","0.826086957","0.523809524","0.47826087","0.223809524","0.204347826","57.89473684","1.598","7.054673721","8.289241623","2.573268921","2.818342152","79.22705314","2.119047619","1.934782609","78.48324515","86.77248677"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00059","","","","23","20","2","3","7","39","16","14","13","5.2","19","2","3","2","4","4.41","4","7.2","11.5942029","8.373590982","62.80193237","46.2","15.58441558","30","69.56521739","32","0.4","0.105263158","0.225","2","1.391304348","0.8125","0.565217391","0.45","0.313043478","40.625","2.16","12.03703704","16.66666667","3.47826087","5","74.39613527","2.4375","1.695652174","90.27777778","106.9444444"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00060","","","","23","22","1","2","4","7","20","20","30","11.9","41","7","3","2","4","14.37","4","18.9","30.43478261","19.1626409","11.27214171","25.9","72.97297297","24","86.95652174","71","0.396666667","0.170731707","0.266197183","3.55","3.086956522","1.5","1.304347826","0.945","0.82173913","42.25352113","4.536","22.03703704","35","7.304347826","8.4","41.70692432","0.35","0.304347826","12.96296296","47.96296296"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00061","","","","23","21","1","2","3","3","21","12","8","2.4","31","1.6","3","2","4","4.41","4","4","6.441223833","3.8647343","4.830917874","7","57.14285714","30","91.30434783","39","0.3","0.051612903","0.102564103","1.857142857","1.695652174","0.380952381","0.347826087","0.19047619","0.173913043","20.51282051","1.2","4.232804233","7.054673721","1.93236715","2.116402116","11.27214171","0.142857143","0.130434783","5.291005291","12.34567901"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00062","","","","23","21","1","2","4","8","21","21","19","20","50","12.1","3","1","2","7.23","3","32.1","51.69082126","32.20611916","12.88244767","40.1","80.04987531","26","91.30434783","69","1.052631579","0.242","0.465217391","3.285714286","3","0.904761905","0.826086957","1.528571429","1.395652174","27.53623188","8.346","35.27336861","56.61375661","13.43961353","14.71957672","64.57326892","0.380952381","0.347826087","14.10934744","70.72310406"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00063","","","","23","22","1","1","6","22","22","22","31","39","31","13","3","1","2","7.23","3","52","83.73590982","62.80193237","35.42673108","74","70.27027027","24","95.65217391","62","1.258064516","0.419354839","0.838709677","2.818181818","2.695652174","1.409090909","1.347826087","2.363636364","2.260869565","50","12.48","65.65656566","87.54208754","20.09661836","21.01010101","119.1626409","1","0.956521739","37.03703704","124.5791246"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00064","","","","23","23","1","2","5","12","23","6","0","0","9","1","1","1","5","0.03","5","1","1.610305958","0","19.3236715","13","7.692307692","34","100","9","","0.111111111","0.111111111","0.391304348","0.391304348","0","0","0.043478261","0.043478261","0","0.34","0","1.610305958","0.547504026","0.547504026","20.93397746","0.52173913","0.52173913","19.3236715","20.93397746"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00065","","","","23","23","1","1","5","11.3","23","20","29","9.8","28","2","3","3","3","","5","11.8","19.00161031","15.78099839","18.19645733","23.1","51.08225108","26","100","57","0.337931034","0.071428571","0.207017544","2.47826087","2.47826087","1.260869565","1.260869565","0.513043478","0.513043478","50.87719298","3.068","15.78099839","19.00161031","4.94041868","4.94041868","37.19806763","0.491304348","0.491304348","18.19645733","37.19806763"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00066","","","","23","21","1","3","5","11.5","21","21","42","13","50","6.2","3","3","4","0.15","5","19.2","30.9178744","20.93397746","18.51851852","30.7","62.54071661","30","91.30434783","92","0.30952381","0.124","0.208695652","4.380952381","4","2","1.826086957","0.914285714","0.834782609","45.65217391","5.76","22.92768959","33.86243386","9.275362319","10.15873016","49.43639291","0.547619048","0.5","20.28218695","54.14462081"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00067","","","","23","19","1","1","4","3.2","19","6","3","0.4","14","0.7","1","1","4","10.5","4","1.1","1.771336554","0.644122383","5.152979066","4.3","25.58139535","26","82.60869565","17","0.133333333","0.05","0.064705882","0.894736842","0.739130435","0.157894737","0.130434783","0.057894737","0.047826087","17.64705882","0.286","0.779727096","2.144249513","0.460547504","0.557504873","6.92431562","0.168421053","0.139130435","6.237816764","8.382066277"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00068","","","","23","21","1","1","6","17","21","19","20","8","52","13","4","4","1","4.41","5","21","33.81642512","12.88244767","27.37520129","38","55.26315789","34","91.30434783","72","0.4","0.25","0.291666667","3.428571429","3.130434783","0.952380952","0.869565217","1","0.913043478","27.77777778","7.14","14.10934744","37.03703704","11.49758454","12.59259259","61.19162641","0.80952381","0.739130435","29.98236332","67.01940035"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00069","","","","23","21","1","1","5","12.2","21","9","0","0","10","1","1","1","5","3.96","5","1","1.610305958","0","19.64573269","13.2","7.575757576","22","91.30434783","10","","0.1","0.1","0.476190476","0.434782609","0","0","0.047619048","0.043478261","0","0.22","0","1.76366843","0.354267311","0.388007055","21.25603865","0.580952381","0.530434783","21.51675485","23.28042328"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00070","","","","23","23","1","1","6","21.6","23","20","17","8.9","27","4.2","3","1","1","4.41","5","13.1","21.09500805","14.33172303","34.7826087","34.7","37.75216138","34","100","44","0.523529412","0.155555556","0.297727273","1.913043478","1.913043478","0.739130435","0.739130435","0.569565217","0.569565217","38.63636364","4.454","14.33172303","21.09500805","7.172302738","7.172302738","55.87761675","0.939130435","0.939130435","34.7826087","55.87761675"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00071","","","","23","22","1","1","4","6","16","10","3","0.4","18","1","1","1","4","3.03","5","1.4","2.254428341","0.644122383","9.661835749","7.4","18.91891892","32","69.56521739","21","0.133333333","0.055555556","0.066666667","1.3125","0.913043478","0.1875","0.130434783","0.0875","0.060869565","14.28571429","0.448","0.925925926","3.240740741","0.721417069","1.037037037","11.91626409","0.375","0.260869565","13.88888889","17.12962963"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00072","","","","23","21","1","3","6","69","21","21","39","18","75","6.5","4","3","4","10.5","5","24.5","39.45249597","28.98550725","111.1111111","93.5","26.20320856","32","91.30434783","114","0.461538462","0.086666667","0.214912281","5.428571429","4.956521739","1.857142857","1.695652174","1.166666667","1.065217391","34.21052632","7.84","31.74603175","43.20987654","12.62479871","13.82716049","150.5636071","3.285714286","3","121.6931217","164.9029982"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00073","","","","23","20","1","2","5","16.6","20","20","30","11.9","31","4.1","4","4","3","0.02","5","16","25.76489533","19.1626409","26.7310789","32.6","49.0797546","22","86.95652174","61","0.396666667","0.132258065","0.262295082","3.05","2.652173913","1.5","1.304347826","0.8","0.695652174","49.18032787","3.52","22.03703704","29.62962963","5.668276973","6.518518519","52.49597424","0.83","0.72173913","30.74074074","60.37037037"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00074","","","","23","21","1","1","6","33","21","21","22","12.5","23","5.2","4","4","2","7.23","5","17.7","28.50241546","20.12882448","53.14009662","50.7","34.9112426","32","91.30434783","45","0.568181818","0.226086957","0.393333333","2.142857143","1.956521739","1.047619048","0.956521739","0.842857143","0.769565217","48.88888889","5.664","22.04585538","31.21693122","9.120772947","9.989417989","81.64251208","1.571428571","1.434782609","58.2010582","89.41798942"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00075","","","","23","23","1","1","6","32.7","23","23","46","31","47","8","3","2","3","7.23","5","39","62.80193237","49.9194847","52.65700483","71.7","54.39330544","36","100","93","0.673913043","0.170212766","0.419354839","4.043478261","4.043478261","2","2","1.695652174","1.695652174","49.46236559","14.04","49.9194847","62.80193237","22.60869565","22.60869565","115.4589372","1.42173913","1.42173913","52.65700483","115.4589372"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00076","","","","23","23","1","1","6","32.2","21","21","40","25","40","11.6","4","1","3","12.39","5","36.6","58.93719807","40.25764895","51.85185185","68.8","53.19767442","28","91.30434783","80","0.625","0.29","0.4575","3.80952381","3.47826087","1.904761905","1.739130435","1.742857143","1.591304348","50","10.248","44.09171076","64.55026455","16.50241546","18.07407407","110.7890499","1.533333333","1.4","56.79012346","121.340388"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00077","","","","23","15","1","1","4","4","15","11","5","3","9","1","3","3","4","6.12","5","4","6.441223833","4.830917874","6.441223833","8","50","34","65.2173913","14","0.6","0.111111111","0.285714286","0.933333333","0.608695652","0.333333333","0.217391304","0.266666667","0.173913043","35.71428571","1.36","7.407407407","9.87654321","2.190016103","3.358024691","12.88244767","0.266666667","0.173913043","9.87654321","19.75308642"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00078","","","","23","17","1","1","7","26.5","17","10","7","3","31","6.5","4","4","3","12.39","5","9.5","15.2979066","4.830917874","42.67310789","36","26.38888889","25","73.91304348","38","0.428571429","0.209677419","0.25","2.235294118","1.652173913","0.411764706","0.304347826","0.558823529","0.413043478","18.42105263","2.375","6.535947712","20.69716776","3.824476651","5.174291939","57.97101449","1.558823529","1.152173913","57.73420479","78.43137255"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00079","","","","23","22","1","1","5","23","22","22","32","16","24","4.2","5","5","3","7.76","5","20.2","32.52818035","25.76489533","37.03703704","43.2","46.75925926","34","95.65217391","56","0.5","0.175","0.360714286","2.545454545","2.434782609","1.454545455","1.391304348","0.918181818","0.87826087","57.14285714","6.868","26.93602694","34.00673401","11.05958132","11.56228956","69.56521739","1.045454545","1","38.72053872","72.72727273"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00080","","","","23","23","1","1","6","26.1","23","22","24","13","16","2","4","4","4","7.23","5","15","24.15458937","20.93397746","42.02898551","41.1","36.49635036","26","100","40","0.541666667","0.125","0.375","1.739130435","1.739130435","1.043478261","1.043478261","0.652173913","0.652173913","60","3.9","20.93397746","24.15458937","6.280193237","6.280193237","66.18357488","1.134782609","1.134782609","42.02898551","66.18357488"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00081","","","","23","23","1","1","5","11","21","21","27","18","31","3","4","4","3","14.37","5","21","33.81642512","28.98550725","17.71336554","32","65.625","30","91.30434783","58","0.666666667","0.096774194","0.362068966","2.761904762","2.52173913","1.285714286","1.173913043","1","0.913043478","46.55172414","6.3","31.74603175","37.03703704","10.14492754","11.11111111","51.52979066","0.523809524","0.47826087","19.40035273","56.43738977"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00082","","","","23","23","1","2","5","16","23","23","30","8","10","8","3","3","1","6.12","4","16","25.76489533","12.88244767","25.76489533","32","50","32","100","40","0.266666667","0.8","0.4","1.739130435","1.739130435","1.304347826","1.304347826","0.695652174","0.695652174","75","5.12","12.88244767","25.76489533","8.244766506","8.244766506","51.52979066","0.695652174","0.695652174","25.76489533","51.52979066"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00083","","","","23","20","1","1","6","34","20","20","19","10","34","6.5","4","2","1","7.76","4","16.5","26.57004831","16.10305958","54.75040258","50.5","32.67326733","30","86.95652174","53","0.526315789","0.191176471","0.311320755","2.65","2.304347826","0.95","0.826086957","0.825","0.717391304","35.8490566","4.95","18.51851852","30.55555556","7.971014493","9.166666667","81.32045089","1.7","1.47826087","62.96296296","93.51851852"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00084","","","","23","21","1","1","5","14","21","21","23","18.4","19","2","5","5","4","5.46","4","20.4","32.85024155","29.62962963","22.54428341","34.4","59.30232558","24","91.30434783","42","0.8","0.105263158","0.485714286","2","1.826086957","1.095238095","1","0.971428571","0.886956522","54.76190476","4.896","32.45149912","35.97883598","7.884057971","8.634920635","55.39452496","0.666666667","0.608695652","24.69135802","60.670194"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00085","","","","23","23","1","2","5","29","23","23","33","20","20","4.8","4","1","1","5.49","5","24.8","39.93558776","32.20611916","46.69887279","53.8","46.09665428","30","100","53","0.606060606","0.24","0.467924528","2.304347826","2.304347826","1.434782609","1.434782609","1.07826087","1.07826087","62.26415094","7.44","32.20611916","39.93558776","11.98067633","11.98067633","86.63446055","1.260869565","1.260869565","46.69887279","86.63446055"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00086","","","","23","23","1","1","5","21","23","21","19","9.1","30","13.1","2","1","2","7.23","4","22.2","35.74879227","14.65378422","33.81642512","43.2","51.38888889","20","100","49","0.478947368","0.436666667","0.453061224","2.130434783","2.130434783","0.826086957","0.826086957","0.965217391","0.965217391","38.7755102","4.44","14.65378422","35.74879227","7.149758454","7.149758454","69.56521739","0.913043478","0.913043478","33.81642512","69.56521739"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00087","","","","23","21","1","3","4","19","21","14","6","2.5","21","2.8","2","2","4","0.03","5","5.3","8.534621578","4.025764895","30.5958132","24.3","21.81069959","32","91.30434783","27","0.416666667","0.133333333","0.196296296","1.285714286","1.173913043","0.285714286","0.260869565","0.252380952","0.230434783","22.22222222","1.696","4.409171076","9.347442681","2.731078905","2.991181658","39.13043478","0.904761905","0.826086957","33.50970018","42.85714286"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00088","","","","23","19","1","3","5","13.9","19","19","29","19","34","5","4","3","2","12.39","4","24","38.647343","30.5958132","22.38325282","37.9","63.32453826","26","82.60869565","63","0.655172414","0.147058824","0.380952381","3.315789474","2.739130435","1.526315789","1.260869565","1.263157895","1.043478261","46.03174603","6.24","37.03703704","46.78362573","10.04830918","12.16374269","61.03059581","0.731578947","0.604347826","27.09551657","73.8791423"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00089","","","","23","21","1","1","5","23","21","18","28","8.2","39","2.9","3","3","3","4.61","5","11.1","17.87439614","13.20450886","37.03703704","34.1","32.55131965","34","91.30434783","67","0.292857143","0.074358974","0.165671642","3.19047619","2.913043478","1.333333333","1.217391304","0.528571429","0.482608696","41.79104478","3.774","14.46208113","19.57671958","6.077294686","6.656084656","54.91143317","1.095238095","1","40.5643739","60.14109347"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00090","","","","23","23","1","1","4","14.9","23","23","25","29.5","30","7","3","1","1","4.61","5","36.5","58.77616747","47.50402576","23.99355878","51.4","71.01167315","24","100","55","1.18","0.233333333","0.663636364","2.391304348","2.391304348","1.086956522","1.086956522","1.586956522","1.586956522","45.45454545","8.76","47.50402576","58.77616747","14.10628019","14.10628019","82.76972625","0.647826087","0.647826087","23.99355878","82.76972625"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00091","","","","23","21","1","1","4","7.7","21","13","15","3.5","20","2.9","3","3","4","7.76","5","6.4","10.30595813","5.636070853","12.39935588","14.1","45.39007092","34","91.30434783","35","0.233333333","0.145","0.182857143","1.666666667","1.52173913","0.714285714","0.652173913","0.304761905","0.27826087","42.85714286","2.176","6.172839506","11.28747795","3.504025765","3.837742504","22.70531401","0.366666667","0.334782609","13.58024691","24.86772487"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00092","","","","23","16","1","1","5","14","16","16","6","4","20","5.5","3","2","1","3.03","5","9.5","15.2979066","6.441223833","22.54428341","23.5","40.42553191","32","69.56521739","26","0.666666667","0.275","0.365384615","1.625","1.130434783","0.375","0.260869565","0.59375","0.413043478","23.07692308","3.04","9.259259259","21.99074074","4.895330113","7.037037037","37.84219002","0.875","0.608695652","32.40740741","54.39814815"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00093","","","","23","23","1","1","3","1.9","21","18","6","1.5","40","8.5","3","1","1","12.39","3","10","16.10305958","2.415458937","3.05958132","11.9","84.03361345","22","91.30434783","46","0.25","0.2125","0.217391304","2.19047619","2","0.285714286","0.260869565","0.476190476","0.434782609","13.04347826","2.2","2.645502646","17.6366843","3.542673108","3.880070547","19.1626409","0.09047619","0.082608696","3.350970018","20.98765432"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00094","","","","23","20","1","1","5","39","20","18","5","1","50","8","2","1","2","7.23","5","9","14.49275362","1.610305958","62.80193237","48","18.75","28","86.95652174","55","0.2","0.16","0.163636364","2.75","2.391304348","0.25","0.217391304","0.45","0.391304348","9.090909091","2.52","1.851851852","16.66666667","4.057971014","4.666666667","77.29468599","1.95","1.695652174","72.22222222","88.88888889"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00095","","","","23","18","1","2","4","8.9","18","18","22","22.1","39","5","3","2","3","10.5","5","27.1","43.63929147","35.58776167","14.33172303","36","75.27777778","","78.26086957","61","1.004545455","0.128205128","0.444262295","3.388888889","2.652173913","1.222222222","0.956521739","1.505555556","1.17826087","36.06557377","","45.47325103","55.76131687","","","57.97101449","0.494444444","0.386956522","18.3127572","74.07407407"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00096","","","","23","18","1","1","9","58","18","15","4","2.4","22","2.5","3","2","4","6.12","3","4.9","7.890499195","3.8647343","93.39774557","62.9","7.790143084","26","78.26086957","26","0.6","0.113636364","0.188461538","1.444444444","1.130434783","0.222222222","0.173913043","0.272222222","0.213043478","15.38461538","1.274","4.938271605","10.08230453","2.051529791","2.621399177","101.2882448","3.222222222","2.52173913","119.3415638","129.4238683"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00097","","","","23","22","1","2","4","5","22","12","12","3","30","3.7","3","2","4","1.04","5","6.7","10.78904992","4.830917874","8.051529791","11.7","57.26495726","36","95.65217391","42","0.25","0.123333333","0.15952381","1.909090909","1.826086957","0.545454545","0.52173913","0.304545455","0.291304348","28.57142857","2.412","5.050505051","11.27946128","3.884057971","4.060606061","18.84057971","0.227272727","0.217391304","8.417508418","19.6969697"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00098","","","","23","14","1","2","5","16","14","14","29","12.8","49","5.5","4","4","4","12.39","5","18.3","29.46859903","20.61191626","25.76489533","34.3","53.35276968","26","60.86956522","78","0.44137931","0.112244898","0.234615385","5.571428571","3.391304348","2.071428571","1.260869565","1.307142857","0.795652174","37.17948718","4.758","33.86243386","48.41269841","7.661835749","12.58730159","55.23349436","1.142857143","0.695652174","42.32804233","90.74074074"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00099","","","","23","17","1","2","4","4","17","17","25","12.9","41","3","4","2","3","12.39","5","15.9","25.60386473","20.77294686","6.441223833","19.9","79.89949749","26","73.91304348","66","0.516","0.073170732","0.240909091","3.882352941","2.869565217","1.470588235","1.086956522","0.935294118","0.691304348","37.87878788","4.134","28.10457516","34.64052288","6.657004831","9.006535948","32.04508857","0.235294118","0.173913043","8.71459695","43.35511983"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00100","","","","23","17","1","1","5","21.5","17","17","14","9.5","17","1.5","4","2","3","7.76","5","11","17.71336554","15.2979066","34.6215781","32.5","33.84615385","28","73.91304348","31","0.678571429","0.088235294","0.35483871","1.823529412","1.347826087","0.823529412","0.608695652","0.647058824","0.47826087","45.16129032","3.08","20.69716776","23.96514161","4.959742351","6.710239651","52.33494364","1.264705882","0.934782609","46.84095861","70.80610022"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00101","","","","23","19","1","2","7","49","19","19","29","16.5","49","6","4","4","3","0","5","22.5","36.23188406","26.57004831","78.90499195","71.5","31.46853147","36","82.60869565","78","0.568965517","0.12244898","0.288461538","4.105263158","3.391304348","1.526315789","1.260869565","1.184210526","0.97826087","37.17948718","8.1","32.16374269","43.85964912","13.04347826","15.78947368","115.136876","2.578947368","2.130434783","95.5165692","139.3762183"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00102","","","","23","21","1","1","5","10.2","21","21","31","13.7","30","5","5","4","3","14.37","5","18.7","30.11272142","22.06119163","16.42512077","28.9","64.70588235","26","91.30434783","61","0.441935484","0.166666667","0.306557377","2.904761905","2.652173913","1.476190476","1.347826087","0.89047619","0.813043478","50.81967213","4.862","24.1622575","32.98059965","7.829307568","8.574955908","46.53784219","0.485714286","0.443478261","17.98941799","50.97001764"
