"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00011","","","","39","35","2","3","5","29","25","8","55","2","9","5.6","5","5","3","1","5","1","1","4.92","11","16.6","63","0.25","0.163636364","0.174603175","2.172413793","1.615384615","0.275862069","0.205128205","0.379310345","0.282051282","0.193103448","0.143589744","12.6984127","66.26506024","74.35897436","1.899335233","2.554278416","10.44634378","14.04853129","5.318138651","7.151979566","15.76448243","21.20051086"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00012","","","","39","36","1","1","6","36","36","30","79","8.5","13.5","7.2","3","5","3","1","5","5","5","7.23","22","29.2","109","0.283333333","0.170886076","0.201834862","3.027777778","2.794871795","0.833333333","0.769230769","0.611111111","0.564102564","0.2","0.184615385","27.52293578","75.34246575","92.30769231","8.072174739","8.744855967","20.89268756","22.63374486","6.837606838","7.407407407","27.7302944","30.04115226"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00013","","","","39","29","3","4","6","19","19","13","53","9","8.5","11.3","1","1","3","1","7","5","5","14.37","17.5","28.8","66","0.692307692","0.160377358","0.265151515","3.473684211","1.692307692","0.684210526","0.333333333","0.921052632","0.448717949","0.594736842","0.28974359","19.6969697","60.76388889","48.71794872","8.547008547","17.54385965","16.61918329","34.11306043","10.73124406","22.02729045","27.35042735","56.14035088"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00014","","","","39","33","1","2","6","32","30","6","40","1","4.6","6.6","5","5","5","5","5","3","3","","5.6","12.2","46","0.166666667","0.115","0.12173913","1.4375","1.179487179","0.1875","0.153846154","0.175","0.143589744","0.20625","0.169230769","13.04347826","45.90163934","82.05128205","0.949667616","1.157407407","5.318138651","6.481481481","6.267806268","7.638888889","11.58594492","14.12037037"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00015","","","","39","37","2","3","5","27","20","0","33","0","13.1","5.9","5","7","9","1","5","3","3","6.12","13.1","19","33","","0.396969697","0.396969697","1.222222222","0.846153846","0","0","0.485185185","0.335897436","0.218518519","0.151282051","0","68.94736842","69.23076923","0","0","12.44064577","17.96982167","5.603038936","8.093278464","18.04368471","26.06310014"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00016","","","","39","38","2","3","5","17","15","0","24","0","5","5","3","3","7","7","5","1","1","0.03","5","10","24","","0.208333333","0.208333333","1.411764706","0.615384615","0","0","0.294117647","0.128205128","0.294117647","0.128205128","0","50","43.58974359","0","0","4.748338082","10.89324619","4.748338082","10.89324619","9.496676163","21.78649237"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00017","","","","39","37","1","2","5","9","9","0","54","0","11.2","4","5","5","9","1","5","3","3","6.12","11.2","15.2","54","","0.207407407","0.207407407","6","1.384615385","0","0","1.244444444","0.287179487","0.444444444","0.102564103","0","73.68421053","23.07692308","0","0","10.6362773","46.09053498","3.798670465","16.46090535","14.43494777","62.55144033"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00018","","","","39","39","1","1","5","23","23","19","61","9.3","10.4","9.8","3","3","3","5","5","1","1","","19.7","29.5","80","0.489473684","0.170491803","0.24625","3.47826087","2.051282051","0.826086957","0.487179487","0.856521739","0.505128205","0.426086957","0.251282051","23.75","66.77966102","58.97435897","8.831908832","14.97584541","18.70845204","31.72302738","9.30674264","15.78099839","28.01519468","47.50402576"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00019","","","","39","34","1","2","6","34","34","19","92","4","11","12.7","3","3","5","1","7","5","5","14.37","15","27.7","111","0.210526316","0.119565217","0.135135135","3.264705882","2.846153846","0.558823529","0.487179487","0.441176471","0.384615385","0.373529412","0.325641026","17.11711712","54.15162455","87.17948718","3.798670465","4.357298475","14.24501425","16.33986928","12.06077873","13.83442266","26.30579297","30.17429194"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00020","","","","39","35","1","1","5","28","28","8","52","1.2","8.7","10","3","3","9","3","5","1","1","0.15","9.9","19.9","60","0.15","0.167307692","0.165","2.142857143","1.538461538","0.285714286","0.205128205","0.353571429","0.253846154","0.357142857","0.256410256","13.33333333","49.74874372","71.79487179","1.13960114","1.587301587","9.401709402","13.0952381","9.496676163","13.22751323","18.89838557","26.32275132"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00021","","","","39","39","1","1","7","28","28","13","32","9.9","11.5","9.4","3","5","5","5","5","1","1","","21.4","30.8","45","0.761538462","0.359375","0.475555556","1.607142857","1.153846154","0.464285714","0.333333333","0.764285714","0.548717949","0.335714286","0.241025641","28.88888889","69.48051948","71.79487179","9.401709402","13.0952381","20.32288699","28.30687831","8.926875594","12.43386243","29.24976258","40.74074074"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00022","","","","39","38","1","1","5","15","15","2","39","0.2","7","5.1","5","5","5","1","5","5","3","7.23","7.2","12.3","41","0.1","0.179487179","0.175609756","2.733333333","1.051282051","0.133333333","0.051282051","0.48","0.184615385","0.34","0.130769231","4.87804878","58.53658537","38.46153846","0.189933523","0.49382716","6.837606838","17.77777778","4.843304843","12.59259259","11.68091168","30.37037037"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00023","","","","39","32","1","1","5","16","16","0","68","0","10","4","3","5","7","1","5","1","1","0.12","10","14","68","","0.147058824","0.147058824","4.25","1.743589744","0","0","0.625","0.256410256","0.25","0.102564103","0","71.42857143","41.02564103","0","0","9.496676163","23.14814815","3.798670465","9.259259259","13.29534663","32.40740741"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00024","","","","39","38","1","1","5","15","15","5","26","1","6.7","6.2","5","3","5","5","5","1","1","","7.7","13.9","31","0.2","0.257692308","0.248387097","2.066666667","0.794871795","0.333333333","0.128205128","0.513333333","0.197435897","0.413333333","0.158974359","16.12903226","55.39568345","38.46153846","0.949667616","2.469135802","7.312440646","19.01234568","5.887939221","15.30864198","13.20037987","34.32098765"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00025","","","","39","35","1","1","5","25","20","0","74","0","8.8","7.3","5","3","5","1","5","5","3","7.23","8.8","16.1","74","","0.118918919","0.118918919","2.96","1.897435897","0","0","0.352","0.225641026","0.292","0.187179487","0","54.65838509","64.1025641","0","0","8.357075024","13.03703704","6.932573599","10.81481481","15.28964862","23.85185185"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00026","","","","39","34","1","1","6","27","25","4","95","1","11.5","8","3","3","5","3","5","1","1","0.15","12.5","20.5","99","0.25","0.121052632","0.126262626","3.666666667","2.538461538","0.148148148","0.102564103","0.462962963","0.320512821","0.296296296","0.205128205","4.04040404","60.97560976","69.23076923","0.949667616","1.371742112","11.8708452","17.14677641","7.597340931","10.9739369","19.46818613","28.12071331"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00027","","","","39","39","1","1","5","34","34","5","72","1","18","10.3","3","5","7","1","5","5","3","7.23","19","29.3","77","0.2","0.25","0.246753247","2.264705882","1.974358974","0.147058824","0.128205128","0.558823529","0.487179487","0.302941176","0.264102564","6.493506494","64.84641638","87.17948718","0.949667616","1.089324619","18.04368471","20.69716776","9.781576448","11.22004357","27.82526116","31.91721133"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00028","","","","39","36","1","2","6","19","15","0","14","0","4","7.7","7","5","7","1","5","1","1","0.03","4","11.7","14","","0.285714286","0.285714286","0.736842105","0.358974359","0","0","0.210526316","0.102564103","0.405263158","0.197435897","0","34.18803419","48.71794872","0","0","3.798670465","7.797270955","7.312440646","15.00974659","11.11111111","22.80701754"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00029","","","","39","37","1","2","6","16","16","10","59","3.5","10.2","6.1","5","3","9","1","5","1","1","3.76","13.7","19.8","69","0.35","0.172881356","0.198550725","4.3125","1.769230769","0.625","0.256410256","0.85625","0.351282051","0.38125","0.156410256","14.49275362","69.19191919","41.02564103","3.323836657","8.101851852","13.01044634","31.71296296","5.79297246","14.12037037","18.8034188","45.83333333"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00030","","","","39","36","1","1","5","24","24","0","41","0","14","5","5","7","9","1","5","5","3","7.23","14","19","41","","0.341463415","0.341463415","1.708333333","1.051282051","0","0","0.583333333","0.358974359","0.208333333","0.128205128","0","73.68421053","61.53846154","0","0","13.29534663","21.60493827","4.748338082","7.716049383","18.04368471","29.32098765"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00031","","","","39","30","1","1","5","23","23","7","82","2","12","7","3","3","7","3","5","1","1","1.17","14","21","89","0.285714286","0.146341463","0.157303371","3.869565217","2.282051282","0.304347826","0.179487179","0.608695652","0.358974359","0.304347826","0.179487179","7.865168539","66.66666667","58.97435897","1.899335233","3.220611916","13.29534663","22.54428341","6.647673314","11.27214171","19.94301994","33.81642512"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00032","","","","39","28","5","8","7","12","12","10","40","9","10","8.1","1","5","5","1","5","5","3","10.5","19","27.1","50","0.9","0.25","0.38","4.166666667","1.282051282","0.833333333","0.256410256","1.583333333","0.487179487","0.675","0.207692308","20","70.11070111","30.76923077","8.547008547","27.77777778","18.04368471","58.64197531","7.692307692","25","25.7359924","83.64197531"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00033","","","","39","36","1","1","6","19","19","8","71","2","11.3","9.2","7","5","9","5","5","1","1","","13.3","22.5","79","0.25","0.15915493","0.16835443","4.157894737","2.025641026","0.421052632","0.205128205","0.7","0.341025641","0.484210526","0.235897436","10.12658228","59.11111111","48.71794872","1.899335233","3.898635478","12.6305793","25.92592593","8.73694207","17.9337232","21.36752137","43.85964912"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00034","","","","39","36","1","1","5","21","20","4","24","0.7","4","6","5","5","3","1","5","3","3","4.92","4.7","10.7","28","0.175","0.166666667","0.167857143","1.333333333","0.717948718","0.19047619","0.102564103","0.223809524","0.120512821","0.285714286","0.153846154","14.28571429","43.92523364","53.84615385","0.664767331","1.234567901","4.463437797","8.289241623","5.698005698","10.58201058","10.16144349","18.8712522"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00035","","","","39","37","1","2","6","24","20","0","10","0","3","5.4","5","5","5","7","5","1","1","0.03","3","8.4","10","","0.3","0.3","0.416666667","0.256410256","0","0","0.125","0.076923077","0.225","0.138461538","0","35.71428571","61.53846154","0","0","2.849002849","4.62962963","5.128205128","8.333333333","7.977207977","12.96296296"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00036","","","","39","34","2","3","5","27","19","0","34","0","10","6","5","3","7","3","5","1","1","1.17","10","16","34","","0.294117647","0.294117647","1.259259259","0.871794872","0","0","0.37037037","0.256410256","0.222222222","0.153846154","0","62.5","69.23076923","0","0","9.496676163","13.71742112","5.698005698","8.230452675","15.19468186","21.9478738"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00037","","","","39","31","1","1","5","26","25","6","81","2","10","5.5","5","3","7","3","5","1","1","1.17","12","17.5","87","0.333333333","0.12345679","0.137931034","3.346153846","2.230769231","0.230769231","0.153846154","0.461538462","0.307692308","0.211538462","0.141025641","6.896551724","68.57142857","66.66666667","1.899335233","2.849002849","11.3960114","17.09401709","5.22317189","7.834757835","16.61918329","24.92877493"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00038","","","","39","33","1","1","4","19","19","0","32","0","6.3","4.7","5","5","7","1","5","3","1","3.76","6.3","11","32","","0.196875","0.196875","1.684210526","0.820512821","0","0","0.331578947","0.161538462","0.247368421","0.120512821","0","57.27272727","48.71794872","0","0","5.982905983","12.28070175","4.463437797","9.161793372","10.44634378","21.44249513"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00039","","","","39","35","1","2","4","14","14","0","25","0","7.7","4","5","5","9","1","5","3","1","4.61","7.7","11.7","25","","0.308","0.308","1.785714286","0.641025641","0","0","0.55","0.197435897","0.285714286","0.102564103","0","65.81196581","35.8974359","0","0","7.312440646","20.37037037","3.798670465","10.58201058","11.11111111","30.95238095"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00040","","","","39","39","1","2","7","27","27","15","25","8.3","5","10.6","3","3","3","7","5","1","1","","13.3","23.9","40","0.553333333","0.2","0.3325","1.481481481","1.025641026","0.555555556","0.384615385","0.492592593","0.341025641","0.392592593","0.271794872","37.5","55.64853556","69.23076923","7.882241216","11.38545953","12.6305793","18.2441701","10.06647673","14.54046639","22.69705603","32.78463649"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00041","","","","39","38","2","3","7","37","37","13","54","7.8","12.7","10","3","3","3","1","7","5","5","14.37","20.5","30.5","67","0.6","0.235185185","0.305970149","1.810810811","1.717948718","0.351351351","0.333333333","0.554054054","0.525641026","0.27027027","0.256410256","19.40298507","67.21311475","94.87179487","7.407407407","7.807807808","19.46818613","20.52052052","9.496676163","10.01001001","28.9648623","30.53053053"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00042","","","","39","35","2","3","5","19","19","7","87","1.2","14.6","5.7","5","3","9","3","5","1","3","1.04","15.8","21.5","94","0.171428571","0.167816092","0.168085106","4.947368421","2.41025641","0.368421053","0.179487179","0.831578947","0.405128205","0.3","0.146153846","7.446808511","73.48837209","48.71794872","1.13960114","2.339181287","15.00474834","30.79922027","5.413105413","11.11111111","20.41785375","41.91033138"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00043","","","","39","36","1","3","5","27","27","6","44","1.3","11","6","5","7","5","1","5","3","3","4.92","12.3","18.3","50","0.216666667","0.25","0.246","1.851851852","1.282051282","0.222222222","0.153846154","0.455555556","0.315384615","0.222222222","0.153846154","12","67.21311475","69.23076923","1.234567901","1.783264746","11.68091168","16.87242798","5.698005698","8.230452675","17.37891738","25.10288066"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00044","","","","39","38","1","2","6","15","15","0","57","0","9.7","7","5","3","7","5","5","1","3","","9.7","16.7","57","","0.170175439","0.170175439","3.8","1.461538462","0","0","0.646666667","0.248717949","0.466666667","0.179487179","0","58.08383234","38.46153846","0","0","9.211775878","23.95061728","6.647673314","17.28395062","15.85944919","41.2345679"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00045","","","","39","30","1","2","5","10","10","0","15","0","3","5","5","7","5","1","5","3","3","7.23","3","8","15","","0.2","0.2","1.5","0.384615385","0","0","0.3","0.076923077","0.5","0.128205128","0","37.5","25.64102564","0","0","2.849002849","11.11111111","4.748338082","18.51851852","7.597340931","29.62962963"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00046","","","","39","28","6","9","7","15","15","0","28","0","14.3","4.8","3","3","7","1","5","3","5","7.23","14.3","19.1","28","","0.510714286","0.510714286","1.866666667","0.717948718","0","0","0.953333333","0.366666667","0.32","0.123076923","0","74.86910995","38.46153846","0","0","13.58024691","35.30864198","4.558404558","11.85185185","18.13865147","47.16049383"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00047","","","","39","39","1","1","8","28","28","7","25","3","4.7","11.5","5","5","5","5","5","1","3","","7.7","19.2","32","0.428571429","0.188","0.240625","1.142857143","0.820512821","0.25","0.179487179","0.275","0.197435897","0.410714286","0.294871795","21.875","40.10416667","71.79487179","2.849002849","3.968253968","7.312440646","10.18518519","10.92117759","15.21164021","18.23361823","25.3968254"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00048","","","","39","39","1","1","6","29","29","7","30","2","7.8","15.7","3","3","5","5","5","3","3","","9.8","25.5","37","0.285714286","0.26","0.264864865","1.275862069","0.948717949","0.24137931","0.179487179","0.337931034","0.251282051","0.54137931","0.402564103","18.91891892","38.43137255","74.35897436","1.899335233","2.554278416","9.30674264","12.51596424","14.90978158","20.05108557","24.21652422","32.56704981"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00049","","","","39","38","1","1","5","33","33","20","54","4","11","10.2","5","7","3","1","7","5","5","12.39","15","25.2","74","0.2","0.203703704","0.202702703","2.242424242","1.897435897","0.606060606","0.512820513","0.454545455","0.384615385","0.309090909","0.261538462","27.02702703","59.52380952","84.61538462","3.798670465","4.489337823","14.24501425","16.83501684","9.686609687","11.44781145","23.93162393","28.28282828"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00050","","","","39","37","1","1","6","31","31","34","50","8","4","13.8","3","3","3","3","5","1","3","0.15","12","25.8","84","0.235294118","0.08","0.142857143","2.709677419","2.153846154","1.096774194","0.871794872","0.387096774","0.307692308","0.44516129","0.353846154","40.47619048","46.51162791","79.48717949","7.597340931","9.557945042","11.3960114","14.33691756","13.10541311","16.4874552","24.5014245","30.82437276"
"","","MZP2010GUR-AT06","","","","","","","","","MZP2010GUR-AT06-00051","","","","39","39","1","2","7","29","29","12","84","3","9.8","8.5","3","3","3","1","5","5","3","11.03","12.8","21.3","96","0.25","0.116666667","0.133333333","3.310344828","2.461538462","0.413793103","0.307692308","0.44137931","0.328205128","0.293103448","0.217948718","12.5","60.09389671","74.35897436","2.849002849","3.831417625","12.15574549","16.34738186","8.072174739","10.85568327","20.22792023","27.20306513"
