"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00001","","","","26","9","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00002","","","","26","12","1","1","5","4","4","8","9","4.3","5.5","5.5","4","3","3","3","1","7","5","5","12.39","9.8","15.3","17","0.5375","0.611111111","0.576470588","4.25","0.653846154","2","0.307692308","2.45","0.376923077","1.375","0.211538462","47.05882353","64.05228758","15.38461538","6.125356125","39.81481481","13.96011396","90.74074074","7.834757835","50.92592593","21.79487179","141.6666667"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00003","","","","26","17","1","5","5","17","17","30","14","8","2.1","4.5","4","3","5","5","1","5","5","5","11.03","10.1","14.6","44","0.266666667","0.15","0.229545455","2.588235294","1.692307692","1.764705882","1.153846154","0.594117647","0.388461538","0.264705882","0.173076923","68.18181818","69.17808219","65.38461538","11.3960114","17.4291939","14.38746439","22.0043573","6.41025641","9.803921569","20.7977208","31.80827887"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00004","","","","26","17","1","5","5","17","17","45","20","12.9","1.5","5","4","3","1","3","1","7","5","5","10.5","14.4","19.4","65","0.286666667","0.075","0.221538462","3.823529412","2.5","2.647058824","1.730769231","0.847058824","0.553846154","0.294117647","0.192307692","69.23076923","74.22680412","65.38461538","18.37606838","28.10457516","20.51282051","31.37254902","7.122507123","10.89324619","27.63532764","42.26579521"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00005","","","","26","20","1","3","5","20","20","10","21","3","2.5","5","5","5","5","3","3","1","1","1","0.12","5.5","10.5","31","0.3","0.119047619","0.177419355","1.55","1.192307692","0.5","0.384615385","0.275","0.211538462","0.25","0.192307692","32.25806452","52.38095238","76.92307692","4.273504274","5.555555556","7.834757835","10.18518519","7.122507123","9.259259259","14.95726496","19.44444444"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00006","","","","26","24","1","1","7","17","17","13","25","4","5.5","6.5","2","5","5","3","1","5","5","5","10.5","9.5","16","38","0.307692308","0.22","0.25","2.235294118","1.461538462","0.764705882","0.5","0.558823529","0.365384615","0.382352941","0.25","34.21052632","59.375","65.38461538","5.698005698","8.71459695","13.53276353","20.69716776","9.259259259","14.16122004","22.79202279","34.8583878"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00007","","","","26","19","1","1","5","19","19","17","35","5.6","4.5","7.5","4","5","5","3","1","7","5","5","11.03","10.1","17.6","52","0.329411765","0.128571429","0.194230769","2.736842105","2","0.894736842","0.653846154","0.531578947","0.388461538","0.394736842","0.288461538","32.69230769","57.38636364","73.07692308","7.977207977","10.91617934","14.38746439","19.68810916","10.68376068","14.61988304","25.07122507","34.3079922"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00008","","","","26","17","1","1","7","14","14","14","18","7.5","2.5","8.5","1","5","5","1","3","1","1","3","0.02","10","18.5","32","0.535714286","0.138888889","0.3125","2.285714286","1.230769231","1","0.538461538","0.714285714","0.384615385","0.607142857","0.326923077","43.75","54.05405405","53.84615385","10.68376068","19.84126984","14.24501425","26.45502646","12.10826211","22.48677249","26.35327635","48.94179894"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00009","","","","26","15","1","1","5","10","10","4","8","2","1.5","4.5","4","5","7","1","1","5","5","5","11.03","3.5","8","12","0.5","0.1875","0.291666667","1.2","0.461538462","0.4","0.153846154","0.35","0.134615385","0.45","0.173076923","33.33333333","43.75","38.46153846","2.849002849","7.407407407","4.985754986","12.96296296","6.41025641","16.66666667","11.3960114","29.62962963"
"","","MZP2013GUR-AT09","","","","","","","","","MZP2013GUR-AT09-00010","","","","26","17","1","1","5","8","5","5","2","4.1","1.5","4","2","5","7","3","1","5","5","3","6.12","5.6","9.6","7","0.82","0.75","0.8","0.875","0.269230769","0.625","0.192307692","0.7","0.215384615","0.5","0.153846154","71.42857143","58.33333333","30.76923077","5.84045584","18.98148148","7.977207977","25.92592593","5.698005698","18.51851852","13.67521368","44.44444444"
