"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00001","","","","26","20","1","1","5","14","14","8","40","2.1","6","4.5","6","5","5","5","5","1","1","1","0.03","8.1","12.6","48","0.2625","0.15","0.16875","3.428571429","1.846153846","0.571428571","0.307692308","0.578571429","0.311538462","0.321428571","0.173076923","16.66666667","64.28571429","53.84615385","2.991452991","5.555555556","11.53846154","21.42857143","6.41025641","11.9047619","17.94871795","33.33333333"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00002","","","","26","24","1","3","5","21","12","9","4","5.6","1","8.5","5","5","5","3","5","1","1","1","0.15","6.6","15.1","13","0.622222222","0.25","0.507692308","0.619047619","0.5","0.428571429","0.346153846","0.314285714","0.253846154","0.404761905","0.326923077","69.23076923","43.70860927","80.76923077","7.977207977","9.87654321","9.401709402","11.64021164","12.10826211","14.99118166","21.50997151","26.6313933"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00003","","","","26","21","1","1","7","15","15","15","5","10.1","1.1","14.5","6","3","3","3","3","1","1","1","0.02","11.2","25.7","20","0.673333333","0.22","0.56","1.333333333","0.769230769","1","0.576923077","0.746666667","0.430769231","0.966666667","0.557692308","75","43.57976654","57.69230769","14.38746439","24.9382716","15.95441595","27.65432099","20.65527066","35.80246914","36.60968661","63.45679012"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00004","","","","26","19","1","5","5","9","9","5","11","1.5","4.5","13","1","5","7","1","3","1","1","1","0.15","6","19","16","0.3","0.409090909","0.375","1.777777778","0.615384615","0.555555556","0.192307692","0.666666667","0.230769231","1.444444444","0.5","31.25","31.57894737","34.61538462","2.136752137","6.172839506","8.547008547","24.69135802","18.51851852","53.49794239","27.06552707","78.18930041"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00005","","","","26","20","1","1","9","10","10","10","6","5","1","14.9","6","3","3","1","3","1","1","1","0.02","6","20.9","16","0.5","0.166666667","0.375","1.6","0.615384615","1","0.384615385","0.6","0.230769231","1.49","0.573076923","62.5","28.70813397","38.46153846","7.122507123","18.51851852","8.547008547","22.22222222","21.22507123","55.18518519","29.77207977","77.40740741"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00006","","","","26","10","1","1","5","7","7","10","10","5.5","4.7","4","2","3","5","1","3","3","1","1","1.38","10.2","14.2","20","0.55","0.47","0.51","2.857142857","0.769230769","1.428571429","0.384615385","1.457142857","0.392307692","0.571428571","0.153846154","50","71.83098592","26.92307692","7.834757835","29.1005291","14.52991453","53.96825397","5.698005698","21.16402116","20.22792023","75.13227513"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00007","","","","26","20","1","1","7","20","20","16","27","10.5","3.7","10.5","1","1","1","1","3","1","3","3","0.02","14.2","24.7","43","0.65625","0.137037037","0.330232558","2.15","1.653846154","0.8","0.615384615","0.71","0.546153846","0.525","0.403846154","37.20930233","57.48987854","76.92307692","14.95726496","19.44444444","20.22792023","26.2962963","14.95726496","19.44444444","35.18518519","45.74074074"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00008","","","","26","19","1","1","5","5","5","9","3","4","1","3","2","5","5","3","1","5","5","3","6.12","5","8","12","0.444444444","0.333333333","0.416666667","2.4","0.461538462","1.8","0.346153846","1","0.192307692","0.6","0.115384615","75","62.5","19.23076923","5.698005698","29.62962963","7.122507123","37.03703704","4.273504274","22.22222222","11.3960114","59.25925926"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00009","","","","26","22","1","1","5","20","20","19","20","6.5","3.9","6","4","3","3","1","1","7","5","5","11.03","10.4","16.4","39","0.342105263","0.195","0.266666667","1.95","1.5","0.95","0.730769231","0.52","0.4","0.3","0.230769231","48.71794872","63.41463415","76.92307692","9.259259259","12.03703704","14.81481481","19.25925926","8.547008547","11.11111111","23.36182336","30.37037037"
"","","MZP2013GUR-AT10","","","","","","","","","MZP2013GUR-AT10-00010","","","","26","23","1","1","7","23","23","17","29","7.9","10.2","9.5","1","3","5","3","5","1","1","1","0.03","18.1","27.6","46","0.464705882","0.351724138","0.393478261","2","1.769230769","0.739130435","0.653846154","0.786956522","0.696153846","0.413043478","0.365384615","36.95652174","65.57971014","88.46153846","11.25356125","12.72141707","25.78347578","29.14653784","13.53276353","15.2979066","39.31623932","44.44444444"
