"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_irrigation","treatment_non_irrigation"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00095","","","","26","25","1","3","5","25","25","9","28","2.2","8.5","7.5","5","5","5","1","5","3","3","4.98","2.35","1.44","30.25","58.76","30.7","50.47","3.9","6.75","14.78","10.7","18.2","37","0.244444444","0.303571429","0.289189189","1.48","1.423076923","0.36","0.346153846","0.428","0.411538462","0.3","0.288461538","24.32432432","58.79120879","96.15384615","3.133903134","3.259259259","15.24216524","15.85185185","10.68376068","11.11111111","25.92592593","26.96296296","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00096","","","","26","21","1","1","5","19","12","8","10","2","3.1","5","5","5","3","1","7","3","3","6.78","2.64","1.52","0.78","46.65","24.18","57.42","0.76","2.76","13.63","5.1","10.1","18","0.25","0.31","0.283333333","0.947368421","0.692307692","0.421052632","0.307692308","0.268421053","0.196153846","0.263157895","0.192307692","44.44444444","50.4950495","73.07692308","2.849002849","3.898635478","7.264957265","9.941520468","7.122507123","9.746588694","14.38746439","19.68810916","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00097","","","","26","25","1","1","7","25","19","19","12","9.5","4","7","3","3","5","1","7","5","3","4.53","2.54","1.24","24.82","77.42","26.38","52.88","4.42","6.87","14.69","13.5","20.5","31","0.5","0.333333333","0.435483871","1.24","1.192307692","0.76","0.730769231","0.54","0.519230769","0.28","0.269230769","61.29032258","65.85365854","96.15384615","13.53276353","14.07407407","19.23076923","20","9.971509972","10.37037037","29.2022792","30.37037037","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00098","","","","26","26","1","1","7","26","26","17","25","7.5","12.5","8.5","3","1","3","1","7","5","3","4.4","2.28","1.31","0","52.53","32.65","52.41","4.02","6.25","11.65","20","28.5","42","0.441176471","0.5","0.476190476","1.615384615","1.615384615","0.653846154","0.653846154","0.769230769","0.769230769","0.326923077","0.326923077","40.47619048","70.1754386","100","10.68376068","10.68376068","28.49002849","28.49002849","12.10826211","12.10826211","40.5982906","40.5982906","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00099","","","","26","25","1","3","5","25","25","19","19","8.5","9.5","9","3","3","5","3","3","3","1","3.84","2.06","1.23","0","39.28","12.6","54.97","1.83","3.7","18.28","18","27","38","0.447368421","0.5","0.473684211","1.52","1.461538462","0.76","0.730769231","0.72","0.692307692","0.36","0.346153846","50","66.66666667","96.15384615","12.10826211","12.59259259","25.64102564","26.66666667","12.82051282","13.33333333","38.46153846","40","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00100","","","","26","26","1","3","5","26","26","14","46","5","6.5","10.5","3","5","3","1","7","5","5","4.53","2.94","1.93","0","53.62","46.43","46.41","0.39","2.76","27.31","11.5","22","60","0.357142857","0.141304348","0.191666667","2.307692308","2.307692308","0.538461538","0.538461538","0.442307692","0.442307692","0.403846154","0.403846154","23.33333333","52.27272727","100","7.122507123","7.122507123","16.38176638","16.38176638","14.95726496","14.95726496","31.33903134","31.33903134","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00101","","","","26","22","1","3","5","15","15","22","40","8.5","8.6","9.5","3","3","5","1","7","5","5","5.98","3.11","2.08","228.75","125.25","40.22","45.97","1.94","5.34","21.4","17.1","26.6","62","0.386363636","0.215","0.275806452","4.133333333","2.384615385","1.466666667","0.846153846","1.14","0.657692308","0.633333333","0.365384615","35.48387097","64.28571429","57.69230769","12.10826211","20.98765432","24.35897436","42.22222222","13.53276353","23.45679012","37.89173789","65.67901235","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00102","","","","26","20","1","3","5","20","20","20","15","10.5","5.6","10.5","3","3","5","1","7","5","5","4.45","2.56","1.51","0","59.6","29.89","53.14","2.34","4.46","14.95","16.1","26.6","35","0.525","0.373333333","0.46","1.75","1.346153846","1","0.769230769","0.805","0.619230769","0.525","0.403846154","57.14285714","60.52631579","76.92307692","14.95726496","19.44444444","22.93447293","29.81481481","14.95726496","19.44444444","37.89173789","49.25925926","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00103","","","","26","15","1","3","5","12","12","21","30","8.9","9.5","7.5","3","3","3","1","5","5","3","3.46","1.77","1.09","0","9.89","0","63.82","0.78","2.17","12.36","18.4","25.9","51","0.423809524","0.316666667","0.360784314","4.25","1.961538462","1.75","0.807692308","1.533333333","0.707692308","0.625","0.288461538","41.17647059","71.04247104","46.15384615","12.67806268","27.4691358","26.21082621","56.79012346","10.68376068","23.14814815","36.89458689","79.9382716","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00104","","","","26","19","1","3","5","19","19","12","22","4","5","6.6","3","3","3","3","3","3","1","4.65","2.53","1.49","0","57.87","15.84","52.21","1.05","3.01","18.57","9","15.6","34","0.333333333","0.227272727","0.264705882","1.789473684","1.307692308","0.631578947","0.461538462","0.473684211","0.346153846","0.347368421","0.253846154","35.29411765","57.69230769","73.07692308","5.698005698","7.797270955","12.82051282","17.54385965","9.401709402","12.86549708","22.22222222","30.40935673","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00105","","","","26","26","1","3","7","26","15","8","14","2","4","3.5","3","5","5","3","1","1","1","4.62","1.59","1.01","0","44.49","0","66.42","1.11","2.66","9.61","6","9.5","22","0.25","0.285714286","0.272727273","0.846153846","0.846153846","0.307692308","0.307692308","0.230769231","0.230769231","0.134615385","0.134615385","36.36363636","63.15789474","100","2.849002849","2.849002849","8.547008547","8.547008547","4.985754986","4.985754986","13.53276353","13.53276353","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00106","","","","26","24","1","1","5","24","12","8","12","2","4","4.5","5","5","5","1","7","5","5","6.4","2.99","1.85","0","65.03","37.33","47.19","0.28","3.11","20.69","6","10.5","20","0.25","0.333333333","0.3","0.833333333","0.769230769","0.333333333","0.307692308","0.25","0.230769231","0.1875","0.173076923","40","57.14285714","92.30769231","2.849002849","3.086419753","8.547008547","9.259259259","6.41025641","6.944444444","14.95726496","16.2037037","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00107","","","","26","14","1","3","5","14","14","8","33","2","8.9","7.5","5","5","5","1","7","5","3","5.98","3.72","2.61","231.25","167.15","47.95","33.58","1.78","6.03","30.63","10.9","18.4","41","0.25","0.26969697","0.265853659","2.928571429","1.576923077","0.571428571","0.307692308","0.778571429","0.419230769","0.535714286","0.288461538","19.51219512","59.23913043","53.84615385","2.849002849","5.291005291","15.52706553","28.83597884","10.68376068","19.84126984","26.21082621","48.67724868","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00108","","","","26","23","1","3","7","23","15","9","12","2.3","3.5","9.5","5","5","3","3","3","3","1","4.31","2.24","1.4","0","31.76","22.57","55.67","0.98","2.57","16.11","5.8","15.3","21","0.255555556","0.291666667","0.276190476","0.913043478","0.807692308","0.391304348","0.346153846","0.252173913","0.223076923","0.413043478","0.365384615","42.85714286","37.90849673","88.46153846","3.276353276","3.703703704","8.262108262","9.339774557","13.53276353","15.2979066","21.79487179","24.63768116","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00109","","","","26","18","1","3","5","18","18","15","37","5.6","8.5","10.5","5","3","3","1","7","3","5","5.93","2.84","1.64","0","45.23","33.37","54.06","1.43","3.49","13.64","14.1","24.6","52","0.373333333","0.22972973","0.271153846","2.888888889","2","0.833333333","0.576923077","0.783333333","0.542307692","0.583333333","0.403846154","28.84615385","57.31707317","69.23076923","7.977207977","11.52263374","20.08547009","29.01234568","14.95726496","21.60493827","35.04273504","50.61728395","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00110","","","","26","23","1","3","5","23","20","19","14","2.1","5","7.5","5","5","5","1","7","5","5","4.06","2.9","1.94","22.66","102.44","37.45","39.56","1.01","3.79","33.87","7.1","14.6","33","0.110526316","0.357142857","0.215151515","1.434782609","1.269230769","0.826086957","0.730769231","0.308695652","0.273076923","0.326086957","0.288461538","57.57575758","48.63013699","88.46153846","2.991452991","3.381642512","10.11396011","11.4331723","10.68376068","12.07729469","20.7977208","23.51046699","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00111","","","","26","13","1","3","5","12","12","10","23","2.3","6.6","9.5","5","3","5","1","7","5","5","4.23","3.08","2.04","66.76","98.05","38.11","42.61","2.49","5.86","24.88","8.9","18.4","33","0.23","0.286956522","0.26969697","2.75","1.269230769","0.833333333","0.384615385","0.741666667","0.342307692","0.791666667","0.365384615","30.3030303","48.36956522","46.15384615","3.276353276","7.098765432","12.67806268","27.4691358","13.53276353","29.32098765","26.21082621","56.79012346","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00112","","","","26","15","1","3","5","15","15","9","35","2","9.5","6.5","5","5","3","1","7","5","5","5.32","2.64","1.52","0","47.1","34.55","57.31","0.87","2.95","14.75","11.5","18","44","0.222222222","0.271428571","0.261363636","2.933333333","1.692307692","0.6","0.346153846","0.766666667","0.442307692","0.433333333","0.25","20.45454545","63.88888889","57.69230769","2.849002849","4.938271605","16.38176638","28.39506173","9.259259259","16.04938272","25.64102564","44.44444444","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00113","","","","26","15","1","1","5","15","15","13","26","4","6.5","3.9","5","5","5","1","5","5","3","6.45","3.28","2.11","209.91","108.52","26.88","47.8","3.12","7.2","16.24","10.5","14.4","39","0.307692308","0.25","0.269230769","2.6","1.5","0.866666667","0.5","0.7","0.403846154","0.26","0.15","33.33333333","72.91666667","57.69230769","5.698005698","9.87654321","14.95726496","25.92592593","5.555555556","9.62962963","20.51282051","35.55555556","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00114","","","","26","24","1","3","5","24","24","12","30","4.1","7.5","5.5","5","5","5","1","5","5","3","","","","","","","","","","","11.6","17.1","42","0.341666667","0.25","0.276190476","1.75","1.615384615","0.5","0.461538462","0.483333333","0.446153846","0.229166667","0.211538462","28.57142857","67.83625731","92.30769231","5.84045584","6.327160494","16.52421652","17.90123457","7.834757835","8.487654321","24.35897436","26.38888889","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00115","","","","26","17","1","3","5","15","15","13","24","4","6.5","6.6","5","5","7","1","5","5","3","6.37","3.69","2.36","264.9","177.25","35.71","31.74","4.31","8.97","31.87","10.5","17.1","37","0.307692308","0.270833333","0.283783784","2.466666667","1.423076923","0.866666667","0.5","0.7","0.403846154","0.44","0.253846154","35.13513514","61.40350877","57.69230769","5.698005698","9.87654321","14.95726496","25.92592593","9.401709402","16.2962963","24.35897436","42.22222222","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00116","","","","26","26","1","1","7","26","26","15","26","5.6","6.5","7","5","7","5","3","3","3","1","5.49","2.26","1.2","0","28.63","0","65.18","1.68","3.42","6.69","12.1","19.1","41","0.373333333","0.25","0.295121951","1.576923077","1.576923077","0.576923077","0.576923077","0.465384615","0.465384615","0.269230769","0.269230769","36.58536585","63.35078534","100","7.977207977","7.977207977","17.23646724","17.23646724","9.971509972","9.971509972","27.20797721","27.20797721","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00117","","","","26","16","1","3","5","15","15","13","18","4.2","5","6.5","5","5","5","3","3","3","1","4.04","2.22","1.1","0","54.15","0","70.93","0.93","2.83","8.1","9.2","15.7","31","0.323076923","0.277777778","0.296774194","2.066666667","1.192307692","0.866666667","0.5","0.613333333","0.353846154","0.433333333","0.25","41.93548387","58.59872611","57.69230769","5.982905983","10.37037037","13.10541311","22.71604938","9.259259259","16.04938272","22.36467236","38.7654321","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00118","","","","26","11","1","5","5","7","5","9","11","2","3.5","5","5","7","7","1","5","5","3","4.09","2.33","1.35","36.75","71.24","29.93","50.3","3.72","5.91","15.98","5.5","10.5","20","0.222222222","0.318181818","0.275","2.857142857","0.769230769","1.285714286","0.346153846","0.785714286","0.211538462","0.714285714","0.192307692","45","52.38095238","26.92307692","2.849002849","10.58201058","7.834757835","29.1005291","7.122507123","26.45502646","14.95726496","55.55555556","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00119","","","","26","15","3","5","3","15","10","7","16","2","3.5","4.4","5","5","5","1","5","5","3","4.46","2.9","1.6","80.76","112.73","40.06","41.35","3.88","7.34","23.31","5.5","9.9","23","0.285714286","0.21875","0.239130435","1.533333333","0.884615385","0.466666667","0.269230769","0.366666667","0.211538462","0.293333333","0.169230769","30.43478261","55.55555556","57.69230769","2.849002849","4.938271605","7.834757835","13.58024691","6.267806268","10.86419753","14.1025641","24.44444444","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00120","","","","26","11","1","3","3","4","3","0","9","0","2.2","3","7","7","9","1","5","5","3","6.07","2.92","1.87","66.69","79.08","28.07","52.73","2.26","5.13","14.43","2.2","5.2","9","","0.244444444","0.244444444","2.25","0.346153846","0","0","0.55","0.084615385","0.75","0.115384615","0","42.30769231","15.38461538","0","0","3.133903134","20.37037037","4.273504274","27.77777778","7.407407407","48.14814815","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00121","","","","26","12","1","3","5","6","6","10","9","4","2.1","5","5","5","5","1","5","5","3","3.21","2.33","1.24","18.08","71.87","28.76","46.81","6.21","9.35","14.47","6.1","11.1","19","0.4","0.233333333","0.321052632","3.166666667","0.730769231","1.666666667","0.384615385","1.016666667","0.234615385","0.833333333","0.192307692","52.63157895","54.95495495","23.07692308","5.698005698","24.69135802","8.689458689","37.65432099","7.122507123","30.86419753","15.81196581","68.51851852","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00122","","","","26","14","1","3","5","9","8","9","9","2","1.5","3","9","7","9","1","5","5","3","4.71","2.27","1.47","62.02","82","36.15","50.3","2.72","5.04","18.54","3.5","6.5","18","0.222222222","0.166666667","0.194444444","2","0.692307692","1","0.346153846","0.388888889","0.134615385","0.333333333","0.115384615","50","53.84615385","34.61538462","2.849002849","8.230452675","4.985754986","14.40329218","4.273504274","12.34567901","9.259259259","26.74897119","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00123","","","","26","13","1","3","5","10","10","9","12","2.1","3","4.1","7","7","5","1","5","5","3","4.21","2.27","1.46","0","64.35","10.73","51.21","2.52","5.3","19.9","5.1","9.2","21","0.233333333","0.25","0.242857143","2.1","0.807692308","0.9","0.346153846","0.51","0.196153846","0.41","0.157692308","42.85714286","55.43478261","38.46153846","2.991452991","7.777777778","7.264957265","18.88888889","5.84045584","15.18518519","13.10541311","34.07407407","","1"
"","","MZP2013GUR-ST02","","","","","","","","","MZP2013GUR-ST02-00124","","","","26","15","1","3","5","15","15","18","24","8.5","9.5","8.5","1","3","3","1","7","7","5","5.04","3.1","1.8","93.35","97.91","52.51","43.78","3.39","6.47","20.22","18","26.5","42","0.472222222","0.395833333","0.428571429","2.8","1.615384615","1.2","0.692307692","1.2","0.692307692","0.566666667","0.326923077","42.85714286","67.9245283","57.69230769","12.10826211","20.98765432","25.64102564","44.44444444","12.10826211","20.98765432","37.74928775","65.43209877","","1"
