"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00011","","","","39","32","1","2","5","32","32","36","70","16","14","10.1","1","1","5","5","5","1","1","1.76","30","40.1","106","0.444444444","0.2","0.283018868","3.3125","2.717948718","1.125","0.923076923","0.9375","0.769230769","0.315625","0.258974359","33.96226415","74.81296758","82.05128205","15.19468186","18.51851852","28.49002849","34.72222222","9.591642925","11.68981481","38.08167142","46.41203704"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00012","","","","39","30","1","2","5","27","20","0","43","0","8.1","14.3","3","5","9","1","5","3","3","7.76","8.1","22.4","43","","0.188372093","0.188372093","1.592592593","1.102564103","0","0","0.3","0.207692308","0.52962963","0.366666667","0","36.16071429","69.23076923","0","0","7.692307692","11.11111111","13.58024691","19.61591221","21.27255461","30.72702332"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00013","","","","39","31","2","3","5","21","20","0","69","0","8.5","4.1","5","5","9","1","5","5","3","11.03","8.5","12.6","69","","0.123188406","0.123188406","3.285714286","1.769230769","0","0","0.404761905","0.217948718","0.195238095","0.105128205","0","67.46031746","53.84615385","0","0","8.072174739","14.99118166","3.893637227","7.231040564","11.96581197","22.22222222"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00014","","","","39","30","1","3","4","23","19","0","54","0","11.5","3","3","3","9","1","7","5","3","10.5","11.5","14.5","54","","0.212962963","0.212962963","2.347826087","1.384615385","0","0","0.5","0.294871795","0.130434783","0.076923077","0","79.31034483","58.97435897","0","0","10.92117759","18.51851852","2.849002849","4.830917874","13.77018044","23.34943639"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00015","","","","39","31","1","3","4","18","18","5","69","1","6","7.5","3","3","5","1","7","5","3","11.03","7","14.5","74","0.2","0.086956522","0.094594595","4.111111111","1.897435897","0.277777778","0.128205128","0.388888889","0.179487179","0.416666667","0.192307692","6.756756757","48.27586207","46.15384615","0.949667616","2.057613169","6.647673314","14.40329218","7.122507123","15.43209877","13.77018044","29.83539095"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00016","","","","39","30","2","4","4","28","28","3","60","0.8","16.1","5","1","1","9","1","7","3","3","4.61","16.9","21.9","63","0.266666667","0.268333333","0.268253968","2.25","1.615384615","0.107142857","0.076923077","0.603571429","0.433333333","0.178571429","0.128205128","4.761904762","77.16894977","71.79487179","0.759734093","1.058201058","16.04938272","22.35449735","4.748338082","6.613756614","20.7977208","28.96825397"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00017","","","","39","35","2","4","7","35","35","12","37","4","6.2","20.2","1","1","7","1","5","3","3","7.76","10.2","30.4","49","0.333333333","0.167567568","0.208163265","1.4","1.256410256","0.342857143","0.307692308","0.291428571","0.261538462","0.577142857","0.517948718","24.48979592","33.55263158","89.74358974","3.798670465","4.232804233","9.686609687","10.79365079","19.18328585","21.37566138","28.86989554","32.16931217"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00018","","","","39","36","1","3","5","33","33","4","63","0.7","4.5","9.7","7","7","3","1","5","5","5","14.37","5.2","14.9","67","0.175","0.071428571","0.07761194","2.03030303","1.717948718","0.121212121","0.102564103","0.157575758","0.133333333","0.293939394","0.248717949","5.970149254","34.89932886","84.61538462","0.664767331","0.785634119","4.938271605","5.836139169","9.211775878","10.88664422","14.15004748","16.72278339"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00019","","","","39","30","1","3","5","30","30","5","85","2","11.5","6.8","5","7","5","1","7","5","3","10.5","13.5","20.3","90","0.4","0.135294118","0.15","3","2.307692308","0.166666667","0.128205128","0.45","0.346153846","0.226666667","0.174358974","5.555555556","66.50246305","76.92307692","1.899335233","2.469135802","12.82051282","16.66666667","6.457739791","8.395061728","19.27825261","25.0617284"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00020","","","","39","35","1","3","5","21","10","0","13","0","8","13.5","5","3","9","3","5","1","1","0.03","8","21.5","13","","0.615384615","0.615384615","0.619047619","0.333333333","0","0","0.380952381","0.205128205","0.642857143","0.346153846","0","37.20930233","53.84615385","0","0","7.597340931","14.10934744","12.82051282","23.80952381","20.41785375","37.91887125"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00021","","","","39","36","1","3","6","36","36","36","58","18","9","10.7","1","1","3","5","5","1","1","0.15","27","37.7","94","0.5","0.155172414","0.287234043","2.611111111","2.41025641","1","0.923076923","0.75","0.692307692","0.297222222","0.274358974","38.29787234","71.61803714","92.30769231","17.09401709","18.51851852","25.64102564","27.77777778","10.16144349","11.00823045","35.80246914","38.78600823"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00022","","","","39","36","1","3","7","34","15","7","12","2","2.5","14.5","5","5","3","5","3","1","1","1.5","4.5","19","19","0.285714286","0.208333333","0.236842105","0.558823529","0.487179487","0.205882353","0.179487179","0.132352941","0.115384615","0.426470588","0.371794872","36.84210526","23.68421053","87.17948718","1.899335233","2.178649237","4.273504274","4.901960784","13.77018044","15.79520697","18.04368471","20.69716776"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00023","","","","39","37","1","3","6","31","28","0","62","0","14","21.4","1","1","9","5","3","1","1","1.5","14","35.4","62","","0.225806452","0.225806452","2","1.58974359","0","0","0.451612903","0.358974359","0.690322581","0.548717949","0","39.5480226","79.48717949","0","0","13.29534663","16.72640382","20.32288699","25.56750299","33.61823362","42.29390681"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00024","","","","39","38","1","2","5","16","3","0","8","0","2.5","15.7","5","5","9","7","3","1","1","0.03","2.5","18.2","8","","0.3125","0.3125","0.5","0.205128205","0","0","0.15625","0.064102564","0.98125","0.402564103","0","13.73626374","41.02564103","0","0","2.374169041","5.787037037","14.90978158","36.34259259","17.28395062","42.12962963"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00025","","","","39","37","1","3","7","32","14","1","20","0.2","6.5","29.8","3","5","7","1","5","5","7","14.37","6.7","36.5","21","0.2","0.325","0.319047619","0.65625","0.538461538","0.03125","0.025641026","0.209375","0.171794872","0.93125","0.764102564","4.761904762","18.35616438","82.05128205","0.189933523","0.231481481","6.362773029","7.75462963","28.30009497","34.49074074","34.662868","42.24537037"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00026","","","","39","35","2","4","6","20","20","0","121","0","18","17","5","7","9","1","3","5","5","14.37","18","35","121","","0.148760331","0.148760331","6.05","3.102564103","0","0","0.9","0.461538462","0.85","0.435897436","0","51.42857143","51.28205128","0","0","17.09401709","33.33333333","16.14434948","31.48148148","33.23836657","64.81481481"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00027","","","","39","31","1","4","4","31","30","5","53","1.5","10.2","4","3","3","7","1","5","5","3","11.03","11.7","15.7","58","0.3","0.19245283","0.201724138","1.870967742","1.487179487","0.161290323","0.128205128","0.377419355","0.3","0.129032258","0.102564103","8.620689655","74.52229299","79.48717949","1.424501425","1.792114695","11.11111111","13.97849462","3.798670465","4.778972521","14.90978158","18.75746714"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00028","","","","39","30","1","3","4","30","30","8","95","1","8.5","5","5","7","7","5","3","3","1","7.23","9.5","14.5","103","0.125","0.089473684","0.09223301","3.433333333","2.641025641","0.266666667","0.205128205","0.316666667","0.243589744","0.166666667","0.128205128","7.766990291","65.51724138","76.92307692","0.949667616","1.234567901","9.021842355","11.72839506","4.748338082","6.172839506","13.77018044","17.90123457"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00029","","","","39","31","1","3","4","31","31","25","110","5","11","4","3","3","5","1","7","5","3","10.5","16","20","135","0.2","0.1","0.118518519","4.35483871","3.461538462","0.806451613","0.641025641","0.516129032","0.41025641","0.129032258","0.102564103","18.51851852","80","79.48717949","4.748338082","5.973715651","15.19468186","19.11589008","3.798670465","4.778972521","18.99335233","23.8948626"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00030","","","","39","30","1","3","5","16","16","0","43","0","7","3","5","5","9","5","3","3","1","7.76","7","10","43","","0.162790698","0.162790698","2.6875","1.102564103","0","0","0.4375","0.179487179","0.1875","0.076923077","0","70","41.02564103","0","0","6.647673314","16.2037037","2.849002849","6.944444444","9.496676163","23.14814815"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00031","","","","39","30","1","2","6","30","30","6","46","1.3","11","5","3","3","5","5","7","1","1","1.74","12.3","17.3","52","0.216666667","0.239130435","0.236538462","1.733333333","1.333333333","0.2","0.153846154","0.41","0.315384615","0.166666667","0.128205128","11.53846154","71.0982659","76.92307692","1.234567901","1.604938272","11.68091168","15.18518519","4.748338082","6.172839506","16.42924976","21.35802469"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00032","","","","39","30","2","4","4","30","30","25","40","7","6","6","3","3","3","7","5","1","1","1.74","13","19","65","0.28","0.15","0.2","2.166666667","1.666666667","0.833333333","0.641025641","0.433333333","0.333333333","0.2","0.153846154","38.46153846","68.42105263","76.92307692","6.647673314","8.641975309","12.34567901","16.04938272","5.698005698","7.407407407","18.04368471","23.45679012"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00033","","","","39","31","3","5","4","31","31","12","110","4","8.5","4","3","5","3","1","5","5","3","11.03","12.5","16.5","122","0.333333333","0.077272727","0.102459016","3.935483871","3.128205128","0.387096774","0.307692308","0.403225806","0.320512821","0.129032258","0.102564103","9.836065574","75.75757576","79.48717949","3.798670465","4.778972521","11.8708452","14.93428913","3.798670465","4.778972521","15.66951567","19.71326165"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00034","","","","39","39","1","3","6","38","38","50","127","6.5","5","3","9","9","3","1","3","5","3","12.39","11.5","14.5","177","0.13","0.039370079","0.064971751","4.657894737","4.538461538","1.315789474","1.282051282","0.302631579","0.294871795","0.078947368","0.076923077","28.24858757","79.31034483","97.43589744","6.172839506","6.335282651","10.92117759","11.208577","2.849002849","2.923976608","13.77018044","14.13255361"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00035","","","","39","38","1","3","7","33","33","50","118","13","18","5","3","3","3","1","5","3","3","11.03","31","36","168","0.26","0.152542373","0.18452381","5.090909091","4.307692308","1.515151515","1.282051282","0.939393939","0.794871795","0.151515152","0.128205128","29.76190476","86.11111111","84.61538462","12.34567901","14.59034792","29.43969611","34.79236813","4.748338082","5.611672278","34.18803419","40.4040404"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00036","","","","39","36","1","2","5","26","26","43","54","10.5","6.6","6.6","1","1","3","3","5","1","1","1.38","17.1","23.7","97","0.244186047","0.122222222","0.17628866","3.730769231","2.487179487","1.653846154","1.102564103","0.657692308","0.438461538","0.253846154","0.169230769","44.32989691","72.15189873","66.66666667","9.971509972","14.95726496","16.23931624","24.35897436","6.267806268","9.401709402","22.50712251","33.76068376"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00037","","","","39","35","2","3","5","25","25","16","41","5","7","5.3","1","1","7","1","5","3","1","4.61","12","17.3","57","0.3125","0.170731707","0.210526316","2.28","1.461538462","0.64","0.41025641","0.48","0.307692308","0.212","0.135897436","28.07017544","69.36416185","64.1025641","4.748338082","7.407407407","11.3960114","17.77777778","5.033238367","7.851851852","16.42924976","25.62962963"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00038","","","","39","36","3","4","7","35","25","16","16","8","6.6","20","1","1","3","7","5","1","3","1.74","14.6","34.6","32","0.5","0.4125","0.45625","0.914285714","0.820512821","0.457142857","0.41025641","0.417142857","0.374358974","0.571428571","0.512820513","50","42.19653179","89.74358974","7.597340931","8.465608466","13.8651472","15.44973545","18.99335233","21.16402116","32.85849953","36.61375661"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00039","","","","39","35","3","4","6","34","34","75","70","12.5","9","25","3","3","3","1","5","3","3","7.76","21.5","46.5","145","0.166666667","0.128571429","0.148275862","4.264705882","3.717948718","2.205882353","1.923076923","0.632352941","0.551282051","0.735294118","0.641025641","51.72413793","46.23655914","87.17948718","11.8708452","13.61655773","20.41785375","23.4204793","23.74169041","27.23311547","44.15954416","50.65359477"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00040","","","","39","36","3","4","5","28","20","4","70","1.1","9","4","5","5","5","1","3","3","3","7.76","10.1","14.1","74","0.275","0.128571429","0.136486486","2.642857143","1.897435897","0.142857143","0.102564103","0.360714286","0.258974359","0.142857143","0.102564103","5.405405405","71.63120567","71.79487179","1.044634378","1.455026455","9.591642925","13.35978836","3.798670465","5.291005291","13.39031339","18.65079365"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00041","","","","39","30","1","4","5","30","30","10","39","3","7","15","3","5","3","5","7","3","3","10.5","10","25","49","0.3","0.179487179","0.204081633","1.633333333","1.256410256","0.333333333","0.256410256","0.333333333","0.256410256","0.5","0.384615385","20.40816327","40","76.92307692","2.849002849","3.703703704","9.496676163","12.34567901","14.24501425","18.51851852","23.74169041","30.86419753"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00042","","","","39","28","1","3","6","28","28","8","134","1.5","13","5","5","7","5","5","5","3","3","11.03","14.5","19.5","142","0.1875","0.097014925","0.102112676","5.071428571","3.641025641","0.285714286","0.205128205","0.517857143","0.371794872","0.178571429","0.128205128","5.633802817","74.35897436","71.79487179","1.424501425","1.984126984","13.77018044","19.17989418","4.748338082","6.613756614","18.51851852","25.79365079"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00043","","","","39","26","1","2","5","22","17","0","50","0","12","3","5","7","9","1","7","3","3","7.76","12","15","50","","0.24","0.24","2.272727273","1.282051282","0","0","0.545454545","0.307692308","0.136363636","0.076923077","0","80","56.41025641","0","0","11.3960114","20.2020202","2.849002849","5.050505051","14.24501425","25.25252525"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00044","","","","39","20","1","3","4","20","20","0","84","0","18","4","3","7","9","1","5","5","3","11.03","18","22","84","","0.214285714","0.214285714","4.2","2.153846154","0","0","0.9","0.461538462","0.2","0.102564103","0","81.81818182","51.28205128","0","0","17.09401709","33.33333333","3.798670465","7.407407407","20.89268756","40.74074074"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00045","","","","39","37","1","3","4","37","30","8","46","3","6.5","5","5","3","5","1","3","5","3","11.03","9.5","14.5","54","0.375","0.141304348","0.175925926","1.459459459","1.384615385","0.216216216","0.205128205","0.256756757","0.243589744","0.135135135","0.128205128","14.81481481","65.51724138","94.87179487","2.849002849","3.003003003","9.021842355","9.50950951","4.748338082","5.005005005","13.77018044","14.51451451"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00046","","","","39","37","1","3","5","37","36","0","140","0","23","14.8","3","3","9","5","3","3","3","10.5","23","37.8","140","","0.164285714","0.164285714","3.783783784","3.58974359","0","0","0.621621622","0.58974359","0.4","0.379487179","0","60.84656085","94.87179487","0","0","21.84235518","23.02302302","14.05508072","14.81481481","35.8974359","37.83783784"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00047","","","","39","39","2","4","7","39","39","35","61","14","9","40","1","1","3","7","5","1","3","1.74","23","63","96","0.4","0.147540984","0.239583333","2.461538462","2.461538462","0.897435897","0.897435897","0.58974359","0.58974359","1.025641026","1.025641026","36.45833333","36.50793651","100","13.29534663","13.29534663","21.84235518","21.84235518","37.98670465","37.98670465","59.82905983","59.82905983"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00048","","","","39","34","1","3","8","34","20","3","21","1","10","38","3","5","3","7","5","1","3","1.5","11","49","24","0.333333333","0.476190476","0.458333333","0.705882353","0.615384615","0.088235294","0.076923077","0.323529412","0.282051282","1.117647059","0.974358974","12.5","22.44897959","87.17948718","0.949667616","1.089324619","10.44634378","11.98257081","36.08736942","41.39433551","46.5337132","53.37690632"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00049","","","","39","33","1","3","6","33","33","3","81","0.4","18","20.2","5","5","7","1","5","1","1","4.92","18.4","38.6","84","0.133333333","0.222222222","0.219047619","2.545454545","2.153846154","0.090909091","0.076923077","0.557575758","0.471794872","0.612121212","0.517948718","3.571428571","47.66839378","84.61538462","0.379867047","0.448933782","17.47388414","20.65095398","19.18328585","22.671156","36.65716999","43.32210999"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00050","","","","39","35","1","3","4","35","31","15","56","4","10","19","3","3","5","1","3","1","1","1.76","14","33","71","0.266666667","0.178571429","0.197183099","2.028571429","1.820512821","0.428571429","0.384615385","0.4","0.358974359","0.542857143","0.487179487","21.12676056","42.42424242","89.74358974","3.798670465","4.232804233","13.29534663","14.81481481","18.04368471","20.10582011","31.33903134","34.92063492"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00051","","","","39","30","1","3","4","30","30","30","45","10","9","6","1","1","5","1","3","3","3","6.12","19","25","75","0.333333333","0.2","0.253333333","2.5","1.923076923","1","0.769230769","0.633333333","0.487179487","0.2","0.153846154","40","76","76.92307692","9.496676163","12.34567901","18.04368471","23.45679012","5.698005698","7.407407407","23.74169041","30.86419753"
"","","MZP2010GUR-AT07","","","","","","","","","MZP2010GUR-AT07-00052","","","","39","31","2","4","5","31","31","23","74","11","13","6.5","3","1","3","1","3","1","1","1.5","24","30.5","97","0.47826087","0.175675676","0.24742268","3.129032258","2.487179487","0.741935484","0.58974359","0.774193548","0.615384615","0.209677419","0.166666667","23.71134021","78.68852459","79.48717949","10.44634378","13.14217443","22.79202279","28.67383513","6.172839506","7.765830346","28.9648623","36.43966547"
