"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00031","","","","39","26","1","1","5","26","22","14","25","4.5","7.1","17.5","3","7","3","1","3","7","3","5.49","11.6","29.1","39","0.321428571","0.284","0.297435897","1.5","1","0.538461538","0.358974359","0.446153846","0.297435897","0.673076923","0.448717949","35.8974359","39.86254296","66.66666667","4.273504274","6.41025641","11.01614435","16.52421652","16.61918329","24.92877493","27.63532764","41.45299145"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00032","","","","39","30","1","1","9","30","30","20","39","6.5","10.2","35.5","3","3","1","1","5","7","3","7.23","16.7","52.2","59","0.325","0.261538462","0.283050847","1.966666667","1.512820513","0.666666667","0.512820513","0.556666667","0.428205128","1.183333333","0.91025641","33.89830508","31.99233716","76.92307692","6.172839506","8.024691358","15.85944919","20.61728395","33.71320038","43.82716049","49.57264957","64.44444444"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00033","","","","39","28","1","1","5","28","28","18","35","4.5","8","19.5","5","5","1","1","5","7","3","7.76","12.5","32","53","0.25","0.228571429","0.235849057","1.892857143","1.358974359","0.642857143","0.461538462","0.446428571","0.320512821","0.696428571","0.5","33.96226415","39.0625","71.79487179","4.273504274","5.952380952","11.8708452","16.53439153","18.51851852","25.79365079","30.38936372","42.32804233"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00034","","","","39","25","1","1","5","25","25","15","28","5","8.3","20","3","5","1","1","5","5","3","6.12","13.3","33.3","43","0.333333333","0.296428571","0.309302326","1.72","1.102564103","0.6","0.384615385","0.532","0.341025641","0.8","0.512820513","34.88372093","39.93993994","64.1025641","4.748338082","7.407407407","12.6305793","19.7037037","18.99335233","29.62962963","31.62393162","49.33333333"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00035","","","","39","31","1","1","5","31","31","16","43","5","9.5","15.5","5","5","5","1","7","3","5","11.03","14.5","30","59","0.3125","0.220930233","0.245762712","1.903225806","1.512820513","0.516129032","0.41025641","0.467741935","0.371794872","0.5","0.397435897","27.11864407","48.33333333","79.48717949","4.748338082","5.973715651","13.77018044","17.32377539","14.71984805","18.51851852","28.49002849","35.84229391"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00036","","","","39","30","1","3","5","30","14","9","21","2.5","7","14.5","5","5","1","1","7","3","5","12.39","9.5","24","30","0.277777778","0.333333333","0.316666667","1","0.769230769","0.3","0.230769231","0.316666667","0.243589744","0.483333333","0.371794872","30","39.58333333","76.92307692","2.374169041","3.086419753","9.021842355","11.72839506","13.77018044","17.90123457","22.79202279","29.62962963"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00037","","","","39","31","1","1","5","31","30","15","27","4.7","6.9","17.9","3","5","1","1","7","5","3","7.76","11.6","29.5","42","0.313333333","0.255555556","0.276190476","1.35483871","1.076923077","0.483870968","0.384615385","0.374193548","0.297435897","0.577419355","0.458974359","35.71428571","39.3220339","79.48717949","4.463437797","5.615292712","11.01614435","13.85902031","16.99905033","21.38590203","28.01519468","35.24492234"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00038","","","","39","33","1","1","5","23","23","0","24","0","6.6","12.5","5","5","3","1","5","7","3","6.12","6.6","19.1","24","","0.275","0.275","1.043478261","0.615384615","0","0","0.286956522","0.169230769","0.543478261","0.320512821","0","34.55497382","58.97435897","0","0","6.267806268","10.62801932","11.8708452","20.12882448","18.13865147","30.7568438"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00039","","","","39","29","1","3","5","29","19","0","20","0","7","20.3","5","5","3","1","5","7","3","6.12","7","27.3","20","","0.35","0.35","0.689655172","0.512820513","0","0","0.24137931","0.179487179","0.7","0.520512821","0","25.64102564","74.35897436","0","0","6.647673314","8.939974457","19.27825261","25.92592593","25.92592593","34.86590038"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00040","","","","39","27","1","1","5","12","12","10","25","3","6.5","11.5","5","3","1","1","5","7","3","7.23","9.5","21","35","0.3","0.26","0.271428571","2.916666667","0.897435897","0.833333333","0.256410256","0.791666667","0.243589744","0.958333333","0.294871795","28.57142857","45.23809524","30.76923077","2.849002849","9.259259259","9.021842355","29.32098765","10.92117759","35.49382716","19.94301994","64.81481481"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00041","","","","39","28","1","1","9","28","28","32","55","10.3","11.5","30.5","1","1","3","1","5","7","3","6.12","21.8","52.3","87","0.321875","0.209090909","0.250574713","3.107142857","2.230769231","1.142857143","0.820512821","0.778571429","0.558974359","1.089285714","0.782051282","36.7816092","41.68260038","71.79487179","9.781576448","13.62433862","20.70275404","28.83597884","28.9648623","40.34391534","49.66761633","69.17989418"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00042","","","","39","30","1","1","5","30","29","22","40","6.5","8","20.1","3","3","3","1","5","3","3","6.12","14.5","34.6","62","0.295454545","0.2","0.233870968","2.066666667","1.58974359","0.733333333","0.564102564","0.483333333","0.371794872","0.67","0.515384615","35.48387097","41.90751445","76.92307692","6.172839506","8.024691358","13.77018044","17.90123457","19.08831909","24.81481481","32.85849953","42.71604938"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00043","","","","39","29","1","3","5","16","16","0","21","0","8.5","9.5","5","5","3","1","5","7","3","5.49","8.5","18","21","","0.404761905","0.404761905","1.3125","0.538461538","0","0","0.53125","0.217948718","0.59375","0.243589744","0","47.22222222","41.02564103","0","0","8.072174739","19.67592593","9.021842355","21.99074074","17.09401709","41.66666667"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00044","","","","39","30","1","1","5","25","25","20","39","7.5","10.1","20.3","5","5","3","1","5","7","3","7.23","17.6","37.9","59","0.375","0.258974359","0.298305085","2.36","1.512820513","0.8","0.512820513","0.704","0.451282051","0.812","0.520512821","33.89830508","46.43799472","64.1025641","7.122507123","11.11111111","16.71415005","26.07407407","19.27825261","30.07407407","35.99240266","56.14814815"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00045","","","","39","32","1","1","7","32","32","22","39","7.8","11","31.5","3","3","1","3","3","9","1","0.02","18.8","50.3","61","0.354545455","0.282051282","0.308196721","1.90625","1.564102564","0.6875","0.564102564","0.5875","0.482051282","0.984375","0.807692308","36.06557377","37.37574553","82.05128205","7.407407407","9.027777778","17.85375119","21.75925926","29.91452991","36.45833333","47.7682811","58.21759259"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00046","","","","39","33","1","1","5","28","15","0","17","0","5.8","13.5","5","7","7","1","7","3","5","12.39","5.8","19.3","17","","0.341176471","0.341176471","0.607142857","0.435897436","0","0","0.207142857","0.148717949","0.482142857","0.346153846","0","30.05181347","71.79487179","0","0","5.508072175","7.671957672","12.82051282","17.85714286","18.328585","25.52910053"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00047","","","","39","21","1","1","5","20","17","0","19","0","6","9.5","7","5","5","1","5","7","3","6.12","6","15.5","19","","0.315789474","0.315789474","0.95","0.487179487","0","0","0.3","0.153846154","0.475","0.243589744","0","38.70967742","51.28205128","0","0","5.698005698","11.11111111","9.021842355","17.59259259","14.71984805","28.7037037"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00048","","","","39","30","1","3","5","30","30","19","37","5.5","9","10.5","5","5","7","1","7","5","5","11.03","14.5","25","56","0.289473684","0.243243243","0.258928571","1.866666667","1.435897436","0.633333333","0.487179487","0.483333333","0.371794872","0.35","0.269230769","33.92857143","58","76.92307692","5.22317189","6.790123457","13.77018044","17.90123457","9.971509972","12.96296296","23.74169041","30.86419753"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00049","","","","39","37","1","1","7","34","34","22","39","6.5","13.5","29.5","3","3","3","1","7","7","3","7.23","20","49.5","61","0.295454545","0.346153846","0.327868852","1.794117647","1.564102564","0.647058824","0.564102564","0.588235294","0.512820513","0.867647059","0.756410256","36.06557377","40.4040404","87.17948718","6.172839506","7.080610022","18.99335233","21.78649237","28.01519468","32.13507625","47.00854701","53.92156863"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00050","","","","39","31","1","1","5","31","30","24","42","7.2","9.2","24","3","5","3","1","5","3","1","6.12","16.4","40.4","66","0.3","0.219047619","0.248484848","2.129032258","1.692307692","0.774193548","0.615384615","0.529032258","0.420512821","0.774193548","0.615384615","36.36363636","40.59405941","79.48717949","6.837606838","8.602150538","15.57454891","19.59378734","22.79202279","28.67383513","38.3665717","48.26762246"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00051","","","","39","35","1","1","5","35","35","30","49","11","15","22.5","3","5","3","1","7","7","3","7.23","26","48.5","79","0.366666667","0.306122449","0.329113924","2.257142857","2.025641026","0.857142857","0.769230769","0.742857143","0.666666667","0.642857143","0.576923077","37.97468354","53.60824742","89.74358974","10.44634378","11.64021164","24.69135802","27.51322751","21.36752137","23.80952381","46.05887939","51.32275132"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00052","","","","39","30","1","1","5","21","21","11","23","3.5","5.6","17.5","5","5","1","1","7","3","5","11.03","9.1","26.6","34","0.318181818","0.243478261","0.267647059","1.619047619","0.871794872","0.523809524","0.282051282","0.433333333","0.233333333","0.833333333","0.448717949","32.35294118","34.21052632","53.84615385","3.323836657","6.172839506","8.641975309","16.04938272","16.61918329","30.86419753","25.26115859","46.91358025"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00053","","","","39","35","1","3","5","32","30","12","27","4","5","15","5","5","1","1","7","3","5","10.5","9","24","39","0.333333333","0.185185185","0.230769231","1.21875","1","0.375","0.307692308","0.28125","0.230769231","0.46875","0.384615385","30.76923077","37.5","82.05128205","3.798670465","4.62962963","8.547008547","10.41666667","14.24501425","17.36111111","22.79202279","27.77777778"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00054","","","","39","36","1","1","7","31","31","28","48","8.9","13","33.5","3","3","1","1","5","7","3","7.76","21.9","55.4","76","0.317857143","0.270833333","0.288157895","2.451612903","1.948717949","0.903225806","0.717948718","0.706451613","0.561538462","1.080645161","0.858974359","36.84210526","39.53068592","79.48717949","8.452041785","10.63321386","20.7977208","26.16487455","31.81386515","40.02389486","52.61158594","66.18876941"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00055","","","","39","30","1","3","5","28","28","25","49","10.2","15.9","17.5","3","3","3","1","7","3","5","10.5","26.1","43.6","74","0.408","0.324489796","0.352702703","2.642857143","1.897435897","0.892857143","0.641025641","0.932142857","0.669230769","0.625","0.448717949","33.78378378","59.86238532","71.79487179","9.686609687","13.49206349","24.78632479","34.52380952","16.61918329","23.14814815","41.40550807","57.67195767"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00056","","","","39","27","1","1","7","27","27","20","39","7","9.5","25","3","3","3","3","3","9","1","0.02","16.5","41.5","59","0.35","0.243589744","0.279661017","2.185185185","1.512820513","0.740740741","0.512820513","0.611111111","0.423076923","0.925925926","0.641025641","33.89830508","39.75903614","69.23076923","6.647673314","9.602194787","15.66951567","22.63374486","23.74169041","34.29355281","39.41120608","56.92729767"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00057","","","","39","29","1","1","5","22","22","0","25","0","7.5","7.5","5","5","5","1","5","7","3","7.76","7.5","15","25","","0.3","0.3","1.136363636","0.641025641","0","0","0.340909091","0.192307692","0.340909091","0.192307692","0","50","56.41025641","0","0","7.122507123","12.62626263","7.122507123","12.62626263","14.24501425","25.25252525"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00058","","","","39","25","1","3","5","25","20","0","24","0","7.3","8.5","5","5","5","1","7","5","3","11.03","7.3","15.8","24","","0.304166667","0.304166667","0.96","0.615384615","0","0","0.292","0.187179487","0.34","0.217948718","0","46.20253165","64.1025641","0","0","6.932573599","10.81481481","8.072174739","12.59259259","15.00474834","23.40740741"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00059","","","","39","31","1","1","5","31","31","19","35","5.5","10.5","10","5","5","3","1","5","7","3","6.12","16","26","54","0.289473684","0.3","0.296296296","1.741935484","1.384615385","0.612903226","0.487179487","0.516129032","0.41025641","0.322580645","0.256410256","35.18518519","61.53846154","79.48717949","5.22317189","6.571087216","15.19468186","19.11589008","9.496676163","11.9474313","24.69135802","31.06332139"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00060","","","","39","30","1","1","5","30","30","29","45","10","12.5","11.5","3","3","3","1","7","5","5","12.39","22.5","34","74","0.344827586","0.277777778","0.304054054","2.466666667","1.897435897","0.966666667","0.743589744","0.75","0.576923077","0.383333333","0.294871795","39.18918919","66.17647059","76.92307692","9.496676163","12.34567901","21.36752137","27.77777778","10.92117759","14.19753086","32.28869896","41.97530864"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00061","","","","39","29","1","1","7","29","29","22","31","7.9","10.5","25.6","3","3","3","1","5","7","3","6.12","18.4","44","53","0.359090909","0.338709677","0.347169811","1.827586207","1.358974359","0.75862069","0.564102564","0.634482759","0.471794872","0.882758621","0.656410256","41.50943396","41.81818182","74.35897436","7.502374169","10.08939974","17.47388414","23.49936143","24.31149098","32.69476373","41.78537512","56.19412516"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00062","","","","39","31","1","1","5","31","31","17","25","5.6","8.5","12.5","3","3","3","1","7","3","5","14.37","14.1","26.6","42","0.329411765","0.34","0.335714286","1.35483871","1.076923077","0.548387097","0.435897436","0.45483871","0.361538462","0.403225806","0.320512821","40.47619048","53.0075188","79.48717949","5.318138651","6.690561529","13.39031339","16.84587814","11.8708452","14.93428913","25.26115859","31.78016726"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00063","","","","39","27","1","1","5","27","27","15","42","4.5","6.5","11","5","5","5","1","5","7","3","7.23","11","22","57","0.3","0.154761905","0.192982456","2.111111111","1.461538462","0.555555556","0.384615385","0.407407407","0.282051282","0.407407407","0.282051282","26.31578947","50","69.23076923","4.273504274","6.172839506","10.44634378","15.08916324","10.44634378","15.08916324","20.89268756","30.17832647"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00064","","","","39","29","1","1","5","22","22","11","27","3.5","9","14.3","5","5","1","1","5","7","3","7.76","12.5","26.8","38","0.318181818","0.333333333","0.328947368","1.727272727","0.974358974","0.5","0.282051282","0.568181818","0.320512821","0.65","0.366666667","28.94736842","46.64179104","56.41025641","3.323836657","5.892255892","11.8708452","21.04377104","13.58024691","24.07407407","25.45109212","45.11784512"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00065","","","","39","30","1","1","5","30","20","0","23","0","7.5","13","5","5","3","1","5","7","3","7.23","7.5","20.5","23","","0.326086957","0.326086957","0.766666667","0.58974359","0","0","0.25","0.192307692","0.433333333","0.333333333","0","36.58536585","76.92307692","0","0","7.122507123","9.259259259","12.34567901","16.04938272","19.46818613","25.30864198"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00066","","","","39","27","1","1","5","13","0","0","0","0","0","10","","","","","","","","","0","10","0","","","","0","0","0","0","0","0","0.769230769","0.256410256","","0","33.33333333","0","0","0","0","9.496676163","28.49002849","9.496676163","28.49002849"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00067","","","","39","25","1","1","5","25","20","10","15","3","4.5","14.5","5","5","1","3","3","9","1","","7.5","22","25","0.3","0.3","0.3","1","0.641025641","0.4","0.256410256","0.3","0.192307692","0.58","0.371794872","40","34.09090909","64.1025641","2.849002849","4.444444444","7.122507123","11.11111111","13.77018044","21.48148148","20.89268756","32.59259259"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00068","","","","39","27","1","1","5","22","21","0","23","0","7","10.5","5","5","1","3","5","7","3","6.12","7","17.5","23","","0.304347826","0.304347826","1.045454545","0.58974359","0","0","0.318181818","0.179487179","0.477272727","0.269230769","0","40","56.41025641","0","0","6.647673314","11.78451178","9.971509972","17.67676768","16.61918329","29.46127946"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00069","","","","39","35","1","1","5","32","30","13","23","3.9","7.8","15","5","7","3","1","7","7","3","5.49","11.7","26.7","36","0.3","0.339130435","0.325","1.125","0.923076923","0.40625","0.333333333","0.365625","0.3","0.46875","0.384615385","36.11111111","43.82022472","82.05128205","3.703703704","4.513888889","11.11111111","13.54166667","14.24501425","17.36111111","25.35612536","30.90277778"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00070","","","","39","30","1","1","7","30","30","14","39","4","10.7","17.5","3","3","5","1","7","5","5","10.5","14.7","32.2","53","0.285714286","0.274358974","0.277358491","1.766666667","1.358974359","0.466666667","0.358974359","0.49","0.376923077","0.583333333","0.448717949","26.41509434","45.65217391","76.92307692","3.798670465","4.938271605","13.96011396","18.14814815","16.61918329","21.60493827","30.57929725","39.75308642"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00071","","","","39","20","1","1","5","20","10","0","13","0","3.2","15","7","5","1","3","3","9","1","0.03","3.2","18.2","13","","0.246153846","0.246153846","0.65","0.333333333","0","0","0.16","0.082051282","0.75","0.384615385","0","17.58241758","51.28205128","0","0","3.038936372","5.925925926","14.24501425","27.77777778","17.28395062","33.7037037"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00072","","","","39","27","1","1","5","27","27","15","33","4.5","8.5","14.5","5","3","5","1","7","5","3","11.03","13","27.5","48","0.3","0.257575758","0.270833333","1.777777778","1.230769231","0.555555556","0.384615385","0.481481481","0.333333333","0.537037037","0.371794872","31.25","47.27272727","69.23076923","4.273504274","6.172839506","12.34567901","17.83264746","13.77018044","19.89026063","26.11585945","37.72290809"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00073","","","","39","27","1","1","5","27","26","21","34","6.2","7.6","19.5","3","5","3","1","5","3","1","5.49","13.8","33.3","55","0.295238095","0.223529412","0.250909091","2.037037037","1.41025641","0.777777778","0.538461538","0.511111111","0.353846154","0.722222222","0.5","38.18181818","41.44144144","69.23076923","5.887939221","8.504801097","13.10541311","18.93004115","18.51851852","26.74897119","31.62393162","45.67901235"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00074","","","","39","27","1","1","5","27","27","20","35","6.5","9.9","20.1","3","3","3","1","7","3","5","12.39","16.4","36.5","55","0.325","0.282857143","0.298181818","2.037037037","1.41025641","0.740740741","0.512820513","0.607407407","0.420512821","0.744444444","0.515384615","36.36363636","44.93150685","69.23076923","6.172839506","8.916323731","15.57454891","22.49657064","19.08831909","27.57201646","34.662868","50.06858711"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00075","","","","39","35","1","1","7","31","31","22","47","7","18.5","35","1","3","3","1","5","7","3","6.12","25.5","60.5","69","0.318181818","0.393617021","0.369565217","2.225806452","1.769230769","0.709677419","0.564102564","0.822580645","0.653846154","1.129032258","0.897435897","31.88405797","42.14876033","79.48717949","6.647673314","8.363201912","24.21652422","30.46594982","33.23836657","41.81600956","57.45489079","72.28195938"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00076","","","","39","37","1","1","5","31","31","15","17","4.5","5.7","17.5","5","5","3","1","5","5","3","7.76","10.2","27.7","32","0.3","0.335294118","0.31875","1.032258065","0.820512821","0.483870968","0.384615385","0.329032258","0.261538462","0.564516129","0.448717949","46.875","36.82310469","79.48717949","4.273504274","5.376344086","9.686609687","12.18637993","16.61918329","20.90800478","26.30579297","33.09438471"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00077","","","","39","38","1","1","5","35","17","0","19","0","5.8","10","7","5","3","1","7","3","5","10.5","5.8","15.8","19","","0.305263158","0.305263158","0.542857143","0.487179487","0","0","0.165714286","0.148717949","0.285714286","0.256410256","0","36.70886076","89.74358974","0","0","5.508072175","6.137566138","9.496676163","10.58201058","15.00474834","16.71957672"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00078","","","","39","38","1","1","7","31","31","15","25","5","8","33.3","1","1","1","3","3","9","1","0.02","13","46.3","40","0.333333333","0.32","0.325","1.290322581","1.025641026","0.483870968","0.384615385","0.419354839","0.333333333","1.074193548","0.853846154","37.5","28.07775378","79.48717949","4.748338082","5.973715651","12.34567901","15.53166069","31.62393162","39.78494624","43.96961064","55.31660693"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00079","","","","39","37","1","1","5","25","25","12","21","3.5","7.5","11.5","3","3","1","3","3","9","1","0.03","11","22.5","33","0.291666667","0.357142857","0.333333333","1.32","0.846153846","0.48","0.307692308","0.44","0.282051282","0.46","0.294871795","36.36363636","48.88888889","64.1025641","3.323836657","5.185185185","10.44634378","16.2962963","10.92117759","17.03703704","21.36752137","33.33333333"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00080","","","","39","35","1","3","5","23","23","15","31","3.5","8.5","12.5","3","5","5","1","7","3","5","12.39","12","24.5","46","0.233333333","0.274193548","0.260869565","2","1.179487179","0.652173913","0.384615385","0.52173913","0.307692308","0.543478261","0.320512821","32.60869565","48.97959184","58.97435897","3.323836657","5.636070853","11.3960114","19.3236715","11.8708452","20.12882448","23.2668566","39.45249597"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00081","","","","39","30","1","3","5","30","30","13","25","3.5","7.5","15","3","5","5","1","5","7","3","6.12","11","26","38","0.269230769","0.3","0.289473684","1.266666667","0.974358974","0.433333333","0.333333333","0.366666667","0.282051282","0.5","0.384615385","34.21052632","42.30769231","76.92307692","3.323836657","4.320987654","10.44634378","13.58024691","14.24501425","18.51851852","24.69135802","32.09876543"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00082","","","","39","21","1","1","5","21","21","15","27","4.5","10.3","17","5","5","3","1","5","7","3","5.49","14.8","31.8","42","0.3","0.381481481","0.352380952","2","1.076923077","0.714285714","0.384615385","0.704761905","0.379487179","0.80952381","0.435897436","35.71428571","46.5408805","53.84615385","4.273504274","7.936507937","14.05508072","26.10229277","16.14434948","29.98236332","30.1994302","56.08465608"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00083","","","","39","31","1","1","5","29","29","19","40","6","11","19.3","5","3","3","1","7","5","5","11.03","17","36.3","59","0.315789474","0.275","0.288135593","2.034482759","1.512820513","0.655172414","0.487179487","0.586206897","0.435897436","0.665517241","0.494871795","32.20338983","46.83195592","74.35897436","5.698005698","7.662835249","16.14434948","21.71136654","18.328585","24.64878672","34.47293447","46.36015326"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00084","","","","39","33","1","1","5","29","29","23","42","6.5","13","21.5","3","3","3","1","3","7","3","6.12","19.5","41","65","0.282608696","0.30952381","0.3","2.24137931","1.666666667","0.793103448","0.58974359","0.672413793","0.5","0.74137931","0.551282051","35.38461538","47.56097561","74.35897436","6.172839506","8.301404853","18.51851852","24.90421456","20.41785375","27.45849298","38.93637227","52.36270754"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00085","","","","39","29","1","3","5","21","21","23","35","7","11","19.5","5","5","3","1","5","5","3","7.76","18","37.5","58","0.304347826","0.314285714","0.310344828","2.761904762","1.487179487","1.095238095","0.58974359","0.857142857","0.461538462","0.928571429","0.5","39.65517241","48","53.84615385","6.647673314","12.34567901","17.09401709","31.74603175","18.51851852","34.39153439","35.61253561","66.13756614"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00086","","","","39","30","1","3","5","30","20","13","25","3.5","4.5","20","5","5","3","1","5","5","3","7.23","8","28","38","0.269230769","0.18","0.210526316","1.266666667","0.974358974","0.433333333","0.333333333","0.266666667","0.205128205","0.666666667","0.512820513","34.21052632","28.57142857","76.92307692","3.323836657","4.320987654","7.597340931","9.87654321","18.99335233","24.69135802","26.59069326","34.56790123"
"","","MZP2015GUR-MT03","","","","","","","","","MZP2015GUR-MT03-00087","","","","39","22","1","1","5","22","18","0","19","0","6","8.5","5","5","5","1","5","5","3","7.76","6","14.5","19","","0.315789474","0.315789474","0.863636364","0.487179487","0","0","0.272727273","0.153846154","0.386363636","0.217948718","0","41.37931034","56.41025641","0","0","5.698005698","10.1010101","8.072174739","14.30976431","13.77018044","24.41077441"
