"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00175","","","","26","26","1","1","5","20","20","17","21","4.5","4.2","7","4","5","5","5","8.7","15.7","38","0.264705882","0.2","0.228947368","1.9","1.461538462","0.85","0.653846154","0.435","0.334615385","0.35","0.269230769","44.73684211","55.41401274","76.92307692","6.41025641","8.333333333","12.39316239","16.11111111","9.971509972","12.96296296","22.36467236","29.07407407"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00176","","","","26","19","1","1","7","19","19","14","22","4","5.5","4.5","4","5","5","5","9.5","14","36","0.285714286","0.25","0.263888889","1.894736842","1.384615385","0.736842105","0.538461538","0.5","0.365384615","0.236842105","0.173076923","38.88888889","67.85714286","73.07692308","5.698005698","7.797270955","13.53276353","18.51851852","6.41025641","8.771929825","19.94301994","27.29044834"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00177","","","","26","26","1","1","5","20","20","22","36","6","9.5","7","5","5","1","5","15.5","22.5","58","0.272727273","0.263888889","0.267241379","2.9","2.230769231","1.1","0.846153846","0.775","0.596153846","0.35","0.269230769","37.93103448","68.88888889","76.92307692","8.547008547","11.11111111","22.07977208","28.7037037","9.971509972","12.96296296","32.05128205","41.66666667"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00178","","","","26","22","5","7","5","22","22","17","21","4","5","6.5","7","5","5","1","9","15.5","38","0.235294118","0.238095238","0.236842105","1.727272727","1.461538462","0.772727273","0.653846154","0.409090909","0.346153846","0.295454545","0.25","44.73684211","58.06451613","84.61538462","5.698005698","6.734006734","12.82051282","15.15151515","9.259259259","10.94276094","22.07977208","26.09427609"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00179","","","","26","26","1","1","9","21","21","16","20","5","5","7.8","4","9","7","7","10","17.8","36","0.3125","0.25","0.277777778","1.714285714","1.384615385","0.761904762","0.615384615","0.476190476","0.384615385","0.371428571","0.3","44.44444444","56.17977528","80.76923077","7.122507123","8.818342152","14.24501425","17.6366843","11.11111111","13.75661376","25.35612536","31.39329806"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00180","","","","26","23","1","1","5","23","23","20","38","5.7","9.6","10.5","4","3","5","1","15.3","25.8","58","0.285","0.252631579","0.263793103","2.52173913","2.230769231","0.869565217","0.769230769","0.665217391","0.588461538","0.456521739","0.403846154","34.48275862","59.30232558","88.46153846","8.11965812","9.178743961","21.79487179","24.63768116","14.95726496","16.90821256","36.75213675","41.54589372"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00181","","","","26","26","1","1","5","19","19","14","17","4","4.2","5.7","3","1","5","1","8.2","13.9","31","0.285714286","0.247058824","0.264516129","1.631578947","1.192307692","0.736842105","0.538461538","0.431578947","0.315384615","0.3","0.219230769","45.16129032","58.99280576","73.07692308","5.698005698","7.797270955","11.68091168","15.98440546","8.11965812","11.11111111","19.8005698","27.09551657"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00182","","","","26","24","1","1","5","24","24","15","19","4.5","4.1","11.3","5","5","7","1","8.6","19.9","34","0.3","0.215789474","0.252941176","1.416666667","1.307692308","0.625","0.576923077","0.358333333","0.330769231","0.470833333","0.434615385","44.11764706","43.2160804","92.30769231","6.41025641","6.944444444","12.25071225","13.27160494","16.0968661","17.4382716","28.34757835","30.70987654"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00183","","","","26","26","1","1","9","22","22","14","20","4","4.5","7.5","6","5","5","1","8.5","16","34","0.285714286","0.225","0.25","1.545454545","1.307692308","0.636363636","0.538461538","0.386363636","0.326923077","0.340909091","0.288461538","41.17647059","53.125","84.61538462","5.698005698","6.734006734","12.10826211","14.30976431","10.68376068","12.62626263","22.79202279","26.93602694"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00184","","","","26","25","1","1","5","25","25","15","22","4.5","6","9.5","1","3","3","1","10.5","20","37","0.3","0.272727273","0.283783784","1.48","1.423076923","0.6","0.576923077","0.42","0.403846154","0.38","0.365384615","40.54054054","52.5","96.15384615","6.41025641","6.666666667","14.95726496","15.55555556","13.53276353","14.07407407","28.49002849","29.62962963"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00185","","","","26","26","1","1","7","20","20","16","23","5","5.7","7","4","5","5","1","10.7","17.7","39","0.3125","0.247826087","0.274358974","1.95","1.5","0.8","0.615384615","0.535","0.411538462","0.35","0.269230769","41.02564103","60.4519774","76.92307692","7.122507123","9.259259259","15.24216524","19.81481481","9.971509972","12.96296296","25.21367521","32.77777778"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00186","","","","26","26","1","1","5","26","26","14","24","5","5.5","6","4","5","5","1","10.5","16.5","38","0.357142857","0.229166667","0.276315789","1.461538462","1.461538462","0.538461538","0.538461538","0.403846154","0.403846154","0.230769231","0.230769231","36.84210526","63.63636364","100","7.122507123","7.122507123","14.95726496","14.95726496","8.547008547","8.547008547","23.5042735","23.5042735"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00187","","","","26","21","1","1","5","17","17","13","17","3","4","4.5","2","7","7","9","7","11.5","30","0.230769231","0.235294118","0.233333333","1.764705882","1.153846154","0.764705882","0.5","0.411764706","0.269230769","0.264705882","0.173076923","43.33333333","60.86956522","65.38461538","4.273504274","6.535947712","9.971509972","15.25054466","6.41025641","9.803921569","16.38176638","25.05446623"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00188","","","","26","26","1","1","7","26","26","12","16","3","3.7","4.2","1","9","9","1","6.7","10.9","28","0.25","0.23125","0.239285714","1.076923077","1.076923077","0.461538462","0.461538462","0.257692308","0.257692308","0.161538462","0.161538462","42.85714286","61.46788991","100","4.273504274","4.273504274","9.544159544","9.544159544","5.982905983","5.982905983","15.52706553","15.52706553"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00189","","","","26","20","1","1","5","20","20","19","22","3","6","6.5","7","5","5","5","9","15.5","41","0.157894737","0.272727273","0.219512195","2.05","1.576923077","0.95","0.730769231","0.45","0.346153846","0.325","0.25","46.34146341","58.06451613","76.92307692","4.273504274","5.555555556","12.82051282","16.66666667","9.259259259","12.03703704","22.07977208","28.7037037"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00190","","","","26","26","3","5","7","19","19","11","17","3.3","5.7","5","8","5","5","1","9","14","28","0.3","0.335294118","0.321428571","1.473684211","1.076923077","0.578947368","0.423076923","0.473684211","0.346153846","0.263157895","0.192307692","39.28571429","64.28571429","73.07692308","4.700854701","6.432748538","12.82051282","17.54385965","7.122507123","9.746588694","19.94301994","27.29044834"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00191","","","","26","23","1","1","5","23","23","13","25","4","6.7","5.5","2","5","5","1","10.7","16.2","38","0.307692308","0.268","0.281578947","1.652173913","1.461538462","0.565217391","0.5","0.465217391","0.411538462","0.239130435","0.211538462","34.21052632","66.04938272","88.46153846","5.698005698","6.441223833","15.24216524","17.23027375","7.834757835","8.85668277","23.07692308","26.08695652"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00192","","","","26","26","1","1","5","21","21","14","27","4.1","7","7.5","9","1","3","1","11.1","18.6","41","0.292857143","0.259259259","0.270731707","1.952380952","1.576923077","0.666666667","0.538461538","0.528571429","0.426923077","0.357142857","0.288461538","34.14634146","59.67741935","80.76923077","5.84045584","7.231040564","15.81196581","19.57671958","10.68376068","13.22751323","26.4957265","32.8042328"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00193","","","","26","26","1","1","7","26","26","15","25","4.5","6.7","8.5","6","5","3","7","11.2","19.7","40","0.3","0.268","0.28","1.538461538","1.538461538","0.576923077","0.576923077","0.430769231","0.430769231","0.326923077","0.326923077","37.5","56.85279188","100","6.41025641","6.41025641","15.95441595","15.95441595","12.10826211","12.10826211","28.06267806","28.06267806"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00194","","","","26","22","1","1","5","20","20","13","22","3.7","5.7","6","7","5","5","1","9.4","15.4","35","0.284615385","0.259090909","0.268571429","1.75","1.346153846","0.65","0.5","0.47","0.361538462","0.3","0.230769231","37.14285714","61.03896104","76.92307692","5.270655271","6.851851852","13.39031339","17.40740741","8.547008547","11.11111111","21.93732194","28.51851852"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00195","","","","26","26","1","3","7","26","26","12","20","3.5","5.7","5.5","4","5","5","1","9.2","14.7","32","0.291666667","0.285","0.2875","1.230769231","1.230769231","0.461538462","0.461538462","0.353846154","0.353846154","0.211538462","0.211538462","37.5","62.58503401","100","4.985754986","4.985754986","13.10541311","13.10541311","7.834757835","7.834757835","20.94017094","20.94017094"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00196","","","","26","26","1","1","5","20","20","10","19","3","4.7","6.5","4","5","1","1","7.7","14.2","29","0.3","0.247368421","0.265517241","1.45","1.115384615","0.5","0.384615385","0.385","0.296153846","0.325","0.25","34.48275862","54.22535211","76.92307692","4.273504274","5.555555556","10.96866097","14.25925926","9.259259259","12.03703704","20.22792023","26.2962963"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00197","","","","26","21","1","1","5","21","21","11","18","3.3","4.9","7","5","5","1","1","8.2","15.2","29","0.3","0.272222222","0.282758621","1.380952381","1.115384615","0.523809524","0.423076923","0.39047619","0.315384615","0.333333333","0.269230769","37.93103448","53.94736842","80.76923077","4.700854701","5.82010582","11.68091168","14.46208113","9.971509972","12.34567901","21.65242165","26.80776014"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00198","","","","26","26","1","1","9","23","23","18","14","2","3.5","4.5","6","7","1","1","5.5","10","32","0.111111111","0.25","0.171875","1.391304348","1.230769231","0.782608696","0.692307692","0.239130435","0.211538462","0.195652174","0.173076923","56.25","55","88.46153846","2.849002849","3.220611916","7.834757835","8.85668277","6.41025641","7.246376812","14.24501425","16.10305958"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00199","","","","26","21","1","1","5","21","21","19","24","3","5.7","12.3","9","7","1","1","8.7","21","43","0.157894737","0.2375","0.202325581","2.047619048","1.653846154","0.904761905","0.730769231","0.414285714","0.334615385","0.585714286","0.473076923","44.18604651","41.42857143","80.76923077","4.273504274","5.291005291","12.39316239","15.34391534","17.52136752","21.69312169","29.91452991","37.03703704"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00200","","","","26","26","1","1","5","23","23","15","29","4.5","7","8.5","1","3","3","1","11.5","20","44","0.3","0.24137931","0.261363636","1.913043478","1.692307692","0.652173913","0.576923077","0.5","0.442307692","0.369565217","0.326923077","34.09090909","57.5","88.46153846","6.41025641","7.246376812","16.38176638","18.51851852","12.10826211","13.68760064","28.49002849","32.20611916"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00201","","","","26","22","5","9","7","22","22","23","23","3.5","6","7","5","5","5","1","9.5","16.5","46","0.152173913","0.260869565","0.206521739","2.090909091","1.769230769","1.045454545","0.884615385","0.431818182","0.365384615","0.318181818","0.269230769","50","57.57575758","84.61538462","4.985754986","5.892255892","13.53276353","15.99326599","9.971509972","11.78451178","23.5042735","27.77777778"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00202","","","","26","26","1","1","5","21","21","15","27","4.5","7","8.5","7","3","3","1","11.5","20","42","0.3","0.259259259","0.273809524","2","1.615384615","0.714285714","0.576923077","0.547619048","0.442307692","0.404761905","0.326923077","35.71428571","57.5","80.76923077","6.41025641","7.936507937","16.38176638","20.28218695","12.10826211","14.99118166","28.49002849","35.27336861"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00203","","","","26","20","1","1","5","20","20","16","31","4.9","8.5","10.5","7","1","3","3","13.4","23.9","47","0.30625","0.274193548","0.285106383","2.35","1.807692308","0.8","0.615384615","0.67","0.515384615","0.525","0.403846154","34.04255319","56.06694561","76.92307692","6.98005698","9.074074074","19.08831909","24.81481481","14.95726496","19.44444444","34.04558405","44.25925926"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00204","","","","26","26","1","1","7","23","23","10","21","3","4.9","7","7","1","5","5","7.9","14.9","31","0.3","0.233333333","0.25483871","1.347826087","1.192307692","0.434782609","0.384615385","0.343478261","0.303846154","0.304347826","0.269230769","32.25806452","53.02013423","88.46153846","4.273504274","4.830917874","11.25356125","12.72141707","9.971509972","11.27214171","21.22507123","23.99355878"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00205","","","","26","21","1","1","5","21","21","11","23","3.1","5.9","6","5","5","5","1","9","15","34","0.281818182","0.256521739","0.264705882","1.619047619","1.307692308","0.523809524","0.423076923","0.428571429","0.346153846","0.285714286","0.230769231","32.35294118","60","80.76923077","4.415954416","5.467372134","12.82051282","15.87301587","8.547008547","10.58201058","21.36752137","26.45502646"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00206","","","","26","26","1","7","7","21","21","15","31","4.5","6.7","7.5","2","5","5","1","11.2","18.7","46","0.3","0.216129032","0.243478261","2.19047619","1.769230769","0.714285714","0.576923077","0.533333333","0.430769231","0.357142857","0.288461538","32.60869565","59.89304813","80.76923077","6.41025641","7.936507937","15.95441595","19.75308642","10.68376068","13.22751323","26.63817664","32.98059965"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00207","","","","26","24","1","1","5","24","24","11","19","3.1","5","6.5","2","5","5","1","8.1","14.6","30","0.281818182","0.263157895","0.27","1.25","1.153846154","0.458333333","0.423076923","0.3375","0.311538462","0.270833333","0.25","36.66666667","55.47945205","92.30769231","4.415954416","4.783950617","11.53846154","12.5","9.259259259","10.0308642","20.7977208","22.5308642"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00208","","","","26","26","1","1","7","23","23","16","23","4.7","7.5","7","5","3","3","3","12.2","19.2","39","0.29375","0.326086957","0.312820513","1.695652174","1.5","0.695652174","0.615384615","0.530434783","0.469230769","0.304347826","0.269230769","41.02564103","63.54166667","88.46153846","6.695156695","7.568438003","17.37891738","19.64573269","9.971509972","11.27214171","27.35042735","30.9178744"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00209","","","","26","25","1","1","5","21","21","14","24","3.9","5.7","8.5","2","5","5","5","9.6","18.1","38","0.278571429","0.2375","0.252631579","1.80952381","1.461538462","0.666666667","0.538461538","0.457142857","0.369230769","0.404761905","0.326923077","36.84210526","53.03867403","80.76923077","5.555555556","6.878306878","13.67521368","16.93121693","12.10826211","14.99118166","25.78347578","31.92239859"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00210","","","","26","26","1","1","5","26","26","11","23","3.5","5","7.5","2","5","5","7","8.5","16","34","0.318181818","0.217391304","0.25","1.307692308","1.307692308","0.423076923","0.423076923","0.326923077","0.326923077","0.288461538","0.288461538","32.35294118","53.125","100","4.985754986","4.985754986","12.10826211","12.10826211","10.68376068","10.68376068","22.79202279","22.79202279"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00211","","","","26","23","1","1","5","20","20","16","31","4.6","7.5","10.5","5","5","5","1","12.1","22.6","47","0.2875","0.241935484","0.257446809","2.35","1.807692308","0.8","0.615384615","0.605","0.465384615","0.525","0.403846154","34.04255319","53.53982301","76.92307692","6.552706553","8.518518519","17.23646724","22.40740741","14.95726496","19.44444444","32.19373219","41.85185185"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00212","","","","26","26","1","3","5","26","26","15","27","4.7","7","9.5","8","5","3","1","11.7","21.2","42","0.313333333","0.259259259","0.278571429","1.615384615","1.615384615","0.576923077","0.576923077","0.45","0.45","0.365384615","0.365384615","35.71428571","55.18867925","100","6.695156695","6.695156695","16.66666667","16.66666667","13.53276353","13.53276353","30.1994302","30.1994302"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00213","","","","26","26","1","1","7","20","20","13","20","6.5","4.7","7.5","1","5","5","1","11.2","18.7","33","0.5","0.235","0.339393939","1.65","1.269230769","0.65","0.5","0.56","0.430769231","0.375","0.288461538","39.39393939","59.89304813","76.92307692","9.259259259","12.03703704","15.95441595","20.74074074","10.68376068","13.88888889","26.63817664","34.62962963"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00214","","","","26","22","1","1","5","22","22","10","24","6.1","6","8","2","5","5","7","12.1","20.1","34","0.61","0.25","0.355882353","1.545454545","1.307692308","0.454545455","0.384615385","0.55","0.465384615","0.363636364","0.307692308","29.41176471","60.19900498","84.61538462","8.689458689","10.26936027","17.23646724","20.37037037","11.3960114","13.46801347","28.63247863","33.83838384"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00215","","","","26","26","5","7","5","23","23","19","32","5","8","10.5","6","5","5","5","13","23.5","51","0.263157895","0.25","0.254901961","2.217391304","1.961538462","0.826086957","0.730769231","0.565217391","0.5","0.456521739","0.403846154","37.25490196","55.31914894","88.46153846","7.122507123","8.051529791","18.51851852","20.93397746","14.95726496","16.90821256","33.47578348","37.84219002"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00216","","","","26","21","1","1","7","21","21","11","19","3","4.7","11.3","2","1","1","1","7.7","19","30","0.272727273","0.247368421","0.256666667","1.428571429","1.153846154","0.523809524","0.423076923","0.366666667","0.296153846","0.538095238","0.434615385","36.66666667","40.52631579","80.76923077","4.273504274","5.291005291","10.96866097","13.58024691","16.0968661","19.92945326","27.06552707","33.50970018"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00217","","","","26","26","1","1","5","21","21","13","20","3.5","5.5","7","5","1","3","1","9","16","33","0.269230769","0.275","0.272727273","1.571428571","1.269230769","0.619047619","0.5","0.428571429","0.346153846","0.333333333","0.269230769","39.39393939","56.25","80.76923077","4.985754986","6.172839506","12.82051282","15.87301587","9.971509972","12.34567901","22.79202279","28.21869489"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00218","","","","26","22","1","1","7","22","22","15","33","4.7","7.9","8.5","4","3","3","1","12.6","21.1","48","0.313333333","0.239393939","0.2625","2.181818182","1.846153846","0.681818182","0.576923077","0.572727273","0.484615385","0.386363636","0.326923077","31.25","59.71563981","84.61538462","6.695156695","7.912457912","17.94871795","21.21212121","12.10826211","14.30976431","30.05698006","35.52188552"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00219","","","","26","26","1","1","5","19","19","13","25","3.1","6","9","5","5","5","1","9.1","18.1","38","0.238461538","0.24","0.239473684","2","1.461538462","0.684210526","0.5","0.478947368","0.35","0.473684211","0.346153846","34.21052632","50.27624309","73.07692308","4.415954416","6.04288499","12.96296296","17.73879142","12.82051282","17.54385965","25.78347578","35.28265107"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00220","","","","26","20","1","7","7","20","20","17","31","5","7.9","10.5","7","3","3","1","12.9","23.4","48","0.294117647","0.25483871","0.26875","2.4","1.846153846","0.85","0.653846154","0.645","0.496153846","0.525","0.403846154","35.41666667","55.12820513","76.92307692","7.122507123","9.259259259","18.37606838","23.88888889","14.95726496","19.44444444","33.33333333","43.33333333"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00221","","","","26","26","1","1","5","26","26","14","25","3.5","5.5","7","8","5","5","1","9","16","39","0.25","0.22","0.230769231","1.5","1.5","0.538461538","0.538461538","0.346153846","0.346153846","0.269230769","0.269230769","35.8974359","56.25","100","4.985754986","4.985754986","12.82051282","12.82051282","9.971509972","9.971509972","22.79202279","22.79202279"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00222","","","","26","21","1","1","9","18","18","11","23","3.1","4.9","8.5","4","3","3","1","8","16.5","34","0.281818182","0.213043478","0.235294118","1.888888889","1.307692308","0.611111111","0.423076923","0.444444444","0.307692308","0.472222222","0.326923077","32.35294118","48.48484848","69.23076923","4.415954416","6.378600823","11.3960114","16.46090535","12.10826211","17.48971193","23.5042735","33.95061728"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00223","","","","26","26","1","1","5","26","26","15","35","4.5","8.9","10.5","8","3","3","1","13.4","23.9","50","0.3","0.254285714","0.268","1.923076923","1.923076923","0.576923077","0.576923077","0.515384615","0.515384615","0.403846154","0.403846154","30","56.06694561","100","6.41025641","6.41025641","19.08831909","19.08831909","14.95726496","14.95726496","34.04558405","34.04558405"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00224","","","","26","20","1","1","5","18","18","13","25","3.7","5.8","7.5","2","5","5","1","9.5","17","38","0.284615385","0.232","0.25","2.111111111","1.461538462","0.722222222","0.5","0.527777778","0.365384615","0.416666667","0.288461538","34.21052632","55.88235294","69.23076923","5.270655271","7.613168724","13.53276353","19.5473251","10.68376068","15.43209877","24.21652422","34.97942387"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00225","","","","26","26","1","9","9","26","26","12","23","3","5","8","2","5","5","1","8","16","35","0.25","0.217391304","0.228571429","1.346153846","1.346153846","0.461538462","0.461538462","0.307692308","0.307692308","0.307692308","0.307692308","34.28571429","50","100","4.273504274","4.273504274","11.3960114","11.3960114","11.3960114","11.3960114","22.79202279","22.79202279"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00226","","","","26","25","1","1","5","24","24","11","22","3","5.1","7","2","5","5","9","8.1","15.1","33","0.272727273","0.231818182","0.245454545","1.375","1.269230769","0.458333333","0.423076923","0.3375","0.311538462","0.291666667","0.269230769","33.33333333","53.64238411","92.30769231","4.273504274","4.62962963","11.53846154","12.5","9.971509972","10.80246914","21.50997151","23.30246914"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00227","","","","26","26","1","1","7","26","26","16","27","4","6","8.5","7","3","3","5","10","18.5","43","0.25","0.222222222","0.23255814","1.653846154","1.653846154","0.615384615","0.615384615","0.384615385","0.384615385","0.326923077","0.326923077","37.20930233","54.05405405","100","5.698005698","5.698005698","14.24501425","14.24501425","12.10826211","12.10826211","26.35327635","26.35327635"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00228","","","","26","26","1","1","5","23","23","15","24","4","5.8","9.5","2","5","5","7","9.8","19.3","39","0.266666667","0.241666667","0.251282051","1.695652174","1.5","0.652173913","0.576923077","0.426086957","0.376923077","0.413043478","0.365384615","38.46153846","50.77720207","88.46153846","5.698005698","6.441223833","13.96011396","15.78099839","13.53276353","15.2979066","27.49287749","31.07890499"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00229","","","","26","24","3","9","7","24","24","10","21","3","4.5","6","5","1","5","1","7.5","13.5","31","0.3","0.214285714","0.241935484","1.291666667","1.192307692","0.416666667","0.384615385","0.3125","0.288461538","0.25","0.230769231","32.25806452","55.55555556","92.30769231","4.273504274","4.62962963","10.68376068","11.57407407","8.547008547","9.259259259","19.23076923","20.83333333"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00230","","","","26","26","1","1","5","20","20","11","23","3.3","4.9","7.5","5","3","3","1","8.2","15.7","34","0.3","0.213043478","0.241176471","1.7","1.307692308","0.55","0.423076923","0.41","0.315384615","0.375","0.288461538","32.35294118","52.22929936","76.92307692","4.700854701","6.111111111","11.68091168","15.18518519","10.68376068","13.88888889","22.36467236","29.07407407"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00231","","","","26","26","1","1","7","20","20","12","24","3.1","5.7","8.5","4","3","5","1","8.8","17.3","36","0.258333333","0.2375","0.244444444","1.8","1.384615385","0.6","0.461538462","0.44","0.338461538","0.425","0.326923077","33.33333333","50.86705202","76.92307692","4.415954416","5.740740741","12.53561254","16.2962963","12.10826211","15.74074074","24.64387464","32.03703704"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00232","","","","26","25","1","1","5","25","25","13","27","4","6","9.5","4","5","1","5","10","19.5","40","0.307692308","0.222222222","0.25","1.6","1.538461538","0.52","0.5","0.4","0.384615385","0.38","0.365384615","32.5","51.28205128","96.15384615","5.698005698","5.925925926","14.24501425","14.81481481","13.53276353","14.07407407","27.77777778","28.88888889"
"","","MZP2019GUR-PT01","","","","","","","","","MZP2019GUR-PT01-00233","","","","26","26","1","1","5","21","21","14","25","4.2","5.5","10","2","5","5","7","9.7","19.7","39","0.3","0.22","0.248717949","1.857142857","1.5","0.666666667","0.538461538","0.461904762","0.373076923","0.476190476","0.384615385","35.8974359","49.23857868","80.76923077","5.982905983","7.407407407","13.81766382","17.10758377","14.24501425","17.6366843","28.06267806","34.74426808"
