"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00001","","","","39","38","1","1","6","29","29","10","40","4","6.5","25","6","3","3","7","1","5","3","3","1.76","10.5","35.5","50","0.4","0.1625","0.21","1.724137931","1.282051282","0.344827586","0.256410256","0.362068966","0.269230769","0.862068966","0.641025641","20","29.57746479","74.35897436","3.798670465","5.108556833","9.971509972","13.40996169","23.74169041","31.9284802","33.71320038","45.33844189"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00002","","","","39","20","1","3","9","20","20","7","35","2","6.3","34.5","6","3","5","7","1","5","1","3","1.74","8.3","42.8","42","0.285714286","0.18","0.197619048","2.1","1.076923077","0.35","0.179487179","0.415","0.212820513","1.725","0.884615385","16.66666667","19.39252336","51.28205128","1.899335233","3.703703704","7.882241216","15.37037037","32.76353276","63.88888889","40.64577398","79.25925926"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00003","","","","39","30","3","5","5","27","27","9","51","1.7","10","21","2","5","3","9","3","3","1","1","0.15","11.7","32.7","60","0.188888889","0.196078431","0.195","2.222222222","1.538461538","0.333333333","0.230769231","0.433333333","0.3","0.777777778","0.538461538","15","35.77981651","69.23076923","1.614434948","2.331961591","11.11111111","16.04938272","19.94301994","28.80658436","31.05413105","44.85596708"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00004","","","","39","31","5","7","5","17","17","4","30","1","7","14.3","2","3","3","9","5","3","1","1","0.15","8","22.3","34","0.25","0.233333333","0.235294118","2","0.871794872","0.235294118","0.102564103","0.470588235","0.205128205","0.841176471","0.366666667","11.76470588","35.87443946","43.58974359","0.949667616","2.178649237","7.597340931","17.4291939","13.58024691","31.1546841","21.17758784","48.583878"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00005","","","","39","21","1","3","5","21","21","0","32","0","11","28.2","2","3","5","9","5","3","1","1","0.15","11","39.2","32","","0.34375","0.34375","1.523809524","0.820512821","0","0","0.523809524","0.282051282","1.342857143","0.723076923","0","28.06122449","53.84615385","0","0","10.44634378","19.40035273","26.78062678","49.73544974","37.22697056","69.13580247"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00006","","","","39","32","1","3","5","25","25","5","57","1","6.2","26.1","8","5","5","7","7","1","1","1","","7.2","33.3","62","0.2","0.10877193","0.116129032","2.48","1.58974359","0.2","0.128205128","0.288","0.184615385","1.044","0.669230769","8.064516129","21.62162162","64.1025641","0.949667616","1.481481481","6.837606838","10.66666667","24.78632479","38.66666667","31.62393162","49.33333333"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00007","","","","39","25","1","1","7","25","25","9","56","1.2","5.5","36.7","4","5","5","3","5","1","1","1","1.74","6.7","43.4","65","0.133333333","0.098214286","0.103076923","2.6","1.666666667","0.36","0.230769231","0.268","0.171794872","1.468","0.941025641","13.84615385","15.43778802","64.1025641","1.13960114","1.777777778","6.362773029","9.925925926","34.85280152","54.37037037","41.21557455","64.2962963"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00008","","","","39","30","1","1","7","25","12","4","11","1","1.3","36.5","8","5","5","3","7","1","1","1","","2.3","38.8","15","0.25","0.118181818","0.153333333","0.6","0.384615385","0.16","0.102564103","0.092","0.058974359","1.46","0.935897436","26.66666667","5.927835052","64.1025641","0.949667616","1.481481481","2.184235518","3.407407407","34.662868","54.07407407","36.84710351","57.48148148"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00009","","","","39","22","1","3","7","22","20","7","18","2.2","5.4","42.4","8","3","7","3","7","1","1","1","","7.6","50","25","0.314285714","0.3","0.304","1.136363636","0.641025641","0.318181818","0.179487179","0.345454545","0.194871795","1.927272727","1.087179487","28","15.2","56.41025641","2.089268756","3.703703704","7.217473884","12.79461279","40.26590693","71.38047138","47.48338082","84.17508418"
"","","MZP2011GUR-AT03","","","","","","","","","MZP2011GUR-AT03-00010","","","","39","31","1","3","5","24","9","0","11","0","2.5","15","6","3","5","9","5","5","1","1","0.12","2.5","17.5","11","","0.227272727","0.227272727","0.458333333","0.282051282","0","0","0.104166667","0.064102564","0.625","0.384615385","0","14.28571429","61.53846154","0","0","2.374169041","3.858024691","14.24501425","23.14814815","16.61918329","27.00617284"
