"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00001","","","","39","36","1","1","5","36","36","5","75","1.2","9","11","6","5","5","7","7","1","1","1","1.65","10.2","21.2","80","0.24","0.12","0.1275","2.222222222","2.051282051","0.138888889","0.128205128","0.283333333","0.261538462","0.305555556","0.282051282","6.25","48.11320755","92.30769231","1.13960114","1.234567901","9.686609687","10.49382716","10.44634378","11.31687243","20.13295347","21.81069959"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00002","","","","39","20","3","7","7","20","20","4","44","1","6","4","6","3","3","5","5","1","3","1","3.03","7","11","48","0.25","0.136363636","0.145833333","2.4","1.230769231","0.2","0.102564103","0.35","0.179487179","0.2","0.102564103","8.333333333","63.63636364","51.28205128","0.949667616","1.851851852","6.647673314","12.96296296","3.798670465","7.407407407","10.44634378","20.37037037"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00003","","","","39","27","3","5","5","20","20","5","30","1.1","3","7","1","5","3","5","7","1","1","1","1.65","4.1","11.1","35","0.22","0.1","0.117142857","1.75","0.897435897","0.25","0.128205128","0.205","0.105128205","0.35","0.179487179","14.28571429","36.93693694","51.28205128","1.044634378","2.037037037","3.893637227","7.592592593","6.647673314","12.96296296","10.54131054","20.55555556"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00004","","","","39","29","1","5","5","29","29","8","36","2.2","5","4","1","3","3","3","7","1","1","1","1.65","7.2","11.2","44","0.275","0.138888889","0.163636364","1.517241379","1.128205128","0.275862069","0.205128205","0.248275862","0.184615385","0.137931034","0.102564103","18.18181818","64.28571429","74.35897436","2.089268756","2.809706258","6.837606838","9.195402299","3.798670465","5.108556833","10.6362773","14.30395913"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00005","","","","39","30","1","5","5","28","28","5","43","1","5","4","2","5","5","5","5","1","1","1","1.65","6","10","48","0.2","0.11627907","0.125","1.714285714","1.230769231","0.178571429","0.128205128","0.214285714","0.153846154","0.142857143","0.102564103","10.41666667","60","71.79487179","0.949667616","1.322751323","5.698005698","7.936507937","3.798670465","5.291005291","9.496676163","13.22751323"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00006","","","","39","28","1","5","5","28","28","0","32","0","4","2.5","9","7","7","7","7","1","1","1","12.39","4","6.5","32","","0.125","0.125","1.142857143","0.820512821","0","0","0.142857143","0.102564103","0.089285714","0.064102564","0","61.53846154","71.79487179","0","0","3.798670465","5.291005291","2.374169041","3.306878307","6.172839506","8.597883598"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00007","","","","39","30","1","1","5","18","18","0","70","0","6.1","5","8","7","5","5","3","3","3","1","6.12","6.1","11.1","70","","0.087142857","0.087142857","3.888888889","1.794871795","0","0","0.338888889","0.156410256","0.277777778","0.128205128","0","54.95495495","46.15384615","0","0","5.79297246","12.55144033","4.748338082","10.28806584","10.54131054","22.83950617"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00008","","","","39","30","1","1","7","28","9","0","13","0","3","12","9","7","5","5","7","1","1","1","12.39","3","15","13","","0.230769231","0.230769231","0.464285714","0.333333333","0","0","0.107142857","0.076923077","0.428571429","0.307692308","0","20","71.79487179","0","0","2.849002849","3.968253968","11.3960114","15.87301587","14.24501425","19.84126984"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00009","","","","39","31","1","1","7","23","5","0","8","0","2","17.5","9","5","7","5","9","1","1","1","12.39","2","19.5","8","","0.25","0.25","0.347826087","0.205128205","0","0","0.086956522","0.051282051","0.760869565","0.448717949","0","10.25641026","58.97435897","0","0","1.899335233","3.220611916","16.61918329","28.18035427","18.51851852","31.40096618"
"","","MZP2012GUR-AT11","","","","","","","","","MZP2012GUR-AT11-00010","","","","39","33","1","1","5","18","15","0","45","0","11.5","3","6","3","3","7","5","3","1","1","1.38","11.5","14.5","45","","0.255555556","0.255555556","2.5","1.153846154","0","0","0.638888889","0.294871795","0.166666667","0.076923077","0","79.31034483","46.15384615","0","0","10.92117759","23.66255144","2.849002849","6.172839506","13.77018044","29.83539095"
