"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00041","","","","8","8","2","2","5","8","8","8","17","4","3.6","4","4","4","5","12.39","7.6","11.6","25","0.5","0.211764706","0.304","3.125","3.125","1","1","0.95","0.95","0.5","0.5","32","65.51724138","100","18.51851852","18.51851852","35.18518519","35.18518519","18.51851852","18.51851852","53.7037037","53.7037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00042","","","","8","7","1","3","6","7","7","12","10","5.2","2.6","7.5","4","3","4","11.03","7.8","15.3","22","0.433333333","0.26","0.354545455","3.142857143","2.75","1.714285714","1.5","1.114285714","0.975","1.071428571","0.9375","54.54545455","50.98039216","87.5","24.07407407","27.51322751","36.11111111","41.26984127","34.72222222","39.68253968","70.83333333","80.95238095"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00043","","","","8","8","1","3","4","8","8","8","12","4.8","2.5","6.8","4","3","4","10.5","7.3","14.1","20","0.6","0.208333333","0.365","2.5","2.5","1","1","0.9125","0.9125","0.85","0.85","40","51.77304965","100","22.22222222","22.22222222","33.7962963","33.7962963","31.48148148","31.48148148","65.27777778","65.27777778"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00044","","","","8","8","1","2","4","8","8","23","10","6","1.5","3","5","5","4","6.12","7.5","10.5","33","0.260869565","0.15","0.227272727","4.125","4.125","2.875","2.875","0.9375","0.9375","0.375","0.375","69.6969697","71.42857143","100","27.77777778","27.77777778","34.72222222","34.72222222","13.88888889","13.88888889","48.61111111","48.61111111"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00045","","","","8","8","2","3","5","8","8","8","20","3.9","3","5.7","3","3","4","11.03","6.9","12.6","28","0.4875","0.15","0.246428571","3.5","3.5","1","1","0.8625","0.8625","0.7125","0.7125","28.57142857","54.76190476","100","18.05555556","18.05555556","31.94444444","31.94444444","26.38888889","26.38888889","58.33333333","58.33333333"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00046","","","","8","5","1","3","4","5","5","7","11","2","0.6","4","3","3","4","10.5","2.6","6.6","18","0.285714286","0.054545455","0.144444444","3.6","2.25","1.4","0.875","0.52","0.325","0.8","0.5","38.88888889","39.39393939","62.5","9.259259259","14.81481481","12.03703704","19.25925926","18.51851852","29.62962963","30.55555556","48.88888889"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00047","","","","8","7","1","3","4","7","7","0","17","0","3","5.7","3","1","3","0.02","3","8.7","17","","0.176470588","0.176470588","2.428571429","2.125","0","0","0.428571429","0.375","0.814285714","0.7125","0","34.48275862","87.5","0","0","13.88888889","15.87301587","26.38888889","30.15873016","40.27777778","46.03174603"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00048","","","","8","6","1","3","4","6","6","8","9","1.5","1.2","2.5","3","3","4","10.5","2.7","5.2","17","0.1875","0.133333333","0.158823529","2.833333333","2.125","1.333333333","1","0.45","0.3375","0.416666667","0.3125","47.05882353","51.92307692","75","6.944444444","9.259259259","12.5","16.66666667","11.57407407","15.43209877","24.07407407","32.09876543"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00049","","","","8","6","1","3","4","6","6","10","8","5.9","1.3","6","3","4","4","14.37","7.2","13.2","18","0.59","0.1625","0.4","3","2.25","1.666666667","1.25","1.2","0.9","1","0.75","55.55555556","54.54545455","75","27.31481481","36.41975309","33.33333333","44.44444444","27.77777778","37.03703704","61.11111111","81.48148148"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00050","","","","8","6","2","5","4","6","6","6","10","4","1","4.6","3","3","3","12.39","5","9.6","16","0.666666667","0.1","0.3125","2.666666667","2","1","0.75","0.833333333","0.625","0.766666667","0.575","37.5","52.08333333","75","18.51851852","24.69135802","23.14814815","30.86419753","21.2962963","28.39506173","44.44444444","59.25925926"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00051","","","","8","8","1","5","4","8","8","11","18","4","1.5","3.5","4","4","5","0.02","5.5","9","29","0.363636364","0.083333333","0.189655172","3.625","3.625","1.375","1.375","0.6875","0.6875","0.4375","0.4375","37.93103448","61.11111111","100","18.51851852","18.51851852","25.46296296","25.46296296","16.2037037","16.2037037","41.66666667","41.66666667"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00052","","","","8","8","7","9","3","8","8","5","8","1","0.4","3.4","2","2","5","3.76","1.4","4.8","13","0.2","0.05","0.107692308","1.625","1.625","0.625","0.625","0.175","0.175","0.425","0.425","38.46153846","29.16666667","100","4.62962963","4.62962963","6.481481481","6.481481481","15.74074074","15.74074074","22.22222222","22.22222222"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00053","","","","8","8","7","9","2","8","8","7","17","1.5","1.4","3","3","3","4","1.5","2.9","5.9","24","0.214285714","0.082352941","0.120833333","3","3","0.875","0.875","0.3625","0.3625","0.375","0.375","29.16666667","49.15254237","100","6.944444444","6.944444444","13.42592593","13.42592593","13.88888889","13.88888889","27.31481481","27.31481481"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00054","","","","8","7","1","9","3","7","7","9","8","2","0.6","9.5","3","3","4","3.03","2.6","12.1","17","0.222222222","0.075","0.152941176","2.428571429","2.125","1.285714286","1.125","0.371428571","0.325","1.357142857","1.1875","52.94117647","21.48760331","87.5","9.259259259","10.58201058","12.03703704","13.75661376","43.98148148","50.26455026","56.01851852","64.02116402"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00055","","","","8","8","5","7","3","8","8","9","8","4","0.8","3.3","3","3","4","3.03","4.8","8.1","17","0.444444444","0.1","0.282352941","2.125","2.125","1.125","1.125","0.6","0.6","0.4125","0.4125","52.94117647","59.25925926","100","18.51851852","18.51851852","22.22222222","22.22222222","15.27777778","15.27777778","37.5","37.5"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00056","","","","8","8","1","3","6","8","8","10","27","5","3.5","12.4","4","4","4","10.5","8.5","20.9","37","0.5","0.12962963","0.22972973","4.625","4.625","1.25","1.25","1.0625","1.0625","1.55","1.55","27.02702703","40.66985646","100","23.14814815","23.14814815","39.35185185","39.35185185","57.40740741","57.40740741","96.75925926","96.75925926"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00057","","","","8","7","1","6","4","7","7","8","17","1.6","1","9.8","3","2","5","0.69","2.6","12.4","25","0.2","0.058823529","0.104","3.571428571","3.125","1.142857143","1","0.371428571","0.325","1.4","1.225","32","20.96774194","87.5","7.407407407","8.465608466","12.03703704","13.75661376","45.37037037","51.85185185","57.40740741","65.60846561"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00058","","","","8","7","1","5","4","7","6","15","16","6.5","3.7","12.5","4","4","5","5.46","10.2","22.7","31","0.433333333","0.23125","0.329032258","4.428571429","3.875","2.142857143","1.875","1.457142857","1.275","1.785714286","1.5625","48.38709677","44.9339207","87.5","30.09259259","34.39153439","47.22222222","53.96825397","57.87037037","66.13756614","105.0925926","120.1058201"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00059","","","","8","8","1","8","4","8","7","25","31","6.8","1.5","3.7","3","3","4","3.96","8.3","12","56","0.272","0.048387097","0.148214286","7","7","3.125","3.125","1.0375","1.0375","0.4625","0.4625","44.64285714","69.16666667","100","31.48148148","31.48148148","38.42592593","38.42592593","17.12962963","17.12962963","55.55555556","55.55555556"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00060","","","","8","8","2","4","4","8","7","25","29","4","2","4","4","4","5","7.76","6","10","54","0.16","0.068965517","0.111111111","6.75","6.75","3.125","3.125","0.75","0.75","0.5","0.5","46.2962963","60","100","18.51851852","18.51851852","27.77777778","27.77777778","18.51851852","18.51851852","46.2962963","46.2962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00061","","","","8","7","1","3","5","7","7","0","15","0","2.5","7.5","3","2","5","12.39","2.5","10","15","","0.166666667","0.166666667","2.142857143","1.875","0","0","0.357142857","0.3125","1.071428571","0.9375","0","25","87.5","0","0","11.57407407","13.22751323","34.72222222","39.68253968","46.2962963","52.91005291"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00062","","","","8","8","1","4","5","8","8","20","5","9.5","1","4","4","4","4","10.5","10.5","14.5","25","0.475","0.2","0.42","3.125","3.125","2.5","2.5","1.3125","1.3125","0.5","0.5","80","72.4137931","100","43.98148148","43.98148148","48.61111111","48.61111111","18.51851852","18.51851852","67.12962963","67.12962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00063","","","","8","8","2","3","7","8","8","11","21","5","2","20.2","3","4","5","0.15","7","27.2","32","0.454545455","0.095238095","0.21875","4","4","1.375","1.375","0.875","0.875","2.525","2.525","34.375","25.73529412","100","23.14814815","23.14814815","32.40740741","32.40740741","93.51851852","93.51851852","125.9259259","125.9259259"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00064","","","","8","7","1","3","4","7","7","10","17","3.5","2","6.5","4","4","5","14.37","5.5","12","27","0.35","0.117647059","0.203703704","3.857142857","3.375","1.428571429","1.25","0.785714286","0.6875","0.928571429","0.8125","37.03703704","45.83333333","87.5","16.2037037","18.51851852","25.46296296","29.1005291","30.09259259","34.39153439","55.55555556","63.49206349"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00065","","","","8","7","2","3","4","7","7","27","26","6.5","3","3.4","4","4","5","7.76","9.5","12.9","53","0.240740741","0.115384615","0.179245283","7.571428571","6.625","3.857142857","3.375","1.357142857","1.1875","0.485714286","0.425","50.94339623","73.64341085","87.5","30.09259259","34.39153439","43.98148148","50.26455026","15.74074074","17.98941799","59.72222222","68.25396825"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00066","","","","8","8","2","3","5","8","8","12","40","2.5","2.6","8.5","3","3","5","0.69","5.1","13.6","52","0.208333333","0.065","0.098076923","6.5","6.5","1.5","1.5","0.6375","0.6375","1.0625","1.0625","23.07692308","37.5","100","11.57407407","11.57407407","23.61111111","23.61111111","39.35185185","39.35185185","62.96296296","62.96296296"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00067","","","","8","8","1","3","7","8","8","12","27","3.5","3.5","4.9","3","3","5","11.03","7","11.9","39","0.291666667","0.12962963","0.179487179","4.875","4.875","1.5","1.5","0.875","0.875","0.6125","0.6125","30.76923077","58.82352941","100","16.2037037","16.2037037","32.40740741","32.40740741","22.68518519","22.68518519","55.09259259","55.09259259"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00068","","","","8","6","2","3","4","6","6","10","7","2.5","0.6","12","4","3","5","0.69","3.1","15.1","17","0.25","0.085714286","0.182352941","2.833333333","2.125","1.666666667","1.25","0.516666667","0.3875","2","1.5","58.82352941","20.52980132","75","11.57407407","15.43209877","14.35185185","19.13580247","55.55555556","74.07407407","69.90740741","93.20987654"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00069","","","","8","7","1","2","6","7","6","9","17","5.9","3","15","3","4","4","7.76","8.9","23.9","26","0.655555556","0.176470588","0.342307692","3.714285714","3.25","1.285714286","1.125","1.271428571","1.1125","2.142857143","1.875","34.61538462","37.23849372","87.5","27.31481481","31.21693122","41.2037037","47.08994709","69.44444444","79.36507937","110.6481481","126.4550265"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00070","","","","8","8","1","2","5","8","7","16","31","6","4.5","3.5","4","4","5","10.5","10.5","14","47","0.375","0.14516129","0.223404255","5.875","5.875","2","2","1.3125","1.3125","0.4375","0.4375","34.04255319","75","100","27.77777778","27.77777778","48.61111111","48.61111111","16.2037037","16.2037037","64.81481481","64.81481481"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00071","","","","8","5","1","3","4","5","5","0","9","0","0.6","10","1","1","5","7.23","0.6","10.6","9","","0.066666667","0.066666667","1.8","1.125","0","0","0.12","0.075","2","1.25","0","5.660377358","62.5","0","0","2.777777778","4.444444444","46.2962963","74.07407407","49.07407407","78.51851852"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00072","","","","8","8","1","3","4","8","8","6","18","3.6","3","4.5","3","3","5","7.76","6.6","11.1","24","0.6","0.166666667","0.275","3","3","0.75","0.75","0.825","0.825","0.5625","0.5625","25","59.45945946","100","16.66666667","16.66666667","30.55555556","30.55555556","20.83333333","20.83333333","51.38888889","51.38888889"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00073","","","","8","8","1","3","4","8","7","11","15","7","3.5","7.5","3","3","4","10.5","10.5","18","26","0.636363636","0.233333333","0.403846154","3.25","3.25","1.375","1.375","1.3125","1.3125","0.9375","0.9375","42.30769231","58.33333333","100","32.40740741","32.40740741","48.61111111","48.61111111","34.72222222","34.72222222","83.33333333","83.33333333"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00074","","","","8","8","2","3","4","8","7","9","31","2","1.8","5","2","2","5","12.39","3.8","8.8","40","0.222222222","0.058064516","0.095","5","5","1.125","1.125","0.475","0.475","0.625","0.625","22.5","43.18181818","100","9.259259259","9.259259259","17.59259259","17.59259259","23.14814815","23.14814815","40.74074074","40.74074074"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00075","","","","8","7","2","2","4","7","7","0","31","0","1.9","13","2","2","5","10.5","1.9","14.9","31","","0.061290323","0.061290323","4.428571429","3.875","0","0","0.271428571","0.2375","1.857142857","1.625","0","12.75167785","87.5","0","0","8.796296296","10.05291005","60.18518519","68.78306878","68.98148148","78.83597884"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00076","","","","8","6","2","3","7","6","6","10","38","3","3.5","36","3","3","5","14.37","6.5","42.5","48","0.3","0.092105263","0.135416667","8","6","1.666666667","1.25","1.083333333","0.8125","6","4.5","20.83333333","15.29411765","75","13.88888889","18.51851852","30.09259259","40.12345679","166.6666667","222.2222222","196.7592593","262.345679"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00077","","","","8","8","1","2","6","8","7","8","24","2.5","2","10","3","3","5","3.76","4.5","14.5","32","0.3125","0.083333333","0.140625","4","4","1","1","0.5625","0.5625","1.25","1.25","25","31.03448276","100","11.57407407","11.57407407","20.83333333","20.83333333","46.2962963","46.2962963","67.12962963","67.12962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00078","","","","8","6","4","4","7","6","6","0","15","0","2","6","3","2","3","3.76","2","8","15","","0.133333333","0.133333333","2.5","1.875","0","0","0.333333333","0.25","1","0.75","0","25","75","0","0","9.259259259","12.34567901","27.77777778","37.03703704","37.03703704","49.38271605"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00079","","","","8","7","4","4","6","7","7","5","18","4.2","5","18","3","3","4","5.46","9.2","27.2","23","0.84","0.277777778","0.4","3.285714286","2.875","0.714285714","0.625","1.314285714","1.15","2.571428571","2.25","21.73913043","33.82352941","87.5","19.44444444","22.22222222","42.59259259","48.67724868","83.33333333","95.23809524","125.9259259","143.9153439"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00080","","","","8","4","1","4","5","4","4","9","9","2","1","8","3","3","5","3.76","3","11","18","0.222222222","0.111111111","0.166666667","4.5","2.25","2.25","1.125","0.75","0.375","2","1","50","27.27272727","50","9.259259259","18.51851852","13.88888889","27.77777778","37.03703704","74.07407407","50.92592593","101.8518519"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00081","","","","8","5","1","3","5","5","5","7","13","2","1.6","2","3","3","5","3.03","3.6","5.6","20","0.285714286","0.123076923","0.18","4","2.5","1.4","0.875","0.72","0.45","0.4","0.25","35","64.28571429","62.5","9.259259259","14.81481481","16.66666667","26.66666667","9.259259259","14.81481481","25.92592593","41.48148148"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00082","","","","8","8","2","4","4","8","7","10","28","1.6","1.6","34","3","2","5","7.23","3.2","37.2","38","0.16","0.057142857","0.084210526","4.75","4.75","1.25","1.25","0.4","0.4","4.25","4.25","26.31578947","8.602150538","100","7.407407407","7.407407407","14.81481481","14.81481481","157.4074074","157.4074074","172.2222222","172.2222222"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00083","","","","8","7","1","3","4","7","6","11","15","5.4","4.8","10","3","3","4","7.76","10.2","20.2","26","0.490909091","0.32","0.392307692","3.714285714","3.25","1.571428571","1.375","1.457142857","1.275","1.428571429","1.25","42.30769231","50.4950495","87.5","25","28.57142857","47.22222222","53.96825397","46.2962963","52.91005291","93.51851852","106.8783069"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00084","","","","8","7","2","3","4","7","5","15","25","6","3","6","3","4","4","12.39","9","15","40","0.4","0.12","0.225","5.714285714","5","2.142857143","1.875","1.285714286","1.125","0.857142857","0.75","37.5","60","87.5","27.77777778","31.74603175","41.66666667","47.61904762","27.77777778","31.74603175","69.44444444","79.36507937"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00085","","","","8","8","1","2","5","8","8","12","21","6.6","2.4","3.6","3","3","4","1.38","9","12.6","33","0.55","0.114285714","0.272727273","4.125","4.125","1.5","1.5","1.125","1.125","0.45","0.45","36.36363636","71.42857143","100","30.55555556","30.55555556","41.66666667","41.66666667","16.66666667","16.66666667","58.33333333","58.33333333"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00086","","","","8","8","1","3","5","8","8","11","13","4","1.1","15","3","3","5","0.15","5.1","20.1","24","0.363636364","0.084615385","0.2125","3","3","1.375","1.375","0.6375","0.6375","1.875","1.875","45.83333333","25.37313433","100","18.51851852","18.51851852","23.61111111","23.61111111","69.44444444","69.44444444","93.05555556","93.05555556"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00087","","","","8","6","1","4","4","6","6","22","9","9.5","1.6","4.5","4","3","3","7.23","11.1","15.6","31","0.431818182","0.177777778","0.358064516","5.166666667","3.875","3.666666667","2.75","1.85","1.3875","0.75","0.5625","70.96774194","71.15384615","75","43.98148148","58.64197531","51.38888889","68.51851852","20.83333333","27.77777778","72.22222222","96.2962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00088","","","","8","8","1","3","4","8","7","10","15","2","1","2","3","3","4","1.38","3","5","25","0.2","0.066666667","0.12","3.125","3.125","1.25","1.25","0.375","0.375","0.25","0.25","40","60","100","9.259259259","9.259259259","13.88888889","13.88888889","9.259259259","9.259259259","23.14814815","23.14814815"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00089","","","","8","8","2","3","4","8","8","13","17","7.5","8.5","14","3","4","4","5.46","16","30","30","0.576923077","0.5","0.533333333","3.75","3.75","1.625","1.625","2","2","1.75","1.75","43.33333333","53.33333333","100","34.72222222","34.72222222","74.07407407","74.07407407","64.81481481","64.81481481","138.8888889","138.8888889"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00090","","","","8","8","1","3","4","8","8","12","20","3","1.5","3.5","3","3","5","1.5","4.5","8","32","0.25","0.075","0.140625","4","4","1.5","1.5","0.5625","0.5625","0.4375","0.4375","37.5","56.25","100","13.88888889","13.88888889","20.83333333","20.83333333","16.2037037","16.2037037","37.03703704","37.03703704"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00091","","","","8","8","2","7","4","8","7","11","49","2","2.6","10","3","3","4","10.5","4.6","14.6","60","0.181818182","0.053061224","0.076666667","7.5","7.5","1.375","1.375","0.575","0.575","1.25","1.25","18.33333333","31.50684932","100","9.259259259","9.259259259","21.2962963","21.2962963","46.2962963","46.2962963","67.59259259","67.59259259"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00092","","","","8","8","1","9","3","8","8","10","22","2.5","1.8","9","3","3","5","3.03","4.3","13.3","32","0.25","0.081818182","0.134375","4","4","1.25","1.25","0.5375","0.5375","1.125","1.125","31.25","32.33082707","100","11.57407407","11.57407407","19.90740741","19.90740741","41.66666667","41.66666667","61.57407407","61.57407407"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00093","","","","8","7","1","9","3","7","5","8","22","1","1.2","7","3","3","5","11.03","2.2","9.2","30","0.125","0.054545455","0.073333333","4.285714286","3.75","1.142857143","1","0.314285714","0.275","1","0.875","26.66666667","23.91304348","87.5","4.62962963","5.291005291","10.18518519","11.64021164","32.40740741","37.03703704","42.59259259","48.67724868"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00094","","","","8","6","8","9","3","6","6","0","19","0","2","4.8","3","2","2","7.76","2","6.8","19","","0.105263158","0.105263158","3.166666667","2.375","0","0","0.333333333","0.25","0.8","0.6","0","29.41176471","75","0","0","9.259259259","12.34567901","22.22222222","29.62962963","31.48148148","41.97530864"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00095","","","","8","7","6","9","4","7","7","0","24","0","1.9","7","3","3","2","7.23","1.9","8.9","24","","0.079166667","0.079166667","3.428571429","3","0","0","0.271428571","0.2375","1","0.875","0","21.34831461","87.5","0","0","8.796296296","10.05291005","32.40740741","37.03703704","41.2037037","47.08994709"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00096","","","","8","8","2","6","4","8","6","12","26","6","3","4.2","3","3","3","7.76","9","13.2","38","0.5","0.115384615","0.236842105","4.75","4.75","1.5","1.5","1.125","1.125","0.525","0.525","31.57894737","68.18181818","100","27.77777778","27.77777778","41.66666667","41.66666667","19.44444444","19.44444444","61.11111111","61.11111111"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00097","","","","8","8","1","3","4","8","7","6","14","1.6","1","8.5","3","3","5","7.23","2.6","11.1","20","0.266666667","0.071428571","0.13","2.5","2.5","0.75","0.75","0.325","0.325","1.0625","1.0625","30","23.42342342","100","7.407407407","7.407407407","12.03703704","12.03703704","39.35185185","39.35185185","51.38888889","51.38888889"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00098","","","","8","8","1","3","5","8","8","14","12","6","1.7","7.2","3","3","5","0.15","7.7","14.9","26","0.428571429","0.141666667","0.296153846","3.25","3.25","1.75","1.75","0.9625","0.9625","0.9","0.9","53.84615385","51.67785235","100","27.77777778","27.77777778","35.64814815","35.64814815","33.33333333","33.33333333","68.98148148","68.98148148"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00099","","","","8","8","2","3","5","8","8","23","17","7","2","4","4","4","4","10.5","9","13","40","0.304347826","0.117647059","0.225","5","5","2.875","2.875","1.125","1.125","0.5","0.5","57.5","69.23076923","100","32.40740741","32.40740741","41.66666667","41.66666667","18.51851852","18.51851852","60.18518519","60.18518519"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00100","","","","8","7","2","2","4","7","7","13","63","5","6","4","3","3","4","4.61","11","15","76","0.384615385","0.095238095","0.144736842","10.85714286","9.5","1.857142857","1.625","1.571428571","1.375","0.571428571","0.5","17.10526316","73.33333333","87.5","23.14814815","26.45502646","50.92592593","58.2010582","18.51851852","21.16402116","69.44444444","79.36507937"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00101","","","","8","8","2","3","3","8","8","21","16","7","1.2","3","3","3","4","10.5","8.2","11.2","37","0.333333333","0.075","0.221621622","4.625","4.625","2.625","2.625","1.025","1.025","0.375","0.375","56.75675676","73.21428571","100","32.40740741","32.40740741","37.96296296","37.96296296","13.88888889","13.88888889","51.85185185","51.85185185"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00102","","","","8","7","4","6","4","7","7","2","13","0.4","1.2","7","2","2","5","6.12","1.6","8.6","15","0.2","0.092307692","0.106666667","2.142857143","1.875","0.285714286","0.25","0.228571429","0.2","1","0.875","13.33333333","18.60465116","87.5","1.851851852","2.116402116","7.407407407","8.465608466","32.40740741","37.03703704","39.81481481","45.5026455"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00103","","","","8","6","2","3","4","6","6","2","7","0.4","1.1","5.5","3","3","3","0.03","1.5","7","9","0.2","0.157142857","0.166666667","1.5","1.125","0.333333333","0.25","0.25","0.1875","0.916666667","0.6875","22.22222222","21.42857143","75","1.851851852","2.469135802","6.944444444","9.259259259","25.46296296","33.95061728","32.40740741","43.20987654"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00104","","","","8","8","2","3","4","8","8","0","6","0","0.6","10","2","2","3","1.38","0.6","10.6","6","","0.1","0.1","0.75","0.75","0","0","0.075","0.075","1.25","1.25","0","5.660377358","100","0","0","2.777777778","2.777777778","46.2962963","46.2962963","49.07407407","49.07407407"
