"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00011","","","","39","25","1","1","5","25","25","15","45","4.5","19.5","20.3","3","3","3","1","5","5","3","7.76","24","44.3","60","0.3","0.433333333","0.4","2.4","1.538461538","0.6","0.384615385","0.96","0.615384615","0.812","0.520512821","25","54.17607223","64.1025641","4.273504274","6.666666667","22.79202279","35.55555556","19.27825261","30.07407407","42.0702754","65.62962963"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00012","","","","39","20","1","3","5","20","15","0","18","0","8.5","7","5","5","7","1","5","3","3","7.76","8.5","15.5","18","","0.472222222","0.472222222","0.9","0.461538462","0","0","0.425","0.217948718","0.35","0.179487179","0","54.83870968","51.28205128","0","0","8.072174739","15.74074074","6.647673314","12.96296296","14.71984805","28.7037037"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00013","","","","39","10","1","3","3","7","6","0","7","0","2.5","3.5","5","5","5","1","5","3","3","7.23","2.5","6","7","","0.357142857","0.357142857","1","0.179487179","0","0","0.357142857","0.064102564","0.5","0.08974359","0","41.66666667","17.94871795","0","0","2.374169041","13.22751323","3.323836657","18.51851852","5.698005698","31.74603175"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00014","","","","39","32","1","1","7","26","26","25","37","10","15","9.5","5","5","5","1","5","3","3","6.12","25","34.5","62","0.4","0.405405405","0.403225806","2.384615385","1.58974359","0.961538462","0.641025641","0.961538462","0.641025641","0.365384615","0.243589744","40.32258065","72.46376812","66.66666667","9.496676163","14.24501425","23.74169041","35.61253561","9.021842355","13.53276353","32.76353276","49.14529915"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00015","","","","39","30","1","1","7","27","22","10","17","3","9.5","10","5","5","5","1","5","3","3","7.76","12.5","22.5","27","0.3","0.558823529","0.462962963","1","0.692307692","0.37037037","0.256410256","0.462962963","0.320512821","0.37037037","0.256410256","37.03703704","55.55555556","69.23076923","2.849002849","4.115226337","11.8708452","17.14677641","9.496676163","13.71742112","21.36752137","30.86419753"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00016","","","","39","31","1","3","7","31","20","9","18","2.5","11","20.5","5","5","1","1","5","5","5","10.5","13.5","34","27","0.277777778","0.611111111","0.5","0.870967742","0.692307692","0.290322581","0.230769231","0.435483871","0.346153846","0.661290323","0.525641026","33.33333333","39.70588235","79.48717949","2.374169041","2.986857826","12.82051282","16.12903226","19.46818613","24.49223417","32.28869896","40.62126643"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00017","","","","39","20","1","1","5","20","20","12","35","3.5","17.5","7.5","3","3","3","1","5","3","3","7.76","21","28.5","47","0.291666667","0.5","0.446808511","2.35","1.205128205","0.6","0.307692308","1.05","0.538461538","0.375","0.192307692","25.53191489","73.68421053","51.28205128","3.323836657","6.481481481","19.94301994","38.88888889","7.122507123","13.88888889","27.06552707","52.77777778"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00018","","","","39","24","1","3","5","24","24","10","30","3","14.5","10","5","5","3","1","5","3","3","6.12","17.5","27.5","40","0.3","0.483333333","0.4375","1.666666667","1.025641026","0.416666667","0.256410256","0.729166667","0.448717949","0.416666667","0.256410256","25","63.63636364","61.53846154","2.849002849","4.62962963","16.61918329","27.00617284","9.496676163","15.43209877","26.11585945","42.4382716"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00019","","","","39","20","1","1","3","20","20","12","24","3","11","7.5","5","5","5","1","7","5","5","11.03","14","21.5","36","0.25","0.458333333","0.388888889","1.8","0.923076923","0.6","0.307692308","0.7","0.358974359","0.375","0.192307692","33.33333333","65.11627907","51.28205128","2.849002849","5.555555556","13.29534663","25.92592593","7.122507123","13.88888889","20.41785375","39.81481481"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00020","","","","39","32","1","1","5","32","32","13","25","2.5","10.5","6.5","5","7","5","1","5","5","3","6.12","13","19.5","38","0.192307692","0.42","0.342105263","1.1875","0.974358974","0.40625","0.333333333","0.40625","0.333333333","0.203125","0.166666667","34.21052632","66.66666667","82.05128205","2.374169041","2.893518519","12.34567901","15.0462963","6.172839506","7.523148148","18.51851852","22.56944444"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00021","","","","39","34","1","1","7","34","34","24","50","10.5","16.5","10","3","3","3","3","3","1","1","0.02","27","37","74","0.4375","0.33","0.364864865","2.176470588","1.897435897","0.705882353","0.615384615","0.794117647","0.692307692","0.294117647","0.256410256","32.43243243","72.97297297","87.17948718","9.971509972","11.4379085","25.64102564","29.41176471","9.496676163","10.89324619","35.1377018","40.30501089"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00022","","","","39","22","1","3","3","22","22","9","37","2.5","14","9.5","5","5","5","1","7","5","5","10.5","16.5","26","46","0.277777778","0.378378378","0.358695652","2.090909091","1.179487179","0.409090909","0.230769231","0.75","0.423076923","0.431818182","0.243589744","19.56521739","63.46153846","56.41025641","2.374169041","4.208754209","15.66951567","27.77777778","9.021842355","15.99326599","24.69135802","43.77104377"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00023","","","","39","34","1","3","3","34","30","8","27","2","13.5","10","5","5","5","1","7","5","5","11.03","15.5","25.5","35","0.25","0.5","0.442857143","1.029411765","0.897435897","0.235294118","0.205128205","0.455882353","0.397435897","0.294117647","0.256410256","22.85714286","60.78431373","87.17948718","1.899335233","2.178649237","14.71984805","16.88453159","9.496676163","10.89324619","24.21652422","27.77777778"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00024","","","","39","38","1","3","5","38","30","0","40","0","15","7.5","5","5","5","1","5","3","3","7.76","15","22.5","40","","0.375","0.375","1.052631579","1.025641026","0","0","0.394736842","0.384615385","0.197368421","0.192307692","0","66.66666667","97.43589744","0","0","14.24501425","14.61988304","7.122507123","7.30994152","21.36752137","21.92982456"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00025","","","","39","28","1","1","7","28","28","14","117","5.6","24.5","11.5","3","3","5","1","5","3","3","7.23","30.1","41.6","131","0.4","0.209401709","0.229770992","4.678571429","3.358974359","0.5","0.358974359","1.075","0.771794872","0.410714286","0.294871795","10.6870229","72.35576923","71.79487179","5.318138651","7.407407407","28.58499525","39.81481481","10.92117759","15.21164021","39.50617284","55.02645503"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00026","","","","39","25","1","5","5","25","13","4","13","1.1","2.7","3.5","5","5","5","1","5","3","3","7.23","3.8","7.3","17","0.275","0.207692308","0.223529412","0.68","0.435897436","0.16","0.102564103","0.152","0.097435897","0.14","0.08974359","23.52941176","52.05479452","64.1025641","1.044634378","1.62962963","3.608736942","5.62962963","3.323836657","5.185185185","6.932573599","10.81481481"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00027","","","","39","28","1","3","7","28","28","15","27","4","12.6","7.5","5","5","3","1","5","5","5","11.03","16.6","24.1","42","0.266666667","0.466666667","0.395238095","1.5","1.076923077","0.535714286","0.384615385","0.592857143","0.425641026","0.267857143","0.192307692","35.71428571","68.87966805","71.79487179","3.798670465","5.291005291","15.76448243","21.95767196","7.122507123","9.920634921","22.88698955","31.87830688"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00028","","","","39","26","1","1","5","26","20","7","35","2","13","8","5","5","5","1","5","5","5","10.5","15","23","42","0.285714286","0.371428571","0.357142857","1.615384615","1.076923077","0.269230769","0.179487179","0.576923077","0.384615385","0.307692308","0.205128205","16.66666667","65.2173913","66.66666667","1.899335233","2.849002849","14.24501425","21.36752137","7.597340931","11.3960114","21.84235518","32.76353276"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00029","","","","39","32","1","3","5","32","32","18","89","5.5","19","10.5","3","3","5","3","3","1","1","0.02","24.5","35","107","0.305555556","0.213483146","0.228971963","3.34375","2.743589744","0.5625","0.461538462","0.765625","0.628205128","0.328125","0.269230769","16.82242991","70","82.05128205","5.22317189","6.365740741","23.2668566","28.35648148","9.971509972","12.15277778","33.23836657","40.50925926"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00030","","","","39","31","1","1","5","31","30","7","25","2","10","7.5","5","5","5","1","5","3","3","6.12","12","19.5","32","0.285714286","0.4","0.375","1.032258065","0.820512821","0.225806452","0.179487179","0.387096774","0.307692308","0.241935484","0.192307692","21.875","61.53846154","79.48717949","1.899335233","2.38948626","11.3960114","14.33691756","7.122507123","8.960573477","18.51851852","23.29749104"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00031","","","","39","27","1","1","5","27","21","12","18","4","9","8","5","5","3","1","5","3","3","6.12","13","21","30","0.333333333","0.5","0.433333333","1.111111111","0.769230769","0.444444444","0.307692308","0.481481481","0.333333333","0.296296296","0.205128205","40","61.9047619","69.23076923","3.798670465","5.48696845","12.34567901","17.83264746","7.597340931","10.9739369","19.94301994","28.80658436"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00032","","","","39","30","1","3","5","30","30","10","45","3","18.5","10.5","3","5","3","1","5","3","3","7.23","21.5","32","55","0.3","0.411111111","0.390909091","1.833333333","1.41025641","0.333333333","0.256410256","0.716666667","0.551282051","0.35","0.269230769","18.18181818","67.1875","76.92307692","2.849002849","3.703703704","20.41785375","26.54320988","9.971509972","12.96296296","30.38936372","39.50617284"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00033","","","","39","23","1","1","5","23","23","16","22","5","12","9.5","3","5","3","1","7","5","3","11.03","17","26.5","38","0.3125","0.545454545","0.447368421","1.652173913","0.974358974","0.695652174","0.41025641","0.739130435","0.435897436","0.413043478","0.243589744","42.10526316","64.1509434","58.97435897","4.748338082","8.051529791","16.14434948","27.37520129","9.021842355","15.2979066","25.16619183","42.67310789"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00034","","","","39","26","1","3","5","26","20","7","32","2","13.5","7.5","5","5","5","3","1","3","1","3.03","15.5","23","39","0.285714286","0.421875","0.397435897","1.5","1","0.269230769","0.179487179","0.596153846","0.397435897","0.288461538","0.192307692","17.94871795","67.39130435","66.66666667","1.899335233","2.849002849","14.71984805","22.07977208","7.122507123","10.68376068","21.84235518","32.76353276"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00035","","","","39","27","1","1","3","27","20","0","34","0","13.7","7","5","5","5","1","5","5","3","10.5","13.7","20.7","34","","0.402941176","0.402941176","1.259259259","0.871794872","0","0","0.507407407","0.351282051","0.259259259","0.179487179","0","66.18357488","69.23076923","0","0","13.01044634","18.79286694","6.647673314","9.602194787","19.65811966","28.39506173"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00036","","","","39","20","1","1","5","19","19","14","24","3.7","11.5","12.5","5","5","3","1","5","3","3","6.12","15.2","27.7","38","0.264285714","0.479166667","0.4","2","0.974358974","0.736842105","0.358974359","0.8","0.38974359","0.657894737","0.320512821","36.84210526","54.87364621","48.71794872","3.51377018","7.212475634","14.43494777","29.62962963","11.8708452","24.36647173","26.30579297","53.99610136"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00037","","","","39","28","1","1","5","28","28","18","27","4","14","9.5","3","3","3","1","7","3","3","11.03","18","27.5","45","0.222222222","0.518518519","0.4","1.607142857","1.153846154","0.642857143","0.461538462","0.642857143","0.461538462","0.339285714","0.243589744","40","65.45454545","71.79487179","3.798670465","5.291005291","17.09401709","23.80952381","9.021842355","12.56613757","26.11585945","36.37566138"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00038","","","","39","19","1","5","3","19","15","0","17","0","10.5","8.3","5","7","5","1","5","3","3","6.12","10.5","18.8","17","","0.617647059","0.617647059","0.894736842","0.435897436","0","0","0.552631579","0.269230769","0.436842105","0.212820513","0","55.85106383","48.71794872","0","0","9.971509972","20.46783626","7.882241216","16.17933723","17.85375119","36.64717349"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00039","","","","39","24","1","1","5","24","24","14","27","3.7","14","7.5","5","5","3","1","7","5","5","11.03","17.7","25.2","41","0.264285714","0.518518519","0.431707317","1.708333333","1.051282051","0.583333333","0.358974359","0.7375","0.453846154","0.3125","0.192307692","34.14634146","70.23809524","61.53846154","3.51377018","5.709876543","16.80911681","27.31481481","7.122507123","11.57407407","23.93162393","38.88888889"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00040","","","","39","13","1","7","5","13","9","0","10","0","2.7","6.5","5","5","5","1","5","5","5","10.5","2.7","9.2","10","","0.27","0.27","0.769230769","0.256410256","0","0","0.207692308","0.069230769","0.5","0.166666667","0","29.34782609","33.33333333","0","0","2.564102564","7.692307692","6.172839506","18.51851852","8.73694207","26.21082621"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00041","","","","39","28","1","5","3","28","28","17","32","5","14.6","7.5","5","5","5","1","5","3","3","7.76","19.6","27.1","49","0.294117647","0.45625","0.4","1.75","1.256410256","0.607142857","0.435897436","0.7","0.502564103","0.267857143","0.192307692","34.69387755","72.32472325","71.79487179","4.748338082","6.613756614","18.61348528","25.92592593","7.122507123","9.920634921","25.7359924","35.84656085"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00042","","","","39","27","1","3","5","27","21","0","34","0","13.5","7","5","5","5","1","7","5","5","11.03","13.5","20.5","34","","0.397058824","0.397058824","1.259259259","0.871794872","0","0","0.5","0.346153846","0.259259259","0.179487179","0","65.85365854","69.23076923","0","0","12.82051282","18.51851852","6.647673314","9.602194787","19.46818613","28.12071331"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00043","","","","39","11","1","7","5","4","3","0","7","0","2","3.8","5","7","7","1","7","5","5","10.5","2","5.8","7","","0.285714286","0.285714286","1.75","0.179487179","0","0","0.5","0.051282051","0.95","0.097435897","0","34.48275862","10.25641026","0","0","1.899335233","18.51851852","3.608736942","35.18518519","5.508072175","53.7037037"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00044","","","","39","21","1","3","5","21","21","10","24","3","10.1","9.5","5","5","3","1","7","5","5","12.39","13.1","22.6","34","0.3","0.420833333","0.385294118","1.619047619","0.871794872","0.476190476","0.256410256","0.623809524","0.335897436","0.452380952","0.243589744","29.41176471","57.96460177","53.84615385","2.849002849","5.291005291","12.44064577","23.10405644","9.021842355","16.75485009","21.46248813","39.85890653"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00045","","","","39","28","1","3","3","28","28","7","34","2","12.7","8.5","5","5","5","1","7","5","5","10.5","14.7","23.2","41","0.285714286","0.373529412","0.358536585","1.464285714","1.051282051","0.25","0.179487179","0.525","0.376923077","0.303571429","0.217948718","17.07317073","63.36206897","71.79487179","1.899335233","2.645502646","13.96011396","19.44444444","8.072174739","11.24338624","22.0322887","30.68783069"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00046","","","","39","31","1","3","5","31","25","13","23","3.5","10.9","13.5","5","5","5","1","5","3","3","6.12","14.4","27.9","36","0.269230769","0.473913043","0.4","1.161290323","0.923076923","0.419354839","0.333333333","0.464516129","0.369230769","0.435483871","0.346153846","36.11111111","51.61290323","79.48717949","3.323836657","4.181600956","13.67521368","17.20430108","12.82051282","16.12903226","26.4957265","33.33333333"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00047","","","","39","23","1","7","5","23","10","0","13","0","3","4","7","7","5","1","7","3","3","7.23","3","7","13","","0.230769231","0.230769231","0.565217391","0.333333333","0","0","0.130434783","0.076923077","0.173913043","0.102564103","0","42.85714286","58.97435897","0","0","2.849002849","4.830917874","3.798670465","6.441223833","6.647673314","11.27214171"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00048","","","","39","29","1","1","7","28","28","14","34","4","13","17.5","5","3","3","1","7","3","3","7.76","17","34.5","48","0.285714286","0.382352941","0.354166667","1.714285714","1.230769231","0.5","0.358974359","0.607142857","0.435897436","0.625","0.448717949","29.16666667","49.27536232","71.79487179","3.798670465","5.291005291","16.14434948","22.48677249","16.61918329","23.14814815","32.76353276","45.63492063"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00049","","","","39","30","1","1","7","22","22","10","30","3","10.5","10.3","5","5","5","1","7","3","5","11.03","13.5","23.8","40","0.3","0.35","0.3375","1.818181818","1.025641026","0.454545455","0.256410256","0.613636364","0.346153846","0.468181818","0.264102564","25","56.72268908","56.41025641","2.849002849","5.050505051","12.82051282","22.72727273","9.781576448","17.34006734","22.60208927","40.06734007"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00050","","","","39","33","1","3","5","33","33","15","55","4.3","17.5","7.5","5","7","5","1","5","3","3","6.12","21.8","29.3","70","0.286666667","0.318181818","0.311428571","2.121212121","1.794871795","0.454545455","0.384615385","0.660606061","0.558974359","0.227272727","0.192307692","21.42857143","74.40273038","84.61538462","4.08357075","4.826038159","20.70275404","24.46689113","7.122507123","8.417508418","27.82526116","32.88439955"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00051","","","","39","33","1","3","5","33","33","12","24","3","10.3","8.5","5","5","5","1","7","5","5","14.37","13.3","21.8","36","0.25","0.429166667","0.369444444","1.090909091","0.923076923","0.363636364","0.307692308","0.403030303","0.341025641","0.257575758","0.217948718","33.33333333","61.00917431","84.61538462","2.849002849","3.367003367","12.6305793","14.92704826","8.072174739","9.539842873","20.70275404","24.46689113"
"","","MZP2013GUR-AT03","","","","","","","","","MZP2013GUR-AT03-00052","","","","39","24","1","1","5","24","21","0","37","0","13.9","7.5","5","5","5","1","5","3","3","7.76","13.9","21.4","37","","0.375675676","0.375675676","1.541666667","0.948717949","0","0","0.579166667","0.356410256","0.3125","0.192307692","0","64.95327103","61.53846154","0","0","13.20037987","21.45061728","7.122507123","11.57407407","20.32288699","33.02469136"
