"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00001","","","","39","38","1","1","5","28","28","6","34","1.4","7.5","23","2","5","3","5","1","5","5","3","7.76","8.9","31.9","40","0.233333333","0.220588235","0.2225","1.428571429","1.025641026","0.214285714","0.153846154","0.317857143","0.228205128","0.821428571","0.58974359","15","27.89968652","71.79487179","1.329534663","1.851851852","8.452041785","11.77248677","21.84235518","30.42328042","30.29439696","42.1957672"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00002","","","","39","30","3","5","5","18","18","4","24","1.3","6.7","15","6","5","5","5","1","5","5","3","6.12","8","23","28","0.325","0.279166667","0.285714286","1.555555556","0.717948718","0.222222222","0.102564103","0.444444444","0.205128205","0.833333333","0.384615385","14.28571429","34.7826087","46.15384615","1.234567901","2.674897119","7.597340931","16.46090535","14.24501425","30.86419753","21.84235518","47.32510288"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00003","","","","39","28","1","3","5","14","3","2","4","0.4","1.1","29","2","5","5","3","1","5","5","3","7.23","1.5","30.5","6","0.2","0.275","0.25","0.428571429","0.153846154","0.142857143","0.051282051","0.107142857","0.038461538","2.071428571","0.743589744","33.33333333","4.918032787","35.8974359","0.379867047","1.058201058","1.424501425","3.968253968","27.54036087","76.71957672","28.9648623","80.68783069"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00004","","","","39","30","3","5","5","25","25","11","34","5","8.5","22","4","3","1","3","1","5","5","3","7.23","13.5","35.5","45","0.454545455","0.25","0.3","1.8","1.153846154","0.44","0.282051282","0.54","0.346153846","0.88","0.564102564","24.44444444","38.02816901","64.1025641","4.748338082","7.407407407","12.82051282","20","20.89268756","32.59259259","33.71320038","52.59259259"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00005","","","","39","32","1","3","5","7","7","0","23","0","7","8.3","4","5","5","3","1","5","5","3","7.76","7","15.3","23","","0.304347826","0.304347826","3.285714286","0.58974359","0","0","1","0.179487179","1.185714286","0.212820513","0","45.75163399","17.94871795","0","0","6.647673314","37.03703704","7.882241216","43.91534392","14.52991453","80.95238095"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00006","","","","39","37","1","1","5","17","17","7","35","2","10.3","15.4","6","5","5","7","3","5","3","3","4.41","12.3","27.7","42","0.285714286","0.294285714","0.292857143","2.470588235","1.076923077","0.411764706","0.179487179","0.723529412","0.315384615","0.905882353","0.394871795","16.66666667","44.40433213","43.58974359","1.899335233","4.357298475","11.68091168","26.79738562","14.62488129","33.55119826","26.30579297","60.34858388"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00007","","","","39","30","1","1","5","15","15","9","21","2.5","5.5","7.5","6","5","5","3","1","5","5","5","7.23","8","15.5","30","0.277777778","0.261904762","0.266666667","2","0.769230769","0.6","0.230769231","0.533333333","0.205128205","0.5","0.192307692","30","51.61290323","38.46153846","2.374169041","6.172839506","7.597340931","19.75308642","7.122507123","18.51851852","14.71984805","38.27160494"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00008","","","","39","28","1","3","5","10","10","6","80","1.7","14.7","8.3","5","5","3","7","1","7","5","5","7.76","16.4","24.7","86","0.283333333","0.18375","0.190697674","8.6","2.205128205","0.6","0.153846154","1.64","0.420512821","0.83","0.212820513","6.976744186","66.39676113","25.64102564","1.614434948","6.296296296","15.57454891","60.74074074","7.882241216","30.74074074","23.45679012","91.48148148"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00009","","","","39","29","1","3","5","17","13","2","14","0.4","2.6","6.1","2","5","7","5","1","7","5","5","10.5","3","9.1","16","0.2","0.185714286","0.1875","0.941176471","0.41025641","0.117647059","0.051282051","0.176470588","0.076923077","0.358823529","0.156410256","12.5","32.96703297","43.58974359","0.379867047","0.871459695","2.849002849","6.535947712","5.79297246","13.28976035","8.641975309","19.82570806"
"","","MZP2012GUR-AT12","","","","","","","","","MZP2012GUR-AT12-00010","","","","39","27","1","5","7","15","15","8","18","4","7","7","6","3","3","3","1","5","5","3","7.76","11","18","26","0.5","0.388888889","0.423076923","1.733333333","0.666666667","0.533333333","0.205128205","0.733333333","0.282051282","0.466666667","0.179487179","30.76923077","61.11111111","38.46153846","3.798670465","9.87654321","10.44634378","27.16049383","6.647673314","17.28395062","17.09401709","44.44444444"
