"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00001","","","","39","29","1","3","7","26","20","15","10","5.5","2","15.5","1","3","1","1","3","1","1","3","3.03","7.5","23","25","0.366666667","0.2","0.3","0.961538462","0.641025641","0.576923077","0.384615385","0.288461538","0.192307692","0.596153846","0.397435897","60","32.60869565","66.66666667","5.22317189","7.834757835","7.122507123","10.68376068","14.71984805","22.07977208","21.84235518","32.76353276"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00002","","","","39","30","1","1","7","30","30","50","90","13.1","7.5","20.5","5","3","3","1","1","7","3","5","11.03","20.6","41.1","140","0.262","0.083333333","0.147142857","4.666666667","3.58974359","1.666666667","1.282051282","0.686666667","0.528205128","0.683333333","0.525641026","35.71428571","50.1216545","76.92307692","12.44064577","16.17283951","19.5631529","25.43209877","19.46818613","25.30864198","39.03133903","50.74074074"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00003","","","","39","31","1","1","7","31","31","24","121","6.5","10.3","12.3","2","3","5","3","1","7","3","5","11.03","16.8","29.1","145","0.270833333","0.085123967","0.115862069","4.677419355","3.717948718","0.774193548","0.615384615","0.541935484","0.430769231","0.396774194","0.315384615","16.55172414","57.73195876","79.48717949","6.172839506","7.765830346","15.95441595","20.07168459","11.68091168","14.6953405","27.63532764","34.76702509"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00004","","","","39","21","1","3","7","21","21","77","90","11.5","5.5","9.5","2","5","5","1","1","7","5","5","11.03","17","26.5","167","0.149350649","0.061111111","0.101796407","7.952380952","4.282051282","3.666666667","1.974358974","0.80952381","0.435897436","0.452380952","0.243589744","46.10778443","64.1509434","53.84615385","10.92117759","20.28218695","16.14434948","29.98236332","9.021842355","16.75485009","25.16619183","46.7372134"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00005","","","","39","28","1","1","5","25","25","43","69","10.1","10.1","13.5","3","1","1","1","1","5","5","3","10.5","20.2","33.7","112","0.234883721","0.146376812","0.180357143","4.48","2.871794872","1.72","1.102564103","0.808","0.517948718","0.54","0.346153846","38.39285714","59.94065282","64.1025641","9.591642925","14.96296296","19.18328585","29.92592593","12.82051282","20","32.00379867","49.92592593"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00006","","","","39","26","1","5","5","23","23","16","19","10.5","2.5","14.5","6","1","3","1","1","5","3","3","11.03","13","27.5","35","0.65625","0.131578947","0.371428571","1.52173913","0.897435897","0.695652174","0.41025641","0.565217391","0.333333333","0.630434783","0.371794872","45.71428571","47.27272727","58.97435897","9.971509972","16.90821256","12.34567901","20.93397746","13.77018044","23.34943639","26.11585945","44.28341385"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00007","","","","39","25","1","3","5","22","22","36","25","13.5","2.1","10.5","2","1","3","1","1","5","3","3","10.5","15.6","26.1","61","0.375","0.084","0.255737705","2.772727273","1.564102564","1.636363636","0.923076923","0.709090909","0.4","0.477272727","0.269230769","59.01639344","59.77011494","56.41025641","12.82051282","22.72727273","14.81481481","26.26262626","9.971509972","17.67676768","24.78632479","43.93939394"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00008","","","","39","24","1","1","5","21","21","36","26","10.1","2","12","2","1","1","1","1","5","3","3","7.76","12.1","24.1","62","0.280555556","0.076923077","0.19516129","2.952380952","1.58974359","1.714285714","0.923076923","0.576190476","0.31025641","0.571428571","0.307692308","58.06451613","50.20746888","53.84615385","9.591642925","17.81305115","11.49097816","21.34038801","11.3960114","21.16402116","22.88698955","42.50440917"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00009","","","","39","23","1","1","7","23","23","20","30","8.5","3.5","13.5","3","5","3","1","1","5","3","3","7.76","12","25.5","50","0.425","0.116666667","0.24","2.173913043","1.282051282","0.869565217","0.512820513","0.52173913","0.307692308","0.586956522","0.346153846","40","47.05882353","58.97435897","8.072174739","13.68760064","11.3960114","19.3236715","12.82051282","21.73913043","24.21652422","41.06280193"
"","","MZP2013GUR-AT11","","","","","","","","","MZP2013GUR-AT11-00010","","","","39","37","1","1","7","33","33","56","40","9.5","2.2","14","6","5","3","1","1","5","3","3","7.76","11.7","25.7","96","0.169642857","0.055","0.121875","2.909090909","2.461538462","1.696969697","1.435897436","0.354545455","0.3","0.424242424","0.358974359","58.33333333","45.52529183","84.61538462","9.021842355","10.66217733","11.11111111","13.13131313","13.29534663","15.71268238","24.40645774","28.84399551"
