"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00001","","","","39","34","5","9","5","29","10","0","13","0","1.5","4","2","5","5","1","1","5","5","3","7.76","1.5","5.5","13","","0.115384615","0.115384615","0.448275862","0.333333333","0","0","0.051724138","0.038461538","0.137931034","0.102564103","0","27.27272727","74.35897436","0","0","1.424501425","1.915708812","3.798670465","5.108556833","5.22317189","7.024265645"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00002","","","","39","30","5","9","5","18","4","0","5","0","0.6","6.5","5","7","7","1","3","3","3","3","3.03","0.6","7.1","5","","0.12","0.12","0.277777778","0.128205128","0","0","0.033333333","0.015384615","0.361111111","0.166666667","0","8.450704225","46.15384615","0","0","0.56980057","1.234567901","6.172839506","13.3744856","6.742640076","14.6090535"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00003","","","","39","29","1","5","5","29","10","0","19","0","5","3.5","5","3","5","7","1","5","3","3","6.12","5","8.5","19","","0.263157895","0.263157895","0.655172414","0.487179487","0","0","0.172413793","0.128205128","0.120689655","0.08974359","0","58.82352941","74.35897436","0","0","4.748338082","6.385696041","3.323836657","4.469987229","8.072174739","10.85568327"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00004","","","","39","25","1","3","5","25","25","10","55","2","12","7","6","1","1","5","1","5","3","3","6.12","14","21","65","0.2","0.218181818","0.215384615","2.6","1.666666667","0.4","0.256410256","0.56","0.358974359","0.28","0.179487179","15.38461538","66.66666667","64.1025641","1.899335233","2.962962963","13.29534663","20.74074074","6.647673314","10.37037037","19.94301994","31.11111111"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00005","","","","39","34","1","1","5","34","34","17","59","5","13","8.5","4","1","1","7","1","5","3","3","7.23","18","26.5","76","0.294117647","0.220338983","0.236842105","2.235294118","1.948717949","0.5","0.435897436","0.529411765","0.461538462","0.25","0.217948718","22.36842105","67.9245283","87.17948718","4.748338082","5.446623094","17.09401709","19.60784314","8.072174739","9.259259259","25.16619183","28.8671024"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00006","","","","39","30","1","3","7","25","20","0","25","0","6","5","3","5","5","5","1","3","3","3","3.96","6","11","25","","0.24","0.24","1","0.641025641","0","0","0.24","0.153846154","0.2","0.128205128","0","54.54545455","64.1025641","0","0","5.698005698","8.888888889","4.748338082","7.407407407","10.44634378","16.2962963"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00007","","","","39","31","1","5","5","29","0","0","0","0","0","4","","","","","","","","","","0","4","0","","","","0","0","0","0","0","0","0.137931034","0.102564103","","0","74.35897436","0","0","0","0","3.798670465","5.108556833","3.798670465","5.108556833"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00008","","","","39","30","1","1","5","25","25","5","28","1","7.4","13","4","1","3","5","1","7","5","3","10.5","8.4","21.4","33","0.2","0.264285714","0.254545455","1.32","0.846153846","0.2","0.128205128","0.336","0.215384615","0.52","0.333333333","15.15151515","39.25233645","64.1025641","0.949667616","1.481481481","7.977207977","12.44444444","12.34567901","19.25925926","20.32288699","31.7037037"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00009","","","","39","31","5","9","5","29","29","6","62","1.5","4","15","1","3","3","1","5","1","1","1","1.76","5.5","20.5","68","0.25","0.064516129","0.080882353","2.344827586","1.743589744","0.206896552","0.153846154","0.189655172","0.141025641","0.517241379","0.384615385","8.823529412","26.82926829","74.35897436","1.424501425","1.915708812","5.22317189","7.024265645","14.24501425","19.15708812","19.46818613","26.18135377"
"","","MZP2012GUR-AT13","","","","","","","","","MZP2012GUR-AT13-00010","","","","39","30","1","3","5","26","20","0","25","0","5","5.5","2","5","5","5","7","1","1","1","1.76","5","10.5","25","","0.2","0.2","0.961538462","0.641025641","0","0","0.192307692","0.128205128","0.211538462","0.141025641","0","47.61904762","66.66666667","0","0","4.748338082","7.122507123","5.22317189","7.834757835","9.971509972","14.95726496"
