"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00001","","","","39","30","1","1","5","24","24","16","30","10","5.5","14","6","1","3","5","3","5","3","3","3.03","15.5","29.5","46","0.625","0.183333333","0.336956522","1.916666667","1.179487179","0.666666667","0.41025641","0.645833333","0.397435897","0.583333333","0.358974359","34.7826087","52.54237288","61.53846154","9.496676163","15.43209877","14.71984805","23.91975309","13.29534663","21.60493827","28.01519468","45.52469136"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00002","","","","39","31","1","1","5","28","23","20","10","10.1","3.3","20","5","3","3","3","3","5","3","1","3.03","13.4","33.4","30","0.505","0.33","0.446666667","1.071428571","0.769230769","0.714285714","0.512820513","0.478571429","0.343589744","0.714285714","0.512820513","66.66666667","40.11976048","71.79487179","9.591642925","13.35978836","12.72554606","17.72486772","18.99335233","26.45502646","31.71889839","44.17989418"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00003","","","","39","28","1","1","7","25","25","24","40","13.5","6.5","13.5","8","1","3","5","3","1","1","1","","20","33.5","64","0.5625","0.1625","0.3125","2.56","1.641025641","0.96","0.615384615","0.8","0.512820513","0.54","0.346153846","37.5","59.70149254","64.1025641","12.82051282","20","18.99335233","29.62962963","12.82051282","20","31.81386515","49.62962963"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00004","","","","39","30","1","1","7","17","17","17","12","8.5","2","10.5","4","3","5","3","1","5","3","3","7.76","10.5","21","29","0.5","0.166666667","0.362068966","1.705882353","0.743589744","1","0.435897436","0.617647059","0.269230769","0.617647059","0.269230769","58.62068966","50","43.58974359","8.072174739","18.51851852","9.971509972","22.87581699","9.971509972","22.87581699","19.94301994","45.75163399"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00005","","","","39","21","1","1","7","17","17","16","38","13","2.5","9.8","4","3","5","5","1","5","3","3","6.12","15.5","25.3","54","0.8125","0.065789474","0.287037037","3.176470588","1.384615385","0.941176471","0.41025641","0.911764706","0.397435897","0.576470588","0.251282051","29.62962963","61.26482213","43.58974359","12.34567901","28.32244009","14.71984805","33.76906318","9.30674264","21.35076253","24.02659069","55.11982571"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00006","","","","39","19","1","1","5","19","19","28","7","16.5","1.5","15.5","6","1","3","3","1","5","3","3","6.12","18","33.5","35","0.589285714","0.214285714","0.514285714","1.842105263","0.897435897","1.473684211","0.717948718","0.947368421","0.461538462","0.815789474","0.397435897","80","53.73134328","48.71794872","15.66951567","32.16374269","17.09401709","35.0877193","14.71984805","30.21442495","31.81386515","65.30214425"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00007","","","","39","18","1","1","5","18","18","75","23","30","2.9","20.1","7","3","1","3","1","7","5","5","11.03","32.9","53","98","0.4","0.126086957","0.335714286","5.444444444","2.512820513","4.166666667","1.923076923","1.827777778","0.843589744","1.116666667","0.515384615","76.53061224","62.0754717","46.15384615","28.49002849","61.72839506","31.24406458","67.69547325","19.08831909","41.35802469","50.33238367","109.0534979"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00008","","","","39","15","1","1","5","15","15","20","23","13.1","5.6","12.5","6","3","3","3","1","7","3","3","6.12","18.7","31.2","43","0.655","0.243478261","0.434883721","2.866666667","1.102564103","1.333333333","0.512820513","1.246666667","0.479487179","0.833333333","0.320512821","46.51162791","59.93589744","38.46153846","12.44064577","32.34567901","17.75878443","46.17283951","11.8708452","30.86419753","29.62962963","77.03703704"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00009","","","","39","22","1","1","5","22","6","6","3","1.5","1","23","8","7","7","3","3","3","1","1","","2.5","25.5","9","0.25","0.333333333","0.277777778","0.409090909","0.230769231","0.272727273","0.153846154","0.113636364","0.064102564","1.045454545","0.58974359","66.66666667","9.803921569","56.41025641","1.424501425","2.525252525","2.374169041","4.208754209","21.84235518","38.72053872","24.21652422","42.92929293"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00010","","","","39","32","1","1","5","29","29","25","73","6.5","7.1","15.1","6","5","5","3","1","7","5","3","7.23","13.6","28.7","98","0.26","0.097260274","0.13877551","3.379310345","2.512820513","0.862068966","0.641025641","0.468965517","0.348717949","0.520689655","0.387179487","25.51020408","47.38675958","74.35897436","6.172839506","8.301404853","12.91547958","17.36909323","14.33998101","19.28480204","27.25546059","36.65389527"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00011","","","","39","37","1","1","5","25","10","9","8","2","3","25","5","5","5","5","1","3","3","1","","5","30","17","0.222222222","0.375","0.294117647","0.68","0.435897436","0.36","0.230769231","0.2","0.128205128","1","0.641025641","52.94117647","16.66666667","64.1025641","1.899335233","2.962962963","4.748338082","7.407407407","23.74169041","37.03703704","28.49002849","44.44444444"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00012","","","","39","35","1","1","7","24","20","7","20","1","2.5","20.1","9","7","7","1","1","1","1","1","","3.5","23.6","27","0.142857143","0.125","0.12962963","1.125","0.692307692","0.291666667","0.179487179","0.145833333","0.08974359","0.8375","0.515384615","25.92592593","14.83050847","61.53846154","0.949667616","1.543209877","3.323836657","5.401234568","19.08831909","31.01851852","22.41215575","36.41975309"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00013","","","","39","34","1","1","5","27","15","14","6","8.5","1.1","17.5","6","5","3","3","3","3","1","1","","9.6","27.1","20","0.607142857","0.183333333","0.48","0.740740741","0.512820513","0.518518519","0.358974359","0.355555556","0.246153846","0.648148148","0.448717949","70","35.42435424","69.23076923","8.072174739","11.65980796","9.116809117","13.16872428","16.61918329","24.00548697","25.7359924","37.17421125"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00014","","","","39","33","1","1","5","23","23","20","26","7.5","2","14.5","8","5","5","5","3","3","1","1","","9.5","24","46","0.375","0.076923077","0.206521739","2","1.179487179","0.869565217","0.512820513","0.413043478","0.243589744","0.630434783","0.371794872","43.47826087","39.58333333","58.97435897","7.122507123","12.07729469","9.021842355","15.2979066","13.77018044","23.34943639","22.79202279","38.647343"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00015","","","","39","32","1","3","5","21","16","13","11","9.1","1.9","17.5","6","3","3","5","1","5","3","3","7.23","11","28.5","24","0.7","0.172727273","0.458333333","1.142857143","0.615384615","0.619047619","0.333333333","0.523809524","0.282051282","0.833333333","0.448717949","54.16666667","38.59649123","53.84615385","8.641975309","16.04938272","10.44634378","19.40035273","16.61918329","30.86419753","27.06552707","50.26455026"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00016","","","","39","31","1","1","5","29","29","32","64","7.5","10.1","15.1","6","7","5","5","1","7","5","5","12.39","17.6","32.7","96","0.234375","0.1578125","0.183333333","3.310344828","2.461538462","1.103448276","0.820512821","0.606896552","0.451282051","0.520689655","0.387179487","33.33333333","53.82262997","74.35897436","7.122507123","9.578544061","16.71415005","22.47765006","14.33998101","19.28480204","31.05413105","41.76245211"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00017","","","","39","21","1","3","5","21","21","30","80","16.1","17.5","20.5","6","1","3","5","1","7","7","5","12.39","33.6","54.1","110","0.536666667","0.21875","0.305454545","5.238095238","2.820512821","1.428571429","0.769230769","1.6","0.861538462","0.976190476","0.525641026","27.27272727","62.10720887","53.84615385","15.28964862","28.39506173","31.90883191","59.25925926","19.46818613","36.15520282","51.37701804","95.41446208"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00018","","","","39","25","1","3","5","25","25","48","30","15.1","2.5","13.5","6","3","5","3","1","7","5","3","10.5","17.6","31.1","78","0.314583333","0.083333333","0.225641026","3.12","2","1.92","1.230769231","0.704","0.451282051","0.54","0.346153846","61.53846154","56.59163987","64.1025641","14.33998101","22.37037037","16.71415005","26.07407407","12.82051282","20","29.53466287","46.07407407"
"","","MZP2013GUR-AT21","","","","","","","","","MZP2013GUR-AT21-00019","","","","39","30","1","5","5","30","30","36","104","14.1","17.5","14.5","6","3","3","3","1","5","5","1","7.76","31.6","46.1","140","0.391666667","0.168269231","0.225714286","4.666666667","3.58974359","1.2","0.923076923","1.053333333","0.81025641","0.483333333","0.371794872","25.71428571","68.54663774","76.92307692","13.39031339","17.40740741","30.00949668","39.01234568","13.77018044","17.90123457","43.77967711","56.91358025"
