"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00001","","","","39","22","1","5","5","22","22","16","40","3.5","6","15.2","1","5","5","3","5","1","3","1","0.12","9.5","24.7","56","0.21875","0.15","0.169642857","2.545454545","1.435897436","0.727272727","0.41025641","0.431818182","0.243589744","0.690909091","0.38974359","28.57142857","38.46153846","56.41025641","3.323836657","5.892255892","9.021842355","15.99326599","14.43494777","25.58922559","23.45679012","41.58249158"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00002","","","","39","29","3","7","5","29","29","42","54","12.5","5.5","10.2","4","3","3","5","1","5","5","3","6.12","18","28.2","96","0.297619048","0.101851852","0.1875","3.310344828","2.461538462","1.448275862","1.076923077","0.620689655","0.461538462","0.351724138","0.261538462","43.75","63.82978723","74.35897436","11.8708452","15.9642401","17.09401709","22.98850575","9.686609687","13.02681992","26.78062678","36.01532567"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00003","","","","39","30","1","1","5","30","30","26","56","7.5","5.7","8.7","4","5","5","3","1","5","5","3","7.23","13.2","21.9","82","0.288461538","0.101785714","0.16097561","2.733333333","2.102564103","0.866666667","0.666666667","0.44","0.338461538","0.29","0.223076923","31.70731707","60.2739726","76.92307692","7.122507123","9.259259259","12.53561254","16.2962963","8.262108262","10.74074074","20.7977208","27.03703704"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00004","","","","39","32","1","3","5","28","28","50","86","5.6","4","9","3","5","7","3","5","3","3","3","4.41","9.6","18.6","136","0.112","0.046511628","0.070588235","4.857142857","3.487179487","1.785714286","1.282051282","0.342857143","0.246153846","0.321428571","0.230769231","36.76470588","51.61290323","71.79487179","5.318138651","7.407407407","9.116809117","12.6984127","8.547008547","11.9047619","17.66381766","24.6031746"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00005","","","","39","18","1","5","5","18","10","0","15","0","4","8.5","4","7","7","3","1","5","5","3","7.76","4","12.5","15","","0.266666667","0.266666667","0.833333333","0.384615385","0","0","0.222222222","0.102564103","0.472222222","0.217948718","0","32","46.15384615","0","0","3.798670465","8.230452675","8.072174739","17.48971193","11.8708452","25.72016461"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00006","","","","39","15","3","9","5","13","13","0","17","0","4.4","5.5","4","7","5","3","1","5","5","3","7.23","4.4","9.9","17","","0.258823529","0.258823529","1.307692308","0.435897436","0","0","0.338461538","0.112820513","0.423076923","0.141025641","0","44.44444444","33.33333333","0","0","4.178537512","12.53561254","5.22317189","15.66951567","9.401709402","28.20512821"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00007","","","","39","28","1","3","5","28","28","11","27","2.6","4.6","12.2","5","5","5","1","1","5","3","3","6.12","7.2","19.4","38","0.236363636","0.17037037","0.189473684","1.357142857","0.974358974","0.392857143","0.282051282","0.257142857","0.184615385","0.435714286","0.312820513","28.94736842","37.11340206","71.79487179","2.469135802","3.439153439","6.837606838","9.523809524","11.58594492","16.13756614","18.42355176","25.66137566"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00008","","","","39","23","3","9","5","23","23","10","54","3","6.5","13.6","4","5","5","3","1","5","3","3","6.12","9.5","23.1","64","0.3","0.12037037","0.1484375","2.782608696","1.641025641","0.434782609","0.256410256","0.413043478","0.243589744","0.591304348","0.348717949","15.625","41.12554113","58.97435897","2.849002849","4.830917874","9.021842355","15.2979066","12.91547958","21.90016103","21.93732194","37.19806763"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00009","","","","39","32","1","5","5","32","32","30","105","8.9","10.5","7.5","4","5","5","3","1","5","3","3","4.41","19.4","26.9","135","0.296666667","0.1","0.143703704","4.21875","3.461538462","0.9375","0.769230769","0.60625","0.497435897","0.234375","0.192307692","22.22222222","72.11895911","82.05128205","8.452041785","10.30092593","18.42355176","22.4537037","7.122507123","8.680555556","25.54605888","31.13425926"
"","","MZP2013GUR-AT12","","","","","","","","","MZP2013GUR-AT12-00010","","","","39","19","3","7","5","19","19","17","58","6.5","7.3","6.7","6","5","5","3","1","5","3","3","7.23","13.8","20.5","75","0.382352941","0.125862069","0.184","3.947368421","1.923076923","0.894736842","0.435897436","0.726315789","0.353846154","0.352631579","0.171794872","22.66666667","67.31707317","48.71794872","6.172839506","12.6705653","13.10541311","26.9005848","6.362773029","13.06042885","19.46818613","39.96101365"
