"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00011","","","","39","17","1","1","5","17","17","0","91","0","13.5","8","5","5","5","9","12.39","13.5","21.5","91","","0.148351648","0.148351648","5.352941176","2.333333333","0","0","0.794117647","0.346153846","0.470588235","0.205128205","0","62.79069767","43.58974359","0","0","12.82051282","29.41176471","7.597340931","17.4291939","20.41785375","46.84095861"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00012","","","","39","23","1","1","5","23","23","0","79","0","14.5","6","2","5","5","9","10.5","14.5","20.5","79","","0.183544304","0.183544304","3.434782609","2.025641026","0","0","0.630434783","0.371794872","0.260869565","0.153846154","0","70.73170732","58.97435897","0","0","13.77018044","23.34943639","5.698005698","9.661835749","19.46818613","33.01127214"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00013","","","","39","18","1","1","5","14","14","0","36","0","10.2","2","5","5","5","9","7.76","10.2","12.2","36","","0.283333333","0.283333333","2.571428571","0.923076923","0","0","0.728571429","0.261538462","0.142857143","0.051282051","0","83.60655738","35.8974359","0","0","9.686609687","26.98412698","1.899335233","5.291005291","11.58594492","32.27513228"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00014","","","","39","34","3","3","7","34","34","0","4","0","1","9","6","9","9","9","6.12","1","10","4","","0.25","0.25","0.117647059","0.102564103","0","0","0.029411765","0.025641026","0.264705882","0.230769231","0","10","87.17948718","0","0","0.949667616","1.089324619","8.547008547","9.803921569","9.496676163","10.89324619"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00015","","","","39","29","1","5","5","27","27","0","25","0","9","7","5","5","5","9","7.23","9","16","25","","0.36","0.36","0.925925926","0.641025641","0","0","0.333333333","0.230769231","0.259259259","0.179487179","0","56.25","69.23076923","0","0","8.547008547","12.34567901","6.647673314","9.602194787","15.19468186","21.9478738"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00016","","","","39","20","1","3","7","20","20","0","37","0","9.3","15","1","5","5","9","0.02","9.3","24.3","37","","0.251351351","0.251351351","1.85","0.948717949","0","0","0.465","0.238461538","0.75","0.384615385","0","38.27160494","51.28205128","0","0","8.831908832","17.22222222","14.24501425","27.77777778","23.07692308","45"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00017","","","","39","31","1","1","5","11","11","0","21","0","3.6","1","4","5","5","9","7.76","3.6","4.6","21","","0.171428571","0.171428571","1.909090909","0.538461538","0","0","0.327272727","0.092307692","0.090909091","0.025641026","0","78.26086957","28.20512821","0","0","3.418803419","12.12121212","0.949667616","3.367003367","4.368471035","15.48821549"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00018","","","","39","25","1","1","5","12","12","0","5","0","1","3","2","5","5","9","6.12","1","4","5","","0.2","0.2","0.416666667","0.128205128","0","0","0.083333333","0.025641026","0.25","0.076923077","0","25","30.76923077","0","0","0.949667616","3.086419753","2.849002849","9.259259259","3.798670465","12.34567901"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00019","","","","39","24","1","5","5","20","20","0","10","0","2","7.5","2","5","5","9","10.5","2","9.5","10","","0.2","0.2","0.5","0.256410256","0","0","0.1","0.051282051","0.375","0.192307692","0","21.05263158","51.28205128","0","0","1.899335233","3.703703704","7.122507123","13.88888889","9.021842355","17.59259259"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00020","","","","39","19","1","3","5","18","18","0","25","0","7.5","4.5","5","5","5","7","7.23","7.5","12","25","","0.3","0.3","1.388888889","0.641025641","0","0","0.416666667","0.192307692","0.25","0.115384615","0","62.5","46.15384615","0","0","7.122507123","15.43209877","4.273504274","9.259259259","11.3960114","24.69135802"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00021","","","","39","32","1","1","5","32","32","0","75","0","17","14","6","5","5","5","7.76","17","31","75","","0.226666667","0.226666667","2.34375","1.923076923","0","0","0.53125","0.435897436","0.4375","0.358974359","0","54.83870968","82.05128205","0","0","16.14434948","19.67592593","13.29534663","16.2037037","29.43969611","35.87962963"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00022","","","","39","18","3","3","5","18","18","0","49","0","14","2","2","5","5","5","7.23","14","16","49","","0.285714286","0.285714286","2.722222222","1.256410256","0","0","0.777777778","0.358974359","0.111111111","0.051282051","0","87.5","46.15384615","0","0","13.29534663","28.80658436","1.899335233","4.115226337","15.19468186","32.9218107"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00023","","","","39","17","3","1","5","17","17","0","46","0","12.5","10","5","5","5","9","7.23","12.5","22.5","46","","0.27173913","0.27173913","2.705882353","1.179487179","0","0","0.735294118","0.320512821","0.588235294","0.256410256","0","55.55555556","43.58974359","0","0","11.8708452","27.23311547","9.496676163","21.78649237","21.36752137","49.01960784"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00024","","","","39","22","1","1","5","22","22","0","84","0","13.5","15","2","5","5","9","7.23","13.5","28.5","84","","0.160714286","0.160714286","3.818181818","2.153846154","0","0","0.613636364","0.346153846","0.681818182","0.384615385","0","47.36842105","56.41025641","0","0","12.82051282","22.72727273","14.24501425","25.25252525","27.06552707","47.97979798"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00025","","","","39","24","1","1","5","24","24","0","41","0","15.5","8.5","2","5","5","7","10.5","15.5","24","41","","0.37804878","0.37804878","1.708333333","1.051282051","0","0","0.645833333","0.397435897","0.354166667","0.217948718","0","64.58333333","61.53846154","0","0","14.71984805","23.91975309","8.072174739","13.11728395","22.79202279","37.03703704"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00026","","","","39","32","3","1","9","29","29","0","16","0","6","18","6","5","5","7","7.23","6","24","16","","0.375","0.375","0.551724138","0.41025641","0","0","0.206896552","0.153846154","0.620689655","0.461538462","0","25","74.35897436","0","0","5.698005698","7.662835249","17.09401709","22.98850575","22.79202279","30.651341"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00027","","","","39","25","1","1","5","23","23","0","25","0","6.5","17","5","5","5","5","6.12","6.5","23.5","25","","0.26","0.26","1.086956522","0.641025641","0","0","0.282608696","0.166666667","0.739130435","0.435897436","0","27.65957447","58.97435897","0","0","6.172839506","10.46698873","16.14434948","27.37520129","22.31718898","37.84219002"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00028","","","","39","33","1","5","5","15","15","0","20","0","6","1.5","2","5","5","7","6.12","6","7.5","20","","0.3","0.3","1.333333333","0.512820513","0","0","0.4","0.153846154","0.1","0.038461538","0","80","38.46153846","0","0","5.698005698","14.81481481","1.424501425","3.703703704","7.122507123","18.51851852"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00029","","","","39","26","1","1","5","26","26","0","113","0","21","5","4","3","3","7","12.39","21","26","113","","0.185840708","0.185840708","4.346153846","2.897435897","0","0","0.807692308","0.538461538","0.192307692","0.128205128","0","80.76923077","66.66666667","0","0","19.94301994","29.91452991","4.748338082","7.122507123","24.69135802","37.03703704"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00030","","","","39","30","1","1","5","23","23","0","20","0","7","8","2","5","5","9","7.23","7","15","20","","0.35","0.35","0.869565217","0.512820513","0","0","0.304347826","0.179487179","0.347826087","0.205128205","0","46.66666667","58.97435897","0","0","6.647673314","11.27214171","7.597340931","12.88244767","14.24501425","24.15458937"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00031","","","","39","25","1","1","5","25","25","0","18","0","4.5","6","1","5","5","5","0.02","4.5","10.5","18","","0.25","0.25","0.72","0.461538462","0","0","0.18","0.115384615","0.24","0.153846154","0","42.85714286","64.1025641","0","0","4.273504274","6.666666667","5.698005698","8.888888889","9.971509972","15.55555556"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00032","","","","39","31","1","1","5","27","27","0","31","0","8.5","6","2","5","5","7","7.23","8.5","14.5","31","","0.274193548","0.274193548","1.148148148","0.794871795","0","0","0.314814815","0.217948718","0.222222222","0.153846154","0","58.62068966","69.23076923","0","0","8.072174739","11.65980796","5.698005698","8.230452675","13.77018044","19.89026063"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00033","","","","39","32","1","3","5","30","30","0","39","0","7","12.5","6","7","5","9","6.12","7","19.5","39","","0.179487179","0.179487179","1.3","1","0","0","0.233333333","0.179487179","0.416666667","0.320512821","0","35.8974359","76.92307692","0","0","6.647673314","8.641975309","11.8708452","15.43209877","18.51851852","24.07407407"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00034","","","","39","25","1","1","5","25","25","0","90","0","16.4","6.5","2","5","5","7","10.5","16.4","22.9","90","","0.182222222","0.182222222","3.6","2.307692308","0","0","0.656","0.420512821","0.26","0.166666667","0","71.61572052","64.1025641","0","0","15.57454891","24.2962963","6.172839506","9.62962963","21.74738841","33.92592593"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00035","","","","39","32","1","1","5","32","32","0","4","0","1","16","2","7","7","9","7.23","1","17","4","","0.25","0.25","0.125","0.102564103","0","0","0.03125","0.025641026","0.5","0.41025641","0","5.882352941","82.05128205","0","0","0.949667616","1.157407407","15.19468186","18.51851852","16.14434948","19.67592593"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00036","","","","39","33","1","1","5","8","8","0","5","0","1","2","4","7","7","9","7.76","1","3","5","","0.2","0.2","0.625","0.128205128","0","0","0.125","0.025641026","0.25","0.051282051","0","33.33333333","20.51282051","0","0","0.949667616","4.62962963","1.899335233","9.259259259","2.849002849","13.88888889"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00037","","","","39","20","1","3","7","20","20","0","30","0","6.7","5","2","5","5","5","7.76","6.7","11.7","30","","0.223333333","0.223333333","1.5","0.769230769","0","0","0.335","0.171794872","0.25","0.128205128","0","57.26495726","51.28205128","0","0","6.362773029","12.40740741","4.748338082","9.259259259","11.11111111","21.66666667"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00038","","","","39","17","1","3","5","17","17","0","15","0","3.5","10","5","5","5","5","7.23","3.5","13.5","15","","0.233333333","0.233333333","0.882352941","0.384615385","0","0","0.205882353","0.08974359","0.588235294","0.256410256","0","25.92592593","43.58974359","0","0","3.323836657","7.625272331","9.496676163","21.78649237","12.82051282","29.41176471"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00039","","","","39","25","3","1","5","22","22","0","33","0","13.5","6","5","5","5","5","7.23","13.5","19.5","33","","0.409090909","0.409090909","1.5","0.846153846","0","0","0.613636364","0.346153846","0.272727273","0.153846154","0","69.23076923","56.41025641","0","0","12.82051282","22.72727273","5.698005698","10.1010101","18.51851852","32.82828283"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00040","","","","39","19","1","1","5","19","19","0","12","0","4","8","2","5","5","5","7.23","4","12","12","","0.333333333","0.333333333","0.631578947","0.307692308","0","0","0.210526316","0.102564103","0.421052632","0.205128205","0","33.33333333","48.71794872","0","0","3.798670465","7.797270955","7.597340931","15.59454191","11.3960114","23.39181287"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00041","","","","39","26","1","1","5","18","18","0","44","0","11","3.5","2","5","5","7","7.76","11","14.5","44","","0.25","0.25","2.444444444","1.128205128","0","0","0.611111111","0.282051282","0.194444444","0.08974359","0","75.86206897","46.15384615","0","0","10.44634378","22.63374486","3.323836657","7.201646091","13.77018044","29.83539095"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00042","","","","39","32","1","1","7","24","24","0","70","0","20.5","9.5","2","5","5","7","7.76","20.5","30","70","","0.292857143","0.292857143","2.916666667","1.794871795","0","0","0.854166667","0.525641026","0.395833333","0.243589744","0","68.33333333","61.53846154","0","0","19.46818613","31.63580247","9.021842355","14.66049383","28.49002849","46.2962963"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00043","","","","39","17","1","1","5","17","17","0","90","0","22","10","6","3","5","7","7.23","22","32","90","","0.244444444","0.244444444","5.294117647","2.307692308","0","0","1.294117647","0.564102564","0.588235294","0.256410256","0","68.75","43.58974359","0","0","20.89268756","47.93028322","9.496676163","21.78649237","30.38936372","69.7167756"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00044","","","","39","15","1","1","5","15","15","0","12","0","2","5","2","5","5","7","6.12","2","7","12","","0.166666667","0.166666667","0.8","0.307692308","0","0","0.133333333","0.051282051","0.333333333","0.128205128","0","28.57142857","38.46153846","0","0","1.899335233","4.938271605","4.748338082","12.34567901","6.647673314","17.28395062"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00045","","","","39","30","3","3","5","21","21","0","37","0","14","3","5","5","5","7","7.23","14","17","37","","0.378378378","0.378378378","1.761904762","0.948717949","0","0","0.666666667","0.358974359","0.142857143","0.076923077","0","82.35294118","53.84615385","0","0","13.29534663","24.69135802","2.849002849","5.291005291","16.14434948","29.98236332"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00046","","","","39","27","3","1","7","27","27","0","22","0","4","17","6","5","5","7","7.23","4","21","22","","0.181818182","0.181818182","0.814814815","0.564102564","0","0","0.148148148","0.102564103","0.62962963","0.435897436","0","19.04761905","69.23076923","0","0","3.798670465","5.48696845","16.14434948","23.31961591","19.94301994","28.80658436"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00047","","","","39","32","1","1","5","31","31","0","36","0","11.5","23","6","5","3","5","6.12","11.5","34.5","36","","0.319444444","0.319444444","1.161290323","0.923076923","0","0","0.370967742","0.294871795","0.741935484","0.58974359","0","33.33333333","79.48717949","0","0","10.92117759","13.739546","21.84235518","27.479092","32.76353276","41.21863799"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00048","","","","39","23","1","1","5","23","23","0","62","0","25.5","9","6","5","5","7","7.23","25.5","34.5","62","","0.411290323","0.411290323","2.695652174","1.58974359","0","0","1.108695652","0.653846154","0.391304348","0.230769231","0","73.91304348","58.97435897","0","0","24.21652422","41.06280193","8.547008547","14.49275362","32.76353276","55.55555556"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00049","","","","39","18","1","1","5","18","18","0","71","0","8","5","4","5","5","7","12.39","8","13","71","","0.112676056","0.112676056","3.944444444","1.820512821","0","0","0.444444444","0.205128205","0.277777778","0.128205128","0","61.53846154","46.15384615","0","0","7.597340931","16.46090535","4.748338082","10.28806584","12.34567901","26.74897119"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00050","","","","39","20","1","1","5","20","20","0","20","0","4","10","2","7","5","9","7.23","4","14","20","","0.2","0.2","1","0.512820513","0","0","0.2","0.102564103","0.5","0.256410256","0","28.57142857","51.28205128","0","0","3.798670465","7.407407407","9.496676163","18.51851852","13.29534663","25.92592593"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00051","","","","39","30","1","5","1","1","1","0","3","0","0.4","1.5","5","9","9","9","7.23","0.4","1.9","3","","0.133333333","0.133333333","3","0.076923077","0","0","0.4","0.01025641","1.5","0.038461538","0","21.05263158","2.564102564","0","0","0.379867047","14.81481481","1.424501425","55.55555556","1.804368471","70.37037037"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00052","","","","39","17","1","5","3","17","17","0","1","0","0.2","12","2","9","9","9","6.12","0.2","12.2","1","","0.2","0.2","0.058823529","0.025641026","0","0","0.011764706","0.005128205","0.705882353","0.307692308","0","1.639344262","43.58974359","0","0","0.189933523","0.435729847","11.3960114","26.14379085","11.58594492","26.5795207"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00053","","","","39","22","3","1","5","22","22","0","58","0","14.5","6","2","9","9","9","7.23","14.5","20.5","58","","0.25","0.25","2.636363636","1.487179487","0","0","0.659090909","0.371794872","0.272727273","0.153846154","0","70.73170732","56.41025641","0","0","13.77018044","24.41077441","5.698005698","10.1010101","19.46818613","34.51178451"
"","","MZP2015GUR-MT11","","","","","","","","","MZP2015GUR-MT11-00054","","","","39","21","1","1","5","21","21","0","23","0","5","4.5","1","5","5","9","0.02","5","9.5","23","","0.217391304","0.217391304","1.095238095","0.58974359","0","0","0.238095238","0.128205128","0.214285714","0.115384615","0","52.63157895","53.84615385","0","0","4.748338082","8.818342152","4.273504274","7.936507937","9.021842355","16.75485009"
