"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00011","","","","39","35","3","7","5","35","22","41","5.5","11.5","27.5","5","3","1","1","17","44.5","63","0.25","0.280487805","0.26984127","1.8","1.615384615","0.628571429","0.564102564","0.485714286","0.435897436","0.785714286","0.705128205","34.92063492","38.20224719","89.74358974","5.22317189","5.82010582","16.14434948","17.98941799","26.11585945","29.1005291","42.26020893","47.08994709"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00012","","","","39","30","1","5","5","30","20","47","5","11.7","14.2","2","3","5","1","16.7","30.9","67","0.25","0.24893617","0.249253731","2.233333333","1.717948718","0.666666667","0.512820513","0.556666667","0.428205128","0.473333333","0.364102564","29.85074627","54.04530744","76.92307692","4.748338082","6.172839506","15.85944919","20.61728395","13.48528015","17.5308642","29.34472934","38.14814815"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00013","","","","39","29","1","1","5","28","21","42","5.2","10.5","22.1","7","3","3","1","15.7","37.8","63","0.247619048","0.25","0.249206349","2.25","1.615384615","0.75","0.538461538","0.560714286","0.402564103","0.789285714","0.566666667","33.33333333","41.53439153","71.79487179","4.938271605","6.878306878","14.90978158","20.76719577","20.98765432","29.23280423","35.8974359","50"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00014","","","","39","32","1","1","5","31","30","51","7.9","12.1","25.7","1","3","3","1","20","45.7","81","0.263333333","0.237254902","0.24691358","2.612903226","2.076923077","0.967741935","0.769230769","0.64516129","0.512820513","0.829032258","0.658974359","37.03703704","43.76367615","79.48717949","7.502374169","9.438470729","18.99335233","23.8948626","24.40645774","30.70489845","43.39981007","54.59976105"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00015","","","","39","30","1","3","5","29","24","47","6.7","11.5","21.3","7","3","3","1","18.2","39.5","71","0.279166667","0.244680851","0.256338028","2.448275862","1.820512821","0.827586207","0.615384615","0.627586207","0.466666667","0.734482759","0.546153846","33.8028169","46.07594937","74.35897436","6.362773029","8.556832695","17.28395062","23.24393359","20.22792023","27.20306513","37.51187085","50.44699872"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00016","","","","39","31","1","3","1","30","20","39","5","8.5","19.5","2","5","5","3","13.5","33","59","0.25","0.217948718","0.228813559","1.966666667","1.512820513","0.666666667","0.512820513","0.45","0.346153846","0.65","0.5","33.89830508","40.90909091","76.92307692","4.748338082","6.172839506","12.82051282","16.66666667","18.51851852","24.07407407","31.33903134","40.74074074"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00017","","","","39","32","3","7","5","32","33","59","8.9","13.7","32.7","2","1","1","3","22.6","55.3","92","0.26969697","0.23220339","0.245652174","2.875","2.358974359","1.03125","0.846153846","0.70625","0.579487179","1.021875","0.838461538","35.86956522","40.86799277","82.05128205","8.452041785","10.30092593","21.46248813","26.15740741","31.05413105","37.84722222","52.51661918","64.00462963"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00018","","","","39","30","3","7","5","30","23","40","6","9.7","37.5","2","3","3","3","15.7","53.2","63","0.260869565","0.2425","0.249206349","2.1","1.615384615","0.766666667","0.58974359","0.523333333","0.402564103","1.25","0.961538462","36.50793651","29.5112782","76.92307692","5.698005698","7.407407407","14.90978158","19.38271605","35.61253561","46.2962963","50.52231719","65.67901235"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00019","","","","39","29","3","9","5","28","18","29","4.5","6.5","17.5","2","3","5","3","11","28.5","47","0.25","0.224137931","0.234042553","1.678571429","1.205128205","0.642857143","0.461538462","0.392857143","0.282051282","0.625","0.448717949","38.29787234","38.59649123","71.79487179","4.273504274","5.952380952","10.44634378","14.55026455","16.61918329","23.14814815","27.06552707","37.6984127"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00020","","","","39","32","1","3","5","31","25","46","6.5","11.9","20.1","6","3","3","3","18.4","38.5","71","0.26","0.258695652","0.25915493","2.290322581","1.820512821","0.806451613","0.641025641","0.593548387","0.471794872","0.648387097","0.515384615","35.21126761","47.79220779","79.48717949","6.172839506","7.765830346","17.47388414","21.9832736","19.08831909","24.01433692","36.56220323","45.99761051"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00021","","","","39","30","1","3","5","30","22","37","6.5","9.5","18.1","7","3","3","1","16","34.1","59","0.295454545","0.256756757","0.271186441","1.966666667","1.512820513","0.733333333","0.564102564","0.533333333","0.41025641","0.603333333","0.464102564","37.28813559","46.92082111","76.92307692","6.172839506","8.024691358","15.19468186","19.75308642","17.18898386","22.34567901","32.38366572","42.09876543"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00022","","","","39","31","1","1","5","30","29","41","7","11.5","25","4","1","1","1","18.5","43.5","70","0.24137931","0.280487805","0.264285714","2.333333333","1.794871795","0.966666667","0.743589744","0.616666667","0.474358974","0.833333333","0.641025641","41.42857143","42.52873563","76.92307692","6.647673314","8.641975309","17.5688509","22.83950617","23.74169041","30.86419753","41.31054131","53.7037037"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00023","","","","39","32","1","1","5","30","33","55","8.1","14.3","24.1","7","3","3","3","22.4","46.5","88","0.245454545","0.26","0.254545455","2.933333333","2.256410256","1.1","0.846153846","0.746666667","0.574358974","0.803333333","0.617948718","37.5","48.17204301","76.92307692","7.692307692","10","21.27255461","27.65432099","22.88698955","29.75308642","44.15954416","57.40740741"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00024","","","","39","30","1","1","5","29","30","47","8","12","25.5","7","1","1","1","20","45.5","77","0.266666667","0.255319149","0.25974026","2.655172414","1.974358974","1.034482759","0.769230769","0.689655172","0.512820513","0.879310345","0.653846154","38.96103896","43.95604396","74.35897436","7.597340931","10.21711367","18.99335233","25.54278416","24.21652422","32.56704981","43.20987654","58.10983397"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00025","","","","39","39","1","1","7","28","18","29","5","7","27.1","2","3","3","3","12","39.1","47","0.277777778","0.24137931","0.255319149","1.678571429","1.205128205","0.642857143","0.461538462","0.428571429","0.307692308","0.967857143","0.694871795","38.29787234","30.69053708","71.79487179","4.748338082","6.613756614","11.3960114","15.87301587","25.7359924","35.84656085","37.1320038","51.71957672"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00026","","","","39","30","1","3","5","30","22","40","5.3","11.3","26.3","5","3","3","5","16.6","42.9","62","0.240909091","0.2825","0.267741935","2.066666667","1.58974359","0.733333333","0.564102564","0.553333333","0.425641026","0.876666667","0.674358974","35.48387097","38.69463869","76.92307692","5.033238367","6.543209877","15.76448243","20.49382716","24.97625831","32.4691358","40.74074074","52.96296296"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00027","","","","39","31","1","3","5","30","25","49","7","12.5","27.5","5","3","3","3","19.5","47","74","0.28","0.255102041","0.263513514","2.466666667","1.897435897","0.833333333","0.641025641","0.65","0.5","0.916666667","0.705128205","33.78378378","41.4893617","76.92307692","6.647673314","8.641975309","18.51851852","24.07407407","26.11585945","33.95061728","44.63437797","58.02469136"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00028","","","","39","36","1","1","5","30","27","63","7.1","15.5","29.5","2","1","3","1","22.6","52.1","90","0.262962963","0.246031746","0.251111111","3","2.307692308","0.9","0.692307692","0.753333333","0.579487179","0.983333333","0.756410256","30","43.378119","76.92307692","6.742640076","8.765432099","21.46248813","27.90123457","28.01519468","36.41975309","49.47768281","64.32098765"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00029","","","","39","29","1","1","5","28","22","42","6.5","11.5","26.1","4","3","3","3","18","44.1","64","0.295454545","0.273809524","0.28125","2.285714286","1.641025641","0.785714286","0.564102564","0.642857143","0.461538462","0.932142857","0.669230769","34.375","40.81632653","71.79487179","6.172839506","8.597883598","17.09401709","23.80952381","24.78632479","34.52380952","41.88034188","58.33333333"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00030","","","","39","31","1","5","5","30","19","37","5","10","19.5","2","5","5","3","15","34.5","56","0.263157895","0.27027027","0.267857143","1.866666667","1.435897436","0.633333333","0.487179487","0.5","0.384615385","0.65","0.5","33.92857143","43.47826087","76.92307692","4.748338082","6.172839506","14.24501425","18.51851852","18.51851852","24.07407407","32.76353276","42.59259259"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00031","","","","39","34","3","5","5","33","20","35","5","9","32.5","7","3","3","1","14","46.5","55","0.25","0.257142857","0.254545455","1.666666667","1.41025641","0.606060606","0.512820513","0.424242424","0.358974359","0.984848485","0.833333333","36.36363636","30.10752688","84.61538462","4.748338082","5.611672278","13.29534663","15.71268238","30.86419753","36.47586981","44.15954416","52.18855219"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00032","","","","39","31","1","5","5","30","27","45","7","12","41.5","2","1","1","1","19","60.5","72","0.259259259","0.266666667","0.263888889","2.4","1.846153846","0.9","0.692307692","0.633333333","0.487179487","1.383333333","1.064102564","37.5","31.40495868","76.92307692","6.647673314","8.641975309","18.04368471","23.45679012","39.41120608","51.2345679","57.45489079","74.69135802"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00033","","","","39","32","1","5","5","31","8","17","2","5","21.5","2","7","7","1","7","28.5","25","0.25","0.294117647","0.28","0.806451613","0.641025641","0.258064516","0.205128205","0.225806452","0.179487179","0.693548387","0.551282051","32","24.56140351","79.48717949","1.899335233","2.38948626","6.647673314","8.363201912","20.41785375","25.6869773","27.06552707","34.05017921"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00034","","","","39","35","3","5","7","34","27","40","7","11.5","38.5","2","3","3","1","18.5","57","67","0.259259259","0.2875","0.276119403","1.970588235","1.717948718","0.794117647","0.692307692","0.544117647","0.474358974","1.132352941","0.987179487","40.29850746","32.45614035","87.17948718","6.647673314","7.625272331","17.5688509","20.15250545","36.56220323","41.93899782","54.13105413","62.09150327"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00035","","","","39","39","1","1","5","38","20","45","6","9.5","43.1","9","3","3","1","15.5","58.6","65","0.3","0.211111111","0.238461538","1.710526316","1.666666667","0.526315789","0.512820513","0.407894737","0.397435897","1.134210526","1.105128205","30.76923077","26.45051195","97.43589744","5.698005698","5.847953216","14.71984805","15.10721248","40.93067426","42.00779727","55.65052232","57.11500975"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00036","","","","39","31","1","1","5","30","31","54","8.5","13.5","37","4","3","3","1","22","59","85","0.274193548","0.25","0.258823529","2.833333333","2.179487179","1.033333333","0.794871795","0.733333333","0.564102564","1.233333333","0.948717949","36.47058824","37.28813559","76.92307692","8.072174739","10.49382716","20.89268756","27.16049383","35.1377018","45.67901235","56.03038936","72.83950617"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00037","","","","39","32","1","1","7","31","18","39","5","9","39.3","1","3","3","3","14","53.3","57","0.277777778","0.230769231","0.245614035","1.838709677","1.461538462","0.580645161","0.461538462","0.451612903","0.358974359","1.267741935","1.007692308","31.57894737","26.26641651","79.48717949","4.748338082","5.973715651","13.29534663","16.72640382","37.32193732","46.95340502","50.61728395","63.67980884"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00038","","","","39","32","1","1","5","32","19","35","5","8","23.5","4","3","3","1","13","36.5","54","0.263157895","0.228571429","0.240740741","1.6875","1.384615385","0.59375","0.487179487","0.40625","0.333333333","0.734375","0.602564103","35.18518519","35.61643836","82.05128205","4.748338082","5.787037037","12.34567901","15.0462963","22.31718898","27.19907407","34.662868","42.24537037"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00039","","","","39","39","1","1","5","38","18","47","5","12.5","33.3","5","3","5","3","17.5","50.8","65","0.277777778","0.265957447","0.269230769","1.710526316","1.666666667","0.473684211","0.461538462","0.460526316","0.448717949","0.876315789","0.853846154","27.69230769","34.4488189","97.43589744","4.748338082","4.873294347","16.61918329","17.05653021","31.62393162","32.45614035","48.24311491","49.51267057"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00040","","","","39","38","1","5","5","37","17","32","4.7","7.5","22","2","3","3","3","12.2","34.2","49","0.276470588","0.234375","0.248979592","1.324324324","1.256410256","0.459459459","0.435897436","0.32972973","0.312820513","0.594594595","0.564102564","34.69387755","35.67251462","94.87179487","4.463437797","4.704704705","11.58594492","12.21221221","20.89268756","22.02202202","32.47863248","34.23423423"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00041","","","","39","30","1","7","5","21","0","19","0","5","13.5","1","7","7","9","5","18.5","19","","0.263157895","0.263157895","0.904761905","0.487179487","0","0","0.238095238","0.128205128","0.642857143","0.346153846","0","27.02702703","53.84615385","0","0","4.748338082","8.818342152","12.82051282","23.80952381","17.5688509","32.62786596"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00042","","","","39","30","1","3","5","29","19","65","4.6","12.3","19.5","7","3","3","1","16.9","36.4","84","0.242105263","0.189230769","0.201190476","2.896551724","2.153846154","0.655172414","0.487179487","0.582758621","0.433333333","0.672413793","0.5","22.61904762","46.42857143","74.35897436","4.368471035","5.874840358","16.04938272","21.58365262","18.51851852","24.90421456","34.56790123","46.48786718"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00043","","","","39","32","1","1","5","30","40","68","10.2","13.6","24.1","7","3","3","3","23.8","47.9","108","0.255","0.2","0.22037037","3.6","2.769230769","1.333333333","1.025641026","0.793333333","0.61025641","0.803333333","0.617948718","37.03703704","49.6868476","76.92307692","9.686609687","12.59259259","22.60208927","29.38271605","22.88698955","29.75308642","45.48907882","59.13580247"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00044","","","","39","35","3","3","7","33","27","51","7.3","12.9","38.5","2","3","3","1","20.2","58.7","78","0.27037037","0.252941176","0.258974359","2.363636364","2","0.818181818","0.692307692","0.612121212","0.517948718","1.166666667","0.987179487","34.61538462","34.41226576","84.61538462","6.932573599","8.193041526","19.18328585","22.671156","36.56220323","43.20987654","55.74548908","65.88103255"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00045","","","","39","30","1","9","5","30","20","29","4.9","6","20.1","2","1","1","1","10.9","31","49","0.245","0.206896552","0.22244898","1.633333333","1.256410256","0.666666667","0.512820513","0.363333333","0.279487179","0.67","0.515384615","40.81632653","35.16129032","76.92307692","4.65337132","6.049382716","10.35137702","13.45679012","19.08831909","24.81481481","29.43969611","38.27160494"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00046","","","","39","30","1","3","5","30","28","40","7.6","9.8","24.6","5","1","1","5","17.4","42","68","0.271428571","0.245","0.255882353","2.266666667","1.743589744","0.933333333","0.717948718","0.58","0.446153846","0.82","0.630769231","41.17647059","41.42857143","76.92307692","7.217473884","9.382716049","16.52421652","21.48148148","23.36182336","30.37037037","39.88603989","51.85185185"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00047","","","","39","30","1","1","5","28","21","42","5","9.5","20.1","6","3","3","1","14.5","34.6","63","0.238095238","0.226190476","0.23015873","2.25","1.615384615","0.75","0.538461538","0.517857143","0.371794872","0.717857143","0.515384615","33.33333333","41.90751445","71.79487179","4.748338082","6.613756614","13.77018044","19.17989418","19.08831909","26.58730159","32.85849953","45.76719577"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00048","","","","39","29","1","9","5","28","18","34","4.5","7.6","19.5","2","3","5","3","12.1","31.6","52","0.25","0.223529412","0.232692308","1.857142857","1.333333333","0.642857143","0.461538462","0.432142857","0.31025641","0.696428571","0.5","34.61538462","38.29113924","71.79487179","4.273504274","5.952380952","11.49097816","16.00529101","18.51851852","25.79365079","30.00949668","41.7989418"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00049","","","","39","31","1","1","5","30","27","38","7","11","41.5","2","1","3","3","18","59.5","65","0.259259259","0.289473684","0.276923077","2.166666667","1.666666667","0.9","0.692307692","0.6","0.461538462","1.383333333","1.064102564","41.53846154","30.25210084","76.92307692","6.647673314","8.641975309","17.09401709","22.22222222","39.41120608","51.2345679","56.50522317","73.45679012"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00050","","","","39","37","1","3","5","35","31","31","6.2","7.3","19.6","5","3","3","3","13.5","33.1","62","0.2","0.235483871","0.217741935","1.771428571","1.58974359","0.885714286","0.794871795","0.385714286","0.346153846","0.56","0.502564103","50","40.78549849","89.74358974","5.887939221","6.560846561","12.82051282","14.28571429","18.61348528","20.74074074","31.4339981","35.02645503"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00051","","","","39","29","1","1","5","28","22","42","5.4","12.3","26.1","4","3","3","3","17.7","43.8","64","0.245454545","0.292857143","0.2765625","2.285714286","1.641025641","0.785714286","0.564102564","0.632142857","0.453846154","0.932142857","0.669230769","34.375","40.4109589","71.79487179","5.128205128","7.142857143","16.80911681","23.41269841","24.78632479","34.52380952","41.5954416","57.93650794"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00052","","","","39","30","3","1","5","28","33","39","8.9","11.3","32.7","2","1","1","3","20.2","52.9","72","0.26969697","0.28974359","0.280555556","2.571428571","1.846153846","1.178571429","0.846153846","0.721428571","0.517948718","1.167857143","0.838461538","45.83333333","38.1852552","71.79487179","8.452041785","11.77248677","19.18328585","26.71957672","31.05413105","43.25396825","50.2374169","69.97354497"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00053","","","","39","30","1","1","5","29","22","38","5.5","10.3","19.5","7","3","3","1","15.8","35.3","60","0.25","0.271052632","0.263333333","2.068965517","1.538461538","0.75862069","0.564102564","0.544827586","0.405128205","0.672413793","0.5","36.66666667","44.7592068","74.35897436","5.22317189","7.024265645","15.00474834","20.17879949","18.51851852","24.90421456","33.52326686","45.08301405"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00054","","","","39","28","1","1","5","27","30","47","7.1","12","25.5","7","1","3","1","19.1","44.6","77","0.236666667","0.255319149","0.248051948","2.851851852","1.974358974","1.111111111","0.769230769","0.707407407","0.48974359","0.944444444","0.653846154","38.96103896","42.82511211","69.23076923","6.742640076","9.739368999","18.13865147","26.20027435","24.21652422","34.97942387","42.35517569","61.17969822"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00055","","","","39","32","1","1","5","30","30","47","7.9","12.1","23.5","1","3","3","1","20","43.5","77","0.263333333","0.257446809","0.25974026","2.566666667","1.974358974","1","0.769230769","0.666666667","0.512820513","0.783333333","0.602564103","38.96103896","45.97701149","76.92307692","7.502374169","9.75308642","18.99335233","24.69135802","22.31718898","29.01234568","41.31054131","53.7037037"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00056","","","","39","36","3","1","5","29","30","63","7.1","14.3","29.5","2","3","3","1","21.4","50.9","93","0.236666667","0.226984127","0.230107527","3.206896552","2.384615385","1.034482759","0.769230769","0.737931034","0.548717949","1.017241379","0.756410256","32.25806452","42.043222","74.35897436","6.742640076","9.067688378","20.32288699","27.33077905","28.01519468","37.67560664","48.33808167","65.0063857"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00057","","","","39","38","1","1","5","36","28","40","5.1","10.2","18.6","5","1","1","1","15.3","33.9","68","0.182142857","0.255","0.225","1.888888889","1.743589744","0.777777778","0.717948718","0.425","0.392307692","0.516666667","0.476923077","41.17647059","45.13274336","92.30769231","4.843304843","5.24691358","14.52991453","15.74074074","17.66381766","19.13580247","32.19373219","34.87654321"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00058","","","","39","28","1","3","3","26","29","46","6.5","11.9","21.3","6","3","3","3","18.4","39.7","75","0.224137931","0.258695652","0.245333333","2.884615385","1.923076923","1.115384615","0.743589744","0.707692308","0.471794872","0.819230769","0.546153846","38.66666667","46.34760705","66.66666667","6.172839506","9.259259259","17.47388414","26.21082621","20.22792023","30.34188034","37.70180437","56.55270655"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00059","","","","39","32","1","1","5","31","22","53","5","13.6","23.5","4","3","3","1","18.6","42.1","75","0.227272727","0.256603774","0.248","2.419354839","1.923076923","0.709677419","0.564102564","0.6","0.476923077","0.758064516","0.602564103","29.33333333","44.18052257","79.48717949","4.748338082","5.973715651","17.66381766","22.22222222","22.31718898","28.07646356","39.98100665","50.29868578"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00060","","","","39","39","1","3","5","38","32","74","7.9","17.6","30.2","6","1","1","1","25.5","55.7","106","0.246875","0.237837838","0.240566038","2.789473684","2.717948718","0.842105263","0.820512821","0.671052632","0.653846154","0.794736842","0.774358974","30.18867925","45.78096948","97.43589744","7.502374169","7.699805068","24.21652422","24.85380117","28.67996201","29.43469786","52.89648623","54.28849903"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00061","","","","39","32","1","3","5","31","10","17","2.3","5","23.5","2","7","5","1","7.3","30.8","27","0.23","0.294117647","0.27037037","0.870967742","0.692307692","0.322580645","0.256410256","0.235483871","0.187179487","0.758064516","0.602564103","37.03703704","23.7012987","79.48717949","2.184235518","2.7479092","6.932573599","8.721624851","22.31718898","28.07646356","29.24976258","36.79808841"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00062","","","","39","31","1","3","5","29","20","39","5","8","18.6","2","3","3","1","13","31.6","59","0.25","0.205128205","0.220338983","2.034482759","1.512820513","0.689655172","0.512820513","0.448275862","0.333333333","0.64137931","0.476923077","33.89830508","41.13924051","74.35897436","4.748338082","6.385696041","12.34567901","16.60280971","17.66381766","23.75478927","30.00949668","40.35759898"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00063","","","","39","30","1","3","5","30","25","65","6.5","12.5","27.5","6","3","3","3","19","46.5","90","0.26","0.192307692","0.211111111","3","2.307692308","0.833333333","0.641025641","0.633333333","0.487179487","0.916666667","0.705128205","27.77777778","40.86021505","76.92307692","6.172839506","8.024691358","18.04368471","23.45679012","26.11585945","33.95061728","44.15954416","57.40740741"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00064","","","","39","31","1","1","5","30","19","40","4.6","12.5","33.3","5","3","5","3","17.1","50.4","59","0.242105263","0.3125","0.289830508","1.966666667","1.512820513","0.633333333","0.487179487","0.57","0.438461538","1.11","0.853846154","32.20338983","33.92857143","76.92307692","4.368471035","5.679012346","16.23931624","21.11111111","31.62393162","41.11111111","47.86324786","62.22222222"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00065","","","","39","36","1","1","7","33","21","39","5","8.2","20.1","6","3","3","1","13.2","33.3","60","0.238095238","0.21025641","0.22","1.818181818","1.538461538","0.636363636","0.538461538","0.4","0.338461538","0.609090909","0.515384615","35","39.63963964","84.61538462","4.748338082","5.611672278","12.53561254","14.81481481","19.08831909","22.55892256","31.62393162","37.37373737"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00066","","","","39","32","1","1","5","30","18","39","5","9","34.5","1","3","3","3","14","48.5","57","0.277777778","0.230769231","0.245614035","1.9","1.461538462","0.6","0.461538462","0.466666667","0.358974359","1.15","0.884615385","31.57894737","28.86597938","76.92307692","4.748338082","6.172839506","13.29534663","17.28395062","32.76353276","42.59259259","46.05887939","59.87654321"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00067","","","","39","37","1","3","5","37","31","60","7.5","12.3","30.5","4","3","3","3","19.8","50.3","91","0.241935484","0.205","0.217582418","2.459459459","2.333333333","0.837837838","0.794871795","0.535135135","0.507692308","0.824324324","0.782051282","34.06593407","39.3638171","94.87179487","7.122507123","7.507507508","18.8034188","19.81981982","28.9648623","30.53053053","47.7682811","50.35035035"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00068","","","","39","28","1","5","7","25","8","20","2","5.1","17.6","2","5","5","7","7.1","24.7","28","0.25","0.255","0.253571429","1.12","0.717948718","0.32","0.205128205","0.284","0.182051282","0.704","0.451282051","28.57142857","28.74493927","64.1025641","1.899335233","2.962962963","6.742640076","10.51851852","16.71415005","26.07407407","23.45679012","36.59259259"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00069","","","","39","39","1","1","7","28","18","41","5","8.9","27.1","2","3","3","3","13.9","41","59","0.277777778","0.217073171","0.23559322","2.107142857","1.512820513","0.642857143","0.461538462","0.496428571","0.356410256","0.967857143","0.694871795","30.50847458","33.90243902","71.79487179","4.748338082","6.613756614","13.20037987","18.38624339","25.7359924","35.84656085","38.93637227","54.23280423"
