"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Total storage roots yield computation tons per ha|CO_331:0000296","Commercial storage root yield tons per ha|CO_331:0000809","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in kg per plot|CO_331:0000683","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Survival index computing percent|CO_331:0000301","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Percentage of commercial storage root|CO_331:0000682","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00031","","","","23","16","2","1","5","9","16","16","51","16.2","10","1.6","4","3","4","7.76","4","17.8","28.66344605","26.08695652","14.49275362","26.8","66.41791045","26","69.56521739","61","0.317647059","0.16","0.291803279","3.8125","2.652173913","3.1875","2.217391304","1.1125","0.773913043","83.60655738","4.628","37.5","41.2037037","7.452495974","10.71296296","43.15619968","0.5625","0.391304348","20.83333333","62.03703704"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00032","","","","23","16","1","1","3","4","16","16","19","3.5","76","4","3","3","4","7.76","4","7.5","12.07729469","5.636070853","6.441223833","11.5","65.2173913","22","69.56521739","95","0.184210526","0.052631579","0.078947368","5.9375","4.130434783","1.1875","0.826086957","0.46875","0.326086957","20","1.65","8.101851852","17.36111111","2.657004831","3.819444444","18.51851852","0.25","0.173913043","9.259259259","26.62037037"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00033","","","","23","18","1","1","5","7","18","13","26","6","4","0.1","3","2","5","1.17","4","6.1","9.822866345","9.661835749","11.27214171","13.1","46.5648855","30","78.26086957","30","0.230769231","0.025","0.203333333","1.666666667","1.304347826","1.444444444","1.130434783","0.338888889","0.265217391","86.66666667","1.83","12.34567901","12.55144033","2.946859903","3.765432099","21.09500805","0.388888889","0.304347826","14.40329218","26.95473251"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00034","","","","23","22","1","1","5","8","22","22","30","8","63","4.5","4","4","4","11.03","3","12.5","20.12882448","12.88244767","12.88244767","20.5","60.97560976","22","95.65217391","93","0.266666667","0.071428571","0.134408602","4.227272727","4.043478261","1.363636364","1.304347826","0.568181818","0.543478261","32.25806452","2.75","13.46801347","21.04377104","4.428341385","4.62962963","33.01127214","0.363636364","0.347826087","13.46801347","34.51178451"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00035","","","","23","18","2","1","6","5","18","17","42","12","50","3","4","3","4","7.76","3","15","24.15458937","19.3236715","8.051529791","20","75","22","78.26086957","92","0.285714286","0.06","0.163043478","5.111111111","4","2.333333333","1.826086957","0.833333333","0.652173913","45.65217391","3.3","24.69135802","30.86419753","5.314009662","6.790123457","32.20611916","0.277777778","0.217391304","10.28806584","41.15226337"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00036","","","","23","16","1","1","6","10","16","16","35","18","25","3.1","4","3","4","6.12","4","21.1","33.97745572","28.98550725","16.10305958","31.1","67.84565916","26","69.56521739","60","0.514285714","0.124","0.351666667","3.75","2.608695652","2.1875","1.52173913","1.31875","0.917391304","58.33333333","5.486","41.66666667","48.84259259","8.834138486","12.69907407","50.0805153","0.625","0.434782609","23.14814815","71.99074074"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00037","","","","23","17","1","1","7","14","17","17","43","12","38","5","4","4","4","0","4","17","27.37520129","19.3236715","22.54428341","31","54.83870968","32","73.91304348","81","0.279069767","0.131578947","0.209876543","4.764705882","3.52173913","2.529411765","1.869565217","1","0.739130435","53.08641975","5.44","26.14379085","37.03703704","8.760064412","11.85185185","49.9194847","0.823529412","0.608695652","30.50108932","67.53812636"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00038","","","","23","19","2","1","5","9","19","18","54","11","31","3.5","4","3","3","14.37","4","14.5","23.34943639","17.71336554","14.49275362","23.5","61.70212766","26","82.60869565","85","0.203703704","0.112903226","0.170588235","4.473684211","3.695652174","2.842105263","2.347826087","0.763157895","0.630434783","63.52941176","3.77","21.44249513","28.26510721","6.070853462","7.348927875","37.84219002","0.473684211","0.391304348","17.54385965","45.80896686"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00039","","","","23","22","1","1","4","12","22","22","40","7","66","3.5","3","3","3","5.46","3","10.5","16.90821256","11.27214171","19.3236715","22.5","46.66666667","24","95.65217391","106","0.175","0.053030303","0.099056604","4.818181818","4.608695652","1.818181818","1.739130435","0.477272727","0.456521739","37.73584906","2.52","11.78451178","17.67676768","4.057971014","4.242424242","36.23188406","0.545454545","0.52173913","20.2020202","37.87878788"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00040","","","","23","16","1","1","8","23","16","12","22","3.6","20","1","3","3","4","1.38","3","4.6","7.407407407","5.797101449","37.03703704","27.6","16.66666667","32","69.56521739","42","0.163636364","0.05","0.10952381","2.625","1.826086957","1.375","0.956521739","0.2875","0.2","52.38095238","1.472","8.333333333","10.64814815","2.37037037","3.407407407","44.44444444","1.4375","1","53.24074074","63.88888889"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00041","","","","23","21","1","1","5","12","21","21","104","16.2","58","2.4","4","5","4","7.76","4","18.6","29.95169082","26.08695652","19.3236715","30.6","60.78431373","20","91.30434783","162","0.155769231","0.04137931","0.114814815","7.714285714","7.043478261","4.952380952","4.52173913","0.885714286","0.808695652","64.19753086","3.72","28.57142857","32.8042328","5.990338164","6.560846561","49.27536232","0.571428571","0.52173913","21.16402116","53.96825397"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00042","","","","23","18","1","1","6","12","18","18","52","14","71","5.4","4","4","4","3.03","4","19.4","31.23993559","22.54428341","19.3236715","31.4","61.78343949","24","78.26086957","123","0.269230769","0.076056338","0.157723577","6.833333333","5.347826087","2.888888889","2.260869565","1.077777778","0.843478261","42.27642276","4.656","28.80658436","39.91769547","7.497584541","9.580246914","50.56360709","0.666666667","0.52173913","24.69135802","64.6090535"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00043","","","","23","16","1","1","6","11","16","16","30","7.5","72","3","3","3","4","3.03","5","10.5","16.90821256","12.07729469","17.71336554","21.5","48.8372093","26","69.56521739","102","0.25","0.041666667","0.102941176","6.375","4.434782609","1.875","1.304347826","0.65625","0.456521739","29.41176471","2.73","17.36111111","24.30555556","4.396135266","6.319444444","34.6215781","0.6875","0.47826087","25.46296296","49.76851852"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00044","","","","23","11","1","1","5","7","11","11","38","12.1","10","2","4","4","5","7.76","3","14.1","22.70531401","19.48470209","11.27214171","21.1","66.82464455","24","47.82608696","48","0.318421053","0.2","0.29375","4.363636364","2.086956522","3.454545455","1.652173913","1.281818182","0.613043478","79.16666667","3.384","40.74074074","47.47474747","5.449275362","11.39393939","33.97745572","0.636363636","0.304347826","23.56902357","71.04377104"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00045","","","","23","22","1","1","6","6","22","22","80","17","55","3.2","4","5","4","10.5","4","20.2","32.52818035","27.37520129","9.661835749","26.2","77.09923664","24","95.65217391","135","0.2125","0.058181818","0.14962963","6.136363636","5.869565217","3.636363636","3.47826087","0.918181818","0.87826087","59.25925926","4.848","28.61952862","34.00673401","7.806763285","8.161616162","42.1900161","0.272727273","0.260869565","10.1010101","44.10774411"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00046","","","","23","16","2","1","6","10","16","13","21","5","23","1.3","3","3","3","0.02","3","6.3","10.14492754","8.051529791","16.10305958","16.3","38.65030675","26","69.56521739","44","0.238095238","0.056521739","0.143181818","2.75","1.913043478","1.3125","0.913043478","0.39375","0.273913043","47.72727273","1.638","11.57407407","14.58333333","2.637681159","3.791666667","26.24798712","0.625","0.434782609","23.14814815","37.73148148"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00047","","","","23","18","1","1","5","7.5","18","16","14","4","59","2.5","3","3","4","7.76","4","6.5","10.46698873","6.441223833","12.07729469","14","46.42857143","26","78.26086957","73","0.285714286","0.042372881","0.089041096","4.055555556","3.173913043","0.777777778","0.608695652","0.361111111","0.282608696","19.17808219","1.69","8.230452675","13.3744856","2.721417069","3.477366255","22.54428341","0.416666667","0.326086957","15.43209877","28.80658436"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00048","","","","23","7","1","1","3","2","7","7","15","4.6","21","2","4","4","5","6.12","3","6.6","10.62801932","7.407407407","3.220611916","8.6","76.74418605","20","30.43478261","36","0.306666667","0.095238095","0.183333333","5.142857143","1.565217391","2.142857143","0.652173913","0.942857143","0.286956522","41.66666667","1.32","24.33862434","34.92063492","2.125603865","6.984126984","13.84863124","0.285714286","0.086956522","10.58201058","45.5026455"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00049","","","","23","16","1","1","5","13","16","13","13","3.2","24","2","3","3","5","3.03","4","5.2","8.373590982","5.152979066","20.93397746","18.2","28.57142857","20","69.56521739","37","0.246153846","0.083333333","0.140540541","2.3125","1.608695652","0.8125","0.565217391","0.325","0.226086957","35.13513514","1.04","7.407407407","12.03703704","1.674718196","2.407407407","29.30756844","0.8125","0.565217391","30.09259259","42.12962963"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00050","","","","23","18","1","1","9","43","18","18","20","8.2","25","2.4","4","4","5","4.92","4","10.6","17.06924316","13.20450886","69.2431562","53.6","19.7761194","26","78.26086957","45","0.41","0.096","0.235555556","2.5","1.956521739","1.111111111","0.869565217","0.588888889","0.460869565","44.44444444","2.756","16.87242798","21.81069959","4.438003221","5.670781893","86.31239936","2.388888889","1.869565217","88.47736626","110.2880658"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00051","","","","23","14","2","1","3","1.4","14","13","28","8","35","2.2","4","5","4","6.12","4","10.2","16.42512077","12.88244767","2.254428341","11.6","87.93103448","24","60.86956522","63","0.285714286","0.062857143","0.161904762","4.5","2.739130435","2","1.217391304","0.728571429","0.443478261","44.44444444","2.448","21.16402116","26.98412698","3.942028986","6.476190476","18.67954911","0.1","0.060869565","3.703703704","30.68783069"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00052","","","","23","15","3","1","7","15.2","15","15","29","9","32","1.5","4","3","5","0.15","5","10.5","16.90821256","14.49275362","24.47665056","25.7","40.85603113","34","65.2173913","61","0.310344828","0.046875","0.172131148","4.066666667","2.652173913","1.933333333","1.260869565","0.7","0.456521739","47.54098361","3.57","22.22222222","25.92592593","5.748792271","8.814814815","41.38486312","1.013333333","0.660869565","37.5308642","63.45679012"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00053","","","","23","17","1","1","7","20","17","17","35","11","55","5","3","4","4","14.37","4","16","25.76489533","17.71336554","32.20611916","36","44.44444444","22","73.91304348","90","0.314285714","0.090909091","0.177777778","5.294117647","3.913043478","2.058823529","1.52173913","0.941176471","0.695652174","38.88888889","3.52","23.96514161","34.8583878","5.668276973","7.668845316","57.97101449","1.176470588","0.869565217","43.57298475","78.43137255"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00054","","","","23","12","1","1","7","16","12","12","19","7.5","15","2.1","4","4","4","4.41","4","9.6","15.4589372","12.07729469","25.76489533","25.6","37.5","30","52.17391304","34","0.394736842","0.14","0.282352941","2.833333333","1.47826087","1.583333333","0.826086957","0.8","0.417391304","55.88235294","2.88","23.14814815","29.62962963","4.637681159","8.888888889","41.22383253","1.333333333","0.695652174","49.38271605","79.01234568"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00055","","","","23","18","1","1","5","10","18","18","97","20.1","33","1.2","4","4","4","12.39","4","21.3","34.29951691","32.36714976","16.10305958","31.3","68.05111821","22","78.26086957","130","0.207216495","0.036363636","0.163846154","7.222222222","5.652173913","5.388888889","4.217391304","1.183333333","0.926086957","74.61538462","4.686","41.35802469","43.82716049","7.54589372","9.641975309","50.40257649","0.555555556","0.434782609","20.57613169","64.40329218"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00056","","","","23","16","1","1","6","9","16","16","65","8.4","70","2.5","4","5","4","11.03","3","10.9","17.55233494","13.52657005","14.49275362","19.9","54.77386935","20","69.56521739","135","0.129230769","0.035714286","0.080740741","8.4375","5.869565217","4.0625","2.826086957","0.68125","0.473913043","48.14814815","2.18","19.44444444","25.23148148","3.510466989","5.046296296","32.04508857","0.5625","0.391304348","20.83333333","46.06481481"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00057","","","","23","21","1","1","7","22.2","21","21","90","25","34","3","4","3","4","7.76","3","28","45.08856683","40.25764895","35.74879227","50.2","55.77689243","20","91.30434783","124","0.277777778","0.088235294","0.225806452","5.904761905","5.391304348","4.285714286","3.913043478","1.333333333","1.217391304","72.58064516","5.6","44.09171076","49.38271605","9.017713366","9.87654321","80.8373591","1.057142857","0.965217391","39.15343915","88.5361552"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00058","","","","23","15","1","1","8","30","15","15","30","8","15","1.2","4","4","4","1.5","4","9.2","14.81481481","12.88244767","48.30917874","39.2","23.46938776","22","65.2173913","45","0.266666667","0.08","0.204444444","3","1.956521739","2","1.304347826","0.613333333","0.4","66.66666667","2.024","19.75308642","22.71604938","3.259259259","4.997530864","63.12399356","2","1.304347826","74.07407407","96.79012346"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00059","","","","23","21","1","1","9","55","21","21","88","13","34","1","4","4","5","6.12","4","14","22.54428341","20.93397746","88.5668277","69","20.28985507","24","91.30434783","122","0.147727273","0.029411765","0.114754098","5.80952381","5.304347826","4.19047619","3.826086957","0.666666667","0.608695652","72.13114754","3.36","22.92768959","24.69135802","5.410628019","5.925925926","111.1111111","2.619047619","2.391304348","97.00176367","121.6931217"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00060","","","","23","16","1","1","4","3.2","16","16","37","8.2","48","4.2","4","4","3","7.76","4","12.4","19.96779388","13.20450886","5.152979066","15.6","79.48717949","28","69.56521739","85","0.221621622","0.0875","0.145882353","5.3125","3.695652174","2.3125","1.608695652","0.775","0.539130435","43.52941176","3.472","18.98148148","28.7037037","5.590982287","8.037037037","25.12077295","0.2","0.139130435","7.407407407","36.11111111"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00061","","","","23","8","3","1","2","2","8","8","5","0.7","7","0.2","2","1","3","1.32","3","0.9","1.449275362","1.127214171","3.220611916","2.9","31.03448276","20","34.7826087","12","0.14","0.028571429","0.075","1.5","0.52173913","0.625","0.217391304","0.1125","0.039130435","41.66666667","0.18","3.240740741","4.166666667","0.289855072","0.833333333","4.669887279","0.25","0.086956522","9.259259259","13.42592593"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00062","","","","23","14","1","1","3","2.4","14","14","32","10.4","14","2.2","4","3","3","3.76","3","12.6","20.28985507","16.74718196","3.8647343","15","84","22","60.86956522","46","0.325","0.157142857","0.273913043","3.285714286","2","2.285714286","1.391304348","0.9","0.547826087","69.56521739","2.772","27.51322751","33.33333333","4.463768116","7.333333333","24.15458937","0.171428571","0.104347826","6.349206349","39.68253968"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00063","","","","23","13","1","1","4","5.5","13","13","34","15.2","6","1","3","3","4","3.76","3","16.2","26.08695652","24.47665056","8.85668277","21.7","74.65437788","24","56.52173913","40","0.447058824","0.166666667","0.405","3.076923077","1.739130435","2.615384615","1.47826087","1.246153846","0.704347826","85","3.888","43.3048433","46.15384615","6.260869565","11.07692308","34.94363929","0.423076923","0.239130435","15.66951567","61.82336182"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00064","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00065","","","","23","19","1","1","5","11","19","19","50","9","33","2","4","3","5","0.12","3","11","17.71336554","14.49275362","17.71336554","22","50","32","82.60869565","83","0.18","0.060606061","0.13253012","4.368421053","3.608695652","2.631578947","2.173913043","0.578947368","0.47826087","60.24096386","3.52","17.54385965","21.44249513","5.668276973","6.861598441","35.42673108","0.578947368","0.47826087","21.44249513","42.88499025"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00066","","","","23","14","1","1","2","2","14","12","8","2.5","23","3.5","4","3","4","0.15","5","6","9.661835749","4.025764895","3.220611916","8","75","32","60.86956522","31","0.3125","0.152173913","0.193548387","2.214285714","1.347826087","0.571428571","0.347826087","0.428571429","0.260869565","25.80645161","1.92","6.613756614","15.87301587","3.09178744","5.079365079","12.88244767","0.142857143","0.086956522","5.291005291","21.16402116"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00067","","","","23","19","1","1","9","20","19","19","22","5.4","50","8","4","4","4","11.03","4","13.4","21.57809984","8.695652174","32.20611916","33.4","40.11976048","30","82.60869565","72","0.245454545","0.16","0.186111111","3.789473684","3.130434783","1.157894737","0.956521739","0.705263158","0.582608696","30.55555556","4.02","10.52631579","26.1208577","6.473429952","7.83625731","53.784219","1.052631579","0.869565217","38.98635478","65.10721248"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00068","","","","23","15","3","2","2","2","15","12","17","5.1","12","1.2","4","4","3","1.5","3","6.3","10.14492754","8.212560386","3.220611916","8.3","75.90361446","24","65.2173913","29","0.3","0.1","0.217241379","1.933333333","1.260869565","1.133333333","0.739130435","0.42","0.273913043","58.62068966","1.512","12.59259259","15.55555556","2.434782609","3.733333333","13.36553945","0.133333333","0.086956522","4.938271605","20.49382716"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00069","","","","23","17","1","1","6","10","17","17","20","5","21","2","4","3","4","3.76","4","7","11.27214171","8.051529791","16.10305958","17","41.17647059","30","73.91304348","41","0.25","0.095238095","0.170731707","2.411764706","1.782608696","1.176470588","0.869565217","0.411764706","0.304347826","48.7804878","2.1","10.89324619","15.25054466","3.381642512","4.575163399","27.37520129","0.588235294","0.434782609","21.78649237","37.03703704"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00070","","","","23","11","1","1","7","16","11","9","32","10","29","2","4","5","4","1.17","4","12","19.3236715","16.10305958","25.76489533","28","42.85714286","34","47.82608696","61","0.3125","0.068965517","0.196721311","5.545454545","2.652173913","2.909090909","1.391304348","1.090909091","0.52173913","52.45901639","4.08","33.67003367","40.4040404","6.570048309","13.73737374","45.08856683","1.454545455","0.695652174","53.87205387","94.27609428"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00071","","","","23","16","1","1","5","4","16","14","7","1.4","18","2.4","4","3","4","0","4","3.8","6.119162641","2.254428341","6.441223833","7.8","48.71794872","36","69.56521739","25","0.2","0.133333333","0.152","1.5625","1.086956522","0.4375","0.304347826","0.2375","0.165217391","28","1.368","3.240740741","8.796296296","2.202898551","3.166666667","12.56038647","0.25","0.173913043","9.259259259","18.05555556"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00072","","","","23","17","1","1","2","2","17","16","23","5.4","30","2.5","4","4","4","0.15","4","7.9","12.72141707","8.695652174","3.220611916","9.9","79.7979798","28","73.91304348","53","0.234782609","0.083333333","0.149056604","3.117647059","2.304347826","1.352941176","1","0.464705882","0.343478261","43.39622642","2.212","11.76470588","17.21132898","3.561996779","4.819172113","15.94202899","0.117647059","0.086956522","4.357298475","21.56862745"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00073","","","","23","11","1","1","4","6","11","2","3","0.8","7","1","4","4","5","0.12","5","1.8","2.898550725","1.288244767","9.661835749","7.8","23.07692308","34","47.82608696","10","0.266666667","0.142857143","0.18","0.909090909","0.434782609","0.272727273","0.130434783","0.163636364","0.07826087","30","0.612","2.693602694","6.060606061","0.985507246","2.060606061","12.56038647","0.545454545","0.260869565","20.2020202","26.26262626"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00074","","","","23","20","1","1","6","11.1","20","20","37","7.2","14","1.2","5","4","4","4.92","4","8.4","13.52657005","11.5942029","17.87439614","19.5","43.07692308","32","86.95652174","51","0.194594595","0.085714286","0.164705882","2.55","2.217391304","1.85","1.608695652","0.42","0.365217391","72.54901961","2.688","13.33333333","15.55555556","4.328502415","4.977777778","31.40096618","0.555","0.482608696","20.55555556","36.11111111"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00075","","","","23","17","1","1","7","15","17","17","38","13","22","2","4","4","5","4.92","2","15","24.15458937","20.93397746","24.15458937","30","50","34","73.91304348","60","0.342105263","0.090909091","0.25","3.529411765","2.608695652","2.235294118","1.652173913","0.882352941","0.652173913","63.33333333","5.1","28.32244009","32.67973856","8.212560386","11.11111111","48.30917874","0.882352941","0.652173913","32.67973856","65.35947712"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00076","","","","23","16","2","1","4","5","16","14","35","10","8","1","4","4","5","7.76","5","11","17.71336554","16.10305958","8.051529791","16","68.75","22","69.56521739","43","0.285714286","0.125","0.255813953","2.6875","1.869565217","2.1875","1.52173913","0.6875","0.47826087","81.39534884","2.42","23.14814815","25.46296296","3.896940419","5.601851852","25.76489533","0.3125","0.217391304","11.57407407","37.03703704"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00077","","","","23","13","1","1","3","3","13","13","38","5.7","26","3.1","5","4","4","4.41","4","8.8","14.17069243","9.178743961","4.830917874","11.8","74.57627119","26","56.52173913","64","0.15","0.119230769","0.1375","4.923076923","2.782608696","2.923076923","1.652173913","0.676923077","0.382608696","59.375","2.288","16.23931624","25.07122507","3.684380032","6.518518519","19.00161031","0.230769231","0.130434783","8.547008547","33.61823362"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00078","","","","23","14","3","1","5","6","14","14","30","6","42","3","4","4","3","11.03","3","9","14.49275362","9.661835749","9.661835749","15","60","26","60.86956522","72","0.2","0.071428571","0.125","5.142857143","3.130434783","2.142857143","1.304347826","0.642857143","0.391304348","41.66666667","2.34","15.87301587","23.80952381","3.768115942","6.19047619","24.15458937","0.428571429","0.260869565","15.87301587","39.68253968"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00079","","","","23","12","3","1","4","7","12","7","22","2","9","1.5","4","3","4","4.92","5","3.5","5.636070853","3.220611916","11.27214171","10.5","33.33333333","32","52.17391304","31","0.090909091","0.166666667","0.112903226","2.583333333","1.347826087","1.833333333","0.956521739","0.291666667","0.152173913","70.96774194","1.12","6.172839506","10.80246914","1.803542673","3.456790123","16.90821256","0.583333333","0.304347826","21.60493827","32.40740741"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00080","","","","23","19","1","2","8","20","19","19","28","8.5","29","2.5","4","4","5","4.61","4","11","17.71336554","13.68760064","32.20611916","31","35.48387097","28","82.60869565","57","0.303571429","0.086206897","0.192982456","3","2.47826087","1.473684211","1.217391304","0.578947368","0.47826087","49.12280702","3.08","16.56920078","21.44249513","4.959742351","6.003898635","49.9194847","1.052631579","0.869565217","38.98635478","60.4288499"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00081","","","","23","15","1","1","3","2","15","15","33","6.2","36","2.5","4","5","4","7.23","4","8.7","14.00966184","9.98389694","3.220611916","10.7","81.30841121","22","65.2173913","69","0.187878788","0.069444444","0.126086957","4.6","3","2.2","1.434782609","0.58","0.37826087","47.82608696","1.914","15.30864198","21.48148148","3.082125604","4.725925926","17.23027375","0.133333333","0.086956522","4.938271605","26.41975309"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00082","","","","23","17","1","1","2","1.4","17","17","9","1","47","2.2","3","3","5","1.65","4","3.2","5.152979066","1.610305958","2.254428341","4.6","69.56521739","20","73.91304348","56","0.111111111","0.046808511","0.057142857","3.294117647","2.434782609","0.529411765","0.391304348","0.188235294","0.139130435","16.07142857","0.64","2.178649237","6.97167756","1.030595813","1.394335512","7.407407407","0.082352941","0.060869565","3.050108932","10.02178649"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00083","","","","23","16","1","1","4","8","16","16","18","6.2","55","7","4","3","4","5.49","3","13.2","21.25603865","9.98389694","12.88244767","21.2","62.26415094","28","69.56521739","73","0.344444444","0.127272727","0.180821918","4.5625","3.173913043","1.125","0.782608696","0.825","0.573913043","24.65753425","3.696","14.35185185","30.55555556","5.951690821","8.555555556","34.13848631","0.5","0.347826087","18.51851852","49.07407407"
"","","MZP2009UMB-MT01","","","","","","","","","MZP2009UMB-MT01-00084","","","","23","13","1","1","5","7","13","13","24","6.7","25","2","4","4","5","4.41","3","8.7","14.00966184","10.78904992","11.27214171","15.7","55.41401274","24","56.52173913","49","0.279166667","0.08","0.17755102","3.769230769","2.130434783","1.846153846","1.043478261","0.669230769","0.37826087","48.97959184","2.088","19.08831909","24.78632479","3.362318841","5.948717949","25.28180354","0.538461538","0.304347826","19.94301994","44.72934473"
