"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_irrigation","treatment_non_irrigation"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00031","","","","26","22","3","2","5","18","18","39","57","4","2","6.8","6","5","1","1","5","7","3","3.41","1.66","0.97","172.15","89.37","98.95","65.02","1.8","4","17.41","6","12.8","96","0.102564103","0.035087719","0.0625","5.333333333","3.692307692","2.166666667","1.5","0.333333333","0.230769231","0.377777778","0.261538462","40.625","46.875","69.23076923","5.698005698","8.230452675","8.547008547","12.34567901","9.686609687","13.99176955","18.23361823","26.33744856","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00032","","","","26","26","1","3","6","19","18","25","21","7.6","1.5","19.5","1","1","1","1","7","7","3","","","","","","","","","","","9.1","28.6","46","0.304","0.071428571","0.197826087","2.421052632","1.769230769","1.315789474","0.961538462","0.478947368","0.35","1.026315789","0.75","54.34782609","31.81818182","73.07692308","10.82621083","14.81481481","12.96296296","17.73879142","27.77777778","38.01169591","40.74074074","55.75048733","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00033","","","","26","17","1","3","5","17","17","15","16","2.4","0.9","13","4","5","1","1","7","9","1","3.55","1.15","0.82","42.61","35.38","0","69.02","1.29","3.23","13.83","3.3","16.3","31","0.16","0.05625","0.106451613","1.823529412","1.192307692","0.882352941","0.576923077","0.194117647","0.126923077","0.764705882","0.5","48.38709677","20.24539877","65.38461538","3.418803419","5.22875817","4.700854701","7.189542484","18.51851852","28.32244009","23.21937322","35.51198257","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00034","","","","26","16","3","1","4","4","3","3","5","0.8","0.1","7.2","5","5","1","1","9","9","1","3.1","1.65","0.81","68.24","73.89","12.79","68.96","1.42","3.23","14.13","0.9","8.1","8","0.266666667","0.02","0.1125","2","0.307692308","0.75","0.115384615","0.225","0.034615385","1.8","0.276923077","37.5","11.11111111","15.38461538","1.13960114","7.407407407","1.282051282","8.333333333","10.25641026","66.66666667","11.53846154","75","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00035","","","","26","20","3","2","4","8","4","1","8","0.3","0.6","10.4","5","5","1","1","9","9","1","","","","","","","","","","","0.9","11.3","9","0.3","0.075","0.1","1.125","0.346153846","0.125","0.038461538","0.1125","0.034615385","1.3","0.4","11.11111111","7.96460177","30.76923077","0.427350427","1.388888889","1.282051282","4.166666667","14.81481481","48.14814815","16.0968661","52.31481481","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00036","","","","26","22","1","1","4","16","7","5","12","0.3","0.6","3.5","7","5","1","","","","","4.93","2.09","1.08","251.24","112.21","10.98","70.85","1.07","4.03","15.25","0.9","4.4","17","0.06","0.05","0.052941176","1.0625","0.653846154","0.3125","0.192307692","0.05625","0.034615385","0.21875","0.134615385","29.41176471","20.45454545","61.53846154","0.427350427","0.694444444","1.282051282","2.083333333","4.985754986","8.101851852","6.267806268","10.18518519","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00037","","","","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00038","","","","26","21","1","1","8","15","15","52","63","7","2.6","25","4","5","2","1","9","9","1","3.56","1.78","1","158.85","93.47","99.47","62.54","2.7","5.03","16.72","9.6","34.6","115","0.134615385","0.041269841","0.083478261","7.666666667","4.423076923","3.466666667","2","0.64","0.369230769","1.666666667","0.961538462","45.2173913","27.74566474","57.69230769","9.971509972","17.28395062","13.67521368","23.7037037","35.61253561","61.72839506","49.28774929","85.43209877","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00039","","","","26","26","1","3","5","14","14","21","19","3","0.6","9","5","5","1","3","7","9","1","","","","","","","","","","","3.6","12.6","40","0.142857143","0.031578947","0.09","2.857142857","1.538461538","1.5","0.807692308","0.257142857","0.138461538","0.642857143","0.346153846","52.5","28.57142857","53.84615385","4.273504274","7.936507937","5.128205128","9.523809524","12.82051282","23.80952381","17.94871795","33.33333333","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00040","","","","26","26","1","1","7","24","24","30","22","8","1.9","19","6","7","1","1","7","9","1","","","","","","","","","","","9.9","28.9","52","0.266666667","0.086363636","0.190384615","2.166666667","2","1.25","1.153846154","0.4125","0.380769231","0.791666667","0.730769231","57.69230769","34.25605536","92.30769231","11.3960114","12.34567901","14.1025641","15.27777778","27.06552707","29.32098765","41.16809117","44.59876543","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00041","","","","26","21","1","1","9","21","21","45","49","5.3","3.2","51","6","4","1","","","","","","","","","","","","","","","8.5","59.5","94","0.117777778","0.065306122","0.090425532","4.476190476","3.615384615","2.142857143","1.730769231","0.404761905","0.326923077","2.428571429","1.961538462","47.87234043","14.28571429","80.76923077","7.54985755","9.347442681","12.10826211","14.99118166","72.64957265","89.94708995","84.75783476","104.9382716","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00042","","","","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00043","","","","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00044","","","","26","26","1","1","6","18","18","40","93","5","3.1","8.2","5","3","1","1","5","9","3","3.33","1.2","0.95","63.87","66.24","14.61","73.56","2.84","4.29","9.3","8.1","16.3","133","0.125","0.033333333","0.060902256","7.388888889","5.115384615","2.222222222","1.538461538","0.45","0.311538462","0.455555556","0.315384615","30.07518797","49.69325153","69.23076923","7.122507123","10.28806584","11.53846154","16.66666667","11.68091168","16.87242798","23.21937322","33.53909465","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00045","","","","26","26","1","1","8","20","20","23","18","3","10.8","40","4","5","1","1","7","9","1","2.98","1.63","0.79","60.92","71","12.81","68.95","1.36","3.07","14.53","13.8","53.8","41","0.130434783","0.6","0.336585366","2.05","1.576923077","1.15","0.884615385","0.69","0.530769231","2","1.538461538","56.09756098","25.65055762","76.92307692","4.273504274","5.555555556","19.65811966","25.55555556","56.98005698","74.07407407","76.63817664","99.62962963","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00046","","","","26","21","1","1","7","20","20","30","55","4.4","2.2","24","4","3","1","3","5","7","5","4.29","1.9","1.29","257.68","117.3","35.87","49.34","5.31","8.66","18.5","6.6","30.6","85","0.146666667","0.04","0.077647059","4.25","3.269230769","1.5","1.153846154","0.33","0.253846154","1.2","0.923076923","35.29411765","21.56862745","76.92307692","6.267806268","8.148148148","9.401709402","12.22222222","34.18803419","44.44444444","43.58974359","56.66666667","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00047","","","","26","15","1","1","9","15","13","30","45","3.4","1.8","31","5","5","2","3","9","7","1","3.36","1.35","0.83","141.05","74.87","12.35","71.24","2.46","5.17","13.57","5.2","36.2","75","0.113333333","0.04","0.069333333","5","2.884615385","2","1.153846154","0.346666667","0.2","2.066666667","1.192307692","40","14.36464088","57.69230769","4.843304843","8.395061728","7.407407407","12.83950617","44.15954416","76.54320988","51.56695157","89.38271605","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00048","","","","26","26","1","1","2","6","3","25","3","4","0.9","6","5","5","1","3","9","7","1","","","","","","","","","","","4.9","10.9","28","0.16","0.3","0.175","4.666666667","1.076923077","4.166666667","0.961538462","0.816666667","0.188461538","1","0.230769231","89.28571429","44.95412844","23.07692308","5.698005698","24.69135802","6.98005698","30.24691358","8.547008547","37.03703704","15.52706553","67.28395062","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00049","","","","26","20","1","1","8","19","19","46","32","7.4","3.5","51","3","4","3","3","5","5","1","5.39","1.87","1.26","190.75","115.27","135.02","61.15","2.84","5.75","14.72","10.9","61.9","78","0.160869565","0.109375","0.13974359","4.105263158","3","2.421052632","1.769230769","0.573684211","0.419230769","2.684210526","1.961538462","58.97435897","17.60904685","73.07692308","10.54131054","14.42495127","15.52706553","21.24756335","72.64957265","99.41520468","88.17663818","120.662768","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00050","","","","26","6","1","1","4","6","4","16","4","0.9","0.9","4.5","5","5","1","","","","","4.35","2.04","1.21","193.95","144.29","28.96","49.56","7.67","11.6","10.54","1.8","6.3","20","0.05625","0.225","0.09","3.333333333","0.769230769","2.666666667","0.615384615","0.3","0.069230769","0.75","0.173076923","80","28.57142857","23.07692308","1.282051282","5.555555556","2.564102564","11.11111111","6.41025641","27.77777778","8.974358974","38.88888889","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00051","","","","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00052","","","","26","18","1","1","5","15","15","10","30","0.8","1.5","5.8","6","5","4","","","","","","","","","","","","","","","2.3","8.1","40","0.08","0.05","0.0575","2.666666667","1.538461538","0.666666667","0.384615385","0.153333333","0.088461538","0.386666667","0.223076923","25","28.39506173","57.69230769","1.13960114","1.975308642","3.276353276","5.679012346","8.262108262","14.32098765","11.53846154","20","1",""
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00053","","","","26","21","2","5","4","5","5","0","13","0","0.8","6.4","7","1","1","1","5","9","5","2.51","1.16","0.9","27.51","46.96","0","73.56","2.07","2.84","1.43","0.8","7.2","13","","0.061538462","0.061538462","2.6","0.5","0","0","0.16","0.030769231","1.28","0.246153846","0","11.11111111","19.23076923","0","0","1.13960114","5.925925926","9.116809117","47.40740741","10.25641026","53.33333333","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00054","","","","26","13","1","4","4","3","3","0","10","0","1","3.2","8","1","1","1","7","5","1","2.03","1.42","0.9","80.22","96","33.45","57.85","9.22","12.72","1.74","1","4.2","10","","0.1","0.1","3.333333333","0.384615385","0","0","0.333333333","0.038461538","1.066666667","0.123076923","0","23.80952381","11.53846154","0","0","1.424501425","12.34567901","4.558404558","39.50617284","5.982905983","51.85185185","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00055","","","","26","21","3","6","5","10","10","24","17","7","1.5","11","4","2","1","3","5","9","5","3.19","1.46","0.89","31.56","86.12","124.58","58.07","5.07","7.03","6.87","8.5","19.5","41","0.291666667","0.088235294","0.207317073","4.1","1.576923077","2.4","0.923076923","0.85","0.326923077","1.1","0.423076923","58.53658537","43.58974359","38.46153846","9.971509972","25.92592593","12.10826211","31.48148148","15.66951567","40.74074074","27.77777778","72.22222222","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00056","","","","26","24","1","2","6","20","20","54","45","9","2.6","11.6","3","1","3","1","5","9","3","1.67","1.18","0.6","0","62.97","94.11","54.95","10.48","13.78","2.27","11.6","23.2","99","0.166666667","0.057777778","0.117171717","4.95","3.807692308","2.7","2.076923077","0.58","0.446153846","0.58","0.446153846","54.54545455","50","76.92307692","12.82051282","16.66666667","16.52421652","21.48148148","16.52421652","21.48148148","33.04843305","42.96296296","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00057","","","","26","24","1","5","7","18","18","39","74","7","4","15.6","5","1","1","1","7","7","3","3.06","1.27","0.81","34.07","61.42","49.91","69.49","4.02","5.75","1.74","11","26.6","113","0.179487179","0.054054054","0.097345133","6.277777778","4.346153846","2.166666667","1.5","0.611111111","0.423076923","0.866666667","0.6","34.51327434","41.35338346","69.23076923","9.971509972","14.40329218","15.66951567","22.63374486","22.22222222","32.09876543","37.89173789","54.73251029","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00058","","","","26","10","1","1","5","2","0","0","0","0","0","7","","","","","","","","","","","","","","","","","","0","7","0","","","","0","0","0","0","0","0","3.5","0.269230769","","0","7.692307692","0","0","0","0","9.971509972","129.6296296","9.971509972","129.6296296","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00059","","","","26","15","1","3","6","12","12","29","42","5","2.5","9.7","3","3","4","1","7","7","1","2.75","1.34","0.85","44.49","100.45","123.01","55.6","7.19","9.79","6.51","7.5","17.2","71","0.172413793","0.05952381","0.105633803","5.916666667","2.730769231","2.416666667","1.115384615","0.625","0.288461538","0.808333333","0.373076923","40.84507042","43.60465116","46.15384615","7.122507123","15.43209877","10.68376068","23.14814815","13.81766382","29.9382716","24.5014245","53.08641975","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00060","","","","26","18","1","3","9","16","16","18","32","10","5","23.2","1","5","1","3","5","7","5","3.01","1.93","1.19","154.63","129.49","45.27","52.11","5.17","7.47","14.24","15","38.2","50","0.555555556","0.15625","0.3","3.125","1.923076923","1.125","0.692307692","0.9375","0.576923077","1.45","0.892307692","36","39.26701571","61.53846154","14.24501425","23.14814815","21.36752137","34.72222222","33.04843305","53.7037037","54.41595442","88.42592593","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00061","","","","26","14","1","4","5","9","8","10","14","2","0.2","5.5","1","1","1","1","7","7","1","3.03","1.24","0.7","32.75","41.55","153.48","72.2","2.74","3.61","4.28","2.2","7.7","24","0.2","0.014285714","0.091666667","2.666666667","0.923076923","1.111111111","0.384615385","0.244444444","0.084615385","0.611111111","0.211538462","41.66666667","28.57142857","34.61538462","2.849002849","8.230452675","3.133903134","9.053497942","7.834757835","22.63374486","10.96866097","31.6872428","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00062","","","","26","23","1","1","9","18","18","51","32","6","2.2","22.6","5","5","1","2","5","9","3","2.46","1.16","0.89","94.94","71.29","107.14","65.89","5.09","6.99","3.29","8.2","30.8","83","0.117647059","0.06875","0.098795181","4.611111111","3.192307692","2.833333333","1.961538462","0.455555556","0.315384615","1.255555556","0.869230769","61.44578313","26.62337662","69.23076923","8.547008547","12.34567901","11.68091168","16.87242798","32.19373219","46.50205761","43.87464387","63.3744856","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00063","","","","26","24","1","1","9","24","24","42","33","16","5","17.2","1","5","1","2","6","7","1","","","","","","","","","","","21","38.2","75","0.380952381","0.151515152","0.28","3.125","2.884615385","1.75","1.615384615","0.875","0.807692308","0.716666667","0.661538462","56","54.97382199","92.30769231","22.79202279","24.69135802","29.91452991","32.40740741","24.5014245","26.54320988","54.41595442","58.95061728","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00064","","","","26","24","1","1","9","18","18","29","26","4.2","2","29","3","3","3","1","3","9","7","3.07","1.22","0.91","143.42","74.55","65.98","69.19","3.01","4.61","4.43","6.2","35.2","55","0.144827586","0.076923077","0.112727273","3.055555556","2.115384615","1.611111111","1.115384615","0.344444444","0.238461538","1.611111111","1.115384615","52.72727273","17.61363636","69.23076923","5.982905983","8.641975309","8.831908832","12.75720165","41.31054131","59.67078189","50.14245014","72.42798354","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00065","","","","26","26","1","2","8","24","24","123","75","21","4","13.2","1","1","1","1","7","5","1","3.49","1.21","0.96","23.19","60.16","47.34","72.42","2.65","4","0.12","25","38.2","198","0.170731707","0.053333333","0.126262626","8.25","7.615384615","5.125","4.730769231","1.041666667","0.961538462","0.55","0.507692308","62.12121212","65.44502618","92.30769231","29.91452991","32.40740741","35.61253561","38.58024691","18.8034188","20.37037037","54.41595442","58.95061728","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00066","","","","26","23","1","2","8","21","21","34","38","10","5","13.2","1","3","1","5","7","9","3","2.97","1.05","0.65","26.06","39.35","110.48","69.25","4.08","5.36","5.19","15","28.2","72","0.294117647","0.131578947","0.208333333","3.428571429","2.769230769","1.619047619","1.307692308","0.714285714","0.576923077","0.628571429","0.507692308","47.22222222","53.19148936","80.76923077","14.24501425","17.6366843","21.36752137","26.45502646","18.8034188","23.28042328","40.17094017","49.73544974","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00067","","","","26","17","1","1","6","14","14","30","17","9","1.2","10.7","1","3","2","1","7","7","1","2.46","1.16","0.81","6.29","47.82","27.93","74.54","1.8","2.51","1.34","10.2","20.9","47","0.3","0.070588235","0.217021277","3.357142857","1.807692308","2.142857143","1.153846154","0.728571429","0.392307692","0.764285714","0.411538462","63.82978723","48.80382775","53.84615385","12.82051282","23.80952381","14.52991453","26.98412698","15.24216524","28.30687831","29.77207977","55.29100529","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00068","","","","26","26","1","1","6","8","3","6","0","1.6","0","12.4","5","5","1","1","7","9","1","2.74","1.34","0.83","37.58","96.11","122.6","55.62","7.17","9.72","6.45","1.6","14","6","0.266666667","","0.266666667","0.75","0.230769231","0.75","0.230769231","0.2","0.061538462","1.55","0.476923077","100","11.42857143","30.76923077","2.279202279","7.407407407","2.279202279","7.407407407","17.66381766","57.40740741","19.94301994","64.81481481","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00069","","","","26","20","1","1","8","20","19","70","70","11","3.5","12","1","1","1","1","7","9","1","2.47","1.17","0.89","100.64","70.36","108.98","65.81","5.15","7.12","3.3","14.5","26.5","140","0.157142857","0.05","0.103571429","7","5.384615385","3.5","2.692307692","0.725","0.557692308","0.6","0.461538462","50","54.71698113","76.92307692","15.66951567","20.37037037","20.65527066","26.85185185","17.09401709","22.22222222","37.74928775","49.07407407","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00070","","","","26","20","1","3","4","3","1","0","4","0","0.1","6","9","3","1","1","6","5","5","3.92","1.47","0.9","171.76","96.42","60.38","59.16","6.51","9.11","7.57","0.1","6.1","4","","0.025","0.025","1.333333333","0.153846154","0","0","0.033333333","0.003846154","2","0.230769231","0","1.639344262","11.53846154","0","0","0.142450142","1.234567901","8.547008547","74.07407407","8.689458689","75.30864198","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00071","","","","26","17","4","5","5","5","2","2","6","0.2","0.2","7.2","6","3","1","1","7","3","1","2.97","1.24","0.69","30.85","40.66","152.78","72.31","2.65","3.44","4.54","0.4","7.6","8","0.1","0.033333333","0.05","1.6","0.307692308","0.4","0.076923077","0.08","0.015384615","1.44","0.276923077","25","5.263157895","19.23076923","0.284900285","1.481481481","0.56980057","2.962962963","10.25641026","53.33333333","10.82621083","56.2962963","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00072","","","","26","25","1","4","6","7","5","6","14","1.4","0.6","12","1","3","1","3","5","9","5","","","","","","","","","","","2","14","20","0.233333333","0.042857143","0.1","2.857142857","0.769230769","0.857142857","0.230769231","0.285714286","0.076923077","1.714285714","0.461538462","30","14.28571429","26.92307692","1.994301994","7.407407407","2.849002849","10.58201058","17.09401709","63.49206349","19.94301994","74.07407407","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00073","","","","26","26","1","5","5","15","15","55","80","10","3.6","7.6","1","4","4","1","7","7","1","2.47","1.33","0.85","54.96","76.68","6.44","59.27","8.73","12.05","3.48","13.6","21.2","135","0.181818182","0.045","0.100740741","9","5.192307692","3.666666667","2.115384615","0.906666667","0.523076923","0.506666667","0.292307692","40.74074074","64.1509434","57.69230769","14.24501425","24.69135802","19.37321937","33.58024691","10.82621083","18.7654321","30.1994302","52.34567901","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00074","","","","26","25","1","1","8","17","17","43","51","14","7","19","1","3","2","1","8","8","1","2.65","1.26","0.74","7.75","39.51","139.65","70.11","3.65","4.76","2.91","21","40","94","0.325581395","0.137254902","0.223404255","5.529411765","3.615384615","2.529411765","1.653846154","1.235294118","0.807692308","1.117647059","0.730769231","45.74468085","52.5","65.38461538","19.94301994","30.50108932","29.91452991","45.75163399","27.06552707","41.39433551","56.98005698","87.1459695","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00075","","","","26","19","1","3","7","18","18","36","57","6.4","2.2","14.2","4","2","1","1","6","9","3","","","","","","","","","","","8.6","22.8","93","0.177777778","0.038596491","0.092473118","5.166666667","3.576923077","2","1.384615385","0.477777778","0.330769231","0.788888889","0.546153846","38.70967742","37.71929825","69.23076923","9.116809117","13.16872428","12.25071225","17.69547325","20.22792023","29.218107","32.47863248","46.91358025","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00076","","","","26","26","1","3","6","10","10","12","12","4.8","1.2","8","1","1","4","1","7","5","1","2.72","1","0.57","0","58.72","137.6","62.33","4.82","6.51","7.71","6","14","24","0.4","0.1","0.25","2.4","0.923076923","1.2","0.461538462","0.6","0.230769231","0.8","0.307692308","50","42.85714286","38.46153846","6.837606838","17.77777778","8.547008547","22.22222222","11.3960114","29.62962963","19.94301994","51.85185185","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00077","","","","26","20","1","2","5","15","15","18","48","3","4","6","5","6","2","1","7","3","1","2.33","1.62","1.09","106.18","75.85","19.07","63.88","6.51","8.68","0","7","13","66","0.166666667","0.083333333","0.106060606","4.4","2.538461538","1.2","0.692307692","0.466666667","0.269230769","0.4","0.230769231","27.27272727","53.84615385","57.69230769","4.273504274","7.407407407","9.971509972","17.28395062","8.547008547","14.81481481","18.51851852","32.09876543","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00078","","","","26","24","1","1","7","24","24","46","106","10","8","19","1","3","1","1","7","9","3","1.64","1.12","0.55","0","61.74","96.15","53.48","11.79","15.58","1.49","18","37","152","0.217391304","0.075471698","0.118421053","6.333333333","5.846153846","1.916666667","1.769230769","0.75","0.692307692","0.791666667","0.730769231","30.26315789","48.64864865","92.30769231","14.24501425","15.43209877","25.64102564","27.77777778","27.06552707","29.32098765","52.70655271","57.09876543","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00079","","","","26","20","1","2","9","14","14","29","40","11","6","23","1","7","1","1","5","7","3","","","","","","","","","","","17","40","69","0.379310345","0.15","0.246376812","4.928571429","2.653846154","2.071428571","1.115384615","1.214285714","0.653846154","1.642857143","0.884615385","42.02898551","42.5","53.84615385","15.66951567","29.1005291","24.21652422","44.97354497","32.76353276","60.84656085","56.98005698","105.8201058","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00080","","","","26","26","3","2","6","20","20","47","96","8.6","5","5","3","1","1","1","7","6","1","3.03","1.41","0.87","94.98","93.42","181.88","65.09","4.75","6.56","3.38","13.6","18.6","143","0.182978723","0.052083333","0.095104895","7.15","5.5","2.35","1.807692308","0.68","0.523076923","0.25","0.192307692","32.86713287","73.11827957","76.92307692","12.25071225","15.92592593","19.37321937","25.18518519","7.122507123","9.259259259","26.4957265","34.44444444","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00081","","","","26","23","1","1","7","23","23","52","27","20","2","16","1","1","1","1","5","7","1","","","","","","","","","","","22","38","79","0.384615385","0.074074074","0.278481013","3.434782609","3.038461538","2.260869565","2","0.956521739","0.846153846","0.695652174","0.615384615","65.82278481","57.89473684","88.46153846","28.49002849","32.20611916","31.33903134","35.42673108","22.79202279","25.76489533","54.13105413","61.19162641","","1"
"","","MZP2012UMB-ST03","","","","","","","","","MZP2012UMB-ST03-00082","","","","26","17","1","2","3","2","1","2","0","0.1","0","1","5","1","1","","","","","2.83","1.15","0.87","57.14","73.47","124.67","66.62","3.61","5.15","6.39","0.1","1.1","2","0.05","","0.05","1","0.076923077","1","0.076923077","0.05","0.003846154","0.5","0.038461538","100","9.090909091","7.692307692","0.142450142","1.851851852","0.142450142","1.851851852","1.424501425","18.51851852","1.566951567","20.37037037","","1"
