"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00013","","","","30","23","2","2","7","2","2","18","36","11","5","0.4","8","4","2","1","2","3","1.04","5.4","13.4","47","0.138888889","0.036363636","0.114893617","2.611111111","1.566666667","2","1.2","0.3","0.18","0.444444444","0.266666667","76.59574468","40.29850746","60","5.555555556","6","8.888888889","14.88888889","9.259259259","10","14.81481481","24.81481481"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00014","","","","30","22","2","2","9","2","2","18","36","19","21","0.7","55","3","2","1","8","1","0","21.7","76.7","55","0.583333333","0.036842105","0.394545455","3.055555556","1.833333333","2","1.2","1.205555556","0.723333333","3.055555556","1.833333333","65.45454545","28.29204694","60","23.33333333","24.11111111","61.11111111","85.22222222","38.88888889","40.18518519","101.8518519","142.037037"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00015","","","","30","29","1","2","9","2","2","17","61","21","22","1.2","52","8","2","1","6","2","0","23.2","75.2","82","0.360655738","0.057142857","0.282926829","4.823529412","2.733333333","3.588235294","2.033333333","1.364705882","0.773333333","3.058823529","1.733333333","74.3902439","30.85106383","56.66666667","24.44444444","25.77777778","57.77777778","83.55555556","43.1372549","45.49019608","101.9607843","147.4509804"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00016","","","","30","20","3","2","9","2","2","13","62","11","12","0.4","28","5","2","1","2","3","14.37","12.4","40.4","73","0.193548387","0.036363636","0.169863014","5.615384615","2.433333333","4.769230769","2.066666667","0.953846154","0.413333333","2.153846154","0.933333333","84.93150685","30.69306931","43.33333333","13.33333333","13.77777778","31.11111111","44.88888889","30.76923077","31.79487179","71.79487179","103.5897436"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00017","","","","30","21","2","2","9","2","2","12","0","0","0","0","50","","","","","","","0","50","0","","","","0","0","0","0","0","0","4.166666667","1.666666667","","0","40","0","0","55.55555556","55.55555556","0","0","138.8888889","138.8888889"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00018","","","","30","21","3","2","9","2","2","15","30","21","7","1.5","50","8","2","1","4","2","0","8.5","58.5","51","0.233333333","0.071428571","0.166666667","3.4","1.7","2","1","0.566666667","0.283333333","3.333333333","1.666666667","58.82352941","14.52991453","50","7.777777778","9.444444444","55.55555556","65","15.55555556","18.88888889","111.1111111","130"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00019","","","","30","21","3","2","9","2","2","17","2","0","0.3","0","49","8","2","1","6","3","0","0.3","49.3","2","0.15","","0.15","0.117647059","0.066666667","0.117647059","0.066666667","0.017647059","0.01","2.882352941","1.633333333","100","0.60851927","56.66666667","0.333333333","0.333333333","54.44444444","54.77777778","0.588235294","0.588235294","96.07843137","96.66666667"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00020","","","","30","27","3","2","8","2","2","16","11","5","27","0.2","37","4","2","1","4","3","0","27.2","64.2","16","2.454545455","0.04","1.7","1","0.533333333","0.6875","0.366666667","1.7","0.906666667","2.3125","1.233333333","68.75","42.36760125","53.33333333","30","30.22222222","41.11111111","71.33333333","56.25","56.66666667","77.08333333","133.75"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00021","","","","30","21","3","3","7","2","2","18","41","16","6","0.4","11","5","2","1","2","3","4.41","6.4","17.4","57","0.146341463","0.025","0.112280702","3.166666667","1.9","2.277777778","1.366666667","0.355555556","0.213333333","0.611111111","0.366666667","71.92982456","36.7816092","60","6.666666667","7.111111111","12.22222222","19.33333333","11.11111111","11.85185185","20.37037037","32.22222222"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00022","","","","30","25","2","2","8","2","2","15","22","16","3","0.6","56","9","2","1","3","3","0","3.6","59.6","38","0.136363636","0.0375","0.094736842","2.533333333","1.266666667","1.466666667","0.733333333","0.24","0.12","3.733333333","1.866666667","57.89473684","6.040268456","50","3.333333333","4","62.22222222","66.22222222","6.666666667","8","124.4444444","132.4444444"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00023","","","","30","3","2","2","6","2","2","3","6","0","2.6","0","0.7","4","2","1","2","2","0.02","2.6","3.3","6","0.433333333","","0.433333333","2","0.2","2","0.2","0.866666667","0.086666667","0.233333333","0.023333333","100","78.78787879","10","2.888888889","2.888888889","0.777777778","3.666666667","28.88888889","28.88888889","7.777777778","36.66666667"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00024","","","","30","22","2","2","8","2","2","16","24","10","10","0.7","50","9","2","1","4","2","0.02","10.7","60.7","34","0.416666667","0.07","0.314705882","2.125","1.133333333","1.5","0.8","0.66875","0.356666667","3.125","1.666666667","70.58823529","17.6276771","53.33333333","11.11111111","11.88888889","55.55555556","67.44444444","20.83333333","22.29166667","104.1666667","126.4583333"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00025","","","","30","21","3","3","8","2","2","12","13","6","4","0.4","45","8","2","1","3","2","0","4.4","49.4","19","0.307692308","0.066666667","0.231578947","1.583333333","0.633333333","1.083333333","0.433333333","0.366666667","0.146666667","3.75","1.5","68.42105263","8.906882591","40","4.444444444","4.888888889","50","54.88888889","11.11111111","12.22222222","125","137.2222222"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00026","","","","30","19","2","2","9","2","2","15","45","26","15","1.2","55","4","2","1","8","2","0.12","16.2","71.2","71","0.333333333","0.046153846","0.228169014","4.733333333","2.366666667","3","1.5","1.08","0.54","3.666666667","1.833333333","63.38028169","22.75280899","50","16.66666667","18","61.11111111","79.11111111","33.33333333","36","122.2222222","158.2222222"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00027","","","","30","24","3","2","9","3","2","19","47","10","16","0.4","48","3","2","1","4","2","0.12","16.4","64.4","57","0.340425532","0.04","0.287719298","3","1.9","2.473684211","1.566666667","0.863157895","0.546666667","2.526315789","1.6","82.45614035","25.46583851","63.33333333","17.77777778","18.22222222","53.33333333","71.55555556","28.07017544","28.77192982","84.21052632","112.9824561"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00028","","","","30","23","2","2","9","2","2","11","6","11","1.5","0.5","67","9","2","1","3","3","0","2","69","17","0.25","0.045454545","0.117647059","1.545454545","0.566666667","0.545454545","0.2","0.181818182","0.066666667","6.090909091","2.233333333","35.29411765","2.898550725","36.66666667","1.666666667","2.222222222","74.44444444","76.66666667","4.545454545","6.060606061","203.030303","209.0909091"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00029","","","","30","15","1","2","9","2","2","10","30","23","12","1.2","29","3","2","1","6","2","1.38","13.2","42.2","53","0.4","0.052173913","0.249056604","5.3","1.766666667","3","1","1.32","0.44","2.9","0.966666667","56.60377358","31.27962085","33.33333333","13.33333333","14.66666667","32.22222222","46.88888889","40","44","96.66666667","140.6666667"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00030","","","","30","20","5","2","8","2","2","16","23","29","6","1.4","45","4","2","1","3","2","0","7.4","52.4","52","0.260869565","0.048275862","0.142307692","3.25","1.733333333","1.4375","0.766666667","0.4625","0.246666667","2.8125","1.5","44.23076923","14.1221374","53.33333333","6.666666667","8.222222222","50","58.22222222","12.5","15.41666667","93.75","109.1666667"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00032","","","","30","14","2","3","8","3","2","11","24","7","4","0.3","34","5","2","1","2","3","14.37","4.3","38.3","31","0.166666667","0.042857143","0.138709677","2.818181818","1.033333333","2.181818182","0.8","0.390909091","0.143333333","3.090909091","1.133333333","77.41935484","11.22715405","36.66666667","4.444444444","4.777777778","37.77777778","42.55555556","12.12121212","13.03030303","103.030303","116.0606061"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00033","","","","30","14","6","4","8","2","2","13","17","11","5","0.5","40","3","2","1","6","2","0","5.5","45.5","28","0.294117647","0.045454545","0.196428571","2.153846154","0.933333333","1.307692308","0.566666667","0.423076923","0.183333333","3.076923077","1.333333333","60.71428571","12.08791209","43.33333333","5.555555556","6.111111111","44.44444444","50.55555556","12.82051282","14.1025641","102.5641026","116.6666667"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00034","","","","30","24","2","2","8","2","2","21","48","18","20","0.8","40","8","2","1","4","1","0","20.8","60.8","66","0.416666667","0.044444444","0.315151515","3.142857143","2.2","2.285714286","1.6","0.99047619","0.693333333","1.904761905","1.333333333","72.72727273","34.21052632","70","22.22222222","23.11111111","44.44444444","67.55555556","31.74603175","33.01587302","63.49206349","96.50793651"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00035","","","","30","21","3","3","8","2","2","19","53","8","18","0.45","14","5","2","1","2","3","1.04","18.45","32.45","61","0.339622642","0.05625","0.302459016","3.210526316","2.033333333","2.789473684","1.766666667","0.971052632","0.615","0.736842105","0.466666667","86.8852459","56.85670262","63.33333333","20","20.5","15.55555556","36.05555556","31.57894737","32.36842105","24.56140351","56.92982456"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00036","","","","30","27","2","2","9","1","2","22","47","10","13","0.4","40","8","2","1","6","2","0.02","13.4","53.4","57","0.276595745","0.04","0.235087719","2.590909091","1.9","2.136363636","1.566666667","0.609090909","0.446666667","1.818181818","1.333333333","82.45614035","25.09363296","73.33333333","14.44444444","14.88888889","44.44444444","59.33333333","19.6969697","20.3030303","60.60606061","80.90909091"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00037","","","","30","19","2","2","8","1","2","15","41","41","12","0.3","25","3","2","1","8","2","0","12.3","37.3","82","0.292682927","0.007317073","0.15","5.466666667","2.733333333","2.733333333","1.366666667","0.82","0.41","1.666666667","0.833333333","50","32.97587131","50","13.33333333","13.66666667","27.77777778","41.44444444","26.66666667","27.33333333","55.55555556","82.88888889"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00039","","","","30","18","3","3","8","2","2","16","36","12","9","0.4","25","5","2","1","2","2","14.37","9.4","34.4","48","0.25","0.033333333","0.195833333","3","1.6","2.25","1.2","0.5875","0.313333333","1.5625","0.833333333","75","27.3255814","53.33333333","10","10.44444444","27.77777778","38.22222222","18.75","19.58333333","52.08333333","71.66666667"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00040","","","","30","24","2","2","9","2","2","18","33","19","8","1","45","4","2","1","3","2","0","9","54","52","0.242424242","0.052631579","0.173076923","2.888888889","1.733333333","1.833333333","1.1","0.5","0.3","2.5","1.5","63.46153846","16.66666667","60","8.888888889","10","50","60","14.81481481","16.66666667","83.33333333","100"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00041","","","","30","4","2","3","7","1","2","4","11","1","11","0.01","29","4","2","1","2","1","0","11.01","40.01","12","1","0.01","0.9175","3","0.4","2.75","0.366666667","2.7525","0.367","7.25","0.966666667","91.66666667","27.51812047","13.33333333","12.22222222","12.23333333","32.22222222","44.45555556","91.66666667","91.75","241.6666667","333.4166667"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00042","","","","30","25","3","2","9","2","2","17","0","6","0","0.25","52","9","2","1","3","7","0","0.25","52.25","6","","0.041666667","0.041666667","0.352941176","0.2","0","0","0.014705882","0.008333333","3.058823529","1.733333333","0","0.4784689","56.66666667","0","0.277777778","57.77777778","58.05555556","0","0.490196078","101.9607843","102.4509804"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00043","","","","30","25","3","3","8","2","2","22","25","11","7","0.8","84","8","2","1","6","3","0","7.8","91.8","36","0.28","0.072727273","0.216666667","1.636363636","1.2","1.136363636","0.833333333","0.354545455","0.26","3.818181818","2.8","69.44444444","8.496732026","73.33333333","7.777777778","8.666666667","93.33333333","102","10.60606061","11.81818182","127.2727273","139.0909091"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00044","","","","30","16","2","2","8","2","2","11","4","6","1.2","0.35","32","9","2","1","5","3","0.12","1.55","33.55","10","0.3","0.058333333","0.155","0.909090909","0.333333333","0.363636364","0.133333333","0.140909091","0.051666667","2.909090909","1.066666667","40","4.619970194","36.66666667","1.333333333","1.722222222","35.55555556","37.27777778","3.636363636","4.696969697","96.96969697","101.6666667"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00045","","","","30","20","2","2","9","2","2","19","31","10","5","0.35","47","9","2","1","3","3","0","5.35","52.35","41","0.161290323","0.035","0.130487805","2.157894737","1.366666667","1.631578947","1.033333333","0.281578947","0.178333333","2.473684211","1.566666667","75.6097561","10.21967526","63.33333333","5.555555556","5.944444444","52.22222222","58.16666667","8.771929825","9.385964912","82.45614035","91.84210526"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00046","","","","30","20","2","3","8","2","2","15","4","0","2.6","0","50","8","2","1","6","2","0","2.6","52.6","4","0.65","","0.65","0.266666667","0.133333333","0.266666667","0.133333333","0.173333333","0.086666667","3.333333333","1.666666667","100","4.942965779","50","2.888888889","2.888888889","55.55555556","58.44444444","5.777777778","5.777777778","111.1111111","116.8888889"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00047","","","","30","26","2","2","8","2","2","22","22","10","7","0.7","32","5","2","1","4","1","0.12","7.7","39.7","32","0.318181818","0.07","0.240625","1.454545455","1.066666667","1","0.733333333","0.35","0.256666667","1.454545455","1.066666667","68.75","19.39546599","73.33333333","7.777777778","8.555555556","35.55555556","44.11111111","10.60606061","11.66666667","48.48484848","60.15151515"
"","","UGP2017SER-PT02","","","","","","","","","UGP2017SER-PT02-00048","","","","30","22","2","2","9","2","2","20","25","3","13","0.3","80","5","2","1","8","1","0.02","13.3","93.3","28","0.52","0.1","0.475","1.4","0.933333333","1.25","0.833333333","0.665","0.443333333","4","2.666666667","89.28571429","14.2550911","66.66666667","14.44444444","14.77777778","88.88888889","103.6666667","21.66666667","22.16666667","133.3333333","155.5"
