"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00011","","","","30","30","2","3","8","1","2","20","34","49","14.1","3.5","1","9","5","1","2","4","0.12","17.6","18.6","0.414705882","0.071428571","83","4.15","2.766666667","1.7","1.133333333","0.88","0.586666667","0.05","0.033333333","40.96385542","94.62365591","66.66666667","15.66666667","19.55555556","1.111111111","20.66666667","0.212048193","23.5","29.33333333","1.666666667","31"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00012","","","","30","30","2","2","8","1","2","20","48","90","12.3","3.6","1.5","9","4","1","2","5","0.12","15.9","17.4","0.25625","0.04","138","6.9","4.6","2.4","1.6","0.795","0.53","0.075","0.05","34.7826087","91.37931034","66.66666667","13.66666667","17.66666667","1.666666667","19.33333333","0.115217391","20.5","26.5","2.5","29"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00013","","","","30","30","1","1","8","1","2","19","50","11","13.1","0.5","5","5","5","3","6","2","0.12","13.6","18.6","0.262","0.045454545","61","3.210526316","2.033333333","2.631578947","1.666666667","0.715789474","0.453333333","0.263157895","0.166666667","81.96721311","73.11827957","63.33333333","14.55555556","15.11111111","5.555555556","20.66666667","0.22295082","22.98245614","23.85964912","8.771929825","32.63157895"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00014","","","","30","30","2","2","7","1","2","26","3","0","0.5","0","10.2","8","2","1","3","6","0.12","0.5","10.7","0.166666667","","3","0.115384615","0.1","0.115384615","0.1","0.019230769","0.016666667","0.392307692","0.34","100","4.672897196","86.66666667","0.555555556","0.555555556","11.33333333","11.88888889","0.166666667","0.641025641","0.641025641","13.07692308","13.71794872"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00015","","","","30","30","2","3","7","1","2","26","31","4","5","0.05","7","8","4","1","6","3","0.12","5.05","12.05","0.161290323","0.0125","35","1.346153846","1.166666667","1.192307692","1.033333333","0.194230769","0.168333333","0.269230769","0.233333333","88.57142857","41.90871369","86.66666667","5.555555556","5.611111111","7.777777778","13.38888889","0.144285714","6.41025641","6.474358974","8.974358974","15.44871795"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00016","","","","30","30","1","1","8","1","1","28","70","35","10.2","1","8.1","2","7","1","3","3","0","11.2","19.3","0.145714286","0.028571429","105","3.75","3.5","2.5","2.333333333","0.4","0.373333333","0.289285714","0.27","66.66666667","58.03108808","93.33333333","11.33333333","12.44444444","9","21.44444444","0.106666667","12.14285714","13.33333333","9.642857143","22.97619048"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00017","","","","30","30","3","7","7","2","2","24","10","12","2","0.5","2","5","4","1","3","6","0","2.5","4.5","0.2","0.041666667","22","0.916666667","0.733333333","0.416666667","0.333333333","0.104166667","0.083333333","0.083333333","0.066666667","45.45454545","55.55555556","80","2.222222222","2.777777778","2.222222222","5","0.113636364","2.777777778","3.472222222","2.777777778","6.25"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00018","","","","30","30","2","1","8","1","2","29","39","12","9.2","0.42","7","8","5","1","6","3","0","9.62","16.62","0.235897436","0.035","51","1.75862069","1.7","1.344827586","1.3","0.331724138","0.320666667","0.24137931","0.233333333","76.47058824","57.8820698","96.66666667","10.22222222","10.68888889","7.777777778","18.46666667","0.188627451","10.57471264","11.05747126","8.045977011","19.10344828"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00019","","","","30","29","2","1","8","1","2","22","16","36","2","1.1","10.2","9","2","1","7","6","0","3.1","13.3","0.125","0.030555556","52","2.363636364","1.733333333","0.727272727","0.533333333","0.140909091","0.103333333","0.463636364","0.34","30.76923077","23.30827068","73.33333333","2.222222222","3.444444444","11.33333333","14.77777778","0.059615385","3.03030303","4.696969697","15.45454545","20.15151515"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00020","","","","30","30","1","3","8","2","2","19","0","0","0","0","11","","","","","","","0","11","","","0","0","0","0","0","0","0","0.578947368","0.366666667","","0","63.33333333","0","0","12.22222222","12.22222222","","0","0","19.29824561","19.29824561"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00021","","","","30","28","1","2","8","1","2","20","50","17","13","0.3","4.2","8","3","1","4","2","0.12","13.3","17.5","0.26","0.017647059","67","3.35","2.233333333","2.5","1.666666667","0.665","0.443333333","0.21","0.14","74.62686567","76","66.66666667","14.44444444","14.77777778","4.666666667","19.44444444","0.198507463","21.66666667","22.16666667","7","29.16666667"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00022","","","","30","30","1","1","7","1","2","20","33","24","6.2","1","8","8","3","1","5","4","0","7.2","15.2","0.187878788","0.041666667","57","2.85","1.9","1.65","1.1","0.36","0.24","0.4","0.266666667","57.89473684","47.36842105","66.66666667","6.888888889","8","8.888888889","16.88888889","0.126315789","10.33333333","12","13.33333333","25.33333333"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00023","","","","30","30","1","2","7","1","2","25","18","20","2","0.5","5.2","8","2","1","2","6","0.12","2.5","7.7","0.111111111","0.025","38","1.52","1.266666667","0.72","0.6","0.1","0.083333333","0.208","0.173333333","47.36842105","32.46753247","83.33333333","2.222222222","2.777777778","5.777777778","8.555555556","0.065789474","2.666666667","3.333333333","6.933333333","10.26666667"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00024","","","","30","30","3","3","7","2","2","30","14","13","2.2","0.02","2.5","5","2","1","3","5","0","2.22","4.72","0.157142857","0.001538462","27","0.9","0.9","0.466666667","0.466666667","0.074","0.074","0.083333333","0.083333333","51.85185185","47.03389831","100","2.444444444","2.466666667","2.777777778","5.244444444","0.082222222","2.444444444","2.466666667","2.777777778","5.244444444"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00025","","","","30","29","1","3","9","1","2","23","54","5","13.2","0.1","8.2","5","3","1","7","3","0","13.3","21.5","0.244444444","0.02","59","2.565217391","1.966666667","2.347826087","1.8","0.57826087","0.443333333","0.356521739","0.273333333","91.52542373","61.86046512","76.66666667","14.66666667","14.77777778","9.111111111","23.88888889","0.225423729","19.13043478","19.27536232","11.88405797","31.15942029"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00026","","","","30","28","2","3","6","1","2","18","0","0","0","0","7.2","","","","","","","0","7.2","","","0","0","0","0","0","0","0","0.4","0.24","","0","60","0","0","8","8","","0","0","13.33333333","13.33333333"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00027","","","","30","30","1","3","8","1","2","26","15","12","3.5","1","21","8","1","1","5","3","0.12","4.5","25.5","0.233333333","0.083333333","27","1.038461538","0.9","0.576923077","0.5","0.173076923","0.15","0.807692308","0.7","55.55555556","17.64705882","86.66666667","3.888888889","5","23.33333333","28.33333333","0.166666667","4.487179487","5.769230769","26.92307692","32.69230769"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00028","","","","30","30","2","3","8","1","2","19","30","2","7.2","0.03","7.2","8","2","1","6","3","0.12","7.23","14.43","0.24","0.015","32","1.684210526","1.066666667","1.578947368","1","0.380526316","0.241","0.378947368","0.24","93.75","50.1039501","63.33333333","8","8.033333333","8","16.03333333","0.2259375","12.63157895","12.68421053","12.63157895","25.31578947"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00029","","","","30","30","2","4","7","1","2","24","30","18","4.2","1.1","5.2","8","4","1","5","4","0","5.3","10.5","0.14","0.061111111","48","2","1.6","1.25","1","0.220833333","0.176666667","0.216666667","0.173333333","62.5","50.47619048","80","4.666666667","5.888888889","5.777777778","11.66666667","0.110416667","5.833333333","7.361111111","7.222222222","14.58333333"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00030","","","","30","29","1","3","7","1","2","22","8","12","2","0.5","8.2","8","2","1","3","5","0","2.5","10.7","0.25","0.041666667","20","0.909090909","0.666666667","0.363636364","0.266666667","0.113636364","0.083333333","0.372727273","0.273333333","40","23.36448598","73.33333333","2.222222222","2.777777778","9.111111111","11.88888889","0.125","3.03030303","3.787878788","12.42424242","16.21212121"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00031","","","","30","28","3","1","8","2","1","24","22","40","7","1","9","2","5","1","3","2","0.12","8","17","0.318181818","0.025","62","2.583333333","2.066666667","0.916666667","0.733333333","0.333333333","0.266666667","0.375","0.3","35.48387097","47.05882353","80","7.777777778","8.888888889","10","18.88888889","0.129032258","9.722222222","11.11111111","12.5","23.61111111"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00032","","","","30","30","1","3","7","1","2","16","25","22","9.1","1.1","5","9","3","1","6","2","0","10.2","15.2","0.364","0.05","47","2.9375","1.566666667","1.5625","0.833333333","0.6375","0.34","0.3125","0.166666667","53.19148936","67.10526316","53.33333333","10.11111111","11.33333333","5.555555556","16.88888889","0.217021277","18.95833333","21.25","10.41666667","31.66666667"
"","","UGP2015SER-PT04","","","","","","","","","UGP2015SER-PT04-00033","","","","30","29","1","2","9","1","2","27","50","33","12.3","1","14.2","8","2","1","6","2","0","13.3","27.5","0.246","0.03030303","83","3.074074074","2.766666667","1.851851852","1.666666667","0.492592593","0.443333333","0.525925926","0.473333333","60.24096386","48.36363636","90","13.66666667","14.77777778","15.77777778","30.55555556","0.160240964","15.18518519","16.41975309","17.5308642","33.95061728"
