"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00011","","","","30","22","3","3","8","2","2","16","18","0","5.6","0","39.12","5","3","7","4","1","0.15","5.6","44.72","0.311111111","","18","1.125","0.6","1.125","0.6","0.35","0.186666667","2.445","1.304","100","12.52236136","53.33333333","0.311111111","6.222222222","6.222222222","43.46666667","49.68888889","11.66666667","11.66666667","81.5","93.16666667"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00012","","","","30","29","3","5","7","1","2","20","10","0","0.88","0","19","8","3","4","2","7","0.02","0.88","19.88","0.088","","10","0.5","0.333333333","0.5","0.333333333","0.044","0.029333333","0.95","0.633333333","100","4.426559356","66.66666667","0.088","0.977777778","0.977777778","21.11111111","22.08888889","1.466666667","1.466666667","31.66666667","33.13333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00013","","","","30","26","2","4","","1","2","15","2","0","0.2","0","37.1","8","2","2","2","9","0","0.2","37.3","0.1","","2","0.133333333","0.066666667","0.133333333","0.066666667","0.013333333","0.006666667","2.473333333","1.236666667","100","0.536193029","50","0.1","0.222222222","0.222222222","41.22222222","41.44444444","0.444444444","0.444444444","82.44444444","82.88888889"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00014","","","","30","28","2","3","6","1","3","25","16","0","1.28","0","22.5","8","3","3","2","7","0","1.28","23.78","0.08","","16","0.64","0.533333333","0.64","0.533333333","0.0512","0.042666667","0.9","0.75","100","5.382674516","83.33333333","0.08","1.422222222","1.422222222","25","26.42222222","1.706666667","1.706666667","30","31.70666667"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00015","","","","30","30","2","4","6","1","2","","4","0","0.44","0","14.5","8","1","1","3","9","0","0.44","14.94","0.11","","4","","0.133333333","","0.133333333","","0.014666667","","0.483333333","100","2.945113788","","0.11","0.488888889","0.488888889","16.11111111","16.6","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00016","","","","30","26","5","7","5","2","3","3","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.333333333","0.033333333","","0","10","","0","0","1.111111111","1.111111111","0","0","11.11111111","11.11111111"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00017","","","","30","27","3","3","6","2","2","7","0","0","0","0","5.8","","","","","","","0","5.8","","","0","0","0","0","0","0","0","0.828571429","0.193333333","","0","23.33333333","","0","0","6.444444444","6.444444444","0","0","27.61904762","27.61904762"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00018","","","","30","23","3","4","6","1","3","5","0","0","0","0","5.3","","","","","","","0","5.3","","","0","0","0","0","0","0","0","1.06","0.176666667","","0","16.66666667","","0","0","5.888888889","5.888888889","0","0","35.33333333","35.33333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00019","","","","30","28","2","5","6","1","2","10","0","0","0","0","7.2","","","","","","","0","7.2","","","0","0","0","0","0","0","0","0.72","0.24","","0","33.33333333","","0","0","8","8","0","0","24","24"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00020","","","","30","22","3","6","6","1","3","16","0","0","0","0","8.5","","","","","","","0","8.5","","","0","0","0","0","0","0","0","0.53125","0.283333333","","0","53.33333333","","0","0","9.444444444","9.444444444","0","0","17.70833333","17.70833333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00021","","","","30","29","3","3","5","1","2","18","0","0","0","0","6","","","","","","","0","6","","","0","0","0","0","0","0","0","0.333333333","0.2","","0","60","","0","0","6.666666667","6.666666667","0","0","11.11111111","11.11111111"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00022","","","","30","27","2","4","6","1","3","14","16","2","3","0.06","13.7","6","4","4","5","5","0.12","3.06","16.76","0.1875","0.03","18","1.285714286","0.6","1.142857143","0.533333333","0.218571429","0.102","0.978571429","0.456666667","88.88888889","18.25775656","46.66666667","0.17","3.333333333","3.4","15.22222222","18.62222222","7.142857143","7.285714286","32.61904762","39.9047619"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00023","","","","30","27","2","3","7","1","2","20","7","0","1.6","0","22","8","3","1","5","5","0.12","1.6","23.6","0.228571429","","7","0.35","0.233333333","0.35","0.233333333","0.08","0.053333333","1.1","0.733333333","100","6.779661017","66.66666667","0.228571429","1.777777778","1.777777778","24.44444444","26.22222222","2.666666667","2.666666667","36.66666667","39.33333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00024","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00025","","","","30","26","6","7","6","2","2","17","4","0","0.26","0","4","2","1","3","2","9","0.15","0.26","4.26","0.065","","4","0.235294118","0.133333333","0.235294118","0.133333333","0.015294118","0.008666667","0.235294118","0.133333333","100","6.103286385","56.66666667","0.065","0.288888889","0.288888889","4.444444444","4.733333333","0.509803922","0.509803922","7.843137255","8.352941176"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00026","","","","30","24","2","2","8","1","1","18","18","0","3","0","32","8","5","6","5","5","0","3","35","0.166666667","","18","1","0.6","1","0.6","0.166666667","0.1","1.777777778","1.066666667","100","8.571428571","60","0.166666667","3.333333333","3.333333333","35.55555556","38.88888889","5.555555556","5.555555556","59.25925926","64.81481481"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00027","","","","30","24","3","2","7","2","2","14","13","0","2.4","0","23","6","4","2","2","5","0","2.4","25.4","0.184615385","","13","0.928571429","0.433333333","0.928571429","0.433333333","0.171428571","0.08","1.642857143","0.766666667","100","9.448818898","46.66666667","0.184615385","2.666666667","2.666666667","25.55555556","28.22222222","5.714285714","5.714285714","54.76190476","60.47619048"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00028","","","","30","28","2","1","8","1","2","20","15","0","6","0","44","2","8","2","2","1","0.15","6","50","0.4","","15","0.75","0.5","0.75","0.5","0.3","0.2","2.2","1.466666667","100","12","66.66666667","0.4","6.666666667","6.666666667","48.88888889","55.55555556","10","10","73.33333333","83.33333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00029","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00030","","","","30","25","2","2","9","2","2","16","32","0","7","0","59","6","7","5","5","3","0.12","7","66","0.21875","","32","2","1.066666667","2","1.066666667","0.4375","0.233333333","3.6875","1.966666667","100","10.60606061","53.33333333","0.21875","7.777777778","7.777777778","65.55555556","73.33333333","14.58333333","14.58333333","122.9166667","137.5"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00031","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00032","","","","30","29","2","2","9","1","2","26","16","0","4","0","83","8","4","2","2","3","0.15","4","87","0.25","","16","0.615384615","0.533333333","0.615384615","0.533333333","0.153846154","0.133333333","3.192307692","2.766666667","100","4.597701149","86.66666667","0.25","4.444444444","4.444444444","92.22222222","96.66666667","5.128205128","5.128205128","106.4102564","111.5384615"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00033","","","","30","27","3","3","8","1","2","20","40","7","5.6","0.28","46","6","4","1","5","3","0","5.88","51.88","0.14","0.04","47","2.35","1.566666667","2","1.333333333","0.294","0.196","2.3","1.533333333","85.10638298","11.33384734","66.66666667","0.125106383","6.222222222","6.533333333","51.11111111","57.64444444","9.333333333","9.8","76.66666667","86.46666667"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00034","","","","30","20","3","3","7","2","2","18","16","0","5","0","47","6","3","3","6","3","0.12","5","52","0.3125","","16","0.888888889","0.533333333","0.888888889","0.533333333","0.277777778","0.166666667","2.611111111","1.566666667","100","9.615384615","60","0.3125","5.555555556","5.555555556","52.22222222","57.77777778","9.259259259","9.259259259","87.03703704","96.2962963"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00035","","","","30","26","2","4","8","1","2","25","20","0","8","0","35","8","5","4","7","3","0.12","8","43","0.4","","20","0.8","0.666666667","0.8","0.666666667","0.32","0.266666667","1.4","1.166666667","100","18.60465116","83.33333333","0.4","8.888888889","8.888888889","38.88888889","47.77777778","10.66666667","10.66666667","46.66666667","57.33333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00036","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00037","","","","30","14","4","5","5","2","2","7","8","0","1.28","0","9","9","2","1","2","7","0.12","1.28","10.28","0.16","","8","1.142857143","0.266666667","1.142857143","0.266666667","0.182857143","0.042666667","1.285714286","0.3","100","12.45136187","23.33333333","0.16","1.422222222","1.422222222","10","11.42222222","6.095238095","6.095238095","42.85714286","48.95238095"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00038","","","","30","23","2","2","8","1","1","20","15","0","3.8","0","48","2","6","3","5","3","0.02","3.8","51.8","0.253333333","","15","0.75","0.5","0.75","0.5","0.19","0.126666667","2.4","1.6","100","7.335907336","66.66666667","0.253333333","4.222222222","4.222222222","53.33333333","57.55555556","6.333333333","6.333333333","80","86.33333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00039","","","","30","28","2","2","8","1","1","26","25","0","5.8","0","85","6","4","3","1","3","0.02","5.8","90.8","0.232","","25","0.961538462","0.833333333","0.961538462","0.833333333","0.223076923","0.193333333","3.269230769","2.833333333","100","6.387665198","86.66666667","0.232","6.444444444","6.444444444","94.44444444","100.8888889","7.435897436","7.435897436","108.974359","116.4102564"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00040","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00041","","","","30","29","3","3","9","2","2","29","25","7","5","0.2","85","6","3","5","7","5","0","5.2","90.2","0.2","0.028571429","32","1.103448276","1.066666667","0.862068966","0.833333333","0.179310345","0.173333333","2.931034483","2.833333333","78.125","5.764966741","96.66666667","0.1625","5.555555556","5.777777778","94.44444444","100.2222222","5.747126437","5.977011494","97.70114943","103.6781609"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00042","","","","30","24","2","2","8","1","2","17","9","0","2.8","0","54","6","7","5","5","5","0","2.8","56.8","0.311111111","","9","0.529411765","0.3","0.529411765","0.3","0.164705882","0.093333333","3.176470588","1.8","100","4.929577465","56.66666667","0.311111111","3.111111111","3.111111111","60","63.11111111","5.490196078","5.490196078","105.8823529","111.372549"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00043","","","","30","21","2","2","8","1","1","15","28","0","5.6","0","50","9","5","2","6","5","0","5.6","55.6","0.2","","28","1.866666667","0.933333333","1.866666667","0.933333333","0.373333333","0.186666667","3.333333333","1.666666667","100","10.07194245","50","0.2","6.222222222","6.222222222","55.55555556","61.77777778","12.44444444","12.44444444","111.1111111","123.5555556"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00044","","","","30","9","3","2","8","1","1","5","6","0","2.5","0","34.3","6","6","3","5","5","0.12","2.5","36.8","0.416666667","","6","1.2","0.2","1.2","0.2","0.5","0.083333333","6.86","1.143333333","100","6.793478261","16.66666667","0.416666667","2.777777778","2.777777778","38.11111111","40.88888889","16.66666667","16.66666667","228.6666667","245.3333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00045","","","","30","24","3","6","8","1","2","15","9","0","1.6","0","50","5","7","5","5","5","0","1.6","51.6","0.177777778","","9","0.6","0.3","0.6","0.3","0.106666667","0.053333333","3.333333333","1.666666667","100","3.100775194","50","0.177777778","1.777777778","1.777777778","55.55555556","57.33333333","3.555555556","3.555555556","111.1111111","114.6666667"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00046","","","","30","15","4","5","6","2","2","5","1","0","1.28","0","50","2","6","2","2","1","0.12","1.28","51.28","1.28","","1","0.2","0.033333333","0.2","0.033333333","0.256","0.042666667","10","1.666666667","100","2.496099844","16.66666667","1.28","1.422222222","1.422222222","55.55555556","56.97777778","8.533333333","8.533333333","333.3333333","341.8666667"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00047","","","","30","20","4","3","7","2","2","9","4","0","2.6","0","16","2","4","2","1","1","0.02","2.6","18.6","0.65","","4","0.444444444","0.133333333","0.444444444","0.133333333","0.288888889","0.086666667","1.777777778","0.533333333","100","13.97849462","30","0.65","2.888888889","2.888888889","17.77777778","20.66666667","9.62962963","9.62962963","59.25925926","68.88888889"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00048","","","","30","18","3","2","7","2","1","14","11","0","2.2","0","58","6","3","1","3","7","0","2.2","60.2","0.2","","11","0.785714286","0.366666667","0.785714286","0.366666667","0.157142857","0.073333333","4.142857143","1.933333333","100","3.65448505","46.66666667","0.2","2.444444444","2.444444444","64.44444444","66.88888889","5.238095238","5.238095238","138.0952381","143.3333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00049","","","","30","20","2","3","8","1","1","13","9","0","2","0","35","2","6","2","5","5","0.02","2","37","0.222222222","","9","0.692307692","0.3","0.692307692","0.3","0.153846154","0.066666667","2.692307692","1.166666667","100","5.405405405","43.33333333","0.222222222","2.222222222","2.222222222","38.88888889","41.11111111","5.128205128","5.128205128","89.74358974","94.87179487"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00050","","","","30","24","3","4","5","2","2","10","10","0","1.5","0","10","2","3","2","2","5","0.12","1.5","11.5","0.15","","10","1","0.333333333","1","0.333333333","0.15","0.05","1","0.333333333","100","13.04347826","33.33333333","0.15","1.666666667","1.666666667","11.11111111","12.77777778","5","5","33.33333333","38.33333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00051","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00052","","","","30","20","2","2","7","1","1","15","11","0","6.6","0","28","6","4","2","6","1","0","6.6","34.6","0.6","","11","0.733333333","0.366666667","0.733333333","0.366666667","0.44","0.22","1.866666667","0.933333333","100","19.07514451","50","0.6","7.333333333","7.333333333","31.11111111","38.44444444","14.66666667","14.66666667","62.22222222","76.88888889"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00053","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00054","","","","30","19","5","5","7","2","2","10","3","0","0.5","0","25","2","3","3","5","7","0.12","0.5","25.5","0.166666667","","3","0.3","0.1","0.3","0.1","0.05","0.016666667","2.5","0.833333333","100","1.960784314","33.33333333","0.166666667","0.555555556","0.555555556","27.77777778","28.33333333","1.666666667","1.666666667","83.33333333","85"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00055","","","","30","21","2","2","8","1","1","9","4","0","2","0","25","5","6","2","6","5","0.02","2","27","0.5","","4","0.444444444","0.133333333","0.444444444","0.133333333","0.222222222","0.066666667","2.777777778","0.833333333","100","7.407407407","30","0.5","2.222222222","2.222222222","27.77777778","30","7.407407407","7.407407407","92.59259259","100"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00056","","","","30","10","6","4","7","1","2","8","0","0","0","0","6","","","","","","","0","6","","","0","0","0","0","0","0","0","0.75","0.2","","0","26.66666667","","0","0","6.666666667","6.666666667","0","0","25","25"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00057","","","","30","22","2","2","8","1","2","11","10","0","2.2","0","25","2","6","3","5","5","0.12","2.2","27.2","0.22","","10","0.909090909","0.333333333","0.909090909","0.333333333","0.2","0.073333333","2.272727273","0.833333333","100","8.088235294","36.66666667","0.22","2.444444444","2.444444444","27.77777778","30.22222222","6.666666667","6.666666667","75.75757576","82.42424242"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00058","","","","30","26","2","3","8","1","2","14","3","0","0.28","0","31","2","6","6","2","9","0","0.28","31.28","0.093333333","","3","0.214285714","0.1","0.214285714","0.1","0.02","0.009333333","2.214285714","1.033333333","100","0.895140665","46.66666667","0.093333333","0.311111111","0.311111111","34.44444444","34.75555556","0.666666667","0.666666667","73.80952381","74.47619048"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00059","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00060","","","","30","5","3","2","7","2","6","2","4","0","0.8","0","11","6","7","3","5","7","0.02","0.8","11.8","0.2","","4","2","0.133333333","2","0.133333333","0.4","0.026666667","5.5","0.366666667","100","6.779661017","6.666666667","0.2","0.888888889","0.888888889","12.22222222","13.11111111","13.33333333","13.33333333","183.3333333","196.6666667"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00061","","","","30","22","2","2","8","1","1","11","9","0","2.4","0","77","2","4","3","2","5","0.12","2.4","79.4","0.266666667","","9","0.818181818","0.3","0.818181818","0.3","0.218181818","0.08","7","2.566666667","100","3.022670025","36.66666667","0.266666667","2.666666667","2.666666667","85.55555556","88.22222222","7.272727273","7.272727273","233.3333333","240.6060606"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00062","","","","30","8","4","5","5","2","2","5","0","0","0","0","3.8","","","","","","","0","3.8","","","0","0","0","0","0","0","0","0.76","0.126666667","","0","16.66666667","","0","0","4.222222222","4.222222222","0","0","25.33333333","25.33333333"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00063","","","","30","23","2","2","7","2","2","6","10","0","2","0","27.8","8","5","4","5","5","0.12","2","29.8","0.2","","10","1.666666667","0.333333333","1.666666667","0.333333333","0.333333333","0.066666667","4.633333333","0.926666667","100","6.711409396","20","0.2","2.222222222","2.222222222","30.88888889","33.11111111","11.11111111","11.11111111","154.4444444","165.5555556"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00064","","","","30","26","2","2","8","1","1","12","44","0","11.4","0","40","6","3","1","5","1","0.02","11.4","51.4","0.259090909","","44","3.666666667","1.466666667","3.666666667","1.466666667","0.95","0.38","3.333333333","1.333333333","100","22.17898833","40","0.259090909","12.66666667","12.66666667","44.44444444","57.11111111","31.66666667","31.66666667","111.1111111","142.7777778"
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00065","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT05","","","","","","","","","UGP2014SER-PT05-00066","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
