"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00025","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00027","","","","30","24","2","6","6","2","4","24","24","7","2.2","0.15","0.5","5","3","1","3","4","7.76","2.35","2.85","31","0.091666667","0.021428571","0.075806452","1.291666667","1.033333333","1","0.8","0.097916667","0.078333333","0.020833333","0.016666667","77.41935484","82.45614035","80","2.444444444","2.611111111","0.555555556","3.166666667","3.055555556","3.263888889","0.694444444","3.958333333"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00028","","","","30","16","1","2","6","1","2","16","16","0","2.6","0","2.5","3","2","1","2","4","0","2.6","5.1","16","0.1625","","0.1625","1","0.533333333","1","0.533333333","0.1625","0.086666667","0.15625","0.083333333","100","50.98039216","53.33333333","2.888888889","2.888888889","2.777777778","5.666666667","5.416666667","5.416666667","5.208333333","10.625"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00029","","","","30","6","1","2","5","1","5","6","7","2","0.7","0.05","0.2","6","3","4","2","3","11.03","0.75","0.95","9","0.1","0.025","0.083333333","1.5","0.3","1.166666667","0.233333333","0.125","0.025","0.033333333","0.006666667","77.77777778","78.94736842","20","0.777777778","0.833333333","0.222222222","1.055555556","3.888888889","4.166666667","1.111111111","5.277777778"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00030","","","","30","29","1","4","8","1","3","22","30","3","5","0.04","8","3","3","4","4","2","0","5.04","13.04","33","0.166666667","0.013333333","0.152727273","1.5","1.1","1.363636364","1","0.229090909","0.168","0.363636364","0.266666667","90.90909091","38.65030675","73.33333333","5.555555556","5.6","8.888888889","14.48888889","7.575757576","7.636363636","12.12121212","19.75757576"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00031","","","","30","16","4","7","6","2","2","16","8","1","0.7","0.04","0.2","3","2","3","3","4","7.23","0.74","0.94","9","0.0875","0.04","0.082222222","0.5625","0.3","0.5","0.266666667","0.04625","0.024666667","0.0125","0.006666667","88.88888889","78.72340426","53.33333333","0.777777778","0.822222222","0.222222222","1.044444444","1.458333333","1.541666667","0.416666667","1.958333333"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00033","","","","30","26","2","6","7","2","4","26","24","10","2","0.2","5","5","4","3","3","4","12.39","2.2","7.2","34","0.083333333","0.02","0.064705882","1.307692308","1.133333333","0.923076923","0.8","0.084615385","0.073333333","0.192307692","0.166666667","70.58823529","30.55555556","86.66666667","2.222222222","2.444444444","5.555555556","8","2.564102564","2.820512821","6.41025641","9.230769231"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00034","","","","30","26","2","3","9","2","4","26","2","0","0.5","0","35","8","1","1","4","3","0","0.5","35.5","2","0.25","","0.25","0.076923077","0.066666667","0.076923077","0.066666667","0.019230769","0.016666667","1.346153846","1.166666667","100","1.408450704","86.66666667","0.555555556","0.555555556","38.88888889","39.44444444","0.641025641","0.641025641","44.87179487","45.51282051"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00035","","","","30","17","4","6","6","2","2","16","15","0","2.4","0","2.5","3","3","3","4","3","7.23","2.4","4.9","15","0.16","","0.16","0.9375","0.5","0.9375","0.5","0.15","0.08","0.15625","0.083333333","100","48.97959184","53.33333333","2.666666667","2.666666667","2.777777778","5.444444444","5","5","5.208333333","10.20833333"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00036","","","","30","24","1","3","6","1","2","24","17","0","2","0","3","6","3","3","6","3","3.96","2","5","17","0.117647059","","0.117647059","0.708333333","0.566666667","0.708333333","0.566666667","0.083333333","0.066666667","0.125","0.1","100","40","80","2.222222222","2.222222222","3.333333333","5.555555556","2.777777778","2.777777778","4.166666667","6.944444444"
