"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00029","","","","5","5","1","2","6","1","4","3","7","2","0.52","0.04","3.3","8","1","3","9","3","0.15","0.56","3.86","0.074285714","0.02","9","3","1.8","2.333333333","1.4","0.186666667","0.112","1.1","0.66","77.77777778","14.50777202","60","0.062222222","3.466666667","3.733333333","22","25.73333333","5.777777778","6.222222222","36.66666667","42.88888889"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00031","","","","5","5","1","2","6","1","2","3","1","8","0.12","0.16","2.1","2","1","1","8","9","0","0.28","2.38","0.12","0.02","9","3","1.8","0.333333333","0.2","0.093333333","0.056","0.7","0.42","11.11111111","11.76470588","60","0.031111111","0.8","1.866666667","14","15.86666667","1.333333333","3.111111111","23.33333333","26.44444444"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00033","","","","5","5","2","2","4","1","2","1","","0","0.08","0","0.9","2","1","1","8","7","0","0.08","0.98","","","","","","","","0.08","0.016","0.9","0.18","","8.163265306","20","","0.533333333","0.533333333","6","6.533333333","2.666666667","2.666666667","30","32.66666667"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00035","","","","5","2","1","2","4","2","2","2","2","2","0.16","0.06","0.9","2","1","3","9","7","0.15","0.22","1.12","0.08","0.03","4","2","0.8","1","0.4","0.11","0.044","0.45","0.18","50","19.64285714","40","0.055","1.066666667","1.466666667","6","7.466666667","2.666666667","3.666666667","15","18.66666667"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00038","","","","5","5","2","2","6","1","9","3","2","4","0.26","0.08","0.2","2","1","1","9","7","0.15","0.34","0.54","0.13","0.02","6","2","1.2","0.666666667","0.4","0.113333333","0.068","0.066666667","0.04","33.33333333","62.96296296","60","0.056666667","1.733333333","2.266666667","1.333333333","3.6","2.888888889","3.777777778","2.222222222","6"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00039","","","","5","5","1","2","6","2","2","1","0","1","0","0.04","1.6","2","1","1","9","9","0","0.04","1.64","","0.04","1","1","0.2","0","0","0.04","0.008","1.6","0.32","0","2.43902439","20","0.04","0","0.266666667","10.66666667","10.93333333","0","1.333333333","53.33333333","54.66666667"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00042","","","","5","5","1","2","4","1","4","4","2","3","","0.16","0.5","2","1","1","8","7","0","","","","0.053333333","5","1.25","1","0.5","0.4","","","0.125","0.1","40","","80","","","","3.333333333","","","","4.166666667",""
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00047","","","","5","5","1","2","8","1","2","3","1","18","0.24","0.32","7.4","9","1","1","9","7","0.02","0.56","7.96","0.24","0.017777778","19","6.333333333","3.8","0.333333333","0.2","0.186666667","0.112","2.466666667","1.48","5.263157895","7.035175879","60","0.029473684","1.6","3.733333333","49.33333333","53.06666667","2.666666667","6.222222222","82.22222222","88.44444444"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00052","","","","5","4","1","2","8","1","1","2","3","1","0.42","0.01","3.6","2","1","1","3","5","0.02","0.43","4.03","0.14","0.01","4","2","0.8","1.5","0.6","0.215","0.086","1.8","0.72","75","10.66997519","40","0.1075","2.8","2.866666667","24","26.86666667","7","7.166666667","60","67.16666667"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00055","","","","5","5","2","2","8","1","2","3","1","4","0.08","0.08","9.8","2","1","1","9","7","0","0.16","9.96","0.08","0.02","5","1.666666667","1","0.333333333","0.2","0.053333333","0.032","3.266666667","1.96","20","1.606425703","60","0.032","0.533333333","1.066666667","65.33333333","66.4","0.888888889","1.777777778","108.8888889","110.6666667"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00058","","","","5","5","1","2","7","1","6","3","0","6","0","0.1","1.6","2","2","1","9","9","0","0.1","1.7","","0.016666667","6","2","1.2","0","0","0.033333333","0.02","0.533333333","0.32","0","5.882352941","60","0.016666667","0","0.666666667","10.66666667","11.33333333","0","1.111111111","17.77777778","18.88888889"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00059","","","","5","5","2","2","4","1","3","3","6","6","0.74","0.1","0.5","2","2","1","8","5","0.02","0.84","1.34","0.123333333","0.016666667","12","4","2.4","2","1.2","0.28","0.168","0.166666667","0.1","50","62.68656716","60","0.07","4.933333333","5.6","3.333333333","8.933333333","8.222222222","9.333333333","5.555555556","14.88888889"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00061","","","","5","5","2","2","4","1","2","2","0","3","0","0.08","0.8","2","1","1","3","9","0","0.08","0.88","","0.026666667","3","1.5","0.6","0","0","0.04","0.016","0.4","0.16","0","9.090909091","40","0.026666667","0","0.533333333","5.333333333","5.866666667","0","1.333333333","13.33333333","14.66666667"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00066","","","","5","3","1","2","4","1","2","2","1","1","","0.12","","9","1","1","7","5","7.76","","","","0.12","2","1","0.4","0.5","0.2","","","","","50","","40","","","","","","","","",""
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00069","","","","5","5","1","2","8","1","2","2","3","0","5","0","0.08","2","1","1","9","9","0.15","5","5.08","1.666666667","","3","1.5","0.6","1.5","0.6","2.5","1","0.04","0.016","100","98.42519685","40","1.666666667","33.33333333","33.33333333","0.533333333","33.86666667","83.33333333","83.33333333","1.333333333","84.66666667"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00073","","","","5","5","1","2","7","1","4","4","3","7","5","2.68","0.18","2","1","1","7","3","1.38","7.68","7.86","1.666666667","0.382857143","10","2.5","2","0.75","0.6","1.92","1.536","0.045","0.036","30","97.70992366","80","0.768","33.33333333","51.2","1.2","52.4","41.66666667","64","1.5","65.5"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00076","","","","5","5","1","2","7","1","2","2","3","10","1.6","1.44","0.3","5","1","1","8","3","10.5","3.04","3.34","0.533333333","0.144","13","6.5","2.6","1.5","0.6","1.52","0.608","0.15","0.06","23.07692308","91.01796407","40","0.233846154","10.66666667","20.26666667","2","22.26666667","26.66666667","50.66666667","5","55.66666667"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00079","","","","5","4","1","2","7","1","2","3","0","7","0","0.12","6.7","5","1","1","9","9","3.96","0.12","6.82","","0.017142857","7","2.333333333","1.4","0","0","0.04","0.024","2.233333333","1.34","0","1.759530792","60","0.017142857","0","0.8","44.66666667","45.46666667","0","1.333333333","74.44444444","75.77777778"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00080","","","","5","3","1","2","4","1","2","1","3","2","0.2","0.08","0.9","2","1","1","8","5","0.02","0.28","1.18","0.066666667","0.04","5","5","1","3","0.6","0.28","0.056","0.9","0.18","60","23.72881356","20","0.056","1.333333333","1.866666667","6","7.866666667","6.666666667","9.333333333","30","39.33333333"
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00064","","","","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","UGP2013SER-OT02","","","","","","","","","UGP2013SER-OT02-00081","","","","5","5","2","2","4","1","2","2","0","3","0","0.1","1.1","2","1","1","9","9","0","0.1","1.2","","0.033333333","3","1.5","0.6","0","0","0.05","0.02","0.55","0.22","0","8.333333333","40","0.033333333","0","0.666666667","7.333333333","8","0","1.666666667","18.33333333","20"
