"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00011","","","","30","29","1","2","6","3","5","29","29","15","3","0.4","5","2","5","5","1","1","0.12","3.4","8.4","0.103448276","0.026666667","44","1.517241379","1.466666667","1","0.966666667","0.117241379","0.113333333","0.172413793","0.166666667","65.90909091","40.47619048","96.66666667","0.077272727","3.333333333","3.777777778","5.555555556","9.333333333","3.448275862","3.908045977","5.747126437","9.655172414"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00012","","","","30","28","3","3","7","2","2","24","29","4","4.2","0.1","9","9","3","5","1","1","0","4.3","13.3","0.144827586","0.025","33","1.375","1.1","1.208333333","0.966666667","0.179166667","0.143333333","0.375","0.3","87.87878788","32.33082707","80","0.13030303","4.666666667","4.777777778","10","14.77777778","5.833333333","5.972222222","12.5","18.47222222"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00013","","","","30","26","1","2","7","1","2","26","10","8","1","0.2","14","8","3","5","1","1","0.12","1.2","15.2","0.1","0.025","18","0.692307692","0.6","0.384615385","0.333333333","0.046153846","0.04","0.538461538","0.466666667","55.55555556","7.894736842","86.66666667","0.066666667","1.111111111","1.333333333","15.55555556","16.88888889","1.282051282","1.538461538","17.94871795","19.48717949"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00014","","","","30","18","1","2","5","1","2","16","10","10","1","0.2","1","2","5","6","1","1","0","1.2","2.2","0.1","0.02","20","1.25","0.666666667","0.625","0.333333333","0.075","0.04","0.0625","0.033333333","50","54.54545455","53.33333333","0.06","1.111111111","1.333333333","1.111111111","2.444444444","2.083333333","2.5","2.083333333","4.583333333"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00015","","","","30","26","1","2","6","2","2","25","24","13","2.2","0.3","4","3","5","8","4","3","0","2.5","6.5","0.091666667","0.023076923","37","1.48","1.233333333","0.96","0.8","0.1","0.083333333","0.16","0.133333333","64.86486486","38.46153846","83.33333333","0.067567568","2.444444444","2.777777778","4.444444444","7.222222222","2.933333333","3.333333333","5.333333333","8.666666667"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00016","","","","30","28","1","2","6","1","2","28","18","5","2.1","0.2","3","8","4","2","3","1","0.12","2.3","5.3","0.116666667","0.04","23","0.821428571","0.766666667","0.642857143","0.6","0.082142857","0.076666667","0.107142857","0.1","78.26086957","43.39622642","93.33333333","0.1","2.333333333","2.555555556","3.333333333","5.888888889","2.5","2.738095238","3.571428571","6.30952381"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00017","","","","30","26","1","2","6","3","3","26","18","6","1.4","0.1","4","6","4","2","1","1","0","1.5","5.5","0.077777778","0.016666667","24","0.923076923","0.8","0.692307692","0.6","0.057692308","0.05","0.153846154","0.133333333","75","27.27272727","86.66666667","0.0625","1.555555556","1.666666667","4.444444444","6.111111111","1.794871795","1.923076923","5.128205128","7.051282051"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00018","","","","30","25","2","2","6","2","4","25","15","15","1","0.4","7","8","5","2","4","1","0","1.4","8.4","0.066666667","0.026666667","30","1.2","1","0.6","0.5","0.056","0.046666667","0.28","0.233333333","50","16.66666667","83.33333333","0.046666667","1.111111111","1.555555556","7.777777778","9.333333333","1.333333333","1.866666667","9.333333333","11.2"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00019","","","","30","20","1","2","7","2","2","18","7","3","1.1","0.1","7.2","2","4","2","1","1","0","1.2","8.4","0.157142857","0.033333333","10","0.555555556","0.333333333","0.388888889","0.233333333","0.066666667","0.04","0.4","0.24","70","14.28571429","60","0.12","1.222222222","1.333333333","8","9.333333333","2.037037037","2.222222222","13.33333333","15.55555556"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00020","","","","30","26","1","2","6","4","5","26","34","6","3.2","0.2","3","2","3","5","1","3","0.12","3.4","6.4","0.094117647","0.033333333","40","1.538461538","1.333333333","1.307692308","1.133333333","0.130769231","0.113333333","0.115384615","0.1","85","53.125","86.66666667","0.085","3.555555556","3.777777778","3.333333333","7.111111111","4.102564103","4.358974359","3.846153846","8.205128205"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00021","","","","30","30","2","2","8","2","","28","12","3","4.2","0.3","23","8","2","8","1","1","0","4.5","27.5","0.35","0.1","15","0.535714286","0.5","0.428571429","0.4","0.160714286","0.15","0.821428571","0.766666667","80","16.36363636","93.33333333","0.3","4.666666667","5","25.55555556","30.55555556","5","5.357142857","27.38095238","32.73809524"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00022","","","","30","29","2","3","6","3","6","29","11","8","1.8","0.1","10","5","5","2","3","3","7.76","1.9","11.9","0.163636364","0.0125","19","0.655172414","0.633333333","0.379310345","0.366666667","0.065517241","0.063333333","0.344827586","0.333333333","57.89473684","15.96638655","96.66666667","0.1","2","2.111111111","11.11111111","13.22222222","2.068965517","2.183908046","11.49425287","13.67816092"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00023","","","","30","27","2","2","7","2","2","27","12","5","1.2","0.1","26","8","4","4","1","1","0","1.3","27.3","0.1","0.02","17","0.62962963","0.566666667","0.444444444","0.4","0.048148148","0.043333333","0.962962963","0.866666667","70.58823529","4.761904762","90","0.076470588","1.333333333","1.444444444","28.88888889","30.33333333","1.481481481","1.604938272","32.09876543","33.7037037"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00024","","","","30","30","2","2","8","1","3","29","4","1","1","","25","8","3","6","3","1","0","","","0.25","","5","0.172413793","0.166666667","0.137931034","0.133333333","","","0.862068966","0.833333333","80","","96.66666667","","1.111111111","","27.77777778","","1.149425287","","28.73563218",""
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00025","","","","30","27","2","2","8","2","2","27","18","5","5","0.2","29","8","2","6","1","1","0","5.2","34.2","0.277777778","0.04","23","0.851851852","0.766666667","0.666666667","0.6","0.192592593","0.173333333","1.074074074","0.966666667","78.26086957","15.20467836","90","0.226086957","5.555555556","5.777777778","32.22222222","38","6.172839506","6.419753086","35.80246914","42.22222222"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00026","","","","30","24","1","2","7","3","3","22","21","5","3.2","0.2","10.2","5","3","6","1","1","0","3.4","13.6","0.152380952","0.04","26","1.181818182","0.866666667","0.954545455","0.7","0.154545455","0.113333333","0.463636364","0.34","80.76923077","25","73.33333333","0.130769231","3.555555556","3.777777778","11.33333333","15.11111111","4.848484848","5.151515152","15.45454545","20.60606061"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00027","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00028","","","","30","24","1","2","7","1","2","24","46","11","10","0.2","13","2","2","6","1","1","0","10.2","23.2","0.217391304","0.018181818","57","2.375","1.9","1.916666667","1.533333333","0.425","0.34","0.541666667","0.433333333","80.70175439","43.96551724","80","0.178947368","11.11111111","11.33333333","14.44444444","25.77777778","13.88888889","14.16666667","18.05555556","32.22222222"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00029","","","","30","25","1","2","6","1","2","24","38","28","3.2","0.4","4.2","4","4","2","4","3","5.46","3.6","7.8","0.084210526","0.014285714","66","2.75","2.2","1.583333333","1.266666667","0.15","0.12","0.175","0.14","57.57575758","46.15384615","80","0.054545455","3.555555556","4","4.666666667","8.666666667","4.444444444","5","5.833333333","10.83333333"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00030","","","","30","29","1","1","9","1","2","29","79","13","16","0.4","33","2","1","8","1","1","0","16.4","49.4","0.202531646","0.030769231","92","3.172413793","3.066666667","2.724137931","2.633333333","0.565517241","0.546666667","1.137931034","1.1","85.86956522","33.19838057","96.66666667","0.17826087","17.77777778","18.22222222","36.66666667","54.88888889","18.3908046","18.85057471","37.93103448","56.7816092"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00031","","","","30","28","2","2","7","2","2","26","44","5","10","0.2","24","8","2","6","1","3","0","10.2","34.2","0.227272727","0.04","49","1.884615385","1.633333333","1.692307692","1.466666667","0.392307692","0.34","0.923076923","0.8","89.79591837","29.8245614","86.66666667","0.208163265","11.11111111","11.33333333","26.66666667","38","12.82051282","13.07692308","30.76923077","43.84615385"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00032","","","","30","26","1","2","7","2","2","26","39","7","8.2","0.2","9","2","2","4","1","1","0","8.4","17.4","0.21025641","0.028571429","46","1.769230769","1.533333333","1.5","1.3","0.323076923","0.28","0.346153846","0.3","84.7826087","48.27586207","86.66666667","0.182608696","9.111111111","9.333333333","10","19.33333333","10.51282051","10.76923077","11.53846154","22.30769231"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00033","","","","30","20","3","4","7","2","2","19","10","5","2.2","0.1","13","5","3","3","3","1","0","2.3","15.3","0.22","0.02","15","0.789473684","0.5","0.526315789","0.333333333","0.121052632","0.076666667","0.684210526","0.433333333","66.66666667","15.03267974","63.33333333","0.153333333","2.444444444","2.555555556","14.44444444","17","3.859649123","4.035087719","22.80701754","26.84210526"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00034","","","","30","29","2","2","9","3","3","29","3","0","0.8","0","47","8","3","6","1","1","0","0.8","47.8","0.266666667","","3","0.103448276","0.1","0.103448276","0.1","0.027586207","0.026666667","1.620689655","1.566666667","100","1.673640167","96.66666667","0.266666667","0.888888889","0.888888889","52.22222222","53.11111111","0.91954023","0.91954023","54.02298851","54.94252874"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00035","","","","30","23","2","2","6","2","2","23","28","17","3","0.3","5","5","5","2","4","3","3.96","3.3","8.3","0.107142857","0.017647059","45","1.956521739","1.5","1.217391304","0.933333333","0.143478261","0.11","0.217391304","0.166666667","62.22222222","39.75903614","76.66666667","0.073333333","3.333333333","3.666666667","5.555555556","9.222222222","4.347826087","4.782608696","7.246376812","12.02898551"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00036","","","","30","27","1","2","8","2","2","25","23","0","4","0","43","8","3","4","3","1","0","4","47","0.173913043","","23","0.92","0.766666667","0.92","0.766666667","0.16","0.133333333","1.72","1.433333333","100","8.510638298","83.33333333","0.173913043","4.444444444","4.444444444","47.77777778","52.22222222","5.333333333","5.333333333","57.33333333","62.66666667"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00037","","","","30","28","2","2","8","1","2","28","54","24","9","0.5","18","3","3","3","1","1","0","9.5","27.5","0.166666667","0.020833333","78","2.785714286","2.6","1.928571429","1.8","0.339285714","0.316666667","0.642857143","0.6","69.23076923","34.54545455","93.33333333","0.121794872","10","10.55555556","20","30.55555556","10.71428571","11.30952381","21.42857143","32.73809524"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00038","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00039","","","","30","23","2","2","6","2","2","22","24","13","5","0.2","13","9","3","3","3","3","0","5.2","18.2","0.208333333","0.015384615","37","1.681818182","1.233333333","1.090909091","0.8","0.236363636","0.173333333","0.590909091","0.433333333","64.86486486","28.57142857","73.33333333","0.140540541","5.555555556","5.777777778","14.44444444","20.22222222","7.575757576","7.878787879","19.6969697","27.57575758"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00040","","","","30","24","1","1","8","2","2","24","17","3","5","0.1","16","3","3","4","1","1","0","5.1","21.1","0.294117647","0.033333333","20","0.833333333","0.666666667","0.708333333","0.566666667","0.2125","0.17","0.666666667","0.533333333","85","24.17061611","80","0.255","5.555555556","5.666666667","17.77777778","23.44444444","6.944444444","7.083333333","22.22222222","29.30555556"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00041","","","","30","28","2","2","7","1","2","28","10","6","1.2","0.2","14","8","4","4","1","1","0.12","1.4","15.4","0.12","0.033333333","16","0.571428571","0.533333333","0.357142857","0.333333333","0.05","0.046666667","0.5","0.466666667","62.5","9.090909091","93.33333333","0.0875","1.333333333","1.555555556","15.55555556","17.11111111","1.428571429","1.666666667","16.66666667","18.33333333"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00042","","","","30","29","1","2","6","1","2","28","40","18","6","0.4","7","3","3","5","3","3","0","6.4","13.4","0.15","0.022222222","58","2.071428571","1.933333333","1.428571429","1.333333333","0.228571429","0.213333333","0.25","0.233333333","68.96551724","47.76119403","93.33333333","0.110344828","6.666666667","7.111111111","7.777777778","14.88888889","7.142857143","7.619047619","8.333333333","15.95238095"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00043","","","","30","24","1","2","6","2","2","24","21","10","3.2","0.3","5.2","8","4","4","3","3","0.02","3.5","8.7","0.152380952","0.03","31","1.291666667","1.033333333","0.875","0.7","0.145833333","0.116666667","0.216666667","0.173333333","67.74193548","40.22988506","80","0.112903226","3.555555556","3.888888889","5.777777778","9.666666667","4.444444444","4.861111111","7.222222222","12.08333333"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00044","","","","30","28","1","2","7","2","","28","10","2","1.2","0.1","4.2","6","4","5","3","1","0","1.3","5.5","0.12","0.05","12","0.428571429","0.4","0.357142857","0.333333333","0.046428571","0.043333333","0.15","0.14","83.33333333","23.63636364","93.33333333","0.108333333","1.333333333","1.444444444","4.666666667","6.111111111","1.428571429","1.547619048","5","6.547619048"
"","","UGP2016NAM-PT04","","","","","","","","","UGP2016NAM-PT04-00045","","","","30","29","2","2","6","4","6","28","13","11","1.1","0.2","4.2","5","5","2","4","1","7.76","1.3","5.5","0.084615385","0.018181818","24","0.857142857","0.8","0.464285714","0.433333333","0.046428571","0.043333333","0.15","0.14","54.16666667","23.63636364","93.33333333","0.054166667","1.222222222","1.444444444","4.666666667","6.111111111","1.30952381","1.547619048","5","6.547619048"
