"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00028","","","","5","2","1","2","5","2","2","2","1","2","0.2","0.05","0.75","2","5","6","1","1","0","0.25","1","0.2","0.025","3","1.5","0.6","0.5","0.2","0.125","0.05","0.375","0.15","33.33333333","25","40","0.083333333","1.333333333","1.666666667","5","6.666666667","3.333333333","4.166666667","12.5","16.66666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00029","","","","5","5","1","2","7","1","3","4","4","1","0.5","0.04","2","8","5","4","1","1","1.38","0.54","2.54","0.125","0.04","5","1.25","1","1","0.8","0.135","0.108","0.5","0.4","80","21.25984252","80","0.108","3.333333333","3.6","13.33333333","16.93333333","4.166666667","4.5","16.66666667","21.16666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00053","","","","5","","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00065","","","","5","5","1","","","","","4","4","4","0.5","0.08","2.5","9","5","2","1","1","0.15","0.58","3.08","0.125","0.02","8","2","1.6","1","0.8","0.145","0.116","0.625","0.5","50","18.83116883","80","0.0725","3.333333333","3.866666667","16.66666667","20.53333333","4.166666667","4.833333333","20.83333333","25.66666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00070","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00077","","","","5","2","1","2","6","1","1","2","1","9","0.1","0.12","0.5","5","7","3","3","1","11.03","0.22","0.72","0.1","0.013333333","10","5","2","0.5","0.2","0.11","0.044","0.25","0.1","10","30.55555556","40","0.022","0.666666667","1.466666667","3.333333333","4.8","1.666666667","3.666666667","8.333333333","12"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00082","","","","5","4","2","2","5","2","2","4","5","2","0.8","0.14","3.75","9","3","2","1","1","1.38","0.94","4.69","0.16","0.07","7","1.75","1.4","1.25","1","0.235","0.188","0.9375","0.75","71.42857143","20.04264392","80","0.134285714","5.333333333","6.266666667","25","31.26666667","6.666666667","7.833333333","31.25","39.08333333"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00084","","","","5","4","1","2","7","1","1","4","7","2","2.2","0.06","7","9","3","2","1","1","0.15","2.26","9.26","0.314285714","0.03","9","2.25","1.8","1.75","1.4","0.565","0.452","1.75","1.4","77.77777778","24.40604752","80","0.251111111","14.66666667","15.06666667","46.66666667","61.73333333","18.33333333","18.83333333","58.33333333","77.16666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00013","","","","5","3","1","3","6","2","2","3","1","1","0.1","0.01","0.04","2","7","2","1","3","1.65","0.11","0.15","0.1","0.01","2","0.666666667","0.4","0.333333333","0.2","0.036666667","0.022","0.013333333","0.008","50","73.33333333","60","0.055","0.666666667","0.733333333","0.266666667","1","1.111111111","1.222222222","0.444444444","1.666666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00023","","","","5","4","1","5","6","2","2","2","1","0","","0","0.75","8","7","3","1","1","1.38","","","","","1","0.5","0.2","0.5","0.2","","","0.375","0.15","100","","40","","","","5","","","","12.5",""
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00026","","","","5","3","1","5","6","1","2","2","0","1","0","0.02","0.1","5","9","3","1","1","0","0.02","0.12","","0.02","1","0.5","0.2","0","0","0.01","0.004","0.05","0.02","0","16.66666667","40","0.02","0","0.133333333","0.666666667","0.8","0","0.333333333","1.666666667","2"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00045","","","","5","3","1","2","7","1","3","3","13","9","1","0.12","1","5","5","3","3","3","4.61","1.12","2.12","0.076923077","0.013333333","22","7.333333333","4.4","4.333333333","2.6","0.373333333","0.224","0.333333333","0.2","59.09090909","52.83018868","60","0.050909091","6.666666667","7.466666667","6.666666667","14.13333333","11.11111111","12.44444444","11.11111111","23.55555556"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00049","","","","5","3","1","","","","","2","5","2","0.3","0.06","0.5","5","5","2","1","3","3.03","0.36","0.86","0.06","0.03","7","3.5","1.4","2.5","1","0.18","0.072","0.25","0.1","71.42857143","41.86046512","40","0.051428571","2","2.4","3.333333333","5.733333333","5","6","8.333333333","14.33333333"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00069","","","","5","3","1","2","7","1","1","3","9","6","0.8","0.14","0.8","6","5","3","3","4","0","0.94","1.74","0.088888889","0.023333333","15","5","3","3","1.8","0.313333333","0.188","0.266666667","0.16","60","54.02298851","60","0.062666667","5.333333333","6.266666667","5.333333333","11.6","8.888888889","10.44444444","8.888888889","19.33333333"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00075","","","","5","4","1","4","7","2","2","3","5","3","0.5","0.06","0.04","2","5","4","3","4","0.15","0.56","0.6","0.1","0.02","8","2.666666667","1.6","1.666666667","1","0.186666667","0.112","0.013333333","0.008","62.5","93.33333333","60","0.07","3.333333333","3.733333333","0.266666667","4","5.555555556","6.222222222","0.444444444","6.666666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00076","","","","5","3","1","3","8","1","1","2","2","2","0.3","0.06","0.75","2","5","1","1","1","0","0.36","1.11","0.15","0.03","4","2","0.8","1","0.4","0.18","0.072","0.375","0.15","50","32.43243243","40","0.09","2","2.4","5","7.4","5","6","12.5","18.5"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00001","","","","5","5","2","3","8","1","2","4","8","1","1.3","0.02","2.5","8","5","4","1","1","1.38","1.32","3.82","0.1625","0.02","9","2.25","1.8","2","1.6","0.33","0.264","0.625","0.5","88.88888889","34.55497382","80","0.146666667","8.666666667","8.8","16.66666667","25.46666667","10.83333333","11","20.83333333","31.83333333"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00003","","","","5","3","2","3","6","2","2","1","1","0","0.1","0","0.04","2","5","2","1","1","0","0.1","0.14","0.1","","1","1","0.2","1","0.2","0.1","0.02","0.04","0.008","100","71.42857143","20","0.1","0.666666667","0.666666667","0.266666667","0.933333333","3.333333333","3.333333333","1.333333333","4.666666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00008","","","","5","3","2","2","7","1","2","3","4","3","0.6","0.01","2.25","9","3","5","1","1","0.15","0.61","2.86","0.15","0.003333333","7","2.333333333","1.4","1.333333333","0.8","0.203333333","0.122","0.75","0.45","57.14285714","21.32867133","60","0.087142857","4","4.066666667","15","19.06666667","6.666666667","6.777777778","25","31.77777778"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00009","","","","5","5","2","2","6","1","2","5","5","3","1.7","0.04","1.5","2","3","6","1","1","0","1.74","3.24","0.34","0.013333333","8","1.6","1.6","1","1","0.348","0.348","0.3","0.3","62.5","53.7037037","100","0.2175","11.33333333","11.6","10","21.6","11.33333333","11.6","10","21.6"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00010","","","","5","5","2","2","9","1","2","5","13","4","2.5","0.1","4.75","9","3","8","1","3","0","2.6","7.35","0.192307692","0.025","17","3.4","3.4","2.6","2.6","0.52","0.52","0.95","0.95","76.47058824","35.37414966","100","0.152941176","16.66666667","17.33333333","31.66666667","49","16.66666667","17.33333333","31.66666667","49"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00017","","","","5","2","1","2","6","1","2","2","3","4","0.5","0.1","0.15","5","5","8","4","4","0.15","0.6","0.75","0.166666667","0.025","7","3.5","1.4","1.5","0.6","0.3","0.12","0.075","0.03","42.85714286","80","40","0.085714286","3.333333333","4","1","5","8.333333333","10","2.5","12.5"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00030","","","","5","2","2","2","5","1","2","2","3","1","0.1","0.04","0.1","2","7","2","3","3","3.96","0.14","0.24","0.033333333","0.04","4","2","0.8","1.5","0.6","0.07","0.028","0.05","0.02","75","58.33333333","40","0.035","0.666666667","0.933333333","0.666666667","1.6","1.666666667","2.333333333","1.666666667","4"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00039","","","","5","4","3","4","7","2","2","4","3","2","0.2","0.06","0.5","9","7","3","1","1","0.12","0.26","0.76","0.066666667","0.03","5","1.25","1","0.75","0.6","0.065","0.052","0.125","0.1","60","34.21052632","80","0.052","1.333333333","1.733333333","3.333333333","5.066666667","1.666666667","2.166666667","4.166666667","6.333333333"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00063","","","","5","4","1","2","6","1","2","4","5","5","0.3","0.06","1.5","9","5","3","1","1","1.38","0.36","1.86","0.06","0.012","10","2.5","2","1.25","1","0.09","0.072","0.375","0.3","50","19.35483871","80","0.036","2","2.4","10","12.4","2.5","3","12.5","15.5"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00064","","","","5","3","2","2","5","1","1","3","8","4","0.5","0.08","0.29","2","5","6","4","5","1.38","0.58","0.87","0.0625","0.02","12","4","2.4","2.666666667","1.6","0.193333333","0.116","0.096666667","0.058","66.66666667","66.66666667","60","0.048333333","3.333333333","3.866666667","1.933333333","5.8","5.555555556","6.444444444","3.222222222","9.666666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00071","","","","5","3","2","3","9","1","1","3","10","1","2","0.04","4","9","3","8","4","3","0.12","2.04","6.04","0.2","0.04","11","3.666666667","2.2","3.333333333","2","0.68","0.408","1.333333333","0.8","90.90909091","33.77483444","60","0.185454545","13.33333333","13.6","26.66666667","40.26666667","22.22222222","22.66666667","44.44444444","67.11111111"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00072","","","","5","1","1","2","6","1","1","1","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.2","0.04","","0","20","","0","0","1.333333333","1.333333333","0","0","6.666666667","6.666666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00073","","","","5","3","1","3","5","2","2","3","7","2","0.5","0.06","0.32","4","5","2","1","1","7.76","0.56","0.88","0.071428571","0.03","9","3","1.8","2.333333333","1.4","0.186666667","0.112","0.106666667","0.064","77.77777778","63.63636364","60","0.062222222","3.333333333","3.733333333","2.133333333","5.866666667","5.555555556","6.222222222","3.555555556","9.777777778"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00081","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00018","","","","5","5","2","4","6","1","2","4","4","3","0.2","0.06","2.25","4","7","3","1","1","3.96","0.26","2.51","0.05","0.02","7","1.75","1.4","1","0.8","0.065","0.052","0.5625","0.45","57.14285714","10.35856574","80","0.037142857","1.333333333","1.733333333","15","16.73333333","1.666666667","2.166666667","18.75","20.91666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00031","","","","5","4","2","6","8","2","2","4","2","1","0.1","0.01","2.5","8","7","3","6","1","0","0.11","2.61","0.05","0.01","3","0.75","0.6","0.5","0.4","0.0275","0.022","0.625","0.5","66.66666667","4.214559387","80","0.036666667","0.666666667","0.733333333","16.66666667","17.4","0.833333333","0.916666667","20.83333333","21.75"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00038","","","","5","3","3","3","6","1","3","3","1","2","0.1","0.04","0.5","9","7","2","1","1","1.38","0.14","0.64","0.1","0.02","3","1","0.6","0.333333333","0.2","0.046666667","0.028","0.166666667","0.1","33.33333333","21.875","60","0.046666667","0.666666667","0.933333333","3.333333333","4.266666667","1.111111111","1.555555556","5.555555556","7.111111111"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00050","","","","5","3","2","2","6","1","2","3","5","0","0.5","0","0.75","5","5","2","1","3","3.96","0.5","1.25","0.1","","5","1.666666667","1","1.666666667","1","0.166666667","0.1","0.25","0.15","100","40","60","0.1","3.333333333","3.333333333","5","8.333333333","5.555555556","5.555555556","8.333333333","13.88888889"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00054","","","","5","4","2","2","7","1","2","4","14","7","2.5","0.14","6.5","2","3","2","1","1","0","2.64","9.14","0.178571429","0.02","21","5.25","4.2","3.5","2.8","0.66","0.528","1.625","1.3","66.66666667","28.88402626","80","0.125714286","16.66666667","17.6","43.33333333","60.93333333","20.83333333","22","54.16666667","76.16666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00056","","","","5","3","1","3","6","2","2","2","1","4","0.1","0.09","0.3","5","9","3","1","1","14.37","0.19","0.49","0.1","0.0225","5","2.5","1","0.5","0.2","0.095","0.038","0.15","0.06","20","38.7755102","40","0.038","0.666666667","1.266666667","2","3.266666667","1.666666667","3.166666667","5","8.166666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00060","","","","5","4","1","2","6","1","2","4","7","2","1.5","","3","4","5","6","1","1","0.12","","","0.214285714","","9","2.25","1.8","1.75","1.4","","","0.75","0.6","77.77777778","","80","","10","","20","","12.5","","25",""
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00068","","","","5","4","1","2","7","1","1","2","7","2","0.5","0.04","0.25","3","5","3","4","3","0","0.54","0.79","0.071428571","0.02","9","4.5","1.8","3.5","1.4","0.27","0.108","0.125","0.05","77.77777778","68.35443038","40","0.06","3.333333333","3.6","1.666666667","5.266666667","8.333333333","9","4.166666667","13.16666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00083","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00014","","","","5","4","1","2","5","1","2","4","7","3","1","0.06","0.5","6","5","6","3","3","1.38","1.06","1.56","0.142857143","0.02","10","2.5","2","1.75","1.4","0.265","0.212","0.125","0.1","70","67.94871795","80","0.106","6.666666667","7.066666667","3.333333333","10.4","8.333333333","8.833333333","4.166666667","13"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00016","","","","5","3","1","2","7","1","2","3","5","2","0.5","0.01","2.25","5","5","2","1","1","4.92","0.51","2.76","0.1","0.005","7","2.333333333","1.4","1.666666667","1","0.17","0.102","0.75","0.45","71.42857143","18.47826087","60","0.072857143","3.333333333","3.4","15","18.4","5.555555556","5.666666667","25","30.66666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00032","","","","5","3","2","2","6","1","3","2","0","1","0","0.04","0.14","5","9","3","1","1","11.03","0.04","0.18","","0.04","1","0.5","0.2","0","0","0.02","0.008","0.07","0.028","0","22.22222222","40","0.04","0","0.266666667","0.933333333","1.2","0","0.666666667","2.333333333","3"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00042","","","","5","","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00047","","","","5","4","1","","","1","","4","1","0","0.1","0","0.75","2","5","2","1","1","3.03","0.1","0.85","0.1","","1","0.25","0.2","0.25","0.2","0.025","0.02","0.1875","0.15","100","11.76470588","80","0.1","0.666666667","0.666666667","5","5.666666667","0.833333333","0.833333333","6.25","7.083333333"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00052","","","","5","1","1","3","5","1","2","1","4","2","0.3","0.04","0.2","2","3","2","3","8","3.03","0.34","0.54","0.075","0.02","6","6","1.2","4","0.8","0.34","0.068","0.2","0.04","66.66666667","62.96296296","20","0.056666667","2","2.266666667","1.333333333","3.6","10","11.33333333","6.666666667","18"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00058","","","","5","3","1","2","5","1","1","2","0","0","0","0","0.25","","","","","","","0","0.25","","","0","0","0","0","0","0","0","0.125","0.05","","0","40","","0","0","1.666666667","1.666666667","0","0","4.166666667","4.166666667"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00078","","","","5","4","2","2","5","1","2","4","3","3","0.3","0.1","3","4","5","3","1","3","12.39","0.4","3.4","0.1","0.033333333","6","1.5","1.2","0.75","0.6","0.1","0.08","0.75","0.6","50","11.76470588","80","0.066666667","2","2.666666667","20","22.66666667","2.5","3.333333333","25","28.33333333"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00079","","","","5","3","2","2","8","1","2","1","0","1","0","0.04","0.05","4","9","3","1","1","11.03","0.04","0.09","","0.04","1","1","0.2","0","0","0.04","0.008","0.05","0.01","0","44.44444444","20","0.04","0","0.266666667","0.333333333","0.6","0","1.333333333","1.666666667","3"
"","","UGP2016NAM-PT02","","","","","","","","","UGP2016NAM-PT02-00007","","","","5","4","2","2","5","1","2","4","9","2","1.1","0.01","1","5","5","2","3","4","0","1.11","2.11","0.122222222","0.005","11","2.75","2.2","2.25","1.8","0.2775","0.222","0.25","0.2","81.81818182","52.60663507","80","0.100909091","7.333333333","7.4","6.666666667","14.06666667","9.166666667","9.25","8.333333333","17.58333333"
