"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00012","","","","5","5","1","2","7","1","2","4","7","3","1.6","0.16","2.2","2","1","1","2","3","0","1.76","3.96","0.228571429","0.053333333","10","2.5","2","1.75","1.4","0.44","0.352","0.55","0.44","70","44.44444444","80","0.176","10.66666667","11.73333333","14.66666667","26.4","13.33333333","14.66666667","18.33333333","33"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00013","","","","5","4","2","6","8","1","2","3","3","4","0.4","0.2","1.1","2","3","1","6","5","0","0.6","1.7","0.133333333","0.05","7","2.333333333","1.4","1","0.6","0.2","0.12","0.366666667","0.22","42.85714286","35.29411765","60","0.085714286","2.666666667","4","7.333333333","11.33333333","4.444444444","6.666666667","12.22222222","18.88888889"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00014","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00015","","","","5","4","1","3","7","1","2","3","7","9","1.7","0.44","2","2","3","1","1","3","0","2.14","4.14","0.242857143","0.048888889","16","5.333333333","3.2","2.333333333","1.4","0.713333333","0.428","0.666666667","0.4","43.75","51.69082126","60","0.13375","11.33333333","14.26666667","13.33333333","27.6","18.88888889","23.77777778","22.22222222","46"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00016","","","","5","2","1","2","4","1","1","2","0","","0","0.1","","2","","","","","","0.1","","","","","","","0","0","0.05","0.02","","","","","40","","0","0.666666667","","","0","1.666666667","",""
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00017","","","","5","5","1","3","7","1","4","4","3","2","0.28","0.1","0.2","2","3","1","7","5","0.12","0.38","0.58","0.093333333","0.05","5","1.25","1","0.75","0.6","0.095","0.076","0.05","0.04","60","65.51724138","80","0.076","1.866666667","2.533333333","1.333333333","3.866666667","2.333333333","3.166666667","1.666666667","4.833333333"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00018","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00019","","","","5","5","1","2","8","2","4","3","9","4","1.8","0.2","3.3","2","1","1","4","3","0","2","5.3","0.2","0.05","13","4.333333333","2.6","3","1.8","0.666666667","0.4","1.1","0.66","69.23076923","37.73584906","60","0.153846154","12","13.33333333","22","35.33333333","20","22.22222222","36.66666667","58.88888889"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00020","","","","5","2","1","1","5","1","2","1","1","0","0.1","0","0.4","2","1","1","2","7","0","0.1","0.5","0.1","","1","1","0.2","1","0.2","0.1","0.02","0.4","0.08","100","20","20","0.1","0.666666667","0.666666667","2.666666667","3.333333333","3.333333333","3.333333333","13.33333333","16.66666667"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00021","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
