"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00011","","","","16","13","1","1","5","1","1","8","14","5","1.2","0.05","1","8","5","8","1","5","1.76","1.25","2.25","19","0.085714286","0.01","0.065789474","2.375","1.1875","1.75","0.875","0.15625","0.078125","0.125","0.0625","73.68421053","55.55555556","50","2.5","2.604166667","2.083333333","4.6875","5","5.208333333","4.166666667","9.375"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00012","","","","16","8","1","1","5","1","1","8","10","4","1.8","0.2","2","8","2","8","1","4","0","2","4","14","0.18","0.05","0.142857143","1.75","0.875","1.25","0.625","0.25","0.125","0.25","0.125","71.42857143","50","50","3.75","4.166666667","4.166666667","8.333333333","7.5","8.333333333","8.333333333","16.66666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00013","","","","16","3","1","1","5","1","1","1","0","2","0","0.05","0.2","4","9","9","1","1","4.92","0.05","0.25","2","","0.025","0.025","2","0.125","0","0","0.05","0.003125","0.2","0.0125","0","20","6.25","0","0.104166667","0.416666667","0.520833333","0","1.666666667","6.666666667","8.333333333"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00014","","","","16","10","1","1","6","1","2","10","12","14","2","0.25","1.2","6","4","8","1","1","0","2.25","3.45","26","0.166666667","0.017857143","0.086538462","2.6","1.625","1.2","0.75","0.225","0.140625","0.12","0.075","46.15384615","65.2173913","62.5","4.166666667","4.6875","2.5","7.1875","6.666666667","7.5","4","11.5"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00015","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00016","","","","16","13","1","2","5","2","2","11","8","15","1.8","0.4","2","6","3","4","1","1","1.65","2.2","4.2","23","0.225","0.026666667","0.095652174","2.090909091","1.4375","0.727272727","0.5","0.2","0.1375","0.181818182","0.125","34.7826087","52.38095238","68.75","3.75","4.583333333","4.166666667","8.75","5.454545455","6.666666667","6.060606061","12.72727273"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00017","","","","16","5","1","1","4","1","1","3","4","4","0.6","0.05","0.4","2","5","8","1","1","0","0.65","1.05","8","0.15","0.0125","0.08125","2.666666667","0.5","1.333333333","0.25","0.216666667","0.040625","0.133333333","0.025","50","61.9047619","18.75","1.25","1.354166667","0.833333333","2.1875","6.666666667","7.222222222","4.444444444","11.66666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00018","","","","16","9","2","3","6","1","2","8","18","10","4","0.6","3","4","2","7","1","1","3.76","4.6","7.6","28","0.222222222","0.06","0.164285714","3.5","1.75","2.25","1.125","0.575","0.2875","0.375","0.1875","64.28571429","60.52631579","50","8.333333333","9.583333333","6.25","15.83333333","16.66666667","19.16666667","12.5","31.66666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00019","","","","16","8","1","1","8","1","2","8","14","21","3.1","0.65","7.8","2","2","8","1","5","0.12","3.75","11.55","35","0.221428571","0.030952381","0.107142857","4.375","2.1875","1.75","0.875","0.46875","0.234375","0.975","0.4875","40","32.46753247","50","6.458333333","7.8125","16.25","24.0625","12.91666667","15.625","32.5","48.125"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00020","","","","16","8","1","1","6","1","2","8","14","17","3","0.6","2","4","3","8","1","1","10.5","3.6","5.6","31","0.214285714","0.035294118","0.116129032","3.875","1.9375","1.75","0.875","0.45","0.225","0.25","0.125","45.16129032","64.28571429","50","6.25","7.5","4.166666667","11.66666667","12.5","15","8.333333333","23.33333333"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00021","","","","16","8","1","1","5","1","2","8","5","14","0.65","0.1","1","6","6","6","1","1","1.65","0.75","1.75","19","0.13","0.007142857","0.039473684","2.375","1.1875","0.625","0.3125","0.09375","0.046875","0.125","0.0625","26.31578947","42.85714286","50","1.354166667","1.5625","2.083333333","3.645833333","2.708333333","3.125","4.166666667","7.291666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00022","","","","16","5","1","1","5","1","2","5","6","9","0.4","0.2","0.2","4","7","8","1","1","7.76","0.6","0.8","15","0.066666667","0.022222222","0.04","3","0.9375","1.2","0.375","0.12","0.0375","0.04","0.0125","40","75","31.25","0.833333333","1.25","0.416666667","1.666666667","2.666666667","4","1.333333333","5.333333333"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00023","","","","16","12","1","2","5","1","2","12","24","18","4","0.6","2","4","4","8","1","1","3.76","4.6","6.6","42","0.166666667","0.033333333","0.10952381","3.5","2.625","2","1.5","0.383333333","0.2875","0.166666667","0.125","57.14285714","69.6969697","75","8.333333333","9.583333333","4.166666667","13.75","11.11111111","12.77777778","5.555555556","18.33333333"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00024","","","","16","8","2","2","6","2","2","6","14","28","3","0.6","6","7","2","8","1","3","6.12","3.6","9.6","42","0.214285714","0.021428571","0.085714286","7","2.625","2.333333333","0.875","0.6","0.225","1","0.375","33.33333333","37.5","37.5","6.25","7.5","12.5","20","16.66666667","20","33.33333333","53.33333333"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00025","","","","16","11","1","2","8","1","2","11","5","0","2","0","2","6","2","8","1","4","0","2","4","5","0.4","","0.4","0.454545455","0.3125","0.454545455","0.3125","0.181818182","0.125","0.181818182","0.125","100","50","68.75","4.166666667","4.166666667","4.166666667","8.333333333","6.060606061","6.060606061","6.060606061","12.12121212"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00026","","","","16","14","1","1","7","1","1","5","13","30","5.5","1.2","6","2","2","8","1","5","1.65","6.7","12.7","43","0.423076923","0.04","0.155813953","8.6","2.6875","2.6","0.8125","1.34","0.41875","1.2","0.375","30.23255814","52.75590551","31.25","11.45833333","13.95833333","12.5","26.45833333","36.66666667","44.66666667","40","84.66666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00027","","","","16","5","1","2","5","1","2","5","8","7","2","0.25","1","6","5","4","2","1","0.02","2.25","3.25","15","0.25","0.035714286","0.15","3","0.9375","1.6","0.5","0.45","0.140625","0.2","0.0625","53.33333333","69.23076923","31.25","4.166666667","4.6875","2.083333333","6.770833333","13.33333333","15","6.666666667","21.66666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00028","","","","16","14","1","1","5","1","1","14","21","18","3","0.4","2","8","3","3","1","1","4.61","3.4","5.4","39","0.142857143","0.022222222","0.087179487","2.785714286","2.4375","1.5","1.3125","0.242857143","0.2125","0.142857143","0.125","53.84615385","62.96296296","87.5","6.25","7.083333333","4.166666667","11.25","7.142857143","8.095238095","4.761904762","12.85714286"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00029","","","","16","1","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00030","","","","16","1","2","","","2","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00031","","","","16","7","1","2","9","1","2","7","18","31","3","0.65","19","2","4","8","1","6","0.12","3.65","22.65","49","0.166666667","0.020967742","0.074489796","7","3.0625","2.571428571","1.125","0.521428571","0.228125","2.714285714","1.1875","36.73469388","16.11479029","43.75","6.25","7.604166667","39.58333333","47.1875","14.28571429","17.38095238","90.47619048","107.8571429"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00032","","","","16","15","1","2","8","1","2","13","32","36","7","1.4","6","5","2","4","1","2","7.23","8.4","14.4","68","0.21875","0.038888889","0.123529412","5.230769231","4.25","2.461538462","2","0.646153846","0.525","0.461538462","0.375","47.05882353","58.33333333","81.25","14.58333333","17.5","12.5","30","17.94871795","21.53846154","15.38461538","36.92307692"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00033","","","","16","11","1","1","5","1","1","11","19","22","3","0.8","2","8","5","9","1","2","1.65","3.8","5.8","41","0.157894737","0.036363636","0.092682927","3.727272727","2.5625","1.727272727","1.1875","0.345454545","0.2375","0.181818182","0.125","46.34146341","65.51724138","68.75","6.25","7.916666667","4.166666667","12.08333333","9.090909091","11.51515152","6.060606061","17.57575758"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00034","","","","16","12","1","2","5","2","2","10","18","38","3","1.4","2","7","4","3","1","3","7.76","4.4","6.4","56","0.166666667","0.036842105","0.078571429","5.6","3.5","1.8","1.125","0.44","0.275","0.2","0.125","32.14285714","68.75","62.5","6.25","9.166666667","4.166666667","13.33333333","10","14.66666667","6.666666667","21.33333333"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00035","","","","16","3","1","1","5","1","1","3","5","8","1.4","0.2","2","5","3","8","1","3","3.76","1.6","3.6","13","0.28","0.025","0.123076923","4.333333333","0.8125","1.666666667","0.3125","0.533333333","0.1","0.666666667","0.125","38.46153846","44.44444444","18.75","2.916666667","3.333333333","4.166666667","7.5","15.55555556","17.77777778","22.22222222","40"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00036","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00037","","","","16","1","1","1","8","1","1","1","2","3","0.65","0.05","6","2","3","7","1","1","0","0.7","6.7","5","0.325","0.016666667","0.14","5","0.3125","2","0.125","0.7","0.04375","6","0.375","40","10.44776119","6.25","1.354166667","1.458333333","12.5","13.95833333","21.66666667","23.33333333","200","223.3333333"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00038","","","","16","7","1","2","6","1","2","7","17","11","5","0.25","5","6","1","8","1","1","1.38","5.25","10.25","28","0.294117647","0.022727273","0.1875","4","1.75","2.428571429","1.0625","0.75","0.328125","0.714285714","0.3125","60.71428571","51.2195122","43.75","10.41666667","10.9375","10.41666667","21.35416667","23.80952381","25","23.80952381","48.80952381"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00039","","","","16","11","2","4","6","2","2","11","6","16","1","0.8","2","5","4","4","1","2","1.65","1.8","3.8","22","0.166666667","0.05","0.081818182","2","1.375","0.545454545","0.375","0.163636364","0.1125","0.181818182","0.125","27.27272727","47.36842105","68.75","2.083333333","3.75","4.166666667","7.916666667","3.03030303","5.454545455","6.060606061","11.51515152"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00040","","","","16","14","1","2","5","2","3","11","15","20","2","1.2","2","8","5","3","1","1","7.76","3.2","5.2","35","0.133333333","0.06","0.091428571","3.181818182","2.1875","1.363636364","0.9375","0.290909091","0.2","0.181818182","0.125","42.85714286","61.53846154","68.75","4.166666667","6.666666667","4.166666667","10.83333333","6.060606061","9.696969697","6.060606061","15.75757576"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00041","","","","16","6","1","1","6","1","1","6","13","10","3","0.4","4","6","3","8","1","1","0","3.4","7.4","23","0.230769231","0.04","0.147826087","3.833333333","1.4375","2.166666667","0.8125","0.566666667","0.2125","0.666666667","0.25","56.52173913","45.94594595","37.5","6.25","7.083333333","8.333333333","15.41666667","16.66666667","18.88888889","22.22222222","41.11111111"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00042","","","","16","14","1","2","8","1","2","4","28","40","8.5","1.6","6","5","1","8","1","1","1.65","10.1","16.1","68","0.303571429","0.04","0.148529412","17","4.25","7","1.75","2.525","0.63125","1.5","0.375","41.17647059","62.73291925","25","17.70833333","21.04166667","12.5","33.54166667","70.83333333","84.16666667","50","134.1666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00043","","","","16","12","1","2","5","1","2","12","15","7","2","0.2","2","2","5","3","1","1","1.65","2.2","4.2","22","0.133333333","0.028571429","0.1","1.833333333","1.375","1.25","0.9375","0.183333333","0.1375","0.166666667","0.125","68.18181818","52.38095238","75","4.166666667","4.583333333","4.166666667","8.75","5.555555556","6.111111111","5.555555556","11.66666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00044","","","","16","6","1","2","4","1","2","5","5","7","0.65","0.2","0.6","7","4","8","1","1","1.65","0.85","1.45","12","0.13","0.028571429","0.070833333","2.4","0.75","1","0.3125","0.17","0.053125","0.12","0.0375","41.66666667","58.62068966","31.25","1.354166667","1.770833333","1.25","3.020833333","4.333333333","5.666666667","4","9.666666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00045","","","","16","12","1","2","3","1","2","12","15","12","1.4","0.2","0.45","2","6","8","1","1","1.65","1.6","2.05","27","0.093333333","0.016666667","0.059259259","2.25","1.6875","1.25","0.9375","0.133333333","0.1","0.0375","0.028125","55.55555556","78.04878049","75","2.916666667","3.333333333","0.9375","4.270833333","3.888888889","4.444444444","1.25","5.694444444"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00046","","","","16","7","1","1","7","2","1","7","10","13","1.8","0.4","8","2","4","3","1","4","0","2.2","10.2","23","0.18","0.030769231","0.095652174","3.285714286","1.4375","1.428571429","0.625","0.314285714","0.1375","1.142857143","0.5","43.47826087","21.56862745","43.75","3.75","4.583333333","16.66666667","21.25","8.571428571","10.47619048","38.0952381","48.57142857"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00047","","","","16","16","1","1","5","1","1","14","29","22","5","0.6","3","2","3","8","1","2","1.65","5.6","8.6","51","0.172413793","0.027272727","0.109803922","3.642857143","3.1875","2.071428571","1.8125","0.4","0.35","0.214285714","0.1875","56.8627451","65.11627907","87.5","10.41666667","11.66666667","6.25","17.91666667","11.9047619","13.33333333","7.142857143","20.47619048"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00048","","","","16","9","1","1","4","2","2","9","10","8","1","0.2","1","8","6","8","1","1","12.39","1.2","2.2","18","0.1","0.025","0.066666667","2","1.125","1.111111111","0.625","0.133333333","0.075","0.111111111","0.0625","55.55555556","54.54545455","56.25","2.083333333","2.5","2.083333333","4.583333333","3.703703704","4.444444444","3.703703704","8.148148148"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00049","","","","16","14","1","1","6","1","3","14","21","13","6","0.8","6","8","4","8","1","1","0","6.8","12.8","34","0.285714286","0.061538462","0.2","2.428571429","2.125","1.5","1.3125","0.485714286","0.425","0.428571429","0.375","61.76470588","53.125","87.5","12.5","14.16666667","12.5","26.66666667","14.28571429","16.19047619","14.28571429","30.47619048"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00050","","","","16","5","1","1","6","2","2","3","0","3","0","0.05","3","7","9","9","1","1","0.02","0.05","3.05","3","","0.016666667","0.016666667","1","0.1875","0","0","0.016666667","0.003125","1","0.1875","0","1.639344262","18.75","0","0.104166667","6.25","6.354166667","0","0.555555556","33.33333333","33.88888889"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00051","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00052","","","","16","10","1","1","7","1","3","7","21","20","4","0.45","5","2","3","8","1","1","0.02","4.45","9.45","41","0.19047619","0.0225","0.108536585","5.857142857","2.5625","3","1.3125","0.635714286","0.278125","0.714285714","0.3125","51.2195122","47.08994709","43.75","8.333333333","9.270833333","10.41666667","19.6875","19.04761905","21.19047619","23.80952381","45"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00053","","","","16","11","1","1","5","1","2","7","6","8","0.45","0.2","2","6","8","3","1","1","1.65","0.65","2.65","14","0.075","0.025","0.046428571","2","0.875","0.857142857","0.375","0.092857143","0.040625","0.285714286","0.125","42.85714286","24.52830189","43.75","0.9375","1.354166667","4.166666667","5.520833333","2.142857143","3.095238095","9.523809524","12.61904762"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00054","","","","16","9","1","2","5","1","2","7","6","8","0.65","0.05","1","7","7","3","1","1","0.02","0.7","1.7","14","0.108333333","0.00625","0.05","2","0.875","0.857142857","0.375","0.1","0.04375","0.142857143","0.0625","42.85714286","41.17647059","43.75","1.354166667","1.458333333","2.083333333","3.541666667","3.095238095","3.333333333","4.761904762","8.095238095"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00055","","","","16","5","1","2","5","1","2","5","6","8","0.6","0.25","2","6","8","8","1","1","0.02","0.85","2.85","14","0.1","0.03125","0.060714286","2.8","0.875","1.2","0.375","0.17","0.053125","0.4","0.125","42.85714286","29.8245614","31.25","1.25","1.770833333","4.166666667","5.9375","4","5.666666667","13.33333333","19"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00056","","","","16","5","1","1","6","1","1","5","0","2","0","0.05","6","7","9","9","1","1","0.12","0.05","6.05","2","","0.025","0.025","0.4","0.125","0","0","0.01","0.003125","1.2","0.375","0","0.826446281","31.25","0","0.104166667","12.5","12.60416667","0","0.333333333","40","40.33333333"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00057","","","","16","3","1","2","5","1","2","3","0","5","0","0.05","1","6","9","9","1","1","4.41","0.05","1.05","5","","0.01","0.01","1.666666667","0.3125","0","0","0.016666667","0.003125","0.333333333","0.0625","0","4.761904762","18.75","0","0.104166667","2.083333333","2.1875","0","0.555555556","11.11111111","11.66666667"
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00058","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016KAC-PT05","","","","","","","","","UGP2016KAC-PT05-00059","","","","16","12","1","1","5","1","3","11","12","12","1.2","0.4","1","7","7","8","1","1","0.02","1.6","2.6","24","0.1","0.033333333","0.066666667","2.181818182","1.5","1.090909091","0.75","0.145454545","0.1","0.090909091","0.0625","50","61.53846154","68.75","2.5","3.333333333","2.083333333","5.416666667","3.636363636","4.848484848","3.03030303","7.878787879"
