"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-01001","","","","10","10","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-02001","","","","10","10","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-03001","","","","10","10","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-01002","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-02002","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-03002","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-01003","","","","10","9","1","4","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-02003","","","","10","9","1","4","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-03003","","","","10","9","1","4","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-01004","","","","10","10","1","1","6","1","2","3","1","0","0.2","0","0.2","8","2","3","3","6","1.5","0.2","0.4","0.2","","1","0.333333333","0.1","0.333333333","0.1","0.066666667","0.02","0.066666667","0.02","100","50","30","0.666666667","0.666666667","0.666666667","1.333333333","0.2","2.222222222","2.222222222","2.222222222","4.444444444"
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-02004","","","","10","10","1","1","6","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-03004","","","","10","10","1","1","6","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-01005","","","","10","10","3","3","6","1","2","3","1","3","0.1","0.03","0.2","5","3","3","3","7","1.5","0.13","0.33","0.1","0.01","4","1.333333333","0.4","0.333333333","0.1","0.043333333","0.013","0.066666667","0.02","25","39.39393939","30","0.333333333","0.433333333","0.666666667","1.1","0.0325","1.111111111","1.444444444","2.222222222","3.666666667"
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-02005","","","","10","10","3","3","6","1","2","2","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.1","0.02","","0","20","0","0","0.666666667","0.666666667","","0","0","3.333333333","3.333333333"
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-03005","","","","10","10","3","3","6","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-01006","","","","10","10","1","2","7","1","2","3","2","1","0.5","0.02","0.5","9","2","1","2","5","0.12","0.52","1.02","0.25","0.02","3","1","0.3","0.666666667","0.2","0.173333333","0.052","0.166666667","0.05","66.66666667","50.98039216","30","1.666666667","1.733333333","1.666666667","3.4","0.173333333","5.555555556","5.777777778","5.555555556","11.33333333"
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-02006","","","","10","10","1","2","7","1","2","3","2","0","0.4","0","1","9","2","1","2","5","0.12","0.4","1.4","0.2","","2","0.666666667","0.2","0.666666667","0.2","0.133333333","0.04","0.333333333","0.1","100","28.57142857","30","1.333333333","1.333333333","3.333333333","4.666666667","0.2","4.444444444","4.444444444","11.11111111","15.55555556"
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-03006","","","","10","10","1","2","7","1","2","2","6","5","1","0.02","0.6","9","3","1","2","5","0.12","1.02","1.62","0.166666667","0.004","11","5.5","1.1","3","0.6","0.51","0.102","0.3","0.06","54.54545455","62.96296296","20","3.333333333","3.4","2","5.4","0.092727273","16.66666667","17","10","27"
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-01007","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-02007","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-03007","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-01008","","","","10","10","1","2","8","1","2","3","2","0","0.5","0","1.5","5","2","1","5","6","0","0.5","2","0.25","","2","0.666666667","0.2","0.666666667","0.2","0.166666667","0.05","0.5","0.15","100","25","30","1.666666667","1.666666667","5","6.666666667","0.25","5.555555556","5.555555556","16.66666667","22.22222222"
"","","UGP2015SER-PT02","","","","","","","","","UGP2015SER-PT02-02008","","","","10","10","1","2","8","1","2","2","1","1","0.1","0.03","4.2","5","1","1","5","7","0","0.13","4.33","0.1","0.03","2","1","0.2","0.5","0.1","0.065","0.013","2.1","0.42","50","3.002309469","20","0.333333333","0.433333333","14","14.43333333","0.065","1.666666667","2.166666667","70","72.16666667"
