"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00024","","","","30","26","3","3","7","2","3","24","30","19","3.6","0.32","6.3","2","1","2","3","3","0.12","3.92","10.22","0.12","0.016842105","49","2.041666667","1.633333333","1.25","1","0.163333333","0.130666667","0.2625","0.21","61.2244898","38.35616438","80","0.08","4","4.355555556","7","11.35555556","5","5.444444444","8.75","14.19444444"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00025","","","","30","30","3","3","7","2","3","28","37","41","6","0.44","9","6","2","3","9","3","1.38","6.44","15.44","0.162162162","0.010731707","78","2.785714286","2.6","1.321428571","1.233333333","0.23","0.214666667","0.321428571","0.3","47.43589744","41.70984456","93.33333333","0.082564103","6.666666667","7.155555556","10","17.15555556","7.142857143","7.666666667","10.71428571","18.38095238"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00026","","","","30","30","4","5","6","2","5","28","39","54","3.9","0.72","1.5","2","4","2","5","5","0.12","4.62","6.12","0.1","0.013333333","93","3.321428571","3.1","1.392857143","1.3","0.165","0.154","0.053571429","0.05","41.93548387","75.49019608","93.33333333","0.049677419","4.333333333","5.133333333","1.666666667","6.8","4.642857143","5.5","1.785714286","7.285714286"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00027","","","","30","30","5","5","6","3","4","27","44","28","3.5","0.34","2.4","8","3","2","9","5","1.65","3.84","6.24","0.079545455","0.012142857","72","2.666666667","2.4","1.62962963","1.466666667","0.142222222","0.128","0.088888889","0.08","61.11111111","61.53846154","90","0.053333333","3.888888889","4.266666667","2.666666667","6.933333333","4.320987654","4.740740741","2.962962963","7.703703704"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00028","","","","30","30","2","3","6","2","3","29","46","65","3","0.6","5.2","8","2","2","3","5","0","3.6","8.8","0.065217391","0.009230769","111","3.827586207","3.7","1.586206897","1.533333333","0.124137931","0.12","0.179310345","0.173333333","41.44144144","40.90909091","96.66666667","0.032432432","3.333333333","4","5.777777778","9.777777778","3.448275862","4.137931034","5.977011494","10.11494253"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00029","","","","30","30","3","3","6","3","3","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00030","","","","30","30","3","4","5","4","6","26","35","17","3.7","0.32","1.2","2","6","2","3","3","0.15","4.02","5.22","0.105714286","0.018823529","52","2","1.733333333","1.346153846","1.166666667","0.154615385","0.134","0.046153846","0.04","67.30769231","77.01149425","86.66666667","0.077307692","4.111111111","4.466666667","1.333333333","5.8","4.743589744","5.153846154","1.538461538","6.692307692"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00031","","","","30","26","2","2","7","2","3","23","27","13","3.5","0.15","5","2","3","3","5","3","0.02","3.65","8.65","0.12962963","0.011538462","40","1.739130435","1.333333333","1.173913043","0.9","0.158695652","0.121666667","0.217391304","0.166666667","67.5","42.19653179","76.66666667","0.09125","3.888888889","4.055555556","5.555555556","9.611111111","5.072463768","5.289855072","7.246376812","12.53623188"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00032","","","","30","26","3","3","7","2","2","25","22","25","2.6","0.44","10","8","3","1","3","7","0.12","3.04","13.04","0.118181818","0.0176","47","1.88","1.566666667","0.88","0.733333333","0.1216","0.101333333","0.4","0.333333333","46.80851064","23.31288344","83.33333333","0.064680851","2.888888889","3.377777778","11.11111111","14.48888889","3.466666667","4.053333333","13.33333333","17.38666667"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00033","","","","30","30","4","5","6","2","3","28","24","21","3","0.24","3.8","2","4","2","5","5","0.15","3.24","7.04","0.125","0.011428571","45","1.607142857","1.5","0.857142857","0.8","0.115714286","0.108","0.135714286","0.126666667","53.33333333","46.02272727","93.33333333","0.072","3.333333333","3.6","4.222222222","7.822222222","3.571428571","3.857142857","4.523809524","8.380952381"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00034","","","","30","30","3","3","5","2","3","28","43","26","5","0.5","7","8","2","2","5","3","0","5.5","12.5","0.11627907","0.019230769","69","2.464285714","2.3","1.535714286","1.433333333","0.196428571","0.183333333","0.25","0.233333333","62.31884058","44","93.33333333","0.079710145","5.555555556","6.111111111","7.777777778","13.88888889","5.952380952","6.547619048","8.333333333","14.88095238"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00035","","","","30","30","3","4","6","3","3","26","8","5","0.4","0.04","2.5","2","5","2","3","7","0","0.44","2.94","0.05","0.008","13","0.5","0.433333333","0.307692308","0.266666667","0.016923077","0.014666667","0.096153846","0.083333333","61.53846154","14.96598639","86.66666667","0.033846154","0.444444444","0.488888889","2.777777778","3.266666667","0.512820513","0.564102564","3.205128205","3.769230769"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00036","","","","30","26","5","6","5","2","6","19","8","3","0.44","0.08","0.5","5","1","1","5","7","0","0.52","1.02","0.055","0.026666667","11","0.578947368","0.366666667","0.421052632","0.266666667","0.027368421","0.017333333","0.026315789","0.016666667","72.72727273","50.98039216","63.33333333","0.047272727","0.488888889","0.577777778","0.555555556","1.133333333","0.771929825","0.912280702","0.877192982","1.789473684"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00037","","","","30","24","3","3","7","2","4","20","5","2","0.32","0.04","7.6","2","1","2","3","7","0","0.36","7.96","0.064","0.02","7","0.35","0.233333333","0.25","0.166666667","0.018","0.012","0.38","0.253333333","71.42857143","4.522613065","66.66666667","0.051428571","0.355555556","0.4","8.444444444","8.844444444","0.533333333","0.6","12.66666667","13.26666667"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00038","","","","30","24","5","4","8","6","4","21","6","13","0.3","0.16","10.4","2","1","2","3","7","0.12","0.46","10.86","0.05","0.012307692","19","0.904761905","0.633333333","0.285714286","0.2","0.021904762","0.015333333","0.495238095","0.346666667","31.57894737","4.23572744","70","0.024210526","0.333333333","0.511111111","11.55555556","12.06666667","0.476190476","0.73015873","16.50793651","17.23809524"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00039","","","","30","28","2","3","4","2","7","24","0","0","0","0","0.04","","","","","","","0","0.04","","","0","0","0","0","0","0","0","0.001666667","0.001333333","","0","80","","0","0","0.044444444","0.044444444","0","0","0.055555556","0.055555556"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00040","","","","30","30","2","2","7","2","2","29","27","47","2.3","0.64","8.8","8","1","1","8","5","0","2.94","11.74","0.085185185","0.013617021","74","2.551724138","2.466666667","0.931034483","0.9","0.10137931","0.098","0.303448276","0.293333333","36.48648649","25.04258944","96.66666667","0.03972973","2.555555556","3.266666667","9.777777778","13.04444444","2.643678161","3.379310345","10.11494253","13.49425287"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00041","","","","30","21","3","3","8","1","4","21","31","18","4.6","0.32","8.7","2","2","4","9","3","0","4.92","13.62","0.148387097","0.017777778","49","2.333333333","1.633333333","1.476190476","1.033333333","0.234285714","0.164","0.414285714","0.29","63.26530612","36.12334802","70","0.100408163","5.111111111","5.466666667","9.666666667","15.13333333","7.301587302","7.80952381","13.80952381","21.61904762"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00042","","","","30","14","2","3","5","2","5","9","4","10","0.16","0.08","0.6","6","2","3","3","7","0","0.24","0.84","0.04","0.008","14","1.555555556","0.466666667","0.444444444","0.133333333","0.026666667","0.008","0.066666667","0.02","28.57142857","28.57142857","30","0.017142857","0.177777778","0.266666667","0.666666667","0.933333333","0.592592593","0.888888889","2.222222222","3.111111111"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00043","","","","30","30","3","3","7","2","3","28","11","7","1","0.1","3.8","8","5","2","3","5","0","1.1","4.9","0.090909091","0.014285714","18","0.642857143","0.6","0.392857143","0.366666667","0.039285714","0.036666667","0.135714286","0.126666667","61.11111111","22.44897959","93.33333333","0.061111111","1.111111111","1.222222222","4.222222222","5.444444444","1.19047619","1.30952381","4.523809524","5.833333333"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00044","","","","30","30","3","3","7","1","6","24","29","42","2.8","0.56","2.4","2","4","4","5","3","0.12","3.36","5.76","0.096551724","0.013333333","71","2.958333333","2.366666667","1.208333333","0.966666667","0.14","0.112","0.1","0.08","40.84507042","58.33333333","80","0.047323944","3.111111111","3.733333333","2.666666667","6.4","3.888888889","4.666666667","3.333333333","8"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00045","","","","30","24","2","2","7","2","2","21","10","13","1.3","0.16","4","9","1","1","7","5","0.12","1.46","5.46","0.13","0.012307692","23","1.095238095","0.766666667","0.476190476","0.333333333","0.06952381","0.048666667","0.19047619","0.133333333","43.47826087","26.73992674","70","0.063478261","1.444444444","1.622222222","4.444444444","6.066666667","2.063492063","2.317460317","6.349206349","8.666666667"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00046","","","","30","30","2","2","6","2","3","30","35","25","3.5","0.44","2","2","4","3","5","5","0.15","3.94","5.94","0.1","0.0176","60","2","2","1.166666667","1.166666667","0.131333333","0.131333333","0.066666667","0.066666667","58.33333333","66.32996633","100","0.065666667","3.888888889","4.377777778","2.222222222","6.6","3.888888889","4.377777778","2.222222222","6.6"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00047","","","","30","30","3","3","6","2","7","27","29","11","3.3","0.2","4.4","8","3","2","2","5","0.12","3.5","7.9","0.113793103","0.018181818","40","1.481481481","1.333333333","1.074074074","0.966666667","0.12962963","0.116666667","0.162962963","0.146666667","72.5","44.30379747","90","0.0875","3.666666667","3.888888889","4.888888889","8.777777778","4.074074074","4.320987654","5.432098765","9.75308642"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00048","","","","30","30","3","3","6","3","2","30","18","11","1.1","0.12","2.6","2","1","1","2","7","0","1.22","3.82","0.061111111","0.010909091","29","0.966666667","0.966666667","0.6","0.6","0.040666667","0.040666667","0.086666667","0.086666667","62.06896552","31.93717277","100","0.042068966","1.222222222","1.355555556","2.888888889","4.244444444","1.222222222","1.355555556","2.888888889","4.244444444"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00049","","","","30","30","4","6","7","4","6","27","18","21","1.6","0.4","5","9","3","2","8","5","0","2","7","0.088888889","0.019047619","39","1.444444444","1.3","0.666666667","0.6","0.074074074","0.066666667","0.185185185","0.166666667","46.15384615","28.57142857","90","0.051282051","1.777777778","2.222222222","5.555555556","7.777777778","1.975308642","2.469135802","6.172839506","8.641975309"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00050","","","","30","26","4","4","5","2","7","24","40","47","4.2","0.42","1","2","4","2","8","5","0.12","4.62","5.62","0.105","0.00893617","87","3.625","2.9","1.666666667","1.333333333","0.1925","0.154","0.041666667","0.033333333","45.97701149","82.20640569","80","0.053103448","4.666666667","5.133333333","1.111111111","6.244444444","5.833333333","6.416666667","1.388888889","7.805555556"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00051","","","","30","23","3","3","8","4","3","23","10","9","2.6","0.2","10.4","2","1","1","2","5","3.96","2.8","13.2","0.26","0.022222222","19","0.826086957","0.633333333","0.434782609","0.333333333","0.12173913","0.093333333","0.452173913","0.346666667","52.63157895","21.21212121","76.66666667","0.147368421","2.888888889","3.111111111","11.55555556","14.66666667","3.768115942","4.057971014","15.07246377","19.13043478"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00052","","","","30","19","3","3","7","4","4","17","7","2","0.8","0.04","4.4","2","1","1","3","5","0.12","0.84","5.24","0.114285714","0.02","9","0.529411765","0.3","0.411764706","0.233333333","0.049411765","0.028","0.258823529","0.146666667","77.77777778","16.03053435","56.66666667","0.093333333","0.888888889","0.933333333","4.888888889","5.822222222","1.568627451","1.647058824","8.62745098","10.2745098"
"","","UGP2014NAM-PT05","","","","","","","","","UGP2014NAM-PT05-00053","","","","30","21","4","5","6","2","4","21","13","2","0.6","0.1","1.5","2","3","1","2","5","0","0.7","2.2","0.046153846","0.05","15","0.714285714","0.5","0.619047619","0.433333333","0.033333333","0.023333333","0.071428571","0.05","86.66666667","31.81818182","70","0.046666667","0.666666667","0.777777778","1.666666667","2.444444444","0.952380952","1.111111111","2.380952381","3.492063492"
