"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00001","","","","10","8","3","4","4","1","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00002","","","","10","7","2","3","7","1","2","7","5","3","1","0.08","4","3","1","3","4","4","0","1.08","5.08","8","0.2","0.026666667","0.135","1.142857143","0.8","0.714285714","0.5","0.154285714","0.108","0.571428571","0.4","62.5","21.25984252","70","3.333333333","3.6","13.33333333","16.93333333","4.761904762","5.142857143","19.04761905","24.19047619"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00003","","","","10","9","1","4","8","1","2","9","18","6","2","0.1","9","3","1","1","3","4","0","2.1","11.1","24","0.111111111","0.016666667","0.0875","2.666666667","2.4","2","1.8","0.233333333","0.21","1","0.9","75","18.91891892","90","6.666666667","7","30","37","7.407407407","7.777777778","33.33333333","41.11111111"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00004","","","","10","8","1","3","5","1","2","8","23","6","4","0.12","1","4","1","3","4","3","11.03","4.12","5.12","29","0.173913043","0.02","0.142068966","3.625","2.9","2.875","2.3","0.515","0.412","0.125","0.1","79.31034483","80.46875","80","13.33333333","13.73333333","3.333333333","17.06666667","16.66666667","17.16666667","4.166666667","21.33333333"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00005","","","","10","10","1","3","8","1","2","10","13","16","1","0.3","6","2","1","3","3","6","0","1.3","7.3","29","0.076923077","0.01875","0.044827586","2.9","2.9","1.3","1.3","0.13","0.13","0.6","0.6","44.82758621","17.80821918","100","3.333333333","4.333333333","20","24.33333333","3.333333333","4.333333333","20","24.33333333"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00006","","","","10","7","2","2","6","1","2","7","2","3","0.2","0.04","1.9","8","1","1","4","7","0","0.24","2.14","5","0.1","0.013333333","0.048","0.714285714","0.5","0.285714286","0.2","0.034285714","0.024","0.271428571","0.19","40","11.21495327","70","0.666666667","0.8","6.333333333","7.133333333","0.952380952","1.142857143","9.047619048","10.19047619"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00007","","","","10","10","2","2","8","1","2","10","16","3","4.8","0.02","4","8","1","1","6","2","0.12","4.82","8.82","19","0.3","0.006666667","0.253684211","1.9","1.9","1.6","1.6","0.482","0.482","0.4","0.4","84.21052632","54.64852608","100","16","16.06666667","13.33333333","29.4","16","16.06666667","13.33333333","29.4"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00008","","","","10","8","2","4","6","1","2","8","13","6","2","0.05","2","5","1","1","3","3","11.03","2.05","4.05","19","0.153846154","0.008333333","0.107894737","2.375","1.9","1.625","1.3","0.25625","0.205","0.25","0.2","68.42105263","50.61728395","80","6.666666667","6.833333333","6.666666667","13.5","8.333333333","8.541666667","8.333333333","16.875"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00009","","","","10","9","2","3","7","1","2","9","8","4","1","0.08","4","3","1","1","4","5","4.61","1.08","5.08","12","0.125","0.02","0.09","1.333333333","1.2","0.888888889","0.8","0.12","0.108","0.444444444","0.4","66.66666667","21.25984252","90","3.333333333","3.6","13.33333333","16.93333333","3.703703704","4","14.81481481","18.81481481"
"","","UGP2017NAM-AT01","","","","","","","","","UGP2017NAM-AT01-00010","","","","10","10","1","3","6","1","2","10","15","0","4.9","0","2","8","3","3","4","2","3.03","4.9","6.9","15","0.326666667","","0.326666667","1.5","1.5","1.5","1.5","0.49","0.49","0.2","0.2","100","71.01449275","100","16.33333333","16.33333333","6.666666667","23","16.33333333","16.33333333","6.666666667","23"
