"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00014","","","","30","19","1","7","8","1","4","17","23","8","9","0.24","22","2","1","2","3","3","0","9.24","31.24","31","0.391304348","0.03","0.298064516","1.823529412","1.033333333","1.352941176","0.766666667","0.543529412","0.308","1.294117647","0.733333333","74.19354839","29.57746479","56.66666667","10","10.26666667","24.44444444","34.71111111","17.64705882","18.11764706","43.1372549","61.25490196"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00015","","","","30","27","2","4","6","1","5","22","46","10","13","0.28","7","2","3","5","3","2","5.46","13.28","20.28","56","0.282608696","0.028","0.237142857","2.545454545","1.866666667","2.090909091","1.533333333","0.603636364","0.442666667","0.318181818","0.233333333","82.14285714","65.48323471","73.33333333","14.44444444","14.75555556","7.777777778","22.53333333","19.6969697","20.12121212","10.60606061","30.72727273"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00016","","","","30","13","3","4","4","1","4","5","0","3","0","0.01","0.16","2","9","9","1","3","4.41","0.01","0.17","3","","0.003333333","0.003333333","0.6","0.1","0","0","0.002","0.000333333","0.032","0.005333333","0","5.882352941","16.66666667","0","0.011111111","0.177777778","0.188888889","0","0.066666667","1.066666667","1.133333333"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00017","","","","30","22","1","6","8","1","5","18","52","19","12","0.4","13.9","2","3","5","4","2","0.02","12.4","26.3","71","0.230769231","0.021052632","0.174647887","3.944444444","2.366666667","2.888888889","1.733333333","0.688888889","0.413333333","0.772222222","0.463333333","73.23943662","47.14828897","60","13.33333333","13.77777778","15.44444444","29.22222222","22.22222222","22.96296296","25.74074074","48.7037037"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00018","","","","30","28","1","4","9","1","4","26","48","23","9.1","0.8","60","2","3","8","2","2","0.12","9.9","69.9","71","0.189583333","0.034782609","0.13943662","2.730769231","2.366666667","1.846153846","1.6","0.380769231","0.33","2.307692308","2","67.6056338","14.16309013","86.66666667","10.11111111","11","66.66666667","77.66666667","11.66666667","12.69230769","76.92307692","89.61538462"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00019","","","","30","10","2","3","6","1","3","8","15","0","8.5","0","7","5","1","1","3","2","7.76","8.5","15.5","15","0.566666667","","0.566666667","1.875","0.5","1.875","0.5","1.0625","0.283333333","0.875","0.233333333","100","54.83870968","26.66666667","9.444444444","9.444444444","7.777777778","17.22222222","35.41666667","35.41666667","29.16666667","64.58333333"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00020","","","","30","20","1","4","7","1","6","18","33","22","7.2","0.5","5","2","5","4","2","2","0.12","7.7","12.7","55","0.218181818","0.022727273","0.14","3.055555556","1.833333333","1.833333333","1.1","0.427777778","0.256666667","0.277777778","0.166666667","60","60.62992126","60","8","8.555555556","5.555555556","14.11111111","13.33333333","14.25925926","9.259259259","23.51851852"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00021","","","","30","26","2","7","7","1","3","21","40","11","10.5","0.38","7","2","3","2","4","2","0.15","10.88","17.88","51","0.2625","0.034545455","0.213333333","2.428571429","1.7","1.904761905","1.333333333","0.518095238","0.362666667","0.333333333","0.233333333","78.43137255","60.85011186","70","11.66666667","12.08888889","7.777777778","19.86666667","16.66666667","17.26984127","11.11111111","28.38095238"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00022","","","","30","28","1","2","9","1","2","25","35","26","15","0.64","54","9","3","2","2","1","0.12","15.64","69.64","61","0.428571429","0.024615385","0.256393443","2.44","2.033333333","1.4","1.166666667","0.6256","0.521333333","2.16","1.8","57.37704918","22.45835727","83.33333333","16.66666667","17.37777778","60","77.37777778","20","20.85333333","72","92.85333333"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00023","","","","30","13","1","3","7","1","2","9","21","10","4","0.3","3","5","3","1","3","1","0.02","4.3","7.3","31","0.19047619","0.03","0.138709677","3.444444444","1.033333333","2.333333333","0.7","0.477777778","0.143333333","0.333333333","0.1","67.74193548","58.90410959","30","4.444444444","4.777777778","3.333333333","8.111111111","14.81481481","15.92592593","11.11111111","27.03703704"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00024","","","","30","29","2","6","7","1","6","29","48","13","9.2","0.4","4","2","3","1","1","1","0.12","9.6","13.6","61","0.191666667","0.030769231","0.157377049","2.103448276","2.033333333","1.655172414","1.6","0.331034483","0.32","0.137931034","0.133333333","78.68852459","70.58823529","96.66666667","10.22222222","10.66666667","4.444444444","15.11111111","10.57471264","11.03448276","4.597701149","15.63218391"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00025","","","","30","22","1","4","8","1","5","22","63","22","22","0.6","18.5","5","3","9","2","1","0.15","22.6","41.1","85","0.349206349","0.027272727","0.265882353","3.863636364","2.833333333","2.863636364","2.1","1.027272727","0.753333333","0.840909091","0.616666667","74.11764706","54.98783455","73.33333333","24.44444444","25.11111111","20.55555556","45.66666667","33.33333333","34.24242424","28.03030303","62.27272727"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00026","","","","30","23","1","6","5","1","6","18","28","7","7","0.2","6","2","3","4","4","1","0.12","7.2","13.2","35","0.25","0.028571429","0.205714286","1.944444444","1.166666667","1.555555556","0.933333333","0.4","0.24","0.333333333","0.2","80","54.54545455","60","7.777777778","8","6.666666667","14.66666667","12.96296296","13.33333333","11.11111111","24.44444444"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00027","","","","30","19","2","5","7","1","6","15","42","8","11","0.2","5.3","8","3","6","3","2","3.96","11.2","16.5","50","0.261904762","0.025","0.224","3.333333333","1.666666667","2.8","1.4","0.746666667","0.373333333","0.353333333","0.176666667","84","67.87878788","50","12.22222222","12.44444444","5.888888889","18.33333333","24.44444444","24.88888889","11.77777778","36.66666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00028","","","","30","23","1","5","8","1","4","23","80","33","22","1","14","9","3","4","2","2","0","23","37","113","0.275","0.03030303","0.203539823","4.913043478","3.766666667","3.47826087","2.666666667","1","0.766666667","0.608695652","0.466666667","70.79646018","62.16216216","76.66666667","24.44444444","25.55555556","15.55555556","41.11111111","31.88405797","33.33333333","20.28985507","53.62318841"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00029","","","","30","25","3","6","8","1","3","21","25","3","6","0.12","3","8","3","2","2","2","0.15","6.12","9.12","28","0.24","0.04","0.218571429","1.333333333","0.933333333","1.19047619","0.833333333","0.291428571","0.204","0.142857143","0.1","89.28571429","67.10526316","70","6.666666667","6.8","3.333333333","10.13333333","9.523809524","9.714285714","4.761904762","14.47619048"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00030","","","","30","19","2","7","7","1","6","19","22","0","7.9","0","6.5","2","3","2","3","3","0.15","7.9","14.4","22","0.359090909","","0.359090909","1.157894737","0.733333333","1.157894737","0.733333333","0.415789474","0.263333333","0.342105263","0.216666667","100","54.86111111","63.33333333","8.777777778","8.777777778","7.222222222","16","13.85964912","13.85964912","11.40350877","25.26315789"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00031","","","","30","20","1","6","8","2","6","20","37","12","9.2","0.34","15","5","5","2","4","4","0.02","9.54","24.54","49","0.248648649","0.028333333","0.194693878","2.45","1.633333333","1.85","1.233333333","0.477","0.318","0.75","0.5","75.51020408","38.87530562","66.66666667","10.22222222","10.6","16.66666667","27.26666667","15.33333333","15.9","25","40.9"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00032","","","","30","24","2","3","9","1","2","24","84","13","46","0.38","48","9","1","4","2","2","0.12","46.38","94.38","97","0.547619048","0.029230769","0.47814433","4.041666667","3.233333333","3.5","2.8","1.9325","1.546","2","1.6","86.59793814","49.14176732","80","51.11111111","51.53333333","53.33333333","104.8666667","63.88888889","64.41666667","66.66666667","131.0833333"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00033","","","","30","27","2","3","8","1","2","12","16","5","5.5","0.12","13","2","3","2","3","1","0.15","5.62","18.62","21","0.34375","0.024","0.267619048","1.75","0.7","1.333333333","0.533333333","0.468333333","0.187333333","1.083333333","0.433333333","76.19047619","30.18259936","40","6.111111111","6.244444444","14.44444444","20.68888889","15.27777778","15.61111111","36.11111111","51.72222222"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00034","","","","30","16","2","6","7","1","3","6","15","25","4","0.84","14","9","5","3","4","2","0.02","4.84","18.84","40","0.266666667","0.0336","0.121","6.666666667","1.333333333","2.5","0.5","0.806666667","0.161333333","2.333333333","0.466666667","37.5","25.69002123","20","4.444444444","5.377777778","15.55555556","20.93333333","22.22222222","26.88888889","77.77777778","104.6666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00035","","","","30","14","3","5","7","1","3","7","14","3","3.5","0.04","8.2","2","3","1","2","1","0.12","3.54","11.74","17","0.25","0.013333333","0.208235294","2.428571429","0.566666667","2","0.466666667","0.505714286","0.118","1.171428571","0.273333333","82.35294118","30.15332198","23.33333333","3.888888889","3.933333333","9.111111111","13.04444444","16.66666667","16.85714286","39.04761905","55.9047619"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00036","","","","30","10","3","7","6","1","3","2","0","0","0","0","1","","","","","","","0","1","0","","","","0","0","0","0","0","0","0.5","0.033333333","","0","6.666666667","0","0","1.111111111","1.111111111","0","0","16.66666667","16.66666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00037","","","","30","8","2","3","9","1","2","4","5","0","1.5","0","17","2","5","5","1","1","0","1.5","18.5","5","0.3","","0.3","1.25","0.166666667","1.25","0.166666667","0.375","0.05","4.25","0.566666667","100","8.108108108","13.33333333","1.666666667","1.666666667","18.88888889","20.55555556","12.5","12.5","141.6666667","154.1666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00038","","","","30","20","3","6","9","1","4","20","82","20","20","0.42","40","2","3","1","4","2","0.02","20.42","60.42","102","0.243902439","0.021","0.200196078","5.1","3.4","4.1","2.733333333","1.021","0.680666667","2","1.333333333","80.39215686","33.79675604","66.66666667","22.22222222","22.68888889","44.44444444","67.13333333","33.33333333","34.03333333","66.66666667","100.7"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00039","","","","30","12","1","3","5","1","6","5","1","2","0.18","0.04","0.24","2","7","1","2","3","0.12","0.22","0.46","3","0.18","0.02","0.073333333","0.6","0.1","0.2","0.033333333","0.044","0.007333333","0.048","0.008","33.33333333","47.82608696","16.66666667","0.2","0.244444444","0.266666667","0.511111111","1.2","1.466666667","1.6","3.066666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00040","","","","30","12","1","3","9","1","2","12","63","79","18","2.5","31","9","3","5","3","3","0","20.5","51.5","142","0.285714286","0.03164557","0.144366197","11.83333333","4.733333333","5.25","2.1","1.708333333","0.683333333","2.583333333","1.033333333","44.36619718","39.80582524","40","20","22.77777778","34.44444444","57.22222222","50","56.94444444","86.11111111","143.0555556"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00041","","","","30","8","1","7","7","1","3","3","8","1","1.5","0.04","5","2","5","4","4","2","0.02","1.54","6.54","9","0.1875","0.04","0.171111111","3","0.3","2.666666667","0.266666667","0.513333333","0.051333333","1.666666667","0.166666667","88.88888889","23.54740061","10","1.666666667","1.711111111","5.555555556","7.266666667","16.66666667","17.11111111","55.55555556","72.66666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00042","","","","30","7","1","3","7","1","2","2","5","1","2.4","0.04","2","5","5","1","1","1","0","2.44","4.44","6","0.48","0.04","0.406666667","3","0.2","2.5","0.166666667","1.22","0.081333333","1","0.066666667","83.33333333","54.95495495","6.666666667","2.666666667","2.711111111","2.222222222","4.933333333","40","40.66666667","33.33333333","74"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00043","","","","30","22","3","6","8","1","3","22","25","9","6.5","0.24","11.5","9","3","4","2","3","0","6.74","18.24","34","0.26","0.026666667","0.198235294","1.545454545","1.133333333","1.136363636","0.833333333","0.306363636","0.224666667","0.522727273","0.383333333","73.52941176","36.95175439","73.33333333","7.222222222","7.488888889","12.77777778","20.26666667","9.848484848","10.21212121","17.42424242","27.63636364"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00044","","","","30","22","1","4","7","1","6","17","37","2","9","0.04","6","2","3","1","3","3","0.15","9.04","15.04","39","0.243243243","0.02","0.231794872","2.294117647","1.3","2.176470588","1.233333333","0.531764706","0.301333333","0.352941176","0.2","94.87179487","60.10638298","56.66666667","10","10.04444444","6.666666667","16.71111111","17.64705882","17.7254902","11.76470588","29.49019608"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00045","","","","30","19","1","2","9","1","2","19","39","12","17.2","0.22","63","9","3","5","1","1","0.12","17.42","80.42","51","0.441025641","0.018333333","0.341568627","2.684210526","1.7","2.052631579","1.3","0.916842105","0.580666667","3.315789474","2.1","76.47058824","21.66127829","63.33333333","19.11111111","19.35555556","70","89.35555556","30.1754386","30.56140351","110.5263158","141.0877193"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00046","","","","30","20","2","5","7","1","3","20","36","4","15.5","0.12","11","2","3","1","2","2","0.15","15.62","26.62","40","0.430555556","0.03","0.3905","2","1.333333333","1.8","1.2","0.781","0.520666667","0.55","0.366666667","90","58.67768595","66.66666667","17.22222222","17.35555556","12.22222222","29.57777778","25.83333333","26.03333333","18.33333333","44.36666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00047","","","","30","20","1","3","9","1","4","15","37","9","13.2","0.28","40","8","3","2","3","2","0.02","13.48","53.48","46","0.356756757","0.031111111","0.293043478","3.066666667","1.533333333","2.466666667","1.233333333","0.898666667","0.449333333","2.666666667","1.333333333","80.43478261","25.20568437","50","14.66666667","14.97777778","44.44444444","59.42222222","29.33333333","29.95555556","88.88888889","118.8444444"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00048","","","","30","10","3","7","7","2","3","5","3","3","1","0.08","7","2","3","1","2","2","0.12","1.08","8.08","6","0.333333333","0.026666667","0.18","1.2","0.2","0.6","0.1","0.216","0.036","1.4","0.233333333","50","13.36633663","16.66666667","1.111111111","1.2","7.777777778","8.977777778","6.666666667","7.2","46.66666667","53.86666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00049","","","","30","22","1","4","9","1","4","22","60","10","27","0.28","65","9","3","4","3","3","0","27.28","92.28","70","0.45","0.028","0.389714286","3.181818182","2.333333333","2.727272727","2","1.24","0.909333333","2.954545455","2.166666667","85.71428571","29.56220199","73.33333333","30","30.31111111","72.22222222","102.5333333","40.90909091","41.33333333","98.48484848","139.8181818"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00050","","","","30","13","2","6","5","1","3","6","6","11","2.5","0.12","1","2","3","5","2","3","0.12","2.62","3.62","17","0.416666667","0.010909091","0.154117647","2.833333333","0.566666667","1","0.2","0.436666667","0.087333333","0.166666667","0.033333333","35.29411765","72.37569061","20","2.777777778","2.911111111","1.111111111","4.022222222","13.88888889","14.55555556","5.555555556","20.11111111"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00051","","","","30","9","1","2","7","1","2","2","4","0","1","0","6","6","3","1","1","1","1.04","1","7","4","0.25","","0.25","2","0.133333333","2","0.133333333","0.5","0.033333333","3","0.2","100","14.28571429","6.666666667","1.111111111","1.111111111","6.666666667","7.777777778","16.66666667","16.66666667","100","116.6666667"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00052","","","","30","24","2","4","8","1","6","24","40","28","6","0.8","65","2","5","6","2","2","0.12","6.8","71.8","68","0.15","0.028571429","0.1","2.833333333","2.266666667","1.666666667","1.333333333","0.283333333","0.226666667","2.708333333","2.166666667","58.82352941","9.470752089","80","6.666666667","7.555555556","72.22222222","79.77777778","8.333333333","9.444444444","90.27777778","99.72222222"
"","","UGP2014NAM-PT01","","","","","","","","","UGP2014NAM-PT01-00053","","","","30","8","1","6","6","1","3","3","3","1","0.58","0.04","1","5","3","6","2","2","0.12","0.62","1.62","4","0.193333333","0.04","0.155","1.333333333","0.133333333","1","0.1","0.206666667","0.020666667","0.333333333","0.033333333","75","38.27160494","10","0.644444444","0.688888889","1.111111111","1.8","6.444444444","6.888888889","11.11111111","18"
