"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00023","","","","5","1","1","2","6","1","2","1","0","1","0","0.02","0.2","4","9","3","1","1","1.5","0.02","0.22","","0.02","1","1","0.2","0","0","0.02","0.004","0.2","0.04","0","9.090909091","20","0.02","0","0.133333333","1.333333333","1.466666667","0","0.666666667","6.666666667","7.333333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00024","","","","5","4","2","3","6","2","2","4","2","0","0.3","0","1.1","2","3","5","1","1","0.12","0.3","1.4","0.15","","2","0.5","0.4","0.5","0.4","0.075","0.06","0.275","0.22","100","21.42857143","80","0.15","2","2","7.333333333","9.333333333","2.5","2.5","9.166666667","11.66666667"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00025","","","","5","5","2","3","7","2","2","4","1","0","0.3","0","1","8","3","8","1","1","0","0.3","1.3","0.3","","1","0.25","0.2","0.25","0.2","0.075","0.06","0.25","0.2","100","23.07692308","80","0.3","2","2","6.666666667","8.666666667","2.5","2.5","8.333333333","10.83333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00026","","","","5","4","2","2","7","2","2","4","2","2","0.3","0.08","3","8","5","8","1","1","0.12","0.38","3.38","0.15","0.04","4","1","0.8","0.5","0.4","0.095","0.076","0.75","0.6","50","11.24260355","80","0.095","2","2.533333333","20","22.53333333","2.5","3.166666667","25","28.16666667"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00027","","","","5","4","2","3","8","1","2","4","0","1","0","0.02","3.1","2","9","3","1","1","0.12","0.02","3.12","","0.02","1","0.25","0.2","0","0","0.005","0.004","0.775","0.62","0","0.641025641","80","0.02","0","0.133333333","20.66666667","20.8","0","0.166666667","25.83333333","26"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00028","","","","5","3","1","2","6","1","2","3","2","2","0.1","0.05","0.5","6","7","5","1","1","0.12","0.15","0.65","0.05","0.025","4","1.333333333","0.8","0.666666667","0.4","0.05","0.03","0.166666667","0.1","50","23.07692308","60","0.0375","0.666666667","1","3.333333333","4.333333333","1.111111111","1.666666667","5.555555556","7.222222222"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00029","","","","5","5","1","2","7","1","2","5","2","5","0.2","0.08","1","2","7","3","1","1","0","0.28","1.28","0.1","0.016","7","1.4","1.4","0.4","0.4","0.056","0.056","0.2","0.2","28.57142857","21.875","100","0.04","1.333333333","1.866666667","6.666666667","8.533333333","1.333333333","1.866666667","6.666666667","8.533333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00030","","","","5","5","2","2","5","2","2","5","3","2","0.3","0.03","0.2","2","5","4","1","1","0.12","0.33","0.53","0.1","0.015","5","1","1","0.6","0.6","0.066","0.066","0.04","0.04","60","62.26415094","100","0.066","2","2.2","1.333333333","3.533333333","2","2.2","1.333333333","3.533333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00031","","","","5","5","2","3","6","2","3","5","3","2","0.5","0.02","1.1","2","5","6","1","1","0.12","0.52","1.62","0.166666667","0.01","5","1","1","0.6","0.6","0.104","0.104","0.22","0.22","60","32.09876543","100","0.104","3.333333333","3.466666667","7.333333333","10.8","3.333333333","3.466666667","7.333333333","10.8"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00032","","","","5","5","1","2","7","2","2","5","1","1","0.2","0.02","1.6","2","5","4","1","1","0","0.22","1.82","0.2","0.02","2","0.4","0.4","0.2","0.2","0.044","0.044","0.32","0.32","50","12.08791209","100","0.11","1.333333333","1.466666667","10.66666667","12.13333333","1.333333333","1.466666667","10.66666667","12.13333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00033","","","","5","3","2","3","7","1","2","3","3","3","0.3","0.08","1.8","2","5","8","1","1","7.76","0.38","2.18","0.1","0.026666667","6","2","1.2","1","0.6","0.126666667","0.076","0.6","0.36","50","17.43119266","60","0.063333333","2","2.533333333","12","14.53333333","3.333333333","4.222222222","20","24.22222222"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00034","","","","5","5","2","3","6","3","5","5","2","3","0.3","0.06","2","2","5","4","1","1","0","0.36","2.36","0.15","0.02","5","1","1","0.4","0.4","0.072","0.072","0.4","0.4","40","15.25423729","100","0.072","2","2.4","13.33333333","15.73333333","2","2.4","13.33333333","15.73333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00035","","","","5","4","1","2","7","2","3","4","1","0","0.8","0","1.8","9","5","2","1","1","7.76","0.8","2.6","0.8","","1","0.25","0.2","0.25","0.2","0.2","0.16","0.45","0.36","100","30.76923077","80","0.8","5.333333333","5.333333333","12","17.33333333","6.666666667","6.666666667","15","21.66666667"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00036","","","","5","4","1","2","7","1","2","4","3","3","2.4","0.06","1.3","2","5","8","1","1","0","2.46","3.76","0.8","0.02","6","1.5","1.2","0.75","0.6","0.615","0.492","0.325","0.26","50","65.42553191","80","0.41","16","16.4","8.666666667","25.06666667","20","20.5","10.83333333","31.33333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00037","","","","5","5","2","1","7","1","2","5","7","0","1.5","0","2.4","8","3","8","1","1","0.12","1.5","3.9","0.214285714","","7","1.4","1.4","1.4","1.4","0.3","0.3","0.48","0.48","100","38.46153846","100","0.214285714","10","10","16","26","10","10","16","26"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00038","","","","5","5","2","2","7","2","2","4","4","1","0.4","0.02","1.3","6","5","6","1","1","0.12","0.42","1.72","0.1","0.02","5","1.25","1","1","0.8","0.105","0.084","0.325","0.26","80","24.41860465","80","0.084","2.666666667","2.8","8.666666667","11.46666667","3.333333333","3.5","10.83333333","14.33333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00039","","","","5","3","1","2","7","1","2","3","3","2","0.5","0.04","1.2","2","3","2","1","1","0.12","0.54","1.74","0.166666667","0.02","5","1.666666667","1","1","0.6","0.18","0.108","0.4","0.24","60","31.03448276","60","0.108","3.333333333","3.6","8","11.6","5.555555556","6","13.33333333","19.33333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00040","","","","5","4","1","2","7","2","2","4","4","0","3.2","0","3","2","3","5","1","1","0.12","3.2","6.2","0.8","","4","1","0.8","1","0.8","0.8","0.64","0.75","0.6","100","51.61290323","80","0.8","21.33333333","21.33333333","20","41.33333333","26.66666667","26.66666667","25","51.66666667"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00041","","","","5","5","2","2","8","2","2","5","7","1","1.5","0.02","3","2","3","7","1","1","0","1.52","4.52","0.214285714","0.02","8","1.6","1.6","1.4","1.4","0.304","0.304","0.6","0.6","87.5","33.62831858","100","0.19","10","10.13333333","20","30.13333333","10","10.13333333","20","30.13333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00042","","","","5","5","2","3","7","1","2","5","5","0","1","0","3.5","9","3","2","1","1","0.12","1","4.5","0.2","","5","1","1","1","1","0.2","0.2","0.7","0.7","100","22.22222222","100","0.2","6.666666667","6.666666667","23.33333333","30","6.666666667","6.666666667","23.33333333","30"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00043","","","","5","4","2","3","7","1","2","4","0","3","0","0.04","1.5","2","9","3","1","1","3.03","0.04","1.54","","0.013333333","3","0.75","0.6","0","0","0.01","0.008","0.375","0.3","0","2.597402597","80","0.013333333","0","0.266666667","10","10.26666667","0","0.333333333","12.5","12.83333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00044","","","","5","5","3","4","7","1","2","5","5","0","0.8","0","5","2","3","8","1","1","0.02","0.8","5.8","0.16","","5","1","1","1","1","0.16","0.16","1","1","100","13.79310345","100","0.16","5.333333333","5.333333333","33.33333333","38.66666667","5.333333333","5.333333333","33.33333333","38.66666667"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00045","","","","5","2","1","2","7","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00046","","","","5","4","2","2","5","1","2","4","4","0","1.5","0","8.5","2","1","7","1","1","0.12","1.5","10","0.375","","4","1","0.8","1","0.8","0.375","0.3","2.125","1.7","100","15","80","0.375","10","10","56.66666667","66.66666667","12.5","12.5","70.83333333","83.33333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00047","","","","5","4","1","2","9","1","2","4","3","1","0.5","0.4","10","2","5","8","1","1","0.12","0.9","10.9","0.166666667","0.4","4","1","0.8","0.75","0.6","0.225","0.18","2.5","2","75","8.256880734","80","0.225","3.333333333","6","66.66666667","72.66666667","4.166666667","7.5","83.33333333","90.83333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00048","","","","5","5","1","1","7","1","2","5","8","1","1.5","0.01","5","6","3","8","1","1","5.46","1.51","6.51","0.1875","0.01","9","1.8","1.8","1.6","1.6","0.302","0.302","1","1","88.88888889","23.19508449","100","0.167777778","10","10.06666667","33.33333333","43.4","10","10.06666667","33.33333333","43.4"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00049","","","","5","5","2","3","7","2","2","5","3","0","0.9","0","7","9","3","2","1","1","0.12","0.9","7.9","0.3","","3","0.6","0.6","0.6","0.6","0.18","0.18","1.4","1.4","100","11.39240506","100","0.3","6","6","46.66666667","52.66666667","6","6","46.66666667","52.66666667"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00050","","","","5","5","3","4","6","1","2","5","1","1","0.1","0.02","2","2","7","3","1","1","0.02","0.12","2.12","0.1","0.02","2","0.4","0.4","0.2","0.2","0.024","0.024","0.4","0.4","50","5.660377358","100","0.06","0.666666667","0.8","13.33333333","14.13333333","0.666666667","0.8","13.33333333","14.13333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00051","","","","5","5","2","3","8","2","2","5","7","1","1.5","0.02","7","6","3","7","1","1","0","1.52","8.52","0.214285714","0.02","8","1.6","1.6","1.4","1.4","0.304","0.304","1.4","1.4","87.5","17.84037559","100","0.19","10","10.13333333","46.66666667","56.8","10","10.13333333","46.66666667","56.8"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00052","","","","5","5","2","3","8","1","2","5","7","0","2.3","0","6.1","2","3","8","1","1","0.12","2.3","8.4","0.328571429","","7","1.4","1.4","1.4","1.4","0.46","0.46","1.22","1.22","100","27.38095238","100","0.328571429","15.33333333","15.33333333","40.66666667","56","15.33333333","15.33333333","40.66666667","56"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00053","","","","5","3","1","2","7","1","2","3","2","1","0.6","0.01","6","2","3","8","1","1","1.65","0.61","6.61","0.3","0.01","3","1","0.6","0.666666667","0.4","0.203333333","0.122","2","1.2","66.66666667","9.228441755","60","0.203333333","4","4.066666667","40","44.06666667","6.666666667","6.777777778","66.66666667","73.44444444"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00054","","","","5","4","1","2","8","2","2","4","5","0","1.8","0","6.5","8","3","8","1","1","3.96","1.8","8.3","0.36","","5","1.25","1","1.25","1","0.45","0.36","1.625","1.3","100","21.68674699","80","0.36","12","12","43.33333333","55.33333333","15","15","54.16666667","69.16666667"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00055","","","","5","5","1","1","7","2","2","4","7","1","2.5","0.01","4","2","3","4","3","1","0","2.51","6.51","0.357142857","0.01","8","2","1.6","1.75","1.4","0.6275","0.502","1","0.8","87.5","38.55606759","80","0.31375","16.66666667","16.73333333","26.66666667","43.4","20.83333333","20.91666667","33.33333333","54.25"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00056","","","","5","4","2","2","7","1","2","4","11","0","1.8","0","2.1","6","3","8","1","3","0.12","1.8","3.9","0.163636364","","11","2.75","2.2","2.75","2.2","0.45","0.36","0.525","0.42","100","46.15384615","80","0.163636364","12","12","14","26","15","15","17.5","32.5"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00057","","","","5","4","2","2","7","1","2","4","1","0","0.2","0","4.5","9","3","4","1","1","0.12","0.2","4.7","0.2","","1","0.25","0.2","0.25","0.2","0.05","0.04","1.125","0.9","100","4.255319149","80","0.2","1.333333333","1.333333333","30","31.33333333","1.666666667","1.666666667","37.5","39.16666667"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00058","","","","5","5","2","2","6","2","2","4","2","1","0.1","0.02","1.5","2","7","3","1","1","0.02","0.12","1.62","0.05","0.02","3","0.75","0.6","0.5","0.4","0.03","0.024","0.375","0.3","66.66666667","7.407407407","80","0.04","0.666666667","0.8","10","10.8","0.833333333","1","12.5","13.5"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00059","","","","5","3","1","2","9","1","2","3","8","2","2.5","0.04","7","5","3","4","1","1","0.12","2.54","9.54","0.3125","0.02","10","3.333333333","2","2.666666667","1.6","0.846666667","0.508","2.333333333","1.4","80","26.62473795","60","0.254","16.66666667","16.93333333","46.66666667","63.6","27.77777778","28.22222222","77.77777778","106"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00060","","","","5","3","1","2","6","2","2","3","3","2","0.4","0.04","1.3","2","5","4","1","1","7.76","0.44","1.74","0.133333333","0.02","5","1.666666667","1","1","0.6","0.146666667","0.088","0.433333333","0.26","60","25.28735632","60","0.088","2.666666667","2.933333333","8.666666667","11.6","4.444444444","4.888888889","14.44444444","19.33333333"
"","","UGP2016NAM-AT01","","","","","","","","","UGP2016NAM-AT01-00061","","","","5","4","1","2","7","2","2","4","8","1","1.8","0.02","2","9","3","4","1","1","0","1.82","3.82","0.225","0.02","9","2.25","1.8","2","1.6","0.455","0.364","0.5","0.4","88.88888889","47.64397906","80","0.202222222","12","12.13333333","13.33333333","25.46666667","15","15.16666667","16.66666667","31.83333333"
