"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00041","","","","20","12","3","4","7","1","2","12","22","26","2","0.8","6","2","6","2","1","1","0","2.8","8.8","0.090909091","0.030769231","48","4","2.4","1.833333333","1.1","0.233333333","0.14","0.5","0.3","45.83333333","31.81818182","60","3.333333333","4.666666667","10","14.66666667","0.058333333","5.555555556","7.777777778","16.66666667","24.44444444"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00042","","","","20","12","2","3","8","1","3","12","14","4","5.4","0.06","3.2","2","7","1","1","1","0","5.46","8.66","0.385714286","0.015","18","1.5","0.9","1.166666667","0.7","0.455","0.273","0.266666667","0.16","77.77777778","63.04849885","60","9","9.1","5.333333333","14.43333333","0.303333333","15","15.16666667","8.888888889","24.05555556"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00043","","","","20","17","1","2","7","1","2","17","15","3","10","0.21","13","","4","2","1","1","0.02","10.21","23.21","0.666666667","0.07","18","1.058823529","0.9","0.882352941","0.75","0.600588235","0.5105","0.764705882","0.65","83.33333333","43.98965963","85","16.66666667","17.01666667","21.66666667","38.68333333","0.567222222","19.60784314","20.01960784","25.49019608","45.50980392"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00044","","","","20","14","1","3","6","1","2","14","0","0","0","0","0.24","","","","","","","0","0.24","","","0","0","0","0","0","0","0","0.017142857","0.012","","0","70","0","0","0.4","0.4","","0","0","0.571428571","0.571428571"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00045","","","","20","19","2","3","7","1","2","19","17","3","12","0.6","14.1","3","4","2","1","1","7.23","12.6","26.7","0.705882353","0.2","20","1.052631579","1","0.894736842","0.85","0.663157895","0.63","0.742105263","0.705","85","47.19101124","95","20","21","23.5","44.5","0.63","21.05263158","22.10526316","24.73684211","46.84210526"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00046","","","","20","20","1","2","8","1","2","20","12","34","1.2","0.4","10","2","3","4","1","1","0","1.6","11.6","0.1","0.011764706","46","2.3","2.3","0.6","0.6","0.08","0.08","0.5","0.5","26.08695652","13.79310345","100","2","2.666666667","16.66666667","19.33333333","0.034782609","2","2.666666667","16.66666667","19.33333333"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00047","","","","20","20","1","3","8","1","2","20","34","6","12","0.1","7","6","3","2","3","3","4.92","12.1","19.1","0.352941176","0.016666667","40","2","2","1.7","1.7","0.605","0.605","0.35","0.35","85","63.35078534","100","20","20.16666667","11.66666667","31.83333333","0.3025","20","20.16666667","11.66666667","31.83333333"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00048","","","","20","20","1","2","5","1","2","20","13","2","14","0.04","13.2","","4","3","1","1","0.02","14.04","27.24","1.076923077","0.02","15","0.75","0.75","0.65","0.65","0.702","0.702","0.66","0.66","86.66666667","51.54185022","100","23.33333333","23.4","22","45.4","0.936","23.33333333","23.4","22","45.4"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00049","","","","20","18","2","2","7","1","2","18","20","0","1.36","0","2","8","6","6","1","1","0","1.36","3.36","0.068","","20","1.111111111","1","1.111111111","1","0.075555556","0.068","0.111111111","0.1","100","40.47619048","90","2.266666667","2.266666667","3.333333333","5.6","0.068","2.518518519","2.518518519","3.703703704","6.222222222"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00050","","","","20","18","1","2","8","1","2","18","34","4","10.4","0.08","6","8","4","2","3","1","7.76","10.48","16.48","0.305882353","0.02","38","2.111111111","1.9","1.888888889","1.7","0.582222222","0.524","0.333333333","0.3","89.47368421","63.59223301","90","17.33333333","17.46666667","10","27.46666667","0.275789474","19.25925926","19.40740741","11.11111111","30.51851852"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00051","","","","20","18","1","2","6","1","2","18","12","5","26","0.4","16.7","","2","2","1","1","1.5","26.4","43.1","2.166666667","0.08","17","0.944444444","0.85","0.666666667","0.6","1.466666667","1.32","0.927777778","0.835","70.58823529","61.25290023","90","43.33333333","44","27.83333333","71.83333333","1.552941176","48.14814815","48.88888889","30.92592593","79.81481481"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00052","","","","20","20","1","2","9","1","2","20","30","0","8","0","16","9","3","7","1","1","0","8","24","0.266666667","","30","1.5","1.5","1.5","1.5","0.4","0.4","0.8","0.8","100","33.33333333","100","13.33333333","13.33333333","26.66666667","40","0.266666667","13.33333333","13.33333333","26.66666667","40"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00053","","","","20","14","1","2","9","1","2","14","10","4","1","0.04","20","9","8","2","1","1","0","1.04","21.04","0.1","0.01","14","1","0.7","0.714285714","0.5","0.074285714","0.052","1.428571429","1","71.42857143","4.942965779","70","1.666666667","1.733333333","33.33333333","35.06666667","0.074285714","2.380952381","2.476190476","47.61904762","50.0952381"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00054","","","","20","18","2","2","7","1","2","18","13","2","18","0.2","11.3","7","3","3","1","1","7.76","18.2","29.5","1.384615385","0.1","15","0.833333333","0.75","0.722222222","0.65","1.011111111","0.91","0.627777778","0.565","86.66666667","61.69491525","90","30","30.33333333","18.83333333","49.16666667","1.213333333","33.33333333","33.7037037","20.92592593","54.62962963"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00055","","","","20","20","1","3","8","1","2","20","48","26","6","0.48","8","3","4","3","1","1","0","6.48","14.48","0.125","0.018461538","74","3.7","3.7","2.4","2.4","0.324","0.324","0.4","0.4","64.86486486","44.75138122","100","10","10.8","13.33333333","24.13333333","0.087567568","10","10.8","13.33333333","24.13333333"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00056","","","","20","16","2","3","8","1","2","16","8","6","0.4","0.16","8","5","6","2","2","1","0.12","0.56","8.56","0.05","0.026666667","14","0.875","0.7","0.5","0.4","0.035","0.028","0.5","0.4","57.14285714","6.542056075","80","0.666666667","0.933333333","13.33333333","14.26666667","0.04","0.833333333","1.166666667","16.66666667","17.83333333"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00057","","","","20","16","2","2","7","1","2","16","4","2","1.76","0.02","2","5","3","3","3","1","0.12","1.78","3.78","0.44","0.01","6","0.375","0.3","0.25","0.2","0.11125","0.089","0.125","0.1","66.66666667","47.08994709","80","2.933333333","2.966666667","3.333333333","6.3","0.296666667","3.666666667","3.708333333","4.166666667","7.875"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00058","","","","20","8","1","2","7","1","2","8","10","2","2","0.02","2","3","6","2","1","1","0","2.02","4.02","0.2","0.01","12","1.5","0.6","1.25","0.5","0.2525","0.101","0.25","0.1","83.33333333","50.24875622","40","3.333333333","3.366666667","3.333333333","6.7","0.168333333","8.333333333","8.416666667","8.333333333","16.75"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00059","","","","20","20","2","2","9","1","2","20","28","14","2.4","0.16","30","3","3","5","1","1","0","2.56","32.56","0.085714286","0.011428571","42","2.1","2.1","1.4","1.4","0.128","0.128","1.5","1.5","66.66666667","7.862407862","100","4","4.266666667","50","54.26666667","0.060952381","4","4.266666667","50","54.26666667"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00060","","","","20","14","1","2","7","1","2","14","16","0","6","0","5","6","3","2","1","1","1.04","6","11","0.375","","16","1.142857143","0.8","1.142857143","0.8","0.428571429","0.3","0.357142857","0.25","100","54.54545455","70","10","10","8.333333333","18.33333333","0.375","14.28571429","14.28571429","11.9047619","26.19047619"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00061","","","","20","18","1","2","9","1","2","18","10","4","10","0.8","20","3","3","6","1","1","0.12","10.8","30.8","1","0.2","14","0.777777778","0.7","0.555555556","0.5","0.6","0.54","1.111111111","1","71.42857143","35.06493506","90","16.66666667","18","33.33333333","51.33333333","0.771428571","18.51851852","20","37.03703704","57.03703704"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00062","","","","20","18","2","2","8","1","2","18","24","0","6.2","0","7","8","4","2","1","1","3.96","6.2","13.2","0.258333333","","24","1.333333333","1.2","1.333333333","1.2","0.344444444","0.31","0.388888889","0.35","100","46.96969697","90","10.33333333","10.33333333","11.66666667","22","0.258333333","11.48148148","11.48148148","12.96296296","24.44444444"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00063","","","","20","20","2","2","6","1","3","20","12","4","11","0.4","18.1","3","3","2","1","1","7.76","11.4","29.5","0.916666667","0.1","16","0.8","0.8","0.6","0.6","0.57","0.57","0.905","0.905","75","38.6440678","100","18.33333333","19","30.16666667","49.16666667","0.7125","18.33333333","19","30.16666667","49.16666667"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00064","","","","20","18","2","2","8","1","2","18","26","0","6.6","0","4.4","8","4","2","3","1","3.03","6.6","11","0.253846154","","26","1.444444444","1.3","1.444444444","1.3","0.366666667","0.33","0.244444444","0.22","100","60","90","11","11","7.333333333","18.33333333","0.253846154","12.22222222","12.22222222","8.148148148","20.37037037"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00065","","","","20","20","1","2","8","1","2","20","40","4","6.4","0.08","12","2","4","3","1","1","0","6.48","18.48","0.16","0.02","44","2.2","2.2","2","2","0.324","0.324","0.6","0.6","90.90909091","35.06493506","100","10.66666667","10.8","20","30.8","0.147272727","10.66666667","10.8","20","30.8"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00066","","","","20","14","2","2","8","1","2","14","26","0","11.6","0","10","8","4","1","1","1","0","11.6","21.6","0.446153846","","26","1.857142857","1.3","1.857142857","1.3","0.828571429","0.58","0.714285714","0.5","100","53.7037037","70","19.33333333","19.33333333","16.66666667","36","0.446153846","27.61904762","27.61904762","23.80952381","51.42857143"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00067","","","","20","20","3","3","7","1","2","20","16","4","4.8","0.08","4.8","3","8","1","2","1","10.5","4.88","9.68","0.3","0.02","20","1","1","0.8","0.8","0.244","0.244","0.24","0.24","80","50.41322314","100","8","8.133333333","8","16.13333333","0.244","8","8.133333333","8","16.13333333"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00068","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00069","","","","20","16","1","3","6","1","2","16","15","3","15","0.001","13","7","5","2","1","1","7.23","15.001","28.001","1","0.000333333","18","1.125","0.9","0.9375","0.75","0.9375625","0.75005","0.8125","0.65","83.33333333","53.57308668","80","25","25.00166667","21.66666667","46.66833333","0.833388889","31.25","31.25208333","27.08333333","58.33541667"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00070","","","","20","17","1","2","6","1","2","17","14","5","15","0.09","11","","3","2","1","1","1.65","15.09","26.09","1.071428571","0.018","19","1.117647059","0.95","0.823529412","0.7","0.887647059","0.7545","0.647058824","0.55","73.68421053","57.8382522","85","25","25.15","18.33333333","43.48333333","0.794210526","29.41176471","29.58823529","21.56862745","51.15686275"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00071","","","","20","12","3","5","7","1","2","12","40","10","10","0.16","8","3","8","1","1","1","0","10.16","18.16","0.25","0.016","50","4.166666667","2.5","3.333333333","2","0.846666667","0.508","0.666666667","0.4","80","55.94713656","60","16.66666667","16.93333333","13.33333333","30.26666667","0.2032","27.77777778","28.22222222","22.22222222","50.44444444"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00072","","","","20","18","2","3","8","1","2","18","26","2","7","0.08","8","9","3","2","1","1","0","7.08","15.08","0.269230769","0.04","28","1.555555556","1.4","1.444444444","1.3","0.393333333","0.354","0.444444444","0.4","92.85714286","46.94960212","90","11.66666667","11.8","13.33333333","25.13333333","0.252857143","12.96296296","13.11111111","14.81481481","27.92592593"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00073","","","","20","18","2","2","9","1","2","18","6","4","1.2","0.12","14","3","4","4","1","1","0","1.32","15.32","0.2","0.03","10","0.555555556","0.5","0.333333333","0.3","0.073333333","0.066","0.777777778","0.7","60","8.61618799","90","2","2.2","23.33333333","25.53333333","0.132","2.222222222","2.444444444","25.92592593","28.37037037"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00074","","","","20","18","1","2","9","1","2","18","76","8","6.4","0.32","18","5","3","3","1","1","0","6.72","24.72","0.084210526","0.04","84","4.666666667","4.2","4.222222222","3.8","0.373333333","0.336","1","0.9","90.47619048","27.18446602","90","10.66666667","11.2","30","41.2","0.08","11.85185185","12.44444444","33.33333333","45.77777778"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00075","","","","20","18","2","6","3","1","3","18","16","6","2","0.12","3","2","2","3","2","1","0","2.12","5.12","0.125","0.02","22","1.222222222","1.1","0.888888889","0.8","0.117777778","0.106","0.166666667","0.15","72.72727273","41.40625","90","3.333333333","3.533333333","5","8.533333333","0.096363636","3.703703704","3.925925926","5.555555556","9.481481481"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00076","","","","20","16","1","2","5","1","2","16","13","2","13","0.018","15.1","","5","3","1","1","0.12","13.018","28.118","1","0.009","15","0.9375","0.75","0.8125","0.65","0.813625","0.6509","0.94375","0.755","86.66666667","46.29774522","80","21.66666667","21.69666667","25.16666667","46.86333333","0.867866667","27.08333333","27.12083333","31.45833333","58.57916667"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00077","","","","20","20","1","2","8","1","2","20","10","8","0.8","0.16","16","2","3","6","2","1","1.04","0.96","16.96","0.08","0.02","18","0.9","0.9","0.5","0.5","0.048","0.048","0.8","0.8","55.55555556","5.660377358","100","1.333333333","1.6","26.66666667","28.26666667","0.053333333","1.333333333","1.6","26.66666667","28.26666667"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00078","","","","20","20","1","2","7","1","2","20","40","0","12","0","10","8","7","2","2","1","3.03","12","22","0.3","","40","2","2","2","2","0.6","0.6","0.5","0.5","100","54.54545455","100","20","20","16.66666667","36.66666667","0.3","20","20","16.66666667","36.66666667"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00079","","","","20","","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00080","","","","20","18","1","2","9","1","2","18","36","24","6.6","0.4","10","4","4","2","1","1","0","7","17","0.183333333","0.016666667","60","3.333333333","3","2","1.8","0.388888889","0.35","0.555555556","0.5","60","41.17647059","90","11","11.66666667","16.66666667","28.33333333","0.116666667","12.22222222","12.96296296","18.51851852","31.48148148"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00081","","","","20","12","1","2","7","1","2","12","10","2","24","0.03","18.8","","2","2","1","","0.69","24.03","42.83","2.4","0.015","12","1","0.6","0.833333333","0.5","2.0025","1.2015","1.566666667","0.94","83.33333333","56.1055335","60","40","40.05","31.33333333","71.38333333","2.0025","66.66666667","66.75","52.22222222","118.9722222"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00082","","","","20","20","1","2","8","1","2","20","6","4","0.4","0.08","10","3","3","5","2","1","3.76","0.48","10.48","0.066666667","0.02","10","0.5","0.5","0.3","0.3","0.024","0.024","0.5","0.5","60","4.580152672","100","0.666666667","0.8","16.66666667","17.46666667","0.048","0.666666667","0.8","16.66666667","17.46666667"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00083","","","","20","10","2","4","7","1","2","10","0","8","0","0.14","2","","","","","","","0.14","2.14","","0.0175","8","0.8","0.4","0","0","0.014","0.007","0.2","0.1","0","6.542056075","50","0","0.233333333","3.333333333","3.566666667","0.0175","0","0.466666667","6.666666667","7.133333333"
"","","UGP2015NAM-ST01","","","","","","","","","UGP2015NAM-ST01-00084","","","","20","17","2","3","4","1","2","17","15","4","18","0.1","15.1","","2","3","1","1","0","18.1","33.2","1.2","0.025","19","1.117647059","0.95","0.882352941","0.75","1.064705882","0.905","0.888235294","0.755","78.94736842","54.51807229","85","30","30.16666667","25.16666667","55.33333333","0.952631579","35.29411765","35.49019608","29.60784314","65.09803922"
