"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00046","","","","20","5","1","1","8","1","1","5","7","10","1","0.42","5.8","8","3","4","1","1","0","1.42","7.22","0.142857143","0.042","17","3.4","0.85","1.4","0.35","0.284","0.071","1.16","0.29","41.17647059","19.66759003","25","0.083529412","1.666666667","2.366666667","9.666666667","12.03333333","6.666666667","9.466666667","38.66666667","48.13333333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00047","","","","20","16","2","2","8","1","2","12","0","4","0","0.24","14","8","8","3","1","1","0","0.24","14.24","","0.06","4","0.333333333","0.2","0","0","0.02","0.012","1.166666667","0.7","0","1.685393258","60","0.06","0","0.4","23.33333333","23.73333333","0","0.666666667","38.88888889","39.55555556"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00048","","","","20","9","2","3","7","1","1","9","5","7","0.4","0.2","3","8","7","3","1","1","0","0.6","3.6","0.08","0.028571429","12","1.333333333","0.6","0.555555556","0.25","0.066666667","0.03","0.333333333","0.15","41.66666667","16.66666667","45","0.05","0.666666667","1","5","6","1.481481481","2.222222222","11.11111111","13.33333333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00049","","","","20","6","2","2","6","1","1","6","1","0","0.2","0","1.4","2","6","3","1","1","0.02","0.2","1.6","0.2","","1","0.166666667","0.05","0.166666667","0.05","0.033333333","0.01","0.233333333","0.07","100","12.5","30","0.2","0.333333333","0.333333333","2.333333333","2.666666667","1.111111111","1.111111111","7.777777778","8.888888889"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00050","","","","20","14","2","2","7","2","2","13","2","0","0.2","0","3","2","7","7","1","3","0","0.2","3.2","0.1","","2","0.153846154","0.1","0.153846154","0.1","0.015384615","0.01","0.230769231","0.15","100","6.25","65","0.1","0.333333333","0.333333333","5","5.333333333","0.512820513","0.512820513","7.692307692","8.205128205"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00051","","","","20","20","2","2","7","1","1","17","5","2","0.45","0.18","4","8","5","4","1","1","0","0.63","4.63","0.09","0.09","7","0.411764706","0.35","0.294117647","0.25","0.037058824","0.0315","0.235294118","0.2","71.42857143","13.60691145","85","0.09","0.75","1.05","6.666666667","7.716666667","0.882352941","1.235294118","7.843137255","9.078431373"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00052","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00053","","","","20","9","2","2","7","1","2","9","9","4","0.6","0.6","3","8","3","6","1","1","3.96","1.2","4.2","0.066666667","0.15","13","1.444444444","0.65","1","0.45","0.133333333","0.06","0.333333333","0.15","69.23076923","28.57142857","45","0.092307692","1","2","5","7","2.222222222","4.444444444","11.11111111","15.55555556"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00054","","","","20","13","2","2","7","1","1","8","6","19","1","0.2","3","3","6","3","1","1","0.02","1.2","4.2","0.166666667","0.010526316","25","3.125","1.25","0.75","0.3","0.15","0.06","0.375","0.15","24","28.57142857","40","0.048","1.666666667","2","5","7","4.166666667","5","12.5","17.5"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00055","","","","20","12","2","2","6","1","1","7","3","3","0.25","0.19","2","2","7","7","1","3","0","0.44","2.44","0.083333333","0.063333333","6","0.857142857","0.3","0.428571429","0.15","0.062857143","0.022","0.285714286","0.1","50","18.03278689","35","0.073333333","0.416666667","0.733333333","3.333333333","4.066666667","1.19047619","2.095238095","9.523809524","11.61904762"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00056","","","","20","11","3","3","7","1","1","8","8","10","0.8","0.4","3.4","4","7","4","1","1","0.12","1.2","4.6","0.1","0.04","18","2.25","0.9","1","0.4","0.15","0.06","0.425","0.17","44.44444444","26.08695652","40","0.066666667","1.333333333","2","5.666666667","7.666666667","3.333333333","5","14.16666667","19.16666667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00057","","","","20","2","1","1","7","3","1","2","3","1","0.4","0.04","0.8","3","6","7","1","1","0","0.44","1.24","0.133333333","0.04","4","2","0.2","1.5","0.15","0.22","0.022","0.4","0.04","75","35.48387097","10","0.11","0.666666667","0.733333333","1.333333333","2.066666667","6.666666667","7.333333333","13.33333333","20.66666667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00058","","","","20","16","1","2","7","2","3","16","7","9","0.6","0.25","3","9","6","2","1","4","0","0.85","3.85","0.085714286","0.027777778","16","1","0.8","0.4375","0.35","0.053125","0.0425","0.1875","0.15","43.75","22.07792208","80","0.053125","1","1.416666667","5","6.416666667","1.25","1.770833333","6.25","8.020833333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00059","","","","20","18","2","2","6","2","2","16","0","0","0","0","1.2","","","","","","","0","1.2","","","0","0","0","0","0","0","0","0.075","0.06","","0","80","","0","0","2","2","0","0","2.5","2.5"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00060","","","","20","16","2","2","8","3","2","12","2","1","0.19","0.04","9","2","7","3","1","1","0","0.23","9.23","0.095","0.04","3","0.25","0.15","0.166666667","0.1","0.019166667","0.0115","0.75","0.45","66.66666667","2.491874323","60","0.076666667","0.316666667","0.383333333","15","15.38333333","0.527777778","0.638888889","25","25.63888889"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00061","","","","20","12","2","2","6","2","2","6","0","0","0","0","2.5","","","","","","","0","2.5","","","0","0","0","0","0","0","0","0.416666667","0.125","","0","30","","0","0","4.166666667","4.166666667","0","0","13.88888889","13.88888889"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00062","","","","20","9","2","3","5","2","2","9","0","7","0","0.2","0.85","9","7","3","1","1","0.12","0.2","1.05","","0.028571429","7","0.777777778","0.35","0","0","0.022222222","0.01","0.094444444","0.0425","0","19.04761905","45","0.028571429","0","0.333333333","1.416666667","1.75","0","0.740740741","3.148148148","3.888888889"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00063","","","","20","10","1","2","6","1","1","7","0","0","0","0","2.6","","","","","","","0","2.6","","","0","0","0","0","0","0","0","0.371428571","0.13","","0","35","","0","0","4.333333333","4.333333333","0","0","12.38095238","12.38095238"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00064","","","","20","6","1","1","4","1","1","3","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.066666667","0.01","","0","15","","0","0","0.333333333","0.333333333","0","0","2.222222222","2.222222222"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00065","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00066","","","","20","12","2","3","7","1","1","7","0","2","0","0.1","6","9","8","3","1","1","0","0.1","6.1","","0.05","2","0.285714286","0.1","0","0","0.014285714","0.005","0.857142857","0.3","0","1.639344262","35","0.05","0","0.166666667","10","10.16666667","0","0.476190476","28.57142857","29.04761905"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00067","","","","20","2","2","2","6","1","1","2","3","5","0.25","0.18","1.5","3","6","3","1","1","0","0.43","1.93","0.083333333","0.036","8","4","0.4","1.5","0.15","0.215","0.0215","0.75","0.075","37.5","22.27979275","10","0.05375","0.416666667","0.716666667","2.5","3.216666667","4.166666667","7.166666667","25","32.16666667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00068","","","","20","8","1","1","6","2","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00069","","","","20","5","1","2","7","1","3","5","0","1","0","0.05","1","2","7","7","1","1","0.12","0.05","1.05","","0.05","1","0.2","0.05","0","0","0.01","0.0025","0.2","0.05","0","4.761904762","25","0.05","0","0.083333333","1.666666667","1.75","0","0.333333333","6.666666667","7"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00070","","","","20","8","2","2","6","1","2","6","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.083333333","0.025","","0","30","","0","0","0.833333333","0.833333333","0","0","2.777777778","2.777777778"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00071","","","","20","9","2","2","5","1","2","8","0","1","0","0.01","1","8","8","6","1","1","0","0.01","1.01","","0.01","1","0.125","0.05","0","0","0.00125","0.0005","0.125","0.05","0","0.99009901","40","0.01","0","0.016666667","1.666666667","1.683333333","0","0.041666667","4.166666667","4.208333333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00072","","","","20","11","2","2","4","2","2","9","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.022222222","0.01","","0","45","","0","0","0.333333333","0.333333333","0","0","0.740740741","0.740740741"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00073","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00074","","","","20","19","2","2","7","1","1","14","2","2","0.12","0.08","3.8","8","7","4","1","1","0","0.2","4","0.06","0.04","4","0.285714286","0.2","0.142857143","0.1","0.014285714","0.01","0.271428571","0.19","50","5","70","0.05","0.2","0.333333333","6.333333333","6.666666667","0.285714286","0.476190476","9.047619048","9.523809524"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00075","","","","20","19","3","4","8","1","2","14","7","9","1.6","0.2","9","3","4","4","1","1","0","1.8","10.8","0.228571429","0.022222222","16","1.142857143","0.8","0.5","0.35","0.128571429","0.09","0.642857143","0.45","43.75","16.66666667","70","0.1125","2.666666667","3","15","18","3.80952381","4.285714286","21.42857143","25.71428571"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00076","","","","20","12","2","3","7","1","1","12","7","7","0.75","0.18","4.5","2","6","6","1","1","0.12","0.93","5.43","0.107142857","0.025714286","14","1.166666667","0.7","0.583333333","0.35","0.0775","0.0465","0.375","0.225","50","17.12707182","60","0.066428571","1.25","1.55","7.5","9.05","2.083333333","2.583333333","12.5","15.08333333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00077","","","","20","7","1","2","7","1","1","7","5","2","0.9","0.1","4.6","3","5","8","1","3","3.03","1","5.6","0.18","0.05","7","1","0.35","0.714285714","0.25","0.142857143","0.05","0.657142857","0.23","71.42857143","17.85714286","35","0.142857143","1.5","1.666666667","7.666666667","9.333333333","4.285714286","4.761904762","21.9047619","26.66666667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00078","","","","20","8","2","2","5","1","1","1","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.5","0.025","","0","5","","0","0","0.833333333","0.833333333","0","0","16.66666667","16.66666667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00079","","","","20","16","2","2","6","1","1","8","7","1","0.5","0.04","2.5","8","6","3","1","3","5.46","0.54","3.04","0.071428571","0.04","8","1","0.4","0.875","0.35","0.0675","0.027","0.3125","0.125","87.5","17.76315789","40","0.0675","0.833333333","0.9","4.166666667","5.066666667","2.083333333","2.25","10.41666667","12.66666667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00080","","","","20","3","1","2","5","1","4","3","1","2","0.18","0.05","0.5","5","7","4","1","1","0","0.23","0.73","0.18","0.025","3","1","0.15","0.333333333","0.05","0.076666667","0.0115","0.166666667","0.025","33.33333333","31.50684932","15","0.076666667","0.3","0.383333333","0.833333333","1.216666667","2","2.555555556","5.555555556","8.111111111"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00081","","","","20","10","2","2","6","1","1","9","5","5","0.7","0.16","3.4","9","5","4","1","1","0.02","0.86","4.26","0.14","0.032","10","1.111111111","0.5","0.555555556","0.25","0.095555556","0.043","0.377777778","0.17","50","20.18779343","45","0.086","1.166666667","1.433333333","5.666666667","7.1","2.592592593","3.185185185","12.59259259","15.77777778"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00082","","","","20","13","2","2","7","1","1","11","5","5","0.8","0.28","9","6","5","8","1","1","0.12","1.08","10.08","0.16","0.056","10","0.909090909","0.5","0.454545455","0.25","0.098181818","0.054","0.818181818","0.45","50","10.71428571","55","0.108","1.333333333","1.8","15","16.8","2.424242424","3.272727273","27.27272727","30.54545455"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00083","","","","20","15","3","3","6","1","2","12","5","13","0.62","0.32","1.7","2","6","7","1","1","1.38","0.94","2.64","0.124","0.024615385","18","1.5","0.9","0.416666667","0.25","0.078333333","0.047","0.141666667","0.085","27.77777778","35.60606061","60","0.052222222","1.033333333","1.566666667","2.833333333","4.4","1.722222222","2.611111111","4.722222222","7.333333333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00084","","","","20","19","2","2","7","1","2","12","3","2","0.17","0.36","4","2","5","3","1","3","0","0.53","4.53","0.056666667","0.18","5","0.416666667","0.25","0.25","0.15","0.044166667","0.0265","0.333333333","0.2","60","11.69977925","60","0.106","0.283333333","0.883333333","6.666666667","7.55","0.472222222","1.472222222","11.11111111","12.58333333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00085","","","","20","19","2","3","6","1","1","15","7","5","0.6","0.2","2","6","7","7","1","1","0.12","0.8","2.8","0.085714286","0.04","12","0.8","0.6","0.466666667","0.35","0.053333333","0.04","0.133333333","0.1","58.33333333","28.57142857","75","0.066666667","1","1.333333333","3.333333333","4.666666667","1.333333333","1.777777778","4.444444444","6.222222222"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00086","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00087","","","","20","10","2","3","6","2","2","8","1","2","0.2","0.04","1.4","5","7","3","1","4","0","0.24","1.64","0.2","0.02","3","0.375","0.15","0.125","0.05","0.03","0.012","0.175","0.07","33.33333333","14.63414634","40","0.08","0.333333333","0.4","2.333333333","2.733333333","0.833333333","1","5.833333333","6.833333333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00088","","","","20","16","2","2","8","1","1","10","5","11","1","0.44","13","6","5","7","1","3","0","1.44","14.44","0.2","0.04","16","1.6","0.8","0.5","0.25","0.144","0.072","1.3","0.65","31.25","9.972299169","50","0.09","1.666666667","2.4","21.66666667","24.06666667","3.333333333","4.8","43.33333333","48.13333333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00089","","","","20","17","2","2","8","1","1","14","12","17","1.5","0.4","17.2","4","4","3","1","1","7.23","1.9","19.1","0.125","0.023529412","29","2.071428571","1.45","0.857142857","0.6","0.135714286","0.095","1.228571429","0.86","41.37931034","9.947643979","70","0.065517241","2.5","3.166666667","28.66666667","31.83333333","3.571428571","4.523809524","40.95238095","45.47619048"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00090","","","","20","3","1","2","5","1","1","3","3","2","0.42","0.05","1.2","4","6","4","1","1","0.02","0.47","1.67","0.14","0.025","5","1.666666667","0.25","1","0.15","0.156666667","0.0235","0.4","0.06","60","28.14371257","15","0.094","0.7","0.783333333","2","2.783333333","4.666666667","5.222222222","13.33333333","18.55555556"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00091","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00092","","","","20","7","2","3","6","1","1","6","7","6","0.92","0.36","1","2","4","7","1","1","0","1.28","2.28","0.131428571","0.06","13","2.166666667","0.65","1.166666667","0.35","0.213333333","0.064","0.166666667","0.05","53.84615385","56.14035088","30","0.098461538","1.533333333","2.133333333","1.666666667","3.8","5.111111111","7.111111111","5.555555556","12.66666667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00093","","","","20","1","2","3","7","1","1","15","14","8","1.5","0.3","4.5","9","4","6","1","1","0","1.8","6.3","0.107142857","0.0375","22","1.466666667","1.1","0.933333333","0.7","0.12","0.09","0.3","0.225","63.63636364","28.57142857","75","0.081818182","2.5","3","7.5","10.5","3.333333333","4","10","14"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00094","","","","20","15","2","3","8","1","1","15","1","4","0.2","0.18","12.5","8","6","6","1","1","0.02","0.38","12.88","0.2","0.045","5","0.333333333","0.25","0.066666667","0.05","0.025333333","0.019","0.833333333","0.625","20","2.950310559","75","0.076","0.333333333","0.633333333","20.83333333","21.46666667","0.444444444","0.844444444","27.77777778","28.62222222"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00095","","","","20","17","1","1","8","2","2","16","18","6","1.5","0.8","16.4","5","4","3","1","","5.46","2.3","18.7","0.083333333","0.133333333","24","1.5","1.2","1.125","0.9","0.14375","0.115","1.025","0.82","75","12.29946524","80","0.095833333","2.5","3.833333333","27.33333333","31.16666667","3.125","4.791666667","34.16666667","38.95833333"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00096","","","","20","3","1","2","7","1","1","4","1","0","0.1","0","3.8","3","6","7","1","1","0","0.1","3.9","0.1","","1","0.25","0.05","0.25","0.05","0.025","0.005","0.95","0.19","100","2.564102564","20","0.1","0.166666667","0.166666667","6.333333333","6.5","0.833333333","0.833333333","31.66666667","32.5"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00097","","","","20","19","3","4","8","1","2","13","38","30","6.8","1.2","10.5","9","2","3","1","3","1.17","8","18.5","0.178947368","0.04","68","5.230769231","3.4","2.923076923","1.9","0.615384615","0.4","0.807692308","0.525","55.88235294","43.24324324","65","0.117647059","11.33333333","13.33333333","17.5","30.83333333","17.43589744","20.51282051","26.92307692","47.43589744"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00098","","","","20","14","2","2","7","1","1","9","2","4","0.42","0.03","1","2","6","8","1","1","0.12","0.45","1.45","0.21","0.0075","6","0.666666667","0.3","0.222222222","0.1","0.05","0.0225","0.111111111","0.05","33.33333333","31.03448276","45","0.075","0.7","0.75","1.666666667","2.416666667","1.555555556","1.666666667","3.703703704","5.37037037"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00099","","","","20","10","1","1","7","1","1","10","35","5","4.2","0.6","8.4","8","4","6","1","3","0.12","4.8","13.2","0.12","0.12","40","4","2","3.5","1.75","0.48","0.24","0.84","0.42","87.5","36.36363636","50","0.12","7","8","14","22","14","16","28","44"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00100","","","","20","5","2","2","5","1","1","5","1","1","0.5","0.04","0.3","2","4","6","1","1","0","0.54","0.84","0.5","0.04","2","0.4","0.1","0.2","0.05","0.108","0.027","0.06","0.015","50","64.28571429","25","0.27","0.833333333","0.9","0.5","1.4","3.333333333","3.6","2","5.6"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00101","","","","20","19","2","3","7","1","1","18","9","10","1.8","0.2","4.2","9","6","4","1","1","0.12","2","6.2","0.2","0.02","19","1.055555556","0.95","0.5","0.45","0.111111111","0.1","0.233333333","0.21","47.36842105","32.25806452","90","0.105263158","3","3.333333333","7","10.33333333","3.333333333","3.703703704","7.777777778","11.48148148"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00102","","","","20","3","1","2","7","1","1","3","3","0","0.8","0","8","2","2","6","1","3","0.12","0.8","8.8","0.266666667","","3","1","0.15","1","0.15","0.266666667","0.04","2.666666667","0.4","100","9.090909091","15","0.266666667","1.333333333","1.333333333","13.33333333","14.66666667","8.888888889","8.888888889","88.88888889","97.77777778"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00103","","","","20","8","2","3","6","1","1","6","2","0","0.4","0","0.8","8","6","4","1","1","3.96","0.4","1.2","0.2","","2","0.333333333","0.1","0.333333333","0.1","0.066666667","0.02","0.133333333","0.04","100","33.33333333","30","0.2","0.666666667","0.666666667","1.333333333","2","2.222222222","2.222222222","4.444444444","6.666666667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00104","","","","20","11","2","2","7","1","2","7","3","6","0.57","0.2","1.5","2","5","3","1","1","0.02","0.77","2.27","0.19","0.033333333","9","1.285714286","0.45","0.428571429","0.15","0.11","0.0385","0.214285714","0.075","33.33333333","33.92070485","35","0.085555556","0.95","1.283333333","2.5","3.783333333","2.714285714","3.666666667","7.142857143","10.80952381"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00105","","","","20","19","2","2","9","1","1","15","22","5","4.8","0.21","15.5","8","2","6","1","1","0","5.01","20.51","0.218181818","0.042","27","1.8","1.35","1.466666667","1.1","0.334","0.2505","1.033333333","0.775","81.48148148","24.42710873","75","0.185555556","8","8.35","25.83333333","34.18333333","10.66666667","11.13333333","34.44444444","45.57777778"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00106","","","","20","19","2","2","7","2","2","19","23","13","5","0.42","6","8","2","6","1","1","3.96","5.42","11.42","0.217391304","0.032307692","36","1.894736842","1.8","1.210526316","1.15","0.285263158","0.271","0.315789474","0.3","63.88888889","47.46059545","95","0.150555556","8.333333333","9.033333333","10","19.03333333","8.771929825","9.50877193","10.52631579","20.03508772"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00107","","","","20","18","1","3","7","2","2","16","14","18","1.9","0.39","3.1","2","5","8","1","1","0","2.29","5.39","0.135714286","0.021666667","32","2","1.6","0.875","0.7","0.143125","0.1145","0.19375","0.155","43.75","42.48608534","80","0.0715625","3.166666667","3.816666667","5.166666667","8.983333333","3.958333333","4.770833333","6.458333333","11.22916667"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00108","","","","20","20","2","2","6","1","4","19","15","11","1","0.2","1","2","6","7","1","1","0.15","1.2","2.2","0.066666667","0.018181818","26","1.368421053","1.3","0.789473684","0.75","0.063157895","0.06","0.052631579","0.05","57.69230769","54.54545455","95","0.046153846","1.666666667","2","1.666666667","3.666666667","1.754385965","2.105263158","1.754385965","3.859649123"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00109","","","","20","15","2","3","7","2","2","12","8","5","0.79","0.1","6","3","5","3","1","1","0.12","0.89","6.89","0.09875","0.02","13","1.083333333","0.65","0.666666667","0.4","0.074166667","0.0445","0.5","0.3","61.53846154","12.91727141","60","0.068461538","1.316666667","1.483333333","10","11.48333333","2.194444444","2.472222222","16.66666667","19.13888889"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00110","","","","20","20","1","2","8","1","1","13","19","7","4.5","0.23","8.5","9","2","4","1","1","0","4.73","13.23","0.236842105","0.032857143","26","2","1.3","1.461538462","0.95","0.363846154","0.2365","0.653846154","0.425","73.07692308","35.75207861","65","0.181923077","7.5","7.883333333","14.16666667","22.05","11.53846154","12.12820513","21.79487179","33.92307692"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00111","","","","20","19","2","2","7","1","2","19","18","21","2","0.68","3","9","5","8","1","3","0","2.68","5.68","0.111111111","0.032380952","39","2.052631579","1.95","0.947368421","0.9","0.141052632","0.134","0.157894737","0.15","46.15384615","47.18309859","95","0.068717949","3.333333333","4.466666667","5","9.466666667","3.50877193","4.701754386","5.263157895","9.964912281"
"","","UGP2016KAC-PT01","","","","","","","","","UGP2016KAC-PT01-00112","","","","20","5","2","2","7","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
