"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00022","","","","3","2","2","3","8","1","2","1","11","1","4.5","0.01","8.2","5","1","1","8","1","0.12","4.51","12.71","12","0.409090909","0.01","0.375833333","12","4","11","3.666666667","4.51","1.503333333","8.2","2.733333333","91.66666667","35.48387097","33.33333333","50","50.11111111","91.11111111","141.2222222","150","150.3333333","273.3333333","423.6666667"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00023","","","","3","2","1","2","8","1","2","1","9","3","3","0.05","4","2","1","1","5","3","1.38","3.05","7.05","12","0.333333333","0.016666667","0.254166667","12","4","9","3","3.05","1.016666667","4","1.333333333","75","43.26241135","33.33333333","33.33333333","33.88888889","44.44444444","78.33333333","100","101.6666667","133.3333333","235"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00024","","","","3","3","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00025","","","","3","3","1","2","8","1","2","3","8","0","6.5","0","10.2","2","1","1","8","1","0.12","6.5","16.7","8","0.8125","","0.8125","2.666666667","2.666666667","2.666666667","2.666666667","2.166666667","2.166666667","3.4","3.4","100","38.92215569","100","72.22222222","72.22222222","113.3333333","185.5555556","72.22222222","72.22222222","113.3333333","185.5555556"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00026","","","","3","2","1","2","8","1","2","2","3","0","1.2","0","5","8","1","1","5","3","0.12","1.2","6.2","3","0.4","","0.4","1.5","1","1.5","1","0.6","0.4","2.5","1.666666667","100","19.35483871","66.66666667","13.33333333","13.33333333","55.55555556","68.88888889","20","20","83.33333333","103.3333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00027","","","","3","3","2","2","8","1","6","3","0","0","0","0","9.2","","","","","","","0","9.2","0","","","","0","0","0","0","0","0","3.066666667","3.066666667","","0","100","0","0","102.2222222","102.2222222","0","0","102.2222222","102.2222222"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00028","","","","3","3","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00029","","","","3","3","1","2","8","1","4","3","4","0","4","0","4.2","2","1","1","8","1","0.12","4","8.2","4","1","","1","1.333333333","1.333333333","1.333333333","1.333333333","1.333333333","1.333333333","1.4","1.4","100","48.7804878","100","44.44444444","44.44444444","46.66666667","91.11111111","44.44444444","44.44444444","46.66666667","91.11111111"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00030","","","","3","3","1","2","8","1","3","2","5","1","1.5","0.02","3","2","1","1","5","5","0.15","1.52","4.52","6","0.3","0.02","0.253333333","3","2","2.5","1.666666667","0.76","0.506666667","1.5","1","83.33333333","33.62831858","66.66666667","16.66666667","16.88888889","33.33333333","50.22222222","25","25.33333333","50","75.33333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00031","","","","3","3","1","3","9","1","2","3","5","0","2","0","8.2","9","1","1","2","3","0.12","2","10.2","5","0.4","","0.4","1.666666667","1.666666667","1.666666667","1.666666667","0.666666667","0.666666667","2.733333333","2.733333333","100","19.60784314","100","22.22222222","22.22222222","91.11111111","113.3333333","22.22222222","22.22222222","91.11111111","113.3333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00032","","","","3","3","1","2","9","1","2","3","0","1","0","","5","2","1","1","3","9","1.65","","","1","","","","0.333333333","0.333333333","0","0","","","1.666666667","1.666666667","0","","100","0","","55.55555556","","0","","55.55555556",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00033","","","","3","3","1","2","9","1","2","3","0","1","0","0.02","5","2","1","1","3","9","1.65","0.02","5.02","1","","0.02","0.02","0.333333333","0.333333333","0","0","0.006666667","0.006666667","1.666666667","1.666666667","0","0.398406375","100","0","0.222222222","55.55555556","55.77777778","0","0.222222222","55.55555556","55.77777778"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00034","","","","3","3","2","2","8","1","2","3","1","0","0.6","0","","8","1","1","8","3","0.12","0.6","","1","0.6","","0.6","0.333333333","0.333333333","0.333333333","0.333333333","0.2","0.2","","","100","","100","6.666666667","6.666666667","","","6.666666667","6.666666667","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00035","","","","3","2","1","","","3","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00036","","","","3","3","1","3","7","3","4","2","6","3","2.5","0.08","2","2","4","1","2","3","0.12","2.58","4.58","9","0.416666667","0.026666667","0.286666667","4.5","3","3","2","1.29","0.86","1","0.666666667","66.66666667","56.33187773","66.66666667","27.77777778","28.66666667","22.22222222","50.88888889","41.66666667","43","33.33333333","76.33333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00037","","","","3","3","2","4","7","1","2","3","6","2","2","0.06","2.5","5","1","1","2","3","3.03","2.06","4.56","8","0.333333333","0.03","0.2575","2.666666667","2.666666667","2","2","0.686666667","0.686666667","0.833333333","0.833333333","75","45.1754386","100","22.22222222","22.88888889","27.77777778","50.66666667","22.22222222","22.88888889","27.77777778","50.66666667"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00038","","","","3","3","2","3","7","1","2","3","4","0","1.5","0","3.2","5","1","1","3","5","0.12","1.5","4.7","4","0.375","","0.375","1.333333333","1.333333333","1.333333333","1.333333333","0.5","0.5","1.066666667","1.066666667","100","31.91489362","100","16.66666667","16.66666667","35.55555556","52.22222222","16.66666667","16.66666667","35.55555556","52.22222222"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00039","","","","3","1","1","2","6","3","2","1","0","0","0","0","0.2","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.2","0.066666667","","0","33.33333333","0","0","2.222222222","2.222222222","0","0","6.666666667","6.666666667"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00040","","","","3","3","1","4","7","1","4","2","2","0","1.5","0","2","2","1","1","5","3","4.61","1.5","3.5","2","0.75","","0.75","1","0.666666667","1","0.666666667","0.75","0.5","1","0.666666667","100","42.85714286","66.66666667","16.66666667","16.66666667","22.22222222","38.88888889","25","25","33.33333333","58.33333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00041","","","","3","2","1","3","8","1","2","2","2","4","0.1","0.08","3","2","1","1","3","7","0","0.18","3.18","6","0.05","0.02","0.03","3","2","1","0.666666667","0.09","0.06","1.5","1","33.33333333","5.660377358","66.66666667","1.111111111","2","33.33333333","35.33333333","1.666666667","3","50","53"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00042","","","","3","3","1","2","8","1","2","1","5","0","2","0","3.2","2","1","1","8","3","0","2","5.2","5","0.4","","0.4","5","1.666666667","5","1.666666667","2","0.666666667","3.2","1.066666667","100","38.46153846","33.33333333","22.22222222","22.22222222","35.55555556","57.77777778","66.66666667","66.66666667","106.6666667","173.3333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00043","","","","3","3","2","1","9","1","2","3","2","0","0.2","0","8","9","1","1","2","5","0.12","0.2","8.2","2","0.1","","0.1","0.666666667","0.666666667","0.666666667","0.666666667","0.066666667","0.066666667","2.666666667","2.666666667","100","2.43902439","100","2.222222222","2.222222222","88.88888889","91.11111111","2.222222222","2.222222222","88.88888889","91.11111111"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00044","","","","3","3","2","4","7","1","2","3","1","0","0.06","0","3.5","8","1","1","3","5","0.12","0.06","3.56","1","0.06","","0.06","0.333333333","0.333333333","0.333333333","0.333333333","0.02","0.02","1.166666667","1.166666667","100","1.685393258","100","0.666666667","0.666666667","38.88888889","39.55555556","0.666666667","0.666666667","38.88888889","39.55555556"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00045","","","","3","3","3","6","6","2","2","2","0","0","0","0","1.5","","","","","","","0","1.5","0","","","","0","0","0","0","0","0","0.75","0.5","","0","66.66666667","0","0","16.66666667","16.66666667","0","0","25","25"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00046","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00047","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00048","","","","3","3","1","2","7","1","2","3","0","0","0","0","2","","","","","","","0","2","0","","","","0","0","0","0","0","0","0.666666667","0.666666667","","0","100","0","0","22.22222222","22.22222222","0","0","22.22222222","22.22222222"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00049","","","","3","3","2","2","8","1","2","3","7","0","4","0","5","9","1","1","5","1","4.41","4","9","7","0.571428571","","0.571428571","2.333333333","2.333333333","2.333333333","2.333333333","1.333333333","1.333333333","1.666666667","1.666666667","100","44.44444444","100","44.44444444","44.44444444","55.55555556","100","44.44444444","44.44444444","55.55555556","100"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00050","","","","3","2","1","2","6","1","4","2","2","2","0.12","0.03","1.5","2","1","1","2","7","0.15","0.15","1.65","4","0.06","0.015","0.0375","2","1.333333333","1","0.666666667","0.075","0.05","0.75","0.5","50","9.090909091","66.66666667","1.333333333","1.666666667","16.66666667","18.33333333","2","2.5","25","27.5"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00051","","","","3","3","1","2","8","1","2","1","0","0","0","0","8","","","","","","","0","8","0","","","","0","0","0","0","0","0","8","2.666666667","","0","33.33333333","0","0","88.88888889","88.88888889","0","0","266.6666667","266.6666667"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00052","","","","3","3","2","2","6","1","3","2","5","1","3.5","0.01","1.5","9","1","1","2","1","14.37","3.51","5.01","6","0.7","0.01","0.585","3","2","2.5","1.666666667","1.755","1.17","0.75","0.5","83.33333333","70.05988024","66.66666667","38.88888889","39","16.66666667","55.66666667","58.33333333","58.5","25","83.5"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00053","","","","3","1","1","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00054","","","","3","3","1","2","9","1","2","2","3","0","3","0","5","2","1","1","4","1","0.12","3","8","3","1","","1","1.5","1","1.5","1","1.5","1","2.5","1.666666667","100","37.5","66.66666667","33.33333333","33.33333333","55.55555556","88.88888889","50","50","83.33333333","133.3333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00055","","","","3","2","1","3","8","1","2","2","0","0","0","0","5","","","","","","","0","5","0","","","","0","0","0","0","0","0","2.5","1.666666667","","0","66.66666667","0","0","55.55555556","55.55555556","0","0","83.33333333","83.33333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00056","","","","3","3","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00057","","","","3","3","1","3","8","1","2","3","9","2","3","0.02","6","9","1","1","2","3","0.12","3.02","9.02","11","0.333333333","0.01","0.274545455","3.666666667","3.666666667","3","3","1.006666667","1.006666667","2","2","81.81818182","33.48115299","100","33.33333333","33.55555556","66.66666667","100.2222222","33.33333333","33.55555556","66.66666667","100.2222222"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00058","","","","3","2","1","2","7","1","2","2","1","0","0.08","0","2","2","1","1","3","9","0.12","0.08","2.08","1","0.08","","0.08","0.5","0.333333333","0.5","0.333333333","0.04","0.026666667","1","0.666666667","100","3.846153846","66.66666667","0.888888889","0.888888889","22.22222222","23.11111111","1.333333333","1.333333333","33.33333333","34.66666667"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00059","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00060","","","","3","3","1","2","9","1","2","3","17","5","4.5","0.08","9.2","9","1","1","5","3","0","4.58","13.78","22","0.264705882","0.016","0.208181818","7.333333333","7.333333333","5.666666667","5.666666667","1.526666667","1.526666667","3.066666667","3.066666667","77.27272727","33.23657475","100","50","50.88888889","102.2222222","153.1111111","50","50.88888889","102.2222222","153.1111111"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00061","","","","3","3","1","3","8","1","2","3","1","3","0.06","0.02","4","8","1","1","8","7","1.65","0.08","4.08","4","0.06","0.006666667","0.02","1.333333333","1.333333333","0.333333333","0.333333333","0.026666667","0.026666667","1.333333333","1.333333333","25","1.960784314","100","0.666666667","0.888888889","44.44444444","45.33333333","0.666666667","0.888888889","44.44444444","45.33333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00062","","","","3","2","1","3","7","1","2","2","4","0","3","0","5","8","1","1","8","1","0.12","3","8","4","0.75","","0.75","2","1.333333333","2","1.333333333","1.5","1","2.5","1.666666667","100","37.5","66.66666667","33.33333333","33.33333333","55.55555556","88.88888889","50","50","83.33333333","133.3333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00063","","","","3","3","1","2","9","1","2","3","2","0","1","0","11","9","1","1","5","1","0.12","1","12","2","0.5","","0.5","0.666666667","0.666666667","0.666666667","0.666666667","0.333333333","0.333333333","3.666666667","3.666666667","100","8.333333333","100","11.11111111","11.11111111","122.2222222","133.3333333","11.11111111","11.11111111","122.2222222","133.3333333"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00064","","","","3","2","1","3","7","1","2","2","7","0","2.5","0","4.2","9","1","1","8","3","1.74","2.5","6.7","7","0.357142857","","0.357142857","3.5","2.333333333","3.5","2.333333333","1.25","0.833333333","2.1","1.4","100","37.31343284","66.66666667","27.77777778","27.77777778","46.66666667","74.44444444","41.66666667","41.66666667","70","111.6666667"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00065","","","","3","3","2","3","8","1","2","3","5","0","2.5","0","4.5","9","1","1","2","3","0.12","2.5","7","5","0.5","","0.5","1.666666667","1.666666667","1.666666667","1.666666667","0.833333333","0.833333333","1.5","1.5","100","35.71428571","100","27.77777778","27.77777778","50","77.77777778","27.77777778","27.77777778","50","77.77777778"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00066","","","","3","3","1","2","9","1","3","3","2","0","3","0","3","8","1","1","8","3","0.12","3","6","2","1.5","","1.5","0.666666667","0.666666667","0.666666667","0.666666667","1","1","1","1","100","50","100","33.33333333","33.33333333","33.33333333","66.66666667","33.33333333","33.33333333","33.33333333","66.66666667"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00067","","","","3","3","2","","","4","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00068","","","","3","3","2","3","7","1","2","3","3","0","3","0","11","8","1","1","2","1","0.12","3","14","3","1","","1","1","1","1","1","1","1","3.666666667","3.666666667","100","21.42857143","100","33.33333333","33.33333333","122.2222222","155.5555556","33.33333333","33.33333333","122.2222222","155.5555556"
"","","UGP2015SER-OT02","","","","","","","","","UGP2015SER-OT02-00069","","","","3","3","1","2","8","1","2","3","3","0","2","0","4.5","2","1","1","2","3","0.12","2","6.5","3","0.666666667","","0.666666667","1","1","1","1","0.666666667","0.666666667","1.5","1.5","100","30.76923077","100","22.22222222","22.22222222","50","72.22222222","22.22222222","22.22222222","50","72.22222222"
