"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00011","","","","30","28","1","1","8","1","1","28","26","48","3.5","1.6","14","8","1","2","4","4","3.03","5.1","19.1","0.134615385","0.033333333","74","2.642857143","2.466666667","0.928571429","0.866666667","0.182142857","0.17","0.5","0.466666667","35.13513514","26.70157068","93.33333333","0.068918919","3.888888889","5.666666667","15.55555556","21.22222222","4.166666667","6.071428571","16.66666667","22.73809524"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00012","","","","30","26","1","1","","1","1","26","23","33","5.8","2.1","20","9","1","1","3","4","7.23","7.9","27.9","0.252173913","0.063636364","56","2.153846154","1.866666667","0.884615385","0.766666667","0.303846154","0.263333333","0.769230769","0.666666667","41.07142857","28.31541219","86.66666667","0.141071429","6.444444444","8.777777778","22.22222222","31","7.435897436","10.12820513","25.64102564","35.76923077"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00013","","","","30","25","1","2","9","1","2","25","45","29","6.8","1.5","15","8","1","2","7","3","0","8.3","23.3","0.151111111","0.051724138","74","2.96","2.466666667","1.8","1.5","0.332","0.276666667","0.6","0.5","60.81081081","35.6223176","83.33333333","0.112162162","7.555555556","9.222222222","16.66666667","25.88888889","9.066666667","11.06666667","20","31.06666667"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00014","","","","30","28","1","1","8","1","1","28","45","20","7.8","0.23","11","3","1","2","7","3","0.12","8.03","19.03","0.173333333","0.0115","65","2.321428571","2.166666667","1.607142857","1.5","0.286785714","0.267666667","0.392857143","0.366666667","69.23076923","42.19653179","93.33333333","0.123538462","8.666666667","8.922222222","12.22222222","21.14444444","9.285714286","9.55952381","13.0952381","22.6547619"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00015","","","","30","17","1","1","8","1","1","17","37","70","4","2","22","9","1","1","4","3","7.23","6","28","0.108108108","0.028571429","107","6.294117647","3.566666667","2.176470588","1.233333333","0.352941176","0.2","1.294117647","0.733333333","34.57943925","21.42857143","56.66666667","0.056074766","4.444444444","6.666666667","24.44444444","31.11111111","7.843137255","11.76470588","43.1372549","54.90196078"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00016","","","","30","24","1","1","9","2","2","24","37","27","5","0.75","27","9","1","1","8","3","7.23","5.75","32.75","0.135135135","0.027777778","64","2.666666667","2.133333333","1.541666667","1.233333333","0.239583333","0.191666667","1.125","0.9","57.8125","17.55725191","80","0.08984375","5.555555556","6.388888889","30","36.38888889","6.944444444","7.986111111","37.5","45.48611111"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00017","","","","30","7","1","","5","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00018","","","","30","26","2","2","8","1","2","26","15","71","1.5","1.7","11","5","1","2","7","6","3.96","3.2","14.2","0.1","0.023943662","86","3.307692308","2.866666667","0.576923077","0.5","0.123076923","0.106666667","0.423076923","0.366666667","17.44186047","22.53521127","86.66666667","0.037209302","1.666666667","3.555555556","12.22222222","15.77777778","1.923076923","4.102564103","14.1025641","18.20512821"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00019","","","","30","20","1","2","7","2","2","20","18","29","1.5","0.75","4","5","1","1","2","3","1.04","2.25","6.25","0.083333333","0.025862069","47","2.35","1.566666667","0.9","0.6","0.1125","0.075","0.2","0.133333333","38.29787234","36","66.66666667","0.04787234","1.666666667","2.5","4.444444444","6.944444444","2.5","3.75","6.666666667","10.41666667"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00020","","","","30","24","1","1","8","1","2","24","42","42","4.5","0.8","7","8","1","1","7","4","7.76","5.3","12.3","0.107142857","0.019047619","84","3.5","2.8","1.75","1.4","0.220833333","0.176666667","0.291666667","0.233333333","50","43.08943089","80","0.063095238","5","5.888888889","7.777777778","13.66666667","6.25","7.361111111","9.722222222","17.08333333"
