"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00015","","","","20","20","1","2","7","1","2","18","25","33","3.2","1.5","4.2","5","4","1","3","5","0.12","4.7","8.9","0.128","0.045454545","58","3.222222222","2.9","1.388888889","1.25","0.261111111","0.235","0.233333333","0.21","43.10344828","52.80898876","90","5.333333333","7.833333333","7","14.83333333","0.081034483","5.925925926","8.703703704","7.777777778","16.48148148"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00016","","","","20","16","1","3","7","1","2","13","8","15","2","0.5","4.5","2","2","1","2","3","7.76","2.5","7","0.25","0.033333333","23","1.769230769","1.15","0.615384615","0.4","0.192307692","0.125","0.346153846","0.225","34.7826087","35.71428571","65","3.333333333","4.166666667","7.5","11.66666667","0.108695652","5.128205128","6.41025641","11.53846154","17.94871795"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00017","","","","20","18","1","2","9","1","2","11","23","20","15","0.42","9.2","8","2","1","8","1","1.5","15.42","24.62","0.652173913","0.021","43","3.909090909","2.15","2.090909091","1.15","1.401818182","0.771","0.836363636","0.46","53.48837209","62.6320065","55","25","25.7","15.33333333","41.03333333","0.358604651","45.45454545","46.72727273","27.87878788","74.60606061"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00018","","","","20","20","1","2","6","1","2","15","11","9","3","0.02","4.2","5","2","1","1","5","0.12","3.02","7.22","0.272727273","0.002222222","20","1.333333333","1","0.733333333","0.55","0.201333333","0.151","0.28","0.21","55","41.82825485","75","5","5.033333333","7","12.03333333","0.151","6.666666667","6.711111111","9.333333333","16.04444444"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00019","","","","20","20","1","1","9","1","1","14","20","70","3.2","3.1","21","2","1","1","9","6","0.15","6.3","27.3","0.16","0.044285714","90","6.428571429","4.5","1.428571429","1","0.45","0.315","1.5","1.05","22.22222222","23.07692308","70","5.333333333","10.5","35","45.5","0.07","7.619047619","15","50","65"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00020","","","","20","20","1","3","9","1","2","18","23","15","7","0.5","27","8","2","1","3","1","0","7.5","34.5","0.304347826","0.033333333","38","2.111111111","1.9","1.277777778","1.15","0.416666667","0.375","1.5","1.35","60.52631579","21.73913043","90","11.66666667","12.5","45","57.5","0.197368421","12.96296296","13.88888889","50","63.88888889"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00021","","","","20","20","1","3","9","1","2","17","12","10","2.6","0.02","14.5","9","2","1","3","4","0","2.62","17.12","0.216666667","0.002","22","1.294117647","1.1","0.705882353","0.6","0.154117647","0.131","0.852941176","0.725","54.54545455","15.30373832","85","4.333333333","4.366666667","24.16666667","28.53333333","0.119090909","5.098039216","5.137254902","28.43137255","33.56862745"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00022","","","","20","20","2","4","6","1","2","13","5","10","0.5","0.09","1.5","6","3","4","3","7","0","0.59","2.09","0.1","0.009","15","1.153846154","0.75","0.384615385","0.25","0.045384615","0.0295","0.115384615","0.075","33.33333333","28.22966507","65","0.833333333","0.983333333","2.5","3.483333333","0.039333333","1.282051282","1.512820513","3.846153846","5.358974359"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00023","","","","20","20","3","4","5","1","2","18","2","6","0.03","0.08","1","4","2","1","3","7","6.12","0.11","1.11","0.015","0.013333333","8","0.444444444","0.4","0.111111111","0.1","0.006111111","0.0055","0.055555556","0.05","25","9.90990991","90","0.05","0.183333333","1.666666667","1.85","0.01375","0.055555556","0.203703704","1.851851852","2.055555556"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00024","","","","20","20","1","2","6","1","2","17","8","6","1","0.05","1.5","2","3","2","8","6","0.12","1.05","2.55","0.125","0.008333333","14","0.823529412","0.7","0.470588235","0.4","0.061764706","0.0525","0.088235294","0.075","57.14285714","41.17647059","85","1.666666667","1.75","2.5","4.25","0.075","1.960784314","2.058823529","2.941176471","5"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00025","","","","20","20","3","2","9","2","2","16","20","5","10.2","0.07","20","8","4","1","8","1","0.12","10.27","30.27","0.51","0.014","25","1.5625","1.25","1.25","1","0.641875","0.5135","1.25","1","80","33.9279815","80","17","17.11666667","33.33333333","50.45","0.4108","21.25","21.39583333","41.66666667","63.0625"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00026","","","","20","15","1","1","9","1","2","15","34","22","9.2","1","18.3","2","3","1","3","4","0","10.2","28.5","0.270588235","0.045454545","56","3.733333333","2.8","2.266666667","1.7","0.68","0.51","1.22","0.915","60.71428571","35.78947368","75","15.33333333","17","30.5","47.5","0.182142857","20.44444444","22.66666667","40.66666667","63.33333333"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00027","","","","20","20","1","1","7","1","2","16","18","8","3.5","0.02","4.2","6","3","1","4","3","7.23","3.52","7.72","0.194444444","0.0025","26","1.625","1.3","1.125","0.9","0.22","0.176","0.2625","0.21","69.23076923","45.59585492","80","5.833333333","5.866666667","7","12.86666667","0.135384615","7.291666667","7.333333333","8.75","16.08333333"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00028","","","","20","20","3","4","6","1","2","16","2","3","0.1","0.03","1.5","8","1","3","4","7","0","0.13","1.63","0.05","0.01","5","0.3125","0.25","0.125","0.1","0.008125","0.0065","0.09375","0.075","40","7.975460123","80","0.166666667","0.216666667","2.5","2.716666667","0.026","0.208333333","0.270833333","3.125","3.395833333"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00029","","","","20","16","1","3","8","1","2","16","22","40","3","2","8.7","2","3","1","9","6","0.15","5","13.7","0.136363636","0.05","62","3.875","3.1","1.375","1.1","0.3125","0.25","0.54375","0.435","35.48387097","36.49635036","80","5","8.333333333","14.5","22.83333333","0.080645161","6.25","10.41666667","18.125","28.54166667"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00030","","","","20","20","2","2","8","1","4","13","0","0","0","0","4.8","","","","","","","0","4.8","","","0","0","0","0","0","0","0","0.369230769","0.24","","0","65","0","0","8","8","","0","0","12.30769231","12.30769231"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00031","","","","20","20","1","2","8","1","6","13","24","29","6.3","1","8.3","9","2","1","5","1","3.96","7.3","15.6","0.2625","0.034482759","53","4.076923077","2.65","1.846153846","1.2","0.561538462","0.365","0.638461538","0.415","45.28301887","46.79487179","65","10.5","12.16666667","13.83333333","26","0.137735849","16.15384615","18.71794872","21.28205128","40"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00032","","","","20","14","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00033","","","","20","20","1","2","9","1","2","14","38","14","13","1.1","36.2","8","2","1","6","2","0","14.1","50.3","0.342105263","0.078571429","52","3.714285714","2.6","2.714285714","1.9","1.007142857","0.705","2.585714286","1.81","73.07692308","28.03180915","70","21.66666667","23.5","60.33333333","83.83333333","0.271153846","30.95238095","33.57142857","86.19047619","119.7619048"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00034","","","","20","20","1","1","9","1","2","15","5","21","0.5","1","46.2","2","1","1","3","8","0","1.5","47.7","0.1","0.047619048","26","1.733333333","1.3","0.333333333","0.25","0.1","0.075","3.08","2.31","19.23076923","3.144654088","75","0.833333333","2.5","77","79.5","0.057692308","1.111111111","3.333333333","102.6666667","106"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00035","","","","20","18","1","2","9","1","2","15","22","10","9.1","0.02","17","8","3","1","3","2","0.12","9.12","26.12","0.413636364","0.002","32","2.133333333","1.6","1.466666667","1.1","0.608","0.456","1.133333333","0.85","68.75","34.91577335","75","15.16666667","15.2","28.33333333","43.53333333","0.285","20.22222222","20.26666667","37.77777778","58.04444444"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00036","","","","20","16","1","2","7","1","2","15","22","11","4.5","0.09","3","9","2","1","6","3","0.12","4.59","7.59","0.204545455","0.008181818","33","2.2","1.65","1.466666667","1.1","0.306","0.2295","0.2","0.15","66.66666667","60.4743083","75","7.5","7.65","5","12.65","0.139090909","10","10.2","6.666666667","16.86666667"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00037","","","","20","14","1","3","6","1","2","14","15","24","2.3","1.2","4.5","4","3","3","2","4","14.37","3.5","8","0.153333333","0.05","39","2.785714286","1.95","1.071428571","0.75","0.25","0.175","0.321428571","0.225","38.46153846","43.75","70","3.833333333","5.833333333","7.5","13.33333333","0.08974359","5.476190476","8.333333333","10.71428571","19.04761905"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00038","","","","20","17","2","4","7","1","2","15","17","16","4.5","0.3","5.2","8","3","3","4","3","1.5","4.8","10","0.264705882","0.01875","33","2.2","1.65","1.133333333","0.85","0.32","0.24","0.346666667","0.26","51.51515152","48","75","7.5","8","8.666666667","16.66666667","0.145454545","10","10.66666667","11.55555556","22.22222222"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00039","","","","20","20","1","1","7","1","2","16","20","22","4.1","1","5.5","5","4","1","3","5","0","5.1","10.6","0.205","0.045454545","42","2.625","2.1","1.25","1","0.31875","0.255","0.34375","0.275","47.61904762","48.11320755","80","6.833333333","8.5","9.166666667","17.66666667","0.121428571","8.541666667","10.625","11.45833333","22.08333333"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00040","","","","20","17","2","3","6","1","2","17","12","6","1.3","0.05","4.5","6","2","1","8","2","0","1.35","5.85","0.108333333","0.008333333","18","1.058823529","0.9","0.705882353","0.6","0.079411765","0.0675","0.264705882","0.225","66.66666667","23.07692308","85","2.166666667","2.25","7.5","9.75","0.075","2.549019608","2.647058824","8.823529412","11.47058824"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00041","","","","20","20","2","4","6","1","2","11","7","24","0.5","0.5","0.7","5","4","3","3","7","11.03","1","1.7","0.071428571","0.020833333","31","2.818181818","1.55","0.636363636","0.35","0.090909091","0.05","0.063636364","0.035","22.58064516","58.82352941","55","0.833333333","1.666666667","1.166666667","2.833333333","0.032258065","1.515151515","3.03030303","2.121212121","5.151515152"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00042","","","","20","20","1","2","7","2","2","14","3","20","0.5","0.48","4.5","2","2","1","7","8","1.5","0.98","5.48","0.166666667","0.024","23","1.642857143","1.15","0.214285714","0.15","0.07","0.049","0.321428571","0.225","13.04347826","17.88321168","70","0.833333333","1.633333333","7.5","9.133333333","0.042608696","1.19047619","2.333333333","10.71428571","13.04761905"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00043","","","","20","18","3","4","6","1","2","12","0","8","0","0.1","2.6","5","1","1","3","9","0.12","0.1","2.7","","0.0125","8","0.666666667","0.4","0","0","0.008333333","0.005","0.216666667","0.13","0","3.703703704","60","0","0.166666667","4.333333333","4.5","0.0125","0","0.277777778","7.222222222","7.5"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00044","","","","20","20","2","2","8","1","2","14","34","48","6","1.5","8.3","5","5","1","3","3","0","7.5","15.8","0.176470588","0.03125","82","5.857142857","4.1","2.428571429","1.7","0.535714286","0.375","0.592857143","0.415","41.46341463","47.46835443","70","10","12.5","13.83333333","26.33333333","0.091463415","14.28571429","17.85714286","19.76190476","37.61904762"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00045","","","","20","20","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00046","","","","20","20","2","2","7","1","2","16","18","20","3","0.4","2.5","8","3","1","3","4","4.61","3.4","5.9","0.166666667","0.02","38","2.375","1.9","1.125","0.9","0.2125","0.17","0.15625","0.125","47.36842105","57.62711864","80","5","5.666666667","4.166666667","9.833333333","0.089473684","6.25","7.083333333","5.208333333","12.29166667"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00047","","","","20","20","1","2","7","1","2","15","26","18","5.5","0.61","4","3","4","3","8","3","1.5","6.11","10.11","0.211538462","0.033888889","44","2.933333333","2.2","1.733333333","1.3","0.407333333","0.3055","0.266666667","0.2","59.09090909","60.43521266","75","9.166666667","10.18333333","6.666666667","16.85","0.138863636","12.22222222","13.57777778","8.888888889","22.46666667"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00048","","","","20","15","1","2","9","1","2","14","17","54","2.5","1.5","8","2","3","1","7","6","1.5","4","12","0.147058824","0.027777778","71","5.071428571","3.55","1.214285714","0.85","0.285714286","0.2","0.571428571","0.4","23.94366197","33.33333333","70","4.166666667","6.666666667","13.33333333","20","0.056338028","5.952380952","9.523809524","19.04761905","28.57142857"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00049","","","","20","20","2","3","7","1","2","16","6","9","1","0.08","3.5","5","3","1","2","5","14.37","1.08","4.58","0.166666667","0.008888889","15","0.9375","0.75","0.375","0.3","0.0675","0.054","0.21875","0.175","40","23.58078603","80","1.666666667","1.8","5.833333333","7.633333333","0.072","2.083333333","2.25","7.291666667","9.541666667"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00050","","","","20","19","1","4","6","1","2","17","7","10","1","0.03","3","8","2","1","3","6","0.12","1.03","4.03","0.142857143","0.003","17","1","0.85","0.411764706","0.35","0.060588235","0.0515","0.176470588","0.15","41.17647059","25.55831266","85","1.666666667","1.716666667","5","6.716666667","0.060588235","1.960784314","2.019607843","5.882352941","7.901960784"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00051","","","","20","20","2","4","7","1","2","9","0","0","0","0","4.2","","","","","","","0","4.2","","","0","0","0","0","0","0","0","0.466666667","0.21","","0","45","0","0","7","7","","0","0","15.55555556","15.55555556"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00052","","","","20","20","2","2","7","1","2","15","16","28","2","0.7","1.1","5","2","1","3","5","3.96","2.7","3.8","0.125","0.025","44","2.933333333","2.2","1.066666667","0.8","0.18","0.135","0.073333333","0.055","36.36363636","71.05263158","75","3.333333333","4.5","1.833333333","6.333333333","0.061363636","4.444444444","6","2.444444444","8.444444444"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00053","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00054","","","","20","20","1","2","6","1","2","12","20","8","4","0.3","1.5","2","3","2","3","4","0","4.3","5.8","0.2","0.0375","28","2.333333333","1.4","1.666666667","1","0.358333333","0.215","0.125","0.075","71.42857143","74.13793103","60","6.666666667","7.166666667","2.5","9.666666667","0.153571429","11.11111111","11.94444444","4.166666667","16.11111111"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00055","","","","20","20","","2","6","","2","13","4","1","0.5","0.01","2","2","2","1","3","5","0","0.51","2.51","0.125","0.01","5","0.384615385","0.25","0.307692308","0.2","0.039230769","0.0255","0.153846154","0.1","80","20.3187251","65","0.833333333","0.85","3.333333333","4.183333333","0.102","1.282051282","1.307692308","5.128205128","6.435897436"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00056","","","","20","20","2","3","7","1","2","13","11","15","1.1","0.08","3.5","9","4","1","3","5","7.76","1.18","4.68","0.1","0.005333333","26","2","1.3","0.846153846","0.55","0.090769231","0.059","0.269230769","0.175","42.30769231","25.21367521","65","1.833333333","1.966666667","5.833333333","7.8","0.045384615","2.820512821","3.025641026","8.974358974","12"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00057","","","","20","18","2","2","6","1","2","10","4","4","1","0.02","2.3","5","1","1","2","5","0","1.02","3.32","0.25","0.005","8","0.8","0.4","0.4","0.2","0.102","0.051","0.23","0.115","50","30.72289157","50","1.666666667","1.7","3.833333333","5.533333333","0.1275","3.333333333","3.4","7.666666667","11.06666667"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00058","","","","20","20","2","3","7","1","3","17","14","21","1.5","0.3","1.5","2","1","3","7","6","0","1.8","3.3","0.107142857","0.014285714","35","2.058823529","1.75","0.823529412","0.7","0.105882353","0.09","0.088235294","0.075","40","54.54545455","85","2.5","3","2.5","5.5","0.051428571","2.941176471","3.529411765","2.941176471","6.470588235"
"","","UGP2015SER-PT01","","","","","","","","","UGP2015SER-PT01-00059","","","","20","16","2","3","7","1","2","10","14","4","3","0.04","3","8","1","1","3","3","0","3.04","6.04","0.214285714","0.01","18","1.8","0.9","1.4","0.7","0.304","0.152","0.3","0.15","77.77777778","50.33112583","50","5","5.066666667","5","10.06666667","0.168888889","10","10.13333333","10","20.13333333"
