"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00021","","","","30","29","2","4","7","2","2","22","43","20","6.1","0.8","5.2","6","3","8","3","1","0.12","6.9","12.1","0.141860465","0.04","63","2.863636364","2.1","1.954545455","1.433333333","0.313636364","0.23","0.236363636","0.173333333","68.25396825","57.02479339","73.33333333","6.777777778","7.666666667","5.777777778","13.44444444","0.10952381","9.242424242","10.45454545","7.878787879","18.33333333"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00022","","","","30","29","3","3","7","1","2","21","24","16","5.4","0.22","6.2","8","3","3","5","1","0.02","5.62","11.82","0.225","0.01375","40","1.904761905","1.333333333","1.142857143","0.8","0.267619048","0.187333333","0.295238095","0.206666667","60","47.5465313","70","6","6.244444444","6.888888889","13.13333333","0.1405","8.571428571","8.920634921","9.841269841","18.76190476"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00023","","","","30","29","2","3","7","2","2","21","40","21","14.4","0.81","7.2","8","3","8","5","1","0","15.21","22.41","0.36","0.038571429","61","2.904761905","2.033333333","1.904761905","1.333333333","0.724285714","0.507","0.342857143","0.24","65.57377049","67.87148594","70","16","16.9","8","24.9","0.249344262","22.85714286","24.14285714","11.42857143","35.57142857"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00024","","","","30","5","2","2","5","2","4","5","6","1","0.84","0.04","0.4","6","3","8","9","5","0.15","0.88","1.28","0.14","0.04","7","1.4","0.233333333","1.2","0.2","0.176","0.029333333","0.08","0.013333333","85.71428571","68.75","16.66666667","0.933333333","0.977777778","0.444444444","1.422222222","0.125714286","5.6","5.866666667","2.666666667","8.533333333"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00025","","","","30","28","1","2","7","1","3","24","31","17","7.2","0.6","7.2","2","3","8","5","1","0","7.8","15","0.232258065","0.035294118","48","2","1.6","1.291666667","1.033333333","0.325","0.26","0.3","0.24","64.58333333","52","80","8","8.666666667","8","16.66666667","0.1625","10","10.83333333","10","20.83333333"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00026","","","","30","24","1","2","6","2","7","22","18","4","6.4","0.2","7.4","2","3","4","3","1","0.15","6.6","14","0.355555556","0.05","22","1","0.733333333","0.818181818","0.6","0.3","0.22","0.336363636","0.246666667","81.81818182","47.14285714","73.33333333","7.111111111","7.333333333","8.222222222","15.55555556","0.3","9.696969697","10","11.21212121","21.21212121"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00027","","","","30","30","1","3","9","1","2","21","18","8","6","0.2","13.8","9","3","4","1","1","0.02","6.2","20","0.333333333","0.025","26","1.238095238","0.866666667","0.857142857","0.6","0.295238095","0.206666667","0.657142857","0.46","69.23076923","31","70","6.666666667","6.888888889","15.33333333","22.22222222","0.238461538","9.523809524","9.841269841","21.9047619","31.74603175"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00028","","","","30","22","1","3","5","1","4","14","26","23","4.4","0.6","0.8","5","3","8","3","1","10.5","5","5.8","0.169230769","0.026086957","49","3.5","1.633333333","1.857142857","0.866666667","0.357142857","0.166666667","0.057142857","0.026666667","53.06122449","86.20689655","46.66666667","4.888888889","5.555555556","0.888888889","6.444444444","0.102040816","10.47619048","11.9047619","1.904761905","13.80952381"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00029","","","","30","30","2","2","8","1","2","26","22","12","7.4","0.2","11.2","8","3","9","5","1","0","7.6","18.8","0.336363636","0.016666667","34","1.307692308","1.133333333","0.846153846","0.733333333","0.292307692","0.253333333","0.430769231","0.373333333","64.70588235","40.42553191","86.66666667","8.222222222","8.444444444","12.44444444","20.88888889","0.223529412","9.487179487","9.743589744","14.35897436","24.1025641"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00030","","","","30","30","2","4","8","2","2","21","1","0","0.08","0","15.2","8","7","2","1","1","0","0.08","15.28","0.08","","1","0.047619048","0.033333333","0.047619048","0.033333333","0.003809524","0.002666667","0.723809524","0.506666667","100","0.523560209","70","0.088888889","0.088888889","16.88888889","16.97777778","0.08","0.126984127","0.126984127","24.12698413","24.25396825"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00031","","","","30","30","3","3","8","1","3","24","37","18","11.4","0.4","7.6","2","3","9","3","1","0.12","11.8","19.4","0.308108108","0.022222222","55","2.291666667","1.833333333","1.541666667","1.233333333","0.491666667","0.393333333","0.316666667","0.253333333","67.27272727","60.82474227","80","12.66666667","13.11111111","8.444444444","21.55555556","0.214545455","15.83333333","16.38888889","10.55555556","26.94444444"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00032","","","","30","6","1","2","5","1","2","5","5","4","0.22","0.12","0.2","6","5","6","7","1","0","0.34","0.54","0.044","0.03","9","1.8","0.3","1","0.166666667","0.068","0.011333333","0.04","0.006666667","55.55555556","62.96296296","16.66666667","0.244444444","0.377777778","0.222222222","0.6","0.037777778","1.466666667","2.266666667","1.333333333","3.6"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00033","","","","30","27","1","2","7","2","2","24","38","18","8.8","0.6","6.4","8","3","6","7","3","0","9.4","15.8","0.231578947","0.033333333","56","2.333333333","1.866666667","1.583333333","1.266666667","0.391666667","0.313333333","0.266666667","0.213333333","67.85714286","59.49367089","80","9.777777778","10.44444444","7.111111111","17.55555556","0.167857143","12.22222222","13.05555556","8.888888889","21.94444444"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00034","","","","30","28","1","2","8","1","2","24","66","26","14.2","0.8","7.8","6","3","8","7","1","14.37","15","22.8","0.215151515","0.030769231","92","3.833333333","3.066666667","2.75","2.2","0.625","0.5","0.325","0.26","71.73913043","65.78947368","80","15.77777778","16.66666667","8.666666667","25.33333333","0.163043478","19.72222222","20.83333333","10.83333333","31.66666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00035","","","","30","26","2","3","7","1","6","20","17","6","0.52","0.2","6.4","8","3","4","5","1","0.12","0.72","7.12","0.030588235","0.033333333","23","1.15","0.766666667","0.85","0.566666667","0.036","0.024","0.32","0.213333333","73.91304348","10.11235955","66.66666667","0.577777778","0.8","7.111111111","7.911111111","0.031304348","0.866666667","1.2","10.66666667","11.86666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00036","","","","30","30","3","4","8","1","2","26","32","23","10.3","0.8","11","2","3","8","1","1","0.12","11.1","22.1","0.321875","0.034782609","55","2.115384615","1.833333333","1.230769231","1.066666667","0.426923077","0.37","0.423076923","0.366666667","58.18181818","50.22624434","86.66666667","11.44444444","12.33333333","12.22222222","24.55555556","0.201818182","13.20512821","14.23076923","14.1025641","28.33333333"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00037","","","","30","27","3","5","8","1","3","16","9","5","2.28","0.21","15.8","8","3","8","3","1","0.12","2.49","18.29","0.253333333","0.042","14","0.875","0.466666667","0.5625","0.3","0.155625","0.083","0.9875","0.526666667","64.28571429","13.61399672","53.33333333","2.533333333","2.766666667","17.55555556","20.32222222","0.177857143","4.75","5.1875","32.91666667","38.10416667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00038","","","","30","29","2","3","9","1","2","18","24","7","9.4","0.28","14.8","8","3","4","1","1","0","9.68","24.48","0.391666667","0.04","31","1.722222222","1.033333333","1.333333333","0.8","0.537777778","0.322666667","0.822222222","0.493333333","77.41935484","39.54248366","60","10.44444444","10.75555556","16.44444444","27.2","0.312258065","17.40740741","17.92592593","27.40740741","45.33333333"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00039","","","","30","10","1","3","5","1","2","7","3","5","0.2","0.12","0.08","6","7","4","1","1","0","0.32","0.4","0.066666667","0.024","8","1.142857143","0.266666667","0.428571429","0.1","0.045714286","0.010666667","0.011428571","0.002666667","37.5","80","23.33333333","0.222222222","0.355555556","0.088888889","0.444444444","0.04","0.952380952","1.523809524","0.380952381","1.904761905"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00040","","","","30","7","2","2","5","1","1","7","2","3","0.2","0.12","1.2","2","7","8","1","1","3.96","0.32","1.52","0.1","0.04","5","0.714285714","0.166666667","0.285714286","0.066666667","0.045714286","0.010666667","0.171428571","0.04","40","21.05263158","23.33333333","0.222222222","0.355555556","1.333333333","1.688888889","0.064","0.952380952","1.523809524","5.714285714","7.238095238"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00041","","","","30","28","1","3","8","1","2","24","59","20","12.6","0.6","8.8","5","3","1","7","1","7.23","13.2","22","0.213559322","0.03","79","3.291666667","2.633333333","2.458333333","1.966666667","0.55","0.44","0.366666667","0.293333333","74.6835443","60","80","14","14.66666667","9.777777778","24.44444444","0.167088608","17.5","18.33333333","12.22222222","30.55555556"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00042","","","","30","9","2","2","5","1","5","5","4","7","0.4","0.12","0.6","5","5","3","1","1","0.12","0.52","1.12","0.1","0.017142857","11","2.2","0.366666667","0.8","0.133333333","0.104","0.017333333","0.12","0.02","36.36363636","46.42857143","16.66666667","0.444444444","0.577777778","0.666666667","1.244444444","0.047272727","2.666666667","3.466666667","4","7.466666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00043","","","","30","29","5","2","7","1","3","21","28","4","7.2","0.08","6.2","5","3","3","1","1","0","7.28","13.48","0.257142857","0.02","32","1.523809524","1.066666667","1.333333333","0.933333333","0.346666667","0.242666667","0.295238095","0.206666667","87.5","54.00593472","70","8","8.088888889","6.888888889","14.97777778","0.2275","11.42857143","11.55555556","9.841269841","21.3968254"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00044","","","","30","1","1","3","3","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00045","","","","30","30","1","3","9","2","2","22","3","1","0.88","0.04","31","8","3","4","1","1","0.02","0.92","31.92","0.293333333","0.04","4","0.181818182","0.133333333","0.136363636","0.1","0.041818182","0.030666667","1.409090909","1.033333333","75","2.882205514","73.33333333","0.977777778","1.022222222","34.44444444","35.46666667","0.23","1.333333333","1.393939394","46.96969697","48.36363636"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00046","","","","30","8","2","2","5","1","2","5","5","3","0.8","0.04","1","6","3","5","3","1","0","0.84","1.84","0.16","0.013333333","8","1.6","0.266666667","1","0.166666667","0.168","0.028","0.2","0.033333333","62.5","45.65217391","16.66666667","0.888888889","0.933333333","1.111111111","2.044444444","0.105","5.333333333","5.6","6.666666667","12.26666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00047","","","","30","30","7","3","7","1","2","24","9","17","0.8","0.6","3","8","5","2","5","1","1.17","1.4","4.4","0.088888889","0.035294118","26","1.083333333","0.866666667","0.375","0.3","0.058333333","0.046666667","0.125","0.1","34.61538462","31.81818182","80","0.888888889","1.555555556","3.333333333","4.888888889","0.053846154","1.111111111","1.944444444","4.166666667","6.111111111"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00048","","","","30","30","2","6","9","2","2","26","35","2","12","0.04","23.6","8","3","6","1","1","0","12.04","35.64","0.342857143","0.02","37","1.423076923","1.233333333","1.346153846","1.166666667","0.463076923","0.401333333","0.907692308","0.786666667","94.59459459","33.78226712","86.66666667","13.33333333","13.37777778","26.22222222","39.6","0.325405405","15.38461538","15.43589744","30.25641026","45.69230769"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00049","","","","30","3","1","2","3","1","2","3","0","3","0","0.05","0.1","2","9","3","1","1","0.12","0.05","0.15","","0.016666667","3","1","0.1","0","0","0.016666667","0.001666667","0.033333333","0.003333333","0","33.33333333","10","0","0.055555556","0.111111111","0.166666667","0.016666667","0","0.555555556","1.111111111","1.666666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00050","","","","30","30","1","2","9","1","2","24","14","0","5","0","30","2","1","4","1","3","0","5","35","0.357142857","","14","0.583333333","0.466666667","0.583333333","0.466666667","0.208333333","0.166666667","1.25","1","100","14.28571429","80","5.555555556","5.555555556","33.33333333","38.88888889","0.357142857","6.944444444","6.944444444","41.66666667","48.61111111"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00051","","","","30","30","3","2","8","2","2","28","49","14","5.6","0.6","11.8","2","3","9","5","1","0.12","6.2","18","0.114285714","0.042857143","63","2.25","2.1","1.75","1.633333333","0.221428571","0.206666667","0.421428571","0.393333333","77.77777778","34.44444444","93.33333333","6.222222222","6.888888889","13.11111111","20","0.098412698","6.666666667","7.380952381","14.04761905","21.42857143"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00052","","","","30","30","1","2","8","1","2","26","26","20","8.4","1","9.9","2","3","3","5","1","0","9.4","19.3","0.323076923","0.05","46","1.769230769","1.533333333","1","0.866666667","0.361538462","0.313333333","0.380769231","0.33","56.52173913","48.70466321","86.66666667","9.333333333","10.44444444","11","21.44444444","0.204347826","10.76923077","12.05128205","12.69230769","24.74358974"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00053","","","","30","30","1","3","7","1","2","20","9","12","1.2","0.2","4.5","2","3","9","3","1","0","1.4","5.9","0.133333333","0.016666667","21","1.05","0.7","0.45","0.3","0.07","0.046666667","0.225","0.15","42.85714286","23.72881356","66.66666667","1.333333333","1.555555556","5","6.555555556","0.066666667","2","2.333333333","7.5","9.833333333"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00054","","","","30","30","1","2","9","2","1","25","32","11","5.6","0.28","6.2","5","3","4","5","1","0","5.88","12.08","0.175","0.025454545","43","1.72","1.433333333","1.28","1.066666667","0.2352","0.196","0.248","0.206666667","74.41860465","48.67549669","83.33333333","6.222222222","6.533333333","6.888888889","13.42222222","0.136744186","7.466666667","7.84","8.266666667","16.10666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00056","","","","30","30","2","2","9","2","2","24","26","9","6.6","0.28","14.2","6","3","9","7","1","0.12","6.88","21.08","0.253846154","0.031111111","35","1.458333333","1.166666667","1.083333333","0.866666667","0.286666667","0.229333333","0.591666667","0.473333333","74.28571429","32.63757116","80","7.333333333","7.644444444","15.77777778","23.42222222","0.196571429","9.166666667","9.555555556","19.72222222","29.27777778"
