"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00011","","","","5","4","2","2","7","1","1","4","4","1","1.5","0.02","2.1","9","2","4","1","1","0.02","1.52","3.62","0.375","0.02","5","1.25","1","1","0.8","0.38","0.304","0.525","0.42","80","41.98895028","80","0.304","10","10.13333333","14","24.13333333","12.5","12.66666667","17.5","30.16666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00012","","","","5","4","1","1","8","1","1","4","14","5","2.1","0.1","7","2","3","4","1","1","0.12","2.2","9.2","0.15","0.02","19","4.75","3.8","3.5","2.8","0.55","0.44","1.75","1.4","73.68421053","23.91304348","80","0.115789474","14","14.66666667","46.66666667","61.33333333","17.5","18.33333333","58.33333333","76.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00013","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00014","","","","5","5","2","2","8","1","1","4","2","5","0.1","0.05","9","4","6","3","1","2","0.12","0.15","9.15","0.05","0.01","7","1.75","1.4","0.5","0.4","0.0375","0.03","2.25","1.8","28.57142857","1.639344262","80","0.021428571","0.666666667","1","60","61","0.833333333","1.25","75","76.25"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00015","","","","5","5","2","2","6","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00016","","","","5","4","2","2","5","2","2","4","3","2","0.1","0.1","12","4","7","7","1","1","0","0.2","12.2","0.033333333","0.05","5","1.25","1","0.75","0.6","0.05","0.04","3","2.4","60","1.639344262","80","0.04","0.666666667","1.333333333","80","81.33333333","0.833333333","1.666666667","100","101.6666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00017","","","","5","5","1","1","7","1","1","4","5","30","0.12","0.1","2","3","6","3","1","1","0.12","0.22","2.22","0.024","0.003333333","35","8.75","7","1.25","1","0.055","0.044","0.5","0.4","14.28571429","9.90990991","80","0.006285714","0.8","1.466666667","13.33333333","14.8","1","1.833333333","16.66666667","18.5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00018","","","","5","3","2","3","7","1","1","3","3","4","2","0.08","15","3","6","6","1","1","0","2.08","17.08","0.666666667","0.02","7","2.333333333","1.4","1","0.6","0.693333333","0.416","5","3","42.85714286","12.17798595","60","0.297142857","13.33333333","13.86666667","100","113.8666667","22.22222222","23.11111111","166.6666667","189.7777778"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00019","","","","5","5","1","1","8","1","1","5","6","38","1.5","0.2","1","9","2","8","1","3","0.02","1.7","2.7","0.25","0.005263158","44","8.8","8.8","1.2","1.2","0.34","0.34","0.2","0.2","13.63636364","62.96296296","100","0.038636364","10","11.33333333","6.666666667","18","10","11.33333333","6.666666667","18"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00020","","","","5","4","2","2","6","1","1","4","9","3","2","0.04","3.5","9","3","4","1","1","0.12","2.04","5.54","0.222222222","0.013333333","12","3","2.4","2.25","1.8","0.51","0.408","0.875","0.7","75","36.82310469","80","0.17","13.33333333","13.6","23.33333333","36.93333333","16.66666667","17","29.16666667","46.16666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00021","","","","5","4","1","1","7","1","1","4","8","8","1.6","0.06","5","3","5","4","1","1","0","1.66","6.66","0.2","0.0075","16","4","3.2","2","1.6","0.415","0.332","1.25","1","50","24.92492492","80","0.10375","10.66666667","11.06666667","33.33333333","44.4","13.33333333","13.83333333","41.66666667","55.5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00022","","","","5","5","2","3","7","1","2","5","0","1","0","0.02","9","3","8","7","1","1","0","0.02","9.02","","0.02","1","0.2","0.2","0","0","0.004","0.004","1.8","1.8","0","0.22172949","100","0.02","0","0.133333333","60","60.13333333","0","0.133333333","60","60.13333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00023","","","","5","3","2","3","6","1","1","3","0","6","0","0.05","0.1","8","8","3","1","1","0","0.05","0.15","","0.008333333","6","2","1.2","0","0","0.016666667","0.01","0.033333333","0.02","0","33.33333333","60","0.008333333","0","0.333333333","0.666666667","1","0","0.555555556","1.111111111","1.666666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00024","","","","5","2","2","3","6","2","2","2","3","1","0.5","0.04","0.1","4","4","4","1","1","0","0.54","0.64","0.166666667","0.04","4","2","0.8","1.5","0.6","0.27","0.108","0.05","0.02","75","84.375","40","0.135","3.333333333","3.6","0.666666667","4.266666667","8.333333333","9","1.666666667","10.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00025","","","","5","5","1","1","7","1","1","3","11","0","3","0","2.21","9","1","8","1","1","0.02","3","5.21","0.272727273","","11","3.666666667","2.2","3.666666667","2.2","1","0.6","0.736666667","0.442","100","57.5815739","60","0.272727273","20","20","14.73333333","34.73333333","33.33333333","33.33333333","24.55555556","57.88888889"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00026","","","","5","5","1","1","9","1","1","5","3","13","0.5","0.08","14","9","8","8","1","1","0","0.58","14.58","0.166666667","0.006153846","16","3.2","3.2","0.6","0.6","0.116","0.116","2.8","2.8","18.75","3.978052126","100","0.03625","3.333333333","3.866666667","93.33333333","97.2","3.333333333","3.866666667","93.33333333","97.2"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00027","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00028","","","","5","1","2","2","4","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00029","","","","5","2","1","1","7","1","1","1","1","5","0.05","0.06","0.2","4","7","4","1","1","0.02","0.11","0.31","0.05","0.012","6","6","1.2","1","0.2","0.11","0.022","0.2","0.04","16.66666667","35.48387097","20","0.018333333","0.333333333","0.733333333","1.333333333","2.066666667","1.666666667","3.666666667","6.666666667","10.33333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00030","","","","5","4","2","2","8","1","1","4","7","2","0.3","","6","5","5","4","1","2","0.02","","","0.042857143","","9","2.25","1.8","1.75","1.4","","","1.5","1.2","77.77777778","","80","","2","","40","","2.5","","50",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00031","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00032","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00033","","","","5","3","1","2","7","1","1","3","5","1","0.6","0.01","1.5","4","3","6","1","2","10.5","0.61","2.11","0.12","0.01","6","2","1.2","1.666666667","1","0.203333333","0.122","0.5","0.3","83.33333333","28.90995261","60","0.101666667","4","4.066666667","10","14.06666667","6.666666667","6.777777778","16.66666667","23.44444444"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00034","","","","5","5","1","3","7","1","1","5","5","5","0.1","0.02","5","3","3","4","1","1","0","0.12","5.12","0.02","0.004","10","2","2","1","1","0.024","0.024","1","1","50","2.34375","100","0.012","0.666666667","0.8","33.33333333","34.13333333","0.666666667","0.8","33.33333333","34.13333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00035","","","","5","3","2","2","4","1","1","1","1","0","0.05","0","0.1","8","6","4","1","1","0","0.05","0.15","0.05","","1","1","0.2","1","0.2","0.05","0.01","0.1","0.02","100","33.33333333","20","0.05","0.333333333","0.333333333","0.666666667","1","1.666666667","1.666666667","3.333333333","5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00036","","","","5","5","2","2","5","1","1","3","0","4","0","0.05","0.1","4","7","3","1","1","0","0.05","0.15","","0.0125","4","1.333333333","0.8","0","0","0.016666667","0.01","0.033333333","0.02","0","33.33333333","60","0.0125","0","0.333333333","0.666666667","1","0","0.555555556","1.111111111","1.666666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00037","","","","5","5","1","1","5","1","1","5","2","2","0.2","0.04","0.2","9","5","4","1","1","0.12","0.24","0.44","0.1","0.02","4","0.8","0.8","0.4","0.4","0.048","0.048","0.04","0.04","50","54.54545455","100","0.06","1.333333333","1.6","1.333333333","2.933333333","1.333333333","1.6","1.333333333","2.933333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00038","","","","5","4","1","1","7","1","2","2","7","5","1","0.02","1","8","5","4","1","3","0.12","1.02","2.02","0.142857143","0.004","12","6","2.4","3.5","1.4","0.51","0.204","0.5","0.2","58.33333333","50.4950495","40","0.085","6.666666667","6.8","6.666666667","13.46666667","16.66666667","17","16.66666667","33.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00039","","","","5","5","2","2","8","1","1","5","6","1","1","0.01","9","4","5","6","1","1","0.02","1.01","10.01","0.166666667","0.01","7","1.4","1.4","1.2","1.2","0.202","0.202","1.8","1.8","85.71428571","10.08991009","100","0.144285714","6.666666667","6.733333333","60","66.73333333","6.666666667","6.733333333","60","66.73333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00040","","","","5","5","1","2","9","1","1","5","2","6","1","0.05","8.5","3","3","4","1","1","0.12","1.05","9.55","0.5","0.008333333","8","1.6","1.6","0.4","0.4","0.21","0.21","1.7","1.7","25","10.9947644","100","0.13125","6.666666667","7","56.66666667","63.66666667","6.666666667","7","56.66666667","63.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00041","","","","5","2","1","1","6","1","1","2","1","0","0.08","0","1","3","5","6","1","1","0.12","0.08","1.08","0.08","","1","0.5","0.2","0.5","0.2","0.04","0.016","0.5","0.2","100","7.407407407","40","0.08","0.533333333","0.533333333","6.666666667","7.2","1.333333333","1.333333333","16.66666667","18"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00042","","","","5","5","1","1","8","1","1","5","8","3","1.3","0.04","6","8","5","4","1","1","0","1.34","7.34","0.1625","0.013333333","11","2.2","2.2","1.6","1.6","0.268","0.268","1.2","1.2","72.72727273","18.25613079","100","0.121818182","8.666666667","8.933333333","40","48.93333333","8.666666667","8.933333333","40","48.93333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00043","","","","5","5","2","2","6","1","1","2","1","1","0.05","0.01","0.1","4","7","4","1","1","0.02","0.06","0.16","0.05","0.01","2","1","0.4","0.5","0.2","0.03","0.012","0.05","0.02","50","37.5","40","0.03","0.333333333","0.4","0.666666667","1.066666667","0.833333333","1","1.666666667","2.666666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00044","","","","5","4","1","1","9","1","1","4","5","9","2","0.05","15","5","3","3","1","3","0","2.05","17.05","0.4","0.005555556","14","3.5","2.8","1.25","1","0.5125","0.41","3.75","3","35.71428571","12.02346041","80","0.146428571","13.33333333","13.66666667","100","113.6666667","16.66666667","17.08333333","125","142.0833333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00045","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00046","","","","5","5","2","2","7","1","1","4","3","8","1","0.06","2","4","3","4","1","1","0.02","1.06","3.06","0.333333333","0.0075","11","2.75","2.2","0.75","0.6","0.265","0.212","0.5","0.4","27.27272727","34.64052288","80","0.096363636","6.666666667","7.066666667","13.33333333","20.4","8.333333333","8.833333333","16.66666667","25.5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00047","","","","5","5","1","1","7","1","1","5","3","3","0.5","0.02","1","3","4","4","1","3","0","0.52","1.52","0.166666667","0.006666667","6","1.2","1.2","0.6","0.6","0.104","0.104","0.2","0.2","50","34.21052632","100","0.086666667","3.333333333","3.466666667","6.666666667","10.13333333","3.333333333","3.466666667","6.666666667","10.13333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00048","","","","5","2","2","2","6","1","1","2","2","0","0.1","0","20","8","7","3","1","1","6.12","0.1","20.1","0.05","","2","1","0.4","1","0.4","0.05","0.02","10","4","100","0.497512438","40","0.05","0.666666667","0.666666667","133.3333333","134","1.666666667","1.666666667","333.3333333","335"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00049","","","","5","5","1","1","7","1","1","4","4","0","1","0","2","9","3","4","1","2","0","1","3","0.25","","4","1","0.8","1","0.8","0.25","0.2","0.5","0.4","100","33.33333333","80","0.25","6.666666667","6.666666667","13.33333333","20","8.333333333","8.333333333","16.66666667","25"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00050","","","","5","1","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00051","","","","5","5","1","1","8","1","1","5","5","3","1","0.02","8.5","5","5","6","1","1","0","1.02","9.52","0.2","0.006666667","8","1.6","1.6","1","1","0.204","0.204","1.7","1.7","62.5","10.71428571","100","0.1275","6.666666667","6.8","56.66666667","63.46666667","6.666666667","6.8","56.66666667","63.46666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00052","","","","5","5","1","1","9","1","1","5","16","10","2","0.1","14.5","4","5","7","1","1","0.02","2.1","16.6","0.125","0.01","26","5.2","5.2","3.2","3.2","0.42","0.42","2.9","2.9","61.53846154","12.65060241","100","0.080769231","13.33333333","14","96.66666667","110.6666667","13.33333333","14","96.66666667","110.6666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00053","","","","5","4","1","1","6","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00054","","","","5","4","1","1","7","1","1","4","9","0","1.5","0","3.1","8","5","8","1","3","7.23","1.5","4.6","0.166666667","","9","2.25","1.8","2.25","1.8","0.375","0.3","0.775","0.62","100","32.60869565","80","0.166666667","10","10","20.66666667","30.66666667","12.5","12.5","25.83333333","38.33333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00055","","","","5","3","1","1","8","1","1","3","7","7","1","0.03","9","3","4","7","1","1","0.02","1.03","10.03","0.142857143","0.004285714","14","4.666666667","2.8","2.333333333","1.4","0.343333333","0.206","3","1.8","50","10.26919242","60","0.073571429","6.666666667","6.866666667","60","66.86666667","11.11111111","11.44444444","100","111.4444444"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00056","","","","5","3","2","2","5","1","1","3","0","3","0","0.02","0.1","8","8","4","1","1","0","0.02","0.12","","0.006666667","3","1","0.6","0","0","0.006666667","0.004","0.033333333","0.02","0","16.66666667","60","0.006666667","0","0.133333333","0.666666667","0.8","0","0.222222222","1.111111111","1.333333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00057","","","","5","5","1","2","7","2","1","4","4","5","1","0.03","4.5","8","5","4","1","1","0.12","1.03","5.53","0.25","0.006","9","2.25","1.8","1","0.8","0.2575","0.206","1.125","0.9","44.44444444","18.62567812","80","0.114444444","6.666666667","6.866666667","30","36.86666667","8.333333333","8.583333333","37.5","46.08333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00058","","","","5","3","2","2","5","1","1","3","0","0","0","0","0.8","","","","","","","0","0.8","","","0","0","0","0","0","0","0","0.266666667","0.16","","0","60","","0","0","5.333333333","5.333333333","0","0","8.888888889","8.888888889"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00059","","","","5","3","1","1","8","3","1","1","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.5","0.1","","0","20","","0","0","3.333333333","3.333333333","0","0","16.66666667","16.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00060","","","","5","2","2","","","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00061","","","","5","4","1","1","6","1","1","2","0","0","0","0","3.2","","","","","","","0","3.2","","","0","0","0","0","0","0","0","1.6","0.64","","0","40","","0","0","21.33333333","21.33333333","0","0","53.33333333","53.33333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00062","","","","5","5","1","1","9","1","1","3","8","7","0.52","0.04","1.3","9","5","3","1","1","0","0.56","1.86","0.065","0.005714286","15","5","3","2.666666667","1.6","0.186666667","0.112","0.433333333","0.26","53.33333333","30.10752688","60","0.037333333","3.466666667","3.733333333","8.666666667","12.4","5.777777778","6.222222222","14.44444444","20.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00063","","","","5","2","2","2","8","1","1","2","3","6","0.02","0.04","7.5","8","4","8","1","2","0.02","0.06","7.56","0.006666667","0.006666667","9","4.5","1.8","1.5","0.6","0.03","0.012","3.75","1.5","33.33333333","0.793650794","40","0.006666667","0.133333333","0.4","50","50.4","0.333333333","1","125","126"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00064","","","","5","5","2","2","5","1","1","2","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.25","0.1","","0","40","","0","0","3.333333333","3.333333333","0","0","8.333333333","8.333333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00065","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00066","","","","5","3","2","1","8","1","1","2","11","8","1","0.05","4.2","3","6","7","1","1","0","1.05","5.25","0.090909091","0.00625","19","9.5","3.8","5.5","2.2","0.525","0.21","2.1","0.84","57.89473684","20","40","0.055263158","6.666666667","7","28","35","16.66666667","17.5","70","87.5"
