"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00031","","","","20","17.75","18","40","20","15.4","1.07","4","28.48605578","6.6408339","2.0760293","1.4824038","282.8587646","151.9674377","24.6965332","58.2662048","1.8292027","4.6514072","16.2052956","0.2802048","16.47","34.22","60","0.385","0.0535","0.2745","3.333333333","3","2.222222222","2","0.915","0.8235","0.986111111","0.8875","66.66666667","48.12974868","90","4.691653387","34.22222222","38.02469136","36.6","40.66666667","39.44444444","43.82716049","10.42589642","11.58432935","76.04444444","84.49382716"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00032","","","","20","13.9","17","40","18","14.41","1.09","3","28.0876494","6.7149296","2.109283","1.4779873","206.7243652","139.4405212","29.5318909","57.4272614","1.6257076","4.1969762","16.5112972","0.0782337","15.5","29.4","58","0.36025","0.060555556","0.267241379","3.411764706","2.9","2.352941176","2","0.911764706","0.775","0.817647059","0.695","68.96551724","52.72108844","85","4.353585657","32.02222222","37.67320261","34.44444444","40.52287582","30.88888889","36.33986928","9.674634793","11.38192329","65.33333333","76.8627451"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00033","","","","20","1.32","16","16","28","1.73","0.74","5","27.03777336","3.65905","1.6811996","1.1774383","132.9207764","112.7949219","39.9436951","51.3680801","3.5419483","6.4339824","22.4335785","0.8776426","2.47","3.79","44","0.108125","0.026428571","0.056136364","2.75","2.2","1","0.8","0.154375","0.1235","0.0825","0.066","36.36363636","65.17150396","80","0.667833002","3.844444444","4.805555556","5.488888889","6.861111111","2.933333333","3.666666667","1.484073338","1.855091672","8.422222222","10.52777778"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00034","","","","20","13.77","8","13","15","4.2","0.68","5","28.43137255","6.1891403","1.9668722","1.3576155","190.4589844","126.6204529","40.9157944","58.86903","1.5963192","3.8693547","15.8092556","0.2088223","4.88","18.65","28","0.323076923","0.045333333","0.174285714","3.5","1.4","1.625","0.65","0.61","0.244","1.72125","0.6885","46.42857143","26.16621984","40","1.38745098","9.333333333","23.33333333","10.84444444","27.11111111","30.6","76.5","3.083224401","7.708061002","41.44444444","103.6111111"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00035","","","","20","5.08","18","41","43","9.86","1.43","5","28.91089109","4.5945053","1.7296576","1.1841564","101.5334473","104.6422119","37.6944656","59.0333748","1.565197","3.6900139","17.7378826","0.6939325","11.29","16.37","84","0.240487805","0.033255814","0.134404762","4.666666667","4.2","2.277777778","2.05","0.627222222","0.5645","0.282222222","0.254","48.80952381","68.9676237","90","3.264039604","21.91111111","24.34567901","25.08888889","27.87654321","11.28888889","12.54320988","7.253421342","8.059357047","36.37777778","40.41975309"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00036","","","","20","4.36","17","34","15","4.99","0.44","5","32.20675944","6.007515","1.8922195","1.194931","45.9104004","85.727005","37.4976807","63.1690445","0.6306267","2.1997652","14.777462","0.3495407","5.43","9.79","49","0.146764706","0.029333333","0.110816327","2.882352941","2.45","2","1.7","0.319411765","0.2715","0.256470588","0.218","69.3877551","55.46475996","85","1.748827038","11.08888889","13.04575163","12.06666667","14.19607843","9.688888889","11.39869281","3.886282306","4.57209683","21.75555556","25.59477124"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00037","","","","20","11.71","16","30","44","5.54","1.69","5","27.94411178","5.4952412","1.9484138","1.4361486","128.6488037","106.911972","28.2086029","60.1256676","1.4759741","3.5734615","15.5634346","0.4142189","7.23","18.94","74","0.184666667","0.038409091","0.097702703","4.625","3.7","1.875","1.5","0.451875","0.3615","0.731875","0.5855","40.54054054","38.17317846","80","2.020359282","12.31111111","15.38888889","16.06666667","20.08333333","26.02222222","32.52777778","4.489687293","5.612109116","42.08888889","52.61111111"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00038","","","","20","23","13","25","20","7.91","0.86","5","30.43478261","5.068058","1.7695413","1.3573408","237.7872925","123.866333","20.0559692","64.1828232","1.6714783","3.9326758","11.5431223","0.0883007","8.77","31.77","45","0.3164","0.043","0.194888889","3.461538462","2.25","1.923076923","1.25","0.674615385","0.4385","1.769230769","1.15","55.55555556","27.60465848","65","2.669130435","17.57777778","27.04273504","19.48888889","29.98290598","51.11111111","78.63247863","5.931400966","9.125232256","70.6","108.6153846"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00039","","","","20","5.98","15","43","46","9.04","1.29","5","29.42345924","4.4306698","1.5930886","1.0522852","135.2325439","93.275116","25.4151154","61.4024353","4.6696444","7.6258235","7.6053953","0.1383715","10.33","16.31","89","0.210232558","0.028043478","0.116067416","5.933333333","4.45","2.866666667","2.15","0.688666667","0.5165","0.398666667","0.299","48.31460674","63.33537707","75","3.039443339","20.08888889","26.78518519","22.95555556","30.60740741","13.28888889","17.71851852","6.754318532","9.005758043","36.24444444","48.32592593"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00040","","","","20","3.62","9","20","25","2.65","0.6","5","28.91089109","4.5895176","1.6619854","1.0425735","92.8902588","92.5922394","19.4147034","60.4265099","4.8447886","7.6046386","7.5471716","0.0444937","3.25","6.87","45","0.1325","0.024","0.072222222","5","2.25","2.222222222","1","0.361111111","0.1625","0.402222222","0.181","44.44444444","47.30713246","45","0.93960396","5.888888889","13.08641975","7.222222222","16.04938272","8.044444444","17.87654321","2.088008801","4.640019558","15.26666667","33.92592593"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00041","","","","20","10.89","12","21","28","3.53","1.04","5","26.8389662","6.9893351","2.3541079","1.5176349","140.7979736","136.9637909","42.7785034","61.3208504","1.3725977","3.7256813","12.3652763","0.0340042","4.57","15.46","49","0.168095238","0.037142857","0.093265306","4.083333333","2.45","1.75","1.05","0.380833333","0.2285","0.9075","0.5445","42.85714286","29.56015524","60","1.226540755","7.844444444","13.07407407","10.15555556","16.92592593","24.2","40.33333333","2.725646123","4.542743538","34.35555556","57.25925926"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00042","","","","20","13.85","9","27","12","7.42","0.67","5","27.02169625","6.0194759","2.185838","1.4728203","196.305542","137.1343994","41.9646606","62.4319878","1.0449142","3.2052531","12.0777874","0","8.09","21.94","39","0.274814815","0.055833333","0.207435897","4.333333333","1.95","3","1.35","0.898888889","0.4045","1.538888889","0.6925","69.23076923","36.87329079","45","2.186055227","16.48888889","36.64197531","17.97777778","39.95061728","30.77777778","68.39506173","4.857900504","10.79533445","48.75555556","108.345679"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00043","","","","20","13.63","14","40","27","9.5","1","4","29.92125984","5.9423084","1.9404511","1.2768912","139.5499268","114.7875214","50.5770035","60.4825096","0.7935257","2.6798015","14.4790154","0.1303854","10.5","24.13","67","0.2375","0.037037037","0.156716418","4.785714286","3.35","2.857142857","2","0.75","0.525","0.973571429","0.6815","59.70149254","43.51429755","70","3.141732283","21.11111111","30.15873016","23.33333333","33.33333333","30.28888889","43.26984127","6.981627296","9.97375328","53.62222222","76.6031746"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00044","","","","20","25.28","15","36","17","10.43","0.73","3","31.47410359","6.5854216","1.9896955","1.3661041","196.1798096","119.6143494","44.2899704","64.3481903","0.3982306","2.3906083","10.9844446","0","11.16","36.44","53","0.289722222","0.042941176","0.210566038","3.533333333","2.65","2.4","1.8","0.744","0.558","1.685333333","1.264","67.9245283","30.62568606","75","3.512509961","23.17777778","30.9037037","24.8","33.06666667","56.17777778","74.9037037","7.80557769","10.40743692","80.97777778","107.9703704"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00045","","","","20","21.05","12","18","20","5","0.93","3","28.57142857","3.6885433","1.5384941","1.0122995","165.9245605","112.6388855","38.4955597","60.5141487","3.445652","6.0013337","12.7367964","0.1828337","5.93","26.98","38","0.277777778","0.0465","0.156052632","3.166666667","1.9","1.5","0.9","0.494166667","0.2965","1.754166667","1.0525","47.36842105","21.97924388","60","1.694285714","11.11111111","18.51851852","13.17777778","21.96296296","46.77777778","77.96296296","3.765079365","6.275132275","59.95555556","99.92592593"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00046","","","","20","11.46","5","15","24","5.71","1.27","4","28.8","4.3180447","1.5915108","1.136899","117.5997314","92.7592163","41.8053894","58.7498512","3.3647261","5.7607136","13.2927179","0.1299152","6.98","18.44","39","0.380666667","0.052916667","0.178974359","7.8","1.95","3","0.75","1.396","0.349","2.292","0.573","38.46153846","37.85249458","25","2.01024","12.68888889","50.75555556","15.51111111","62.04444444","25.46666667","101.8666667","4.4672","17.8688","40.97777778","163.9111111"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00047","","","","20","9.4","16","50","25","10.85","0.68","4","27.74451098","5.3378334","2.1536288","1.4357872","211.4429932","144.0394897","48.2443695","58.706646","1.8658953","4.1679697","14.2192011","0.2739134","11.53","20.93","75","0.217","0.0272","0.153733333","4.6875","3.75","3.125","2.5","0.720625","0.5765","0.5875","0.47","66.66666667","55.08838987","80","3.198942116","24.11111111","30.13888889","25.62222222","32.02777778","20.88888889","26.11111111","7.108760258","8.885950322","46.51111111","58.13888889"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00048","","","","20","5.64","16","35","38","7.48","1.63","5","29.14171657","6.9015055","2.2786186","1.527288","197.4761963","144.805191","51.2141876","57.6581802","1.5022316","3.8361502","14.7965946","0.1333075","9.11","14.75","73","0.213714286","0.042894737","0.124794521","4.5625","3.65","2.1875","1.75","0.569375","0.4555","0.3525","0.282","47.94520548","61.76271186","80","2.65481038","16.62222222","20.77777778","20.24444444","25.30555556","12.53333333","15.66666667","5.899578621","7.374473276","32.77777778","40.97222222"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00049","","","","20","3.21","11","8","11","1.81","0.51","5","30.70866142","4.3586254","1.5164189","1.0857725","68.9018555","87.7047577","39.7278595","61.4631119","2.2779741","4.704","14.3632956","0.2690887","2.32","5.53","19","0.22625","0.046363636","0.122105263","1.727272727","0.95","0.727272727","0.4","0.210909091","0.116","0.291818182","0.1605","42.10526316","41.95298373","55","0.712440945","4.022222222","7.313131313","5.155555556","9.373737374","7.133333333","12.96969697","1.5832021","2.878549273","12.28888889","22.34343434"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00050","","","","20","20.74","11","7","6","1.37","0.28","5","30.51181102","5.5107498","1.781178","1.261394","124.6020508","108.4477692","31.5425415","62.5917778","2.0699787","4.4389725","11.4478188","0.0093775","1.65","22.39","13","0.195714286","0.046666667","0.126923077","1.181818182","0.65","0.636363636","0.35","0.15","0.0825","1.885454545","1.037","53.84615385","7.369361322","55","0.503444882","3.044444444","5.535353535","3.666666667","6.666666667","46.08888889","83.7979798","1.118766404","2.034120735","49.75555556","90.46464646"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00051","","","","20","11.63","17","33","44","6.47","1.29","5","27.77777778","5.3668976","1.718925","1.2375398","82.2523193","87.2109222","42.4924622","54.3261147","1.2822628","3.3573813","22.1410961","0.2869129","7.76","19.39","77","0.196060606","0.029318182","0.100779221","4.529411765","3.85","1.941176471","1.65","0.456470588","0.388","0.684117647","0.5815","42.85714286","40.02062919","85","2.155555556","14.37777778","16.91503268","17.24444444","20.2875817","25.84444444","30.40522876","4.790123457","5.635439361","43.08888889","50.69281046"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00052","","","","20","17.53","4","8","18","1.51","0.63","5","29.54091816","4.0305157","1.5376511","1.1608777","84.3266602","91.199646","40.1904678","56.7345695","1.3761692","3.1492763","20.2195377","0.1555119","2.14","19.67","26","0.18875","0.035","0.082307692","6.5","1.3","2","0.4","0.535","0.107","4.3825","0.8765","30.76923077","10.87951195","20","0.632175649","3.355555556","16.77777778","4.755555556","23.77777778","38.95555556","194.7777778","1.404834775","7.024173874","43.71111111","218.5555556"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00053","","","","20","6.2","14","33","35","7.06","1.97","5","25.24850895","5.6511974","2.0644078","1.3319483","89.0784912","108.8177948","51.546936","55.1049576","3.2928343","5.7984943","17.2797813","0.7177591","9.03","15.23","68","0.213939394","0.056285714","0.132794118","4.857142857","3.4","2.357142857","1.65","0.645","0.4515","0.442857143","0.31","48.52941176","59.29087328","70","2.279940358","15.68888889","22.41269841","20.06666667","28.66666667","13.77777778","19.68253968","5.066534129","7.237905899","33.84444444","48.34920635"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00054","","","","20","6.5","15","22","17","2.92","0.57","5","25","5.2089844","2.0026932","1.3397965","101.5699463","104.6533356","45.6757813","57.6073494","3.3591251","5.9001546","13.9339447","0.5030489","3.49","9.99","39","0.132727273","0.033529412","0.089487179","2.6","1.95","1.466666667","1.1","0.232666667","0.1745","0.433333333","0.325","56.41025641","34.93493493","75","0.8725","6.488888889","8.651851852","7.755555556","10.34074074","14.44444444","19.25925926","1.938888889","2.585185185","22.2","29.6"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00055","","","","20","30.98","17","25","42","4.59","2.07","4","31.87250996","4.2261086","1.564846","1.0925364","137.4859619","104.3224335","47.6219482","63.0970993","2.768609","5.0801301","11.2730656","0.6119423","6.66","37.64","67","0.1836","0.049285714","0.099402985","3.941176471","3.35","1.470588235","1.25","0.391764706","0.333","1.822352941","1.549","37.31343284","17.69394261","85","2.122709163","10.2","12","14.8","17.41176471","68.84444444","80.99346405","4.717131474","5.54956644","83.64444444","98.40522876"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00056","","","","20","11.14","16","28","23","4.2","1.14","5","30.21868787","4.4759922","1.5654383","1.0598564","75.6159668","79.0950165","50.1597824","59.079689","3.4818525","5.885632","12.204771","0.4635191","5.34","16.48","51","0.15","0.049565217","0.104705882","3.1875","2.55","1.75","1.4","0.33375","0.267","0.69625","0.557","54.90196078","32.40291262","80","1.613677932","9.333333333","11.66666667","11.86666667","14.83333333","24.75555556","30.94444444","3.585950961","4.482438701","36.62222222","45.77777778"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00057","","","","20","6.9","14","36","25","6.07","0.68","4","21.61100196","5.3626595","1.9172459","1.2625809","87.0446777","105.0432739","48.727211","39.3995361","7.1608133","11.5803118","23.4174118","0.6378002","6.75","13.65","61","0.168611111","0.0272","0.110655738","4.357142857","3.05","2.571428571","1.8","0.482142857","0.3375","0.492857143","0.345","59.01639344","49.45054945","70","1.458742632","13.48888889","19.26984127","15","21.42857143","15.33333333","21.9047619","3.241650294","4.630928991","30.33333333","43.33333333"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00058","","","","20","7.53","18","77","68","14.78","1.81","5","23.10756972","6.7158375","2.0962024","1.3453708","115.1844482","109.3597412","53.3598633","39.9077148","5.9715281","9.593564","22.9430161","0.4706488","16.59","24.12","145","0.191948052","0.026617647","0.114413793","8.055555556","7.25","4.277777778","3.85","0.921666667","0.8295","0.418333333","0.3765","53.10344828","68.78109453","90","3.833545817","32.84444444","36.49382716","36.86666667","40.96296296","16.73333333","18.59259259","8.518990703","9.465545226","53.6","59.55555556"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00059","","","","20","0.8","15","20","32","2.24","1.6","5","24.2","6.0962982","2.0305147","1.3653836","118.2468262","123.7777252","46.5767899","48.4445076","3.2705278","6.3478513","26.7266579","0.8817081","3.84","4.64","52","0.112","0.05","0.073846154","3.466666667","2.6","1.333333333","1","0.256","0.192","0.053333333","0.04","38.46153846","82.75862069","75","0.92928","4.977777778","6.637037037","8.533333333","11.37777778","1.777777778","2.37037037","2.065066667","2.753422222","10.31111111","13.74814815"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00060","","","","20","2.74","17","32","49","4.4","1.86","5","26.4","4.6588001","1.7832251","1.2559733","92.604126","109.5713501","44.7772446","50.0413513","2.382658","4.9472976","25.763998","0.4348154","6.26","9","81","0.1375","0.037959184","0.077283951","4.764705882","4.05","1.882352941","1.6","0.368235294","0.313","0.161176471","0.137","39.50617284","69.55555556","85","1.65264","9.777777778","11.50326797","13.91111111","16.36601307","6.088888889","7.163398693","3.672533333","4.320627451","20","23.52941176"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00061","","","","20","10.83","12","18","12","2.55","0.38","5","26.8389662","4.9594669","1.7057195","1.2112422","72.6396484","107.1815491","11.6125336","59.106163","2.1975002","4.5959396","16.8737736","0.1575575","2.93","13.76","30","0.141666667","0.031666667","0.097666667","2.5","1.5","1.5","0.9","0.244166667","0.1465","0.9025","0.5415","60","21.29360465","60","0.78638171","5.666666667","9.444444444","6.511111111","10.85185185","24.06666667","40.11111111","1.74751491","2.912524851","30.57777778","50.96296296"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00062","","","","20","18.6","16","25","18","4.23","0.64","6","22.77227723","4.8439255","1.7986116","1.2014956","80.8553467","115.4736328","14.0586395","49.6682434","3.4460068","6.3245206","22.8331966","0.2484598","4.87","23.47","43","0.1692","0.035555556","0.113255814","2.6875","2.15","1.5625","1.25","0.304375","0.2435","1.1625","0.93","58.13953488","20.74989348","80","1.109009901","9.4","11.75","10.82222222","13.52777778","41.33333333","51.66666667","2.464466447","3.080583059","52.15555556","65.19444444"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00063","","","","20","25.83","19","18","25","1.64","0.62","5","30.0990099","4.3256187","1.6094532","1.1135473","145.7698975","105.4249115","53.2775879","55.919548","3.1134424","5.4968052","17.5855999","0.3885221","2.26","28.09","43","0.091111111","0.0248","0.05255814","2.263157895","2.15","0.947368421","0.9","0.118947368","0.113","1.359473684","1.2915","41.86046512","8.045567818","95","0.680237624","3.644444444","3.83625731","5.022222222","5.286549708","57.4","60.42105263","1.511639164","1.59119912","62.42222222","65.70760234"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00064","","","","20","2.4","17","11","24","1.08","0.58","5","30.75396825","3.9527283","1.5709147","1.1728091","174.3563232","117.7120972","48.913353","59.04245","2.3998804","4.7278061","15.9593773","0.2145987","1.66","4.06","35","0.098181818","0.024166667","0.047428571","2.058823529","1.75","0.647058824","0.55","0.097647059","0.083","0.141176471","0.12","31.42857143","40.88669951","85","0.510515873","2.4","2.823529412","3.688888889","4.339869281","5.333333333","6.274509804","1.134479718","1.334682021","9.022222222","10.61437908"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00065","","","","20","13.1","15","31","27","8.26","1.33","5","29.98027613","4.4651375","1.6545897","1.1675563","89.5709229","94.4496765","49.0106659","58.761879","2.3332977","4.4475107","16.2327538","0.4599848","9.59","22.69","58","0.266451613","0.049259259","0.165344828","3.866666667","2.9","2.066666667","1.55","0.639333333","0.4795","0.873333333","0.655","53.44827586","42.26531512","75","2.875108481","18.35555556","24.47407407","21.31111111","28.41481481","29.11111111","38.81481481","6.389129957","8.518839943","50.42222222","67.22962963"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00066","","","","20","3.6","16","23","27","3.93","1.11","5","28.74251497","4.5304832","1.6438828","1.1469636","90.4031982","98.2733307","39.4322968","58.6989822","2.7635584","4.9574418","14.5547819","0.2541132","5.04","8.64","50","0.170869565","0.041111111","0.1008","3.125","2.5","1.4375","1.15","0.315","0.252","0.225","0.18","46","58.33333333","80","1.448622754","8.733333333","10.91666667","11.2","14","8","10","3.219161677","4.023952096","19.2","24"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00067","","","","20","4.12","17","38","69","4.59","1.66","3","30.21868787","5.3963604","1.8936062","1.2722502","110.2692871","111.6223145","45.583168","60.4207344","1.3334427","3.7944508","15.2293625","0.3001976","6.25","10.37","107","0.120789474","0.024057971","0.058411215","6.294117647","5.35","2.235294118","1.9","0.367647059","0.3125","0.242352941","0.206","35.51401869","60.27000964","85","1.888667992","10.2","12","13.88888889","16.33986928","9.155555556","10.77124183","4.197039982","4.937694096","23.04444444","27.11111111"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00068","","","","20","0.99","18","17","65","1.68","1.6","3","30.03952569","5.8968945","1.9610553","1.3579555","125.2115479","117.4012451","38.0080032","60.9747429","0.9874716","3.1325779","15.0782185","0.1231718","3.28","4.27","82","0.098823529","0.024615385","0.04","4.555555556","4.1","0.944444444","0.85","0.182222222","0.164","0.055","0.0495","20.73170732","76.81498829","90","0.985296443","3.733333333","4.148148148","7.288888889","8.098765432","2.2","2.444444444","2.18954765","2.432830723","9.488888889","10.54320988"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00069","","","","20","30.96","13","8","15","1.48","0.54","5","33.92857143","5.1056328","1.7267647","1.2593951","47.6491699","82.1688385","18.2064056","69.7433319","0.5100918","2.1033177","7.688343","0.042942","2.02","32.98","23","0.185","0.036","0.087826087","1.769230769","1.15","0.615384615","0.4","0.155384615","0.101","2.381538462","1.548","34.7826087","6.124924196","65","0.685357143","3.288888889","5.05982906","4.488888889","6.905982906","68.8","105.8461538","1.523015873","2.343101343","73.28888889","112.7521368"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00070","","","","20","3.7","15","14","18","2.41","0.67","5","34.8","4.1357899","1.5738525","1.2429366","54.0943604","74.2447662","26.9913788","69.0952148","0.5132256","1.845853","8.0909986","0","3.08","6.78","32","0.172142857","0.037222222","0.09625","2.133333333","1.6","0.933333333","0.7","0.205333333","0.154","0.246666667","0.185","43.75","45.42772861","75","1.07184","5.355555556","7.140740741","6.844444444","9.125925926","8.222222222","10.96296296","2.381866667","3.175822222","15.06666667","20.08888889"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00071","","","","20","3.87","15","31","47","4.31","1.53","5","27.07509881","6.8231745","2.1316547","1.3491511","62.3493652","101.1808167","52.7315292","52.2949715","3.0630369","6.0558305","18.9378929","0.874526","5.84","9.71","78","0.139032258","0.032553191","0.074871795","5.2","3.9","2.066666667","1.55","0.389333333","0.292","0.258","0.1935","39.74358974","60.14418126","75","1.581185771","9.577777778","12.77037037","12.97777778","17.3037037","8.6","11.46666667","3.513746157","4.684994876","21.57777778","28.77037037"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00072","","","","20","1.04","17","30","75","3.27","2.86","4","28.51485149","4.2495918","1.6096416","1.0761719","62.2010498","88.7768402","39.4388962","54.1276512","2.9430141","5.3363724","18.6916904","0.3772697","6.13","7.17","105","0.109","0.038133333","0.058380952","6.176470588","5.25","1.764705882","1.5","0.360588235","0.3065","0.061176471","0.052","28.57142857","85.49511855","85","1.747960396","7.266666667","8.549019608","13.62222222","16.02614379","2.311111111","2.718954248","3.884356436","4.569831102","15.93333333","18.74509804"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00073","","","","20","6.67","10","20","11","5.72","0.59","5","31.08910891","4.9464054","1.6453857","1.1390295","52.5004883","79.4239655","34.2642059","60.5872459","3.2166224","5.8689823","12.8268747","0.4919672","6.31","12.98","31","0.286","0.053636364","0.203548387","3.1","1.55","2","1","0.631","0.3155","0.667","0.3335","64.51612903","48.61325116","50","1.961722772","12.71111111","25.42222222","14.02222222","28.04444444","14.82222222","29.64444444","4.359383938","8.718767877","28.84444444","57.68888889"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00074","","","","20","1.69","17","24","24","4.28","1.06","5","29.94011976","3.7526627","1.5338211","1.0632701","96.2346191","85.3614502","31.0487061","62.1456985","3.5051785","6.3054719","10.7227325","0.2453842","5.34","7.03","48","0.178333333","0.044166667","0.11125","2.823529412","2.4","1.411764706","1.2","0.314117647","0.267","0.099411765","0.0845","50","75.9601707","85","1.598802395","9.511111111","11.18954248","11.86666667","13.96078431","3.755555556","4.418300654","3.552894212","4.179875543","15.62222222","18.37908497"
"","","PEP2013MAR-AT01","","","","","","","","","PEP2013MAR-AT01-00075","","","","20","19.08","18","33","72","11.67","4.29","5","29.14171657","7.3500443","2.3114438","1.5199051","206.1621094","151.384552","52.728569","54.5849037","1.9803505","5.1062407","17.7779827","0.6158466","15.96","35.04","105","0.353636364","0.059583333","0.152","5.833333333","5.25","1.833333333","1.65","0.886666667","0.798","1.06","0.954","31.42857143","45.54794521","90","4.651017965","25.93333333","28.81481481","35.46666667","39.40740741","42.4","47.11111111","10.33559548","11.48399497","77.86666667","86.51851852"
