"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00011","","","","20","3.33","19","27","35","3.55","1.14","31.68316832","3.376919","1.498303","1.073395","97.06128","100.782","38.5532","56.31657","3.399126","6.306876","16.05281","0.151498","4.69","8.02","62","0.131481481","0.032571429","0.075645161","3.263157895","3.1","1.421052632","1.35","0.246842105","0.2345","0.175263158","0.1665","43.5483871","58.47880299","95","1.485940594","7.888888889","8.304093567","10.42222222","10.97076023","7.4","7.789473684","3.302090209","3.475884431","17.82222222","18.76023392"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00012","","","","20","4.37","18","16","31","4.15","1.41","30.79922027","3.335249","1.468271","1.114416","124.4482","103.6877","31.45261","61.63663","1.820632","3.649447","13.68802","0.242582","5.56","9.93","47","0.259375","0.045483871","0.118297872","2.611111111","2.35","0.888888889","0.8","0.308888889","0.278","0.242777778","0.2185","34.04255319","55.99194361","90","1.712436647","9.222222222","10.24691358","12.35555556","13.72839506","9.711111111","10.79012346","3.805414771","4.228238635","22.06666667","24.51851852"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00013","","","","20","3.87","15","6","14","0.76","0.54","28.62745098","3.666676","1.82032","1.181196","123.929","113.8409","37.01545","52.5448","4.32498","7.233009","14.77819","0.180995","1.3","5.17","20","0.126666667","0.038571429","0.065","1.333333333","1","0.4","0.3","0.086666667","0.065","0.258","0.1935","30","25.1450677","75","0.372156863","1.688888889","2.251851852","2.888888889","3.851851852","8.6","11.46666667","0.827015251","1.102687001","11.48888889","15.31851852"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00014","","","","20","3.91","13","7","13","0.81","0.33","28.65612648","5.443501","2.188657","1.447698","244.2856","155.0428","45.82385","55.91359","1.379745","3.602606","15.182","0.288053","1.14","5.05","20","0.115714286","0.025384615","0.057","1.538461538","1","0.538461538","0.35","0.087692308","0.057","0.300769231","0.1955","35","22.57425743","65","0.326679842","1.8","2.769230769","2.533333333","3.897435897","8.688888889","13.36752137","0.725955204","1.11685416","11.22222222","17.26495726"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00015","","","","20","4.57","18","18","42","1.52","1.83","31.96881092","3.341129","1.470682","1.096404","36.2312","93.7003","18.43738","61.80626","3.036367","5.617024","11.50045","0.028044","3.35","7.92","60","0.084444444","0.043571429","0.055833333","3.333333333","3","1","0.9","0.186111111","0.1675","0.253888889","0.2285","30","42.2979798","90","1.070955166","3.377777778","3.75308642","7.444444444","8.271604938","10.15555556","11.28395062","2.379900368","2.644333743","17.6","19.55555556"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00016","","","","20","4.92","17","14","37","2.1","1.26","31.36094675","2.940226","1.419389","0.964873","128.3198","99.3799","22.56958","61.87886","4.339025","6.93327","7.761571","0.429917","3.36","8.28","51","0.15","0.034054054","0.065882353","3","2.55","0.823529412","0.7","0.197647059","0.168","0.289411765","0.246","27.45098039","40.57971014","85","1.053727811","4.666666667","5.490196078","7.466666667","8.784313725","10.93333333","12.8627451","2.341617357","2.75484395","18.4","21.64705882"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00017","","","","20","3.68","18","23","26","3.92","1.12","28.48837209","5.075026","2.05122","1.316795","102.7699","126.8043","40.06234","50.79642","3.134314","5.963459","17.35819","0.476132","5.04","8.72","49","0.170434783","0.043076923","0.102857143","2.722222222","2.45","1.277777778","1.15","0.28","0.252","0.204444444","0.184","46.93877551","57.79816514","90","1.435813953","8.711111111","9.679012346","11.2","12.44444444","8.177777778","9.086419753","3.190697674","3.545219638","19.37777778","21.5308642"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00018","","","","20","2.03","14","12","16","1.58","0.55","27.8","5.001791","1.992543","1.29636","143.2017","133.0928","41.25291","56.22765","1.625271","3.672356","16.04338","0.117934","2.13","4.16","28","0.131666667","0.034375","0.076071429","2","1.4","0.857142857","0.6","0.152142857","0.1065","0.145","0.1015","42.85714286","51.20192308","70","0.59214","3.511111111","5.015873016","4.733333333","6.761904762","4.511111111","6.444444444","1.315866667","1.879809524","9.244444444","13.20634921"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00019","","","","20","3.91","15","4","27","0.68","0.51","26.5503876","3.289732","1.680953","1.120131","128.2003","125.0276","33.80802","53.37858","4.793631","7.950888","13.70364","0.209997","1.19","5.1","31","0.17","0.018888889","0.038387097","2.066666667","1.55","0.266666667","0.2","0.079333333","0.0595","0.260666667","0.1955","12.90322581","23.33333333","75","0.315949612","1.511111111","2.014814815","2.644444444","3.525925926","8.688888889","11.58518519","0.70211025","0.936147","11.33333333","15.11111111"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00020","","","","20","3.36","14","7","12","0.75","0.34","27.55905512","3.333567","1.67473","1.063251","142.4188","128.4803","30.24371","51.1069","5.134176","8.186442","14.80042","0.246146","1.09","4.45","19","0.107142857","0.028333333","0.057368421","1.357142857","0.95","0.5","0.35","0.077857143","0.0545","0.24","0.168","36.84210526","24.49438202","70","0.300393701","1.666666667","2.380952381","2.422222222","3.46031746","7.466666667","10.66666667","0.667541557","0.953630796","9.888888889","14.12698413"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00021","","","","20","3.07","14","16","27","2.41","0.85","28.71287129","3.423092","1.662466","1.247316","69.15442","100.0101","27.23267","57.11267","1.860758","3.802743","16.72961","0","3.26","6.33","43","0.150625","0.031481481","0.075813953","3.071428571","2.15","1.142857143","0.8","0.232857143","0.163","0.219285714","0.1535","37.20930233","51.50078989","70","0.936039604","5.355555556","7.650793651","7.244444444","10.34920635","6.822222222","9.746031746","2.080088009","2.971554299","14.06666667","20.0952381"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00022","","","","20","1.98","13","6","16","1.19","0.61","26.70565302","3.987993","1.871327","1.289005","81.72876","115.961","24.42076","52.31363","3.21324","5.588085","16.75466","0.274189","1.8","3.78","22","0.198333333","0.038125","0.081818182","1.692307692","1.1","0.461538462","0.3","0.138461538","0.09","0.152307692","0.099","27.27272727","47.61904762","65","0.480701754","2.644444444","4.068376068","4","6.153846154","4.4","6.769230769","1.068226121","1.643424801","8.4","12.92307692"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00023","","","","20","4.32","19","17","82","1.81","0.86","31.02766798","2.976715","1.559563","1.24026","179.7672","126.2966","15.97214","59.68299","3.319142","5.655332","10.9885","0","2.67","6.99","99","0.106470588","0.010487805","0.026969697","5.210526316","4.95","0.894736842","0.85","0.140526316","0.1335","0.227368421","0.216","17.17171717","38.19742489","95","0.828438735","4.022222222","4.233918129","5.933333333","6.245614035","9.6","10.10526316","1.840974967","1.937868386","15.53333333","16.35087719"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00024","","","","20","6.11","18","7","4","1.46","0.29","26.58730159","2.782108","1.429739","1.020358","116.536","107.2206","10.52098","57.01774","5.588933","8.436714","8.609643","0.238826","1.75","7.86","11","0.208571429","0.0725","0.159090909","0.611111111","0.55","0.388888889","0.35","0.097222222","0.0875","0.339444444","0.3055","63.63636364","22.26463104","90","0.465277778","3.244444444","3.604938272","3.888888889","4.320987654","13.57777778","15.08641975","1.033950617","1.148834019","17.46666667","19.40740741"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00025","","","","20","2.57","17","6","15","0.7","0.59","34.33133733","4.817457","1.766027","1.286113","92.00317","117.2874","27.13069","59.11229","1.477531","3.334021","11.62705","0","1.29","3.86","21","0.116666667","0.039333333","0.061428571","1.235294118","1.05","0.352941176","0.3","0.075882353","0.0645","0.151176471","0.1285","28.57142857","33.41968912","85","0.442874252","1.555555556","1.830065359","2.866666667","3.37254902","5.711111111","6.718954248","0.984165003","1.157841181","8.577777778","10.09150327"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00026","","","","20","3.73","12","5","9","0.79","0.33","34.12698413","4.702623","1.592313","1.11593","124.7841","115.6467","24.76958","58.06496","1.905994","3.538332","13.35312","0.108343","1.12","4.85","14","0.158","0.036666667","0.08","1.166666667","0.7","0.416666667","0.25","0.093333333","0.056","0.310833333","0.1865","35.71428571","23.09278351","60","0.382222222","1.755555556","2.925925926","2.488888889","4.148148148","8.288888889","13.81481481","0.849382716","1.41563786","10.77777778","17.96296296"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00027","","","","20","3.55","14","12","18","0.86","0.37","30.73852295","3.502474","1.482833","1.028379","114.8381","103.1224","22.66187","59.0856","3.006076","5.154211","13.18895","0.132444","1.23","4.78","30","0.071666667","0.020555556","0.041","2.142857143","1.5","0.857142857","0.6","0.087857143","0.0615","0.253571429","0.1775","40","25.73221757","70","0.378083832","1.911111111","2.73015873","2.733333333","3.904761905","7.888888889","11.26984127","0.840186294","1.200266134","10.62222222","15.17460317"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00028","","","","20","3.1","14","18","18","2.28","0.51","32.10116732","4.140059","1.666122","1.113515","140.2443","116.2059","28.57018","57.64205","1.725075","3.484912","15.11491","0.150688","2.79","5.89","36","0.126666667","0.028333333","0.0775","2.571428571","1.8","1.285714286","0.9","0.199285714","0.1395","0.221428571","0.155","50","47.36842105","70","0.895622568","5.066666667","7.238095238","6.2","8.857142857","6.888888889","9.841269841","1.990272374","2.843246248","13.08888889","18.6984127"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00029","","","","20","1.88","16","1","0","0.12","0","","","","","","","","","","","","","0.12","2","1","0.12","","0.12","0.0625","0.05","0.0625","0.05","0.0075","0.006","0.1175","0.094","100","6","80","","0.266666667","0.333333333","0.266666667","0.333333333","4.177777778","5.222222222","","","4.444444444","5.555555556"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00030","","","","20","2.92","10","7","12","1.84","0.74","25.04970179","3.633204","1.598444","1.038884","98.15222","108.0784","23.82472","53.74136","5.274562","8.343929","12.27488","0.383754","2.58","5.5","19","0.262857143","0.061666667","0.135789474","1.9","0.95","0.7","0.35","0.258","0.129","0.292","0.146","36.84210526","46.90909091","50","0.646282306","4.088888889","8.177777778","5.733333333","11.46666667","6.488888889","12.97777778","1.436182903","2.872365805","12.22222222","24.44444444"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00031","","","","20","3.07","14","3","6","0.36","0.2","28.68525896","2.942072","1.448662","0.983337","165.0131","118.6225","20.73276","53.66712","4.329514","7.167124","16.81445","0.270443","0.56","3.63","9","0.12","0.033333333","0.062222222","0.642857143","0.45","0.214285714","0.15","0.04","0.028","0.219285714","0.1535","33.33333333","15.42699725","70","0.16063745","0.8","1.142857143","1.244444444","1.777777778","6.822222222","9.746031746","0.356972112","0.509960159","8.066666667","11.52380952"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00032","","","","20","4.1","10","6","40","0.76","0.34","28.26086957","3.50765","1.684449","1.18346","153.1727","123.9123","21.5759","58.47432","2.331659","4.581564","15.63121","0.182449","1.1","5.2","46","0.126666667","0.0085","0.023913043","4.6","2.3","0.6","0.3","0.11","0.055","0.41","0.205","13.04347826","21.15384615","50","0.310869565","1.688888889","3.377777778","2.444444444","4.888888889","9.111111111","18.22222222","0.690821256","1.381642512","11.55555556","23.11111111"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00033","","","","20","2.9","17","4","19","0.36","0.48","30.37475345","3.01408","1.368171","0.952002","162.7323","111.3996","29.31931","57.41114","3.004339","4.85948","15.98408","0.50421","0.84","3.74","23","0.09","0.025263158","0.036521739","1.352941176","1.15","0.235294118","0.2","0.049411765","0.042","0.170588235","0.145","17.39130435","22.45989305","85","0.255147929","0.8","0.941176471","1.866666667","2.196078431","6.444444444","7.581699346","0.566995398","0.667053409","8.311111111","9.777777778"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00034","","","","20","4.36","16","13","24","1.58","0.61","29.44664032","3.275156","1.496847","1.105776","106.8359","108.089","28.20508","59.02163","1.833238","3.600007","16.15855","0.179943","2.19","6.55","37","0.121538462","0.025416667","0.059189189","2.3125","1.85","0.8125","0.65","0.136875","0.1095","0.2725","0.218","35.13513514","33.4351145","80","0.644881423","3.511111111","4.388888889","4.866666667","6.083333333","9.688888889","12.11111111","1.433069829","1.791337286","14.55555556","18.19444444"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00035","","","","20","3.46","19","26","21","3.23","0.71","29.56349206","2.74996","1.436133","1.02812","120.4476","108.6657","21.74319","59.87032","2.250438","4.215015","14.89963","0.228953","3.94","7.4","47","0.124230769","0.033809524","0.083829787","2.473684211","2.35","1.368421053","1.3","0.207368421","0.197","0.182105263","0.173","55.31914894","53.24324324","95","1.164801587","7.177777778","7.555555556","8.755555556","9.216374269","7.688888889","8.093567251","2.588447971","2.724682075","16.44444444","17.30994152"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00036","","","","20","3.06","16","16","20","2.18","0.59","29.37743191","5.508045","2.004434","1.35264","166.9761","126.5817","5.329834","59.72104","1.2062","3.4177","14.44015","0.051901","2.77","5.83","36","0.13625","0.0295","0.076944444","2.25","1.8","1","0.8","0.173125","0.1385","0.19125","0.153","44.44444444","47.51286449","80","0.813754864","4.844444444","6.055555556","6.155555556","7.694444444","6.8","8.5","1.808344142","2.260430178","12.95555556","16.19444444"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00037","","","","20","5.4","16","4","18","0.41","0.4","32.93885602","3.334438","1.456439","1.206366","186.843","123.9959","12.60298","60.07523","1.606613","3.741874","16.51108","0.010171","0.81","6.21","22","0.1025","0.022222222","0.036818182","1.375","1.1","0.25","0.2","0.050625","0.0405","0.3375","0.27","18.18181818","13.04347826","80","0.266804734","0.911111111","1.138888889","1.8","2.25","12","15","0.592899408","0.74112426","13.8","17.25"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00038","","","","20","8.22","18","4","26","0.74","0.91","28.59960552","4.380024","1.744567","1.292131","79.48328","104.6191","14.00999","61.50964","1.795044","4.052029","12.79009","0","1.65","9.87","30","0.185","0.035","0.055","1.666666667","1.5","0.222222222","0.2","0.091666667","0.0825","0.456666667","0.411","13.33333333","16.71732523","90","0.471893491","1.644444444","1.827160494","3.666666667","4.074074074","18.26666667","20.2962963","1.048652202","1.165169114","21.93333333","24.37037037"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00039","","","","20","3.58","15","0","4","0","0.09","","","","","","","","","","","","","0.09","3.67","4","","0.0225","0.0225","0.266666667","0.2","0","0","0.006","0.0045","0.238666667","0.179","0","2.452316076","75","","0","0","0.2","0.266666667","7.955555556","10.60740741","","","8.155555556","10.87407407"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00040","","","","20","3.44","14","2","0","0.14","0","","","","","","","","","","","","","0.14","3.58","2","0.07","","0.07","0.142857143","0.1","0.142857143","0.1","0.01","0.007","0.245714286","0.172","100","3.910614525","70","","0.311111111","0.444444444","0.311111111","0.444444444","7.644444444","10.92063492","","","7.955555556","11.36507937"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00041","","","","20","2.47","12","5","7","0.5","0.2","27.54491018","2.912348","1.538446","0.97522","108.1581","120.8087","13.7489","54.09136","5.304442","8.280287","13.61613","0.433565","0.7","3.17","12","0.1","0.028571429","0.058333333","1","0.6","0.416666667","0.25","0.058333333","0.035","0.205833333","0.1235","41.66666667","22.08201893","60","0.192814371","1.111111111","1.851851852","1.555555556","2.592592593","5.488888889","9.148148148","0.428476381","0.714127301","7.044444444","11.74074074"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00042","","","","20","1.1","7","0","6","0","0.13","","","","","","","","","","","","","0.13","1.23","6","","0.021666667","0.021666667","0.857142857","0.3","0","0","0.018571429","0.0065","0.157142857","0.055","0","10.56910569","35","","0","0","0.288888889","0.825396825","2.444444444","6.984126984","","","2.733333333","7.80952381"
"","","PEP2012MAR-AT01","","","","","","","","","PEP2012MAR-AT01-00043","","","","20","2.32","8","6","10","1.5","0.41","30","3.879026","1.712634","1.098991","129.0232","116.3221","22.56432","57.75045","2.336762","3.889973","12.15964","0.09175","1.91","4.23","16","0.25","0.041","0.119375","2","0.8","0.75","0.3","0.23875","0.0955","0.29","0.116","37.5","45.1536643","40","0.573","3.333333333","8.333333333","4.244444444","10.61111111","5.155555556","12.88888889","1.273333333","3.183333333","9.4","23.5"
