"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","treatment_dap120"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00023","","","","120","76","11.44","106","19.68","3.54","23.22","34.66","0.185660377","1.394736842","0.883333333","0.305526316","0.1935","0.150526316","0.095333333","66.99365263","63.33333333","7.288888889","11.50877193","8.6","13.57894737","4.237037037","6.69005848","12.83703704","20.26900585","5.454752","49.4194336","1.7008748","1.3954053","191.126709","138.8598022","38.6848679","4.9904242","9.0755196","33.1302109","0.613203","50.9","11.8","23.1827112","5.38302554","1.993713163","3.147968152","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00024","","","","120","66","12.39","108","28.78","5.69","34.47","46.86","0.266481481","1.636363636","0.9","0.522272727","0.28725","0.187727273","0.10325","73.55953905","55","10.65925926","19.38047138","12.76666667","23.21212121","4.588888889","8.343434343","17.35555556","31.55555556","4.1647491","46.6402283","1.4137869","1.0531631","209.7289429","130.1908875","37.3471298","7.8805056","12.7871552","30.5978775","0.4299021","47","9.9","21.06382979","7.260702128","2.689148936","4.889361702","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00027","","","","120","46","7.7","9","1.36","1.1","2.46","10.16","0.151111111","0.195652174","0.075","0.053478261","0.0205","0.167391304","0.064166667","24.21259843","38.33333333","0.503703704","1.314009662","0.911111111","2.376811594","2.851851852","7.439613527","3.762962963","9.816425121","3.6687469","0","1.0611758","1.0818696","124.8074951","86.1877136","66.7684937","0.9542198","2.3325","15.5242643","0.4607773","50.4","19","37.6984127","0.927380952","0.343474427","0.896020244","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00028","","","","120","39","12.82","13","3.21","1.08","4.29","17.11","0.246923077","0.333333333","0.108333333","0.11","0.03575","0.328717949","0.106833333","25.07305669","32.5","1.188888889","3.658119658","1.588888889","4.888888889","4.748148148","14.60968661","6.337037037","19.4985755","3.8016014","1.5221863","1.1307139","1.1216779","198.1356201","117.5043335","59.834919","2.1302633","4.0141983","24.3424187","0.4433584","44.1","16.3","36.96145125","1.585646259","0.587276392","1.807004283","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00031","","","","120","88","18.33","67","12.76","3.23","15.99","34.32","0.190447761","0.761363636","0.558333333","0.181704545","0.13325","0.208295455","0.15275","46.59090909","73.33333333","4.725925926","6.444444444","5.922222222","8.075757576","6.788888889","9.257575758","12.71111111","17.33333333","3.4006672","0","0.7843537","1.0756373","176.2265625","104.6147003","55.868576","3.090168","5.5499558","23.1884346","0.5243044","51.1","15.6","30.52837573","4.88148728","1.807958252","2.465397616","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00032","","","","120","75","20.56","70","15.02","2.71","17.73","38.29","0.214571429","0.933333333","0.583333333","0.2364","0.14775","0.274133333","0.171333333","46.30451815","62.5","5.562962963","8.900740741","6.566666667","10.50666667","7.614814815","12.1837037","14.18148148","22.69037037","3.3696709","0","0.7271671","0.9885802","144.8956299","96.0731964","59.501236","3.1963873","5.6916766","19.5858002","0.4083271","50.5","14.3","28.31683168","5.020574257","1.859471947","2.975155116","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00035","","","","120","56","8.5","6","0.81","1.2","2.01","10.51","0.135","0.107142857","0.05","0.035892857","0.01675","0.151785714","0.070833333","19.1246432","46.66666667","0.3","0.642857143","0.744444444","1.595238095","3.148148148","6.746031746","3.892592593","8.341269841","3.606142","","1.2807708","0.8787169","171.0197754","129.8537292","53.1929512","7.1617498","11.5397282","14.5631781","0.3538923","51.2","12.2","23.828125","0.478945313","0.177387153","0.380115327","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00036","","","","120","71","23.49","20","5.05","3.69","8.74","32.23","0.2525","0.281690141","0.166666667","0.123098592","0.072833333","0.33084507","0.19575","27.11759231","59.16666667","1.87037037","3.161189358","3.237037037","5.471048513","8.7","14.70422535","11.93703704","20.17527387","3.487608","","1.1704898","0.9371433","147.8955078","105.5162964","53.851532","4.8846493","7.996326","19.9744511","0.4994459","50.7","12.4","24.45759369","2.137593688","0.791701366","1.338086816","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00039","","","","120","106","19.46","161","36.57","8.63","45.2","64.66","0.227142857","1.518867925","1.341666667","0.426415094","0.376666667","0.183584906","0.162166667","69.90411383","88.33333333","13.54444444","15.33333333","16.74074074","18.95178197","7.207407407","8.15932914","23.94814815","27.11111111","3.4106884","0.0704041","1.1929092","1.1468902","143.5279541","102.9725494","59.8095589","1.546854","3.5466809","22.100256","0.335516","50.5","15.5","30.69306931","13.87326733","5.138247158","5.816883575","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00040","","","","120","95","19.4","180","42.52","7.62","50.14","69.54","0.236222222","1.894736842","1.5","0.527789474","0.417833333","0.204210526","0.161666667","72.10238712","79.16666667","15.74814815","19.89239766","18.57037037","23.45730994","7.185185185","9.076023392","25.75555556","32.53333333","3.199482","0","1.0460696","0.9786","130.2341309","98.1634827","58.4173431","2.5796556","4.5940924","21.4139004","0.5570498","50.8","15","29.52755906","14.80511811","5.483377078","6.926371046","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00043","","","","120","80","20.71","5","0.45","0.95","1.4","22.11","0.09","0.0625","0.041666667","0.0175","0.011666667","0.258875","0.172583333","6.331976481","66.66666667","0.166666667","0.25","0.518518519","0.777777778","7.67037037","11.50555556","8.188888889","12.28333333","6.1182079","","1.4489512","1.3385582","116.2138672","114.9728241","60.8143501","0.7505198","2.5169363","18.5653477","0.80972","51.7","17.4","33.655706","0.471179884","0.174511068","0.261766602","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00044","","","","120","75","22.18","15","2.13","1.67","3.8","25.98","0.142","0.2","0.125","0.050666667","0.031666667","0.295733333","0.184833333","14.62663587","62.5","0.788888889","1.262222222","1.407407407","2.251851852","8.214814815","13.1437037","9.622222222","15.39555556","4.2926826","","1.2319374","1.1355534","132.2075195","109.0096588","57.7623749","1.6014757","3.7336712","23.8490677","0.5092993","52.8","17.3","32.76515152","1.245075758","0.461139169","0.737822671","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00047","","","","120","64","10.12","22","3.3","1.8","5.1","15.22","0.15","0.34375","0.183333333","0.0796875","0.0425","0.158125","0.084333333","33.50854139","53.33333333","1.222222222","2.291666667","1.888888889","3.541666667","3.748148148","7.027777778","5.637037037","10.56944444","4.7640953","43.2076416","1.5252485","1.1753125","112.9714355","112.4488068","44.2648239","6.6947069","11.1866541","25.5126095","0.7304897","50","11.8","23.6","1.2036","0.445777778","0.835833333","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00048","","","","120","51","10.31","26","4.05","1.57","5.62","15.93","0.155769231","0.509803922","0.216666667","0.110196078","0.046833333","0.202156863","0.085916667","35.27934714","42.5","1.5","3.529411765","2.081481481","4.897603486","3.818518519","8.984749455","5.9","13.88235294","2.9869556","37.5372925","1.1074052","0.7306528","82.4813232","89.3152313","36.1981277","11.3116465","16.9774895","24.8543339","0.3247728","51.4","11.2","21.78988327","1.22459144","0.453552385","1.067182083","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00051","","","","120","32","5.03","13","1.7","0.86","2.56","7.59","0.130769231","0.40625","0.108333333","0.08","0.021333333","0.1571875","0.041916667","33.72859025","26.66666667","0.62962963","2.361111111","0.948148148","3.555555556","1.862962963","6.986111111","2.811111111","10.54166667","5.2301559","29.3893738","1.7144852","1.3215752","158.7174072","125.6882477","50.2778969","2.1885538","4.5708504","28.5916348","0.9653568","50.5","14.3","28.31683168","0.724910891","0.268485515","1.006820682","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00052","","","","120","32","3.86","10","1.41","1.62","3.03","6.89","0.141","0.3125","0.083333333","0.0946875","0.02525","0.120625","0.032166667","43.97677794","26.66666667","0.522222222","1.958333333","1.122222222","4.208333333","1.42962963","5.361111111","2.551851852","9.569444444","4.9636288","23.1721497","1.5611186","1.2189698","242.7598267","132.6531677","53.7528877","2.0637102","4.3517375","26.4262695","0.9559889","50.3","14.9","29.6222664","0.897554672","0.332427656","1.246603711","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00055","","","","120","76","17.79","32","6.03","2.01","8.04","25.83","0.1884375","0.421052632","0.266666667","0.105789474","0.067","0.234078947","0.14825","31.12659698","63.33333333","2.233333333","3.526315789","2.977777778","4.701754386","6.588888889","10.40350877","9.566666667","15.10526316","4.8885899","25.9868774","1.4784136","1.1947031","85.0256348","95.7320557","57.2402077","2.8044262","4.8451777","18.9796696","0.9150887","50.8","15.2","29.92125984","2.405669291","0.890988626","1.406824147","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00056","","","","120","90","16.48","20","3.89","3.32","7.21","23.69","0.1945","0.222222222","0.166666667","0.080111111","0.060083333","0.183111111","0.137333333","30.43478261","75","1.440740741","1.920987654","2.67037037","3.560493827","6.103703704","8.138271605","8.774074074","11.69876543","3.2588482","22.2353821","1.1809964","1.0114293","107.1452637","97.798111","57.1149788","2.8804255","4.883883","22.2041187","0.6968842","50.3","14.8","29.42345924","2.121431412","0.785715338","1.04762045","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00059","","","","120","54","17.87","13","3.35","1.05","4.4","22.27","0.257692308","0.240740741","0.108333333","0.081481481","0.036666667","0.330925926","0.148916667","19.75752133","45","1.240740741","2.757201646","1.62962963","3.621399177","6.618518519","14.70781893","8.248148148","18.32921811","5.4023323","9.9127808","1.7006321","1.2592163","41.1965332","106.9722137","58.8751945","2.4986744","4.8810301","16.6267891","0.4724312","49.3","14.4","29.20892495","1.285192698","0.475997295","1.057771768","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00060","","","","120","61","35.12","57","9.57","3.19","12.76","47.88","0.167894737","0.93442623","0.475","0.209180328","0.106333333","0.575737705","0.292666667","26.64995823","50.83333333","3.544444444","6.972677596","4.725925926","9.296903461","13.00740741","25.58834244","17.73333333","34.8852459","3.8305721","0.1209717","1.207437","0.9624753","40.3602295","103.9477844","58.7511101","3.8067112","6.6003518","16.7380886","0.2927103","51.7","12.8","24.7582205","3.159148936","1.170055162","2.301747859","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00063","","","","120","64","16.18","44","4.75","4.1","8.85","25.03","0.107954545","0.6875","0.366666667","0.13828125","0.07375","0.2528125","0.134833333","35.35757091","53.33333333","1.759259259","3.298611111","3.277777778","6.145833333","5.992592593","11.23611111","9.27037037","17.38194444","4.5236683","","1.4401932","1.2283854","287.8040161","139.5372009","56.5781937","2.9227982","5.753387","19.736948","0.8963861","50.1","13.9","27.74451098","2.455389222","0.909403415","1.705131404","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00064","","","","120","65","17.67","46","5.28","3.66","8.94","26.61","0.114782609","0.707692308","0.383333333","0.137538462","0.0745","0.271846154","0.14725","33.59639233","54.16666667","1.955555556","3.61025641","3.311111111","6.112820513","6.544444444","12.08205128","9.855555556","18.19487179","6.8786201","","1.8011451","1.3771067","189.3151245","141.5861511","52.2343102","2.7272263","5.6236758","22.4982529","1.0701752","50.7","13.3","26.23274162","2.345207101","0.868595222","1.603560411","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00067","","","","120","39","11.98","10","1.23","1.41","2.64","14.62","0.123","0.256410256","0.083333333","0.067692308","0.022","0.307179487","0.099833333","18.05745554","32.5","0.455555556","1.401709402","0.977777778","3.008547009","4.437037037","13.65242165","5.414814815","16.66096866","3.7730484","","1.1129208","1.2481909","239.5274658","128.8711853","58.3490791","2.3847876","4.611083","22.2001762","0.8629332","43.5","14.2","32.64367816","0.861793103","0.319182631","0.982100403","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00068","","","","120","37","14.28","27","4.33","1.38","5.71","19.99","0.16037037","0.72972973","0.225","0.154324324","0.047583333","0.385945946","0.119","28.56428214","30.83333333","1.603703704","5.201201201","2.114814815","6.858858859","5.288888889","17.15315315","7.403703704","24.01201201","3.4944344","","0.9883323","1.0448184","231.3361816","118.6974487","55.1502113","3.8153276","6.3451772","22.1540451","0.6404047","50.8","14.5","28.54330709","1.629822835","0.603638087","1.957745147","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00071","","","","120","66","18.13","69","9.93","3.35","13.28","31.41","0.143913043","1.045454545","0.575","0.201212121","0.110666667","0.27469697","0.151083333","42.27952881","55","3.677777778","6.686868687","4.918518519","8.942760943","6.714814815","12.20875421","11.63333333","21.15151515","3.4941883","50.6892395","1.2585144","0.9760513","118.9724121","94.7156067","52.8611221","4.8945656","8.0661774","22.318737","0.8500376","50.7","14","27.61341223","3.667061144","1.358170794","2.469401444","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00072","","","","120","94","20.67","86","13.48","9.02","22.5","43.17","0.156744186","0.914893617","0.716666667","0.239361702","0.1875","0.219893617","0.17225","52.11952745","78.33333333","4.992592593","6.373522459","8.333333333","10.63829787","7.655555556","9.773049645","15.98888889","20.41134752","2.9633522","48.2626648","1.1288915","0.8905191","109.6086426","87.4398193","51.4649048","5.3457937","8.5895491","23.4712257","0.6650524","51.6","14.5","28.10077519","6.322674419","2.341731266","2.98944417","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00075","","","","120","45","15.98","46","5.87","1.91","7.78","23.76","0.127608696","1.022222222","0.383333333","0.172888889","0.064833333","0.355111111","0.133166667","32.74410774","37.5","2.174074074","5.797530864","2.881481481","7.683950617","5.918518519","15.78271605","8.8","23.46666667","3.531002","0","1.193047","1.1000614","174.5606689","124.4882813","52.1921043","2.7240286","5.0912108","25.5883179","0","51.2","13.8","26.953125","2.096953125","0.776649306","2.071064815","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00076","","","","120","41","13.21","22","3.58","1.68","5.26","18.47","0.162727273","0.536585366","0.183333333","0.128292683","0.043833333","0.322195122","0.110083333","28.47861397","34.16666667","1.325925926","3.880758808","1.948148148","5.701897019","4.892592593","14.3197832","6.840740741","20.02168022","4.7777157","0","1.3777008","1.2483668","181.2602539","137.940155","51.2459488","2.4095612","5.3362961","24.9796715","0","50.9","13.2","25.93320236","1.364086444","0.505217201","1.478684492","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00079","","","","120","27","12.57","13","2.12","2.05","4.17","16.74","0.163076923","0.481481481","0.108333333","0.154444444","0.03475","0.465555556","0.10475","24.91039427","22.5","0.785185185","3.489711934","1.544444444","6.864197531","4.655555556","20.69135802","6.2","27.55555556","3.3991508","0","1.1643362","1.0439014","105.1928711","98.8872223","53.2782021","3.5920115","6.2476082","23.4805622","0.5597467","50.7","14","27.61341223","1.15147929","0.426473811","1.89543916","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST01-00080","","","","120","36","13.23","23","3.57","1.76","5.33","18.56","0.155217391","0.638888889","0.191666667","0.148055556","0.044416667","0.3675","0.11025","28.71767241","30","1.322222222","4.407407407","1.974074074","6.580246914","4.9","16.33333333","6.874074074","22.91358025","4.6045551","1.5624084","1.3046699","1.2560225","152.3603516","126.4771271","49.4301605","2.6445599","5.6665788","30.7826748","0.9369793","50.5","14.6","28.91089109","1.540950495","0.570722406","1.902408019","1"
