"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00011","","","","10","7","41","33","8.45","0.85","0.48","20.91581684","9.3","9.78","74","0.206097561","0.025757576","0.125675676","10.57142857","7.4","5.857142857","4.1","1.328571429","0.93","0.068571429","0.048","55.40540541","95.09202454","70","1.945170966","37.55555556","53.65079365","41.33333333","59.04761905","2.133333333","3.047619048","8.645204294","12.35029185","43.46666667","62.0952381","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00012","","","","10","8","26","26","6.81","0.95","8.04","21.05105704","7.76","15.8","52","0.261923077","0.036538462","0.149230769","6.5","5.2","3.25","2.6","0.97","0.776","1.005","0.804","50","49.11392405","80","1.633562026","30.26666667","37.83333333","34.48888889","43.11111111","35.73333333","44.66666667","7.260275672","9.075344591","70.22222222","87.77777778","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00013","","","","10","8","9","28","1.63","0.93","3.9","16.48877805","2.56","6.46","37","0.181111111","0.033214286","0.069189189","4.625","3.7","1.125","0.9","0.32","0.256","0.4875","0.39","24.32432432","39.62848297","80","0.422112718","7.244444444","9.055555556","11.37777778","14.22222222","17.33333333","21.66666667","1.876056525","2.345070656","28.71111111","35.88888889","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00014","","","","10","5","5","5","0.57","0.18","1.73","16.75726896","0.75","2.48","10","0.114","0.036","0.075","2","1","1","0.5","0.15","0.075","0.346","0.173","50","30.24193548","50","0.125679517","2.533333333","5.066666667","3.333333333","6.666666667","7.688888889","15.37777778","0.558575632","1.117151264","11.02222222","22.04444444","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00015","","","","10","6","9","4","2.38","0.15","2.02","24.63782497","2.53","4.55","13","0.264444444","0.0375","0.194615385","2.166666667","1.3","1.5","0.9","0.421666667","0.253","0.336666667","0.202","69.23076923","55.6043956","60","0.623336972","10.57777778","17.62962963","11.24444444","18.74074074","8.977777778","14.96296296","2.770386541","4.617310902","20.22222222","33.7037037","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00016","","","","10","6","13","4","1.81","0.14","5.39","20.67916625","1.95","7.34","17","0.139230769","0.035","0.114705882","2.833333333","1.7","2.166666667","1.3","0.325","0.195","0.898333333","0.539","76.47058824","26.56675749","60","0.403243742","8.044444444","13.40740741","8.666666667","14.44444444","23.95555556","39.92592593","1.792194408","2.986990681","32.62222222","54.37037037","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00017","","","","10","7","0","5","0","0.35","3.29","20.13016158","0.35","3.64","5","","0.07","0.07","0.714285714","0.5","0","0","0.05","0.035","0.47","0.329","0","9.615384615","70","0.070455566","0","0","1.555555556","2.222222222","14.62222222","20.88888889","0.313135847","0.447336924","16.17777778","23.11111111","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00018","","","","10","8","0","3","0","0.1","6.74","","0.1","6.84","3","","0.033333333","0.033333333","0.375","0.3","0","0","0.0125","0.01","0.8425","0.674","0","1.461988304","80","","0","0","0.444444444","0.555555556","29.95555556","37.44444444","","","30.4","38","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00019","","","","10","6","9","1","3.87","0.07","2.01","27.04295704","3.94","5.95","10","0.43","0.07","0.394","1.666666667","1","1.5","0.9","0.656666667","0.394","0.335","0.201","90","66.21848739","60","1.065492507","17.2","28.66666667","17.51111111","29.18518519","8.933333333","14.88888889","4.735522255","7.892537092","26.44444444","44.07407407","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00020","","","","10","7","6","7","1.26","0.25","8.09","30.81545491","1.51","9.6","13","0.21","0.035714286","0.116153846","1.857142857","1.3","0.857142857","0.6","0.215714286","0.151","1.155714286","0.809","46.15384615","15.72916667","70","0.465313369","5.6","8","6.711111111","9.587301587","35.95555556","51.36507937","2.068059418","2.954370598","42.66666667","60.95238095","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00021","","","","10","3","4","4","0.71","0.1","1.48","25.34318375","0.81","2.29","8","0.1775","0.025","0.10125","2.666666667","0.8","1.333333333","0.4","0.27","0.081","0.493333333","0.148","50","35.37117904","30","0.205279788","3.155555556","10.51851852","3.6","12","6.577777778","21.92592593","0.912354615","3.04118205","10.17777778","33.92592593","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00022","","","","10","5","3","9","0.24","0.17","3.64","25.26992696","0.41","4.05","12","0.08","0.018888889","0.034166667","2.4","1.2","0.6","0.3","0.082","0.041","0.728","0.364","25","10.12345679","50","0.103606701","1.066666667","2.133333333","1.822222222","3.644444444","16.17777778","32.35555556","0.460474225","0.920948449","18","36","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00023","","","","10","6","10","4","2.04","0.18","3.97","28.01511911","2.22","6.19","14","0.204","0.045","0.158571429","2.333333333","1.4","1.666666667","1","0.37","0.222","0.661666667","0.397","71.42857143","35.86429725","60","0.621935644","9.066666667","15.11111111","9.866666667","16.44444444","17.64444444","29.40740741","2.764158419","4.606930698","27.51111111","45.85185185","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00024","","","","10","7","11","6","3.39","0.2","5.83","26.32551173","3.59","9.42","17","0.308181818","0.033333333","0.211176471","2.428571429","1.7","1.571428571","1.1","0.512857143","0.359","0.832857143","0.583","64.70588235","38.1104034","70","0.945085871","15.06666667","21.52380952","15.95555556","22.79365079","25.91111111","37.01587302","4.200381649","6.000545213","41.86666667","59.80952381","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00025","","","","10","8","4","5","0.43","0.15","3.83","24.57694605","0.58","4.41","9","0.1075","0.03","0.064444444","1.125","0.9","0.5","0.4","0.0725","0.058","0.47875","0.383","44.44444444","13.15192744","80","0.142546287","1.911111111","2.388888889","2.577777778","3.222222222","17.02222222","21.27777778","0.633539054","0.791923817","19.6","24.5","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00026","","","","10","8","4","12","0.56","0.34","2.5","23.69583561","0.9","3.4","16","0.14","0.028333333","0.05625","2","1.6","0.5","0.4","0.1125","0.09","0.3125","0.25","25","26.47058824","80","0.21326252","2.488888889","3.111111111","4","5","11.11111111","13.88888889","0.947833424","1.184791781","15.11111111","18.88888889","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00027","","","","10","6","12","6","1.38","0.14","4.78","28.3793876","1.52","6.3","18","0.115","0.023333333","0.084444444","3","1.8","2","1.2","0.253333333","0.152","0.796666667","0.478","66.66666667","24.12698413","60","0.431366692","6.133333333","10.22222222","6.755555556","11.25925926","21.24444444","35.40740741","1.917185296","3.195308826","28","46.66666667","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00028","","","","10","5","7","4","1.78","0.11","5.63","26.23048623","1.89","7.52","11","0.254285714","0.0275","0.171818182","2.2","1.1","1.4","0.7","0.378","0.189","1.126","0.563","63.63636364","25.13297872","50","0.49575619","7.911111111","15.82222222","8.4","16.8","25.02222222","50.04444444","2.203360843","4.406721687","33.42222222","66.84444444","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00029","","","","10","2","1","1","0.14","0.03","2.11","24.89499027","0.17","2.28","2","0.14","0.03","0.085","1","0.2","0.5","0.1","0.085","0.017","1.055","0.211","50","7.456140351","20","0.042321483","0.622222222","3.111111111","0.755555556","3.777777778","9.377777778","46.88888889","0.188095482","0.94047741","10.13333333","50.66666667","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00030","","","","10","4","4","1","0.44","0.04","2.64","23.20267973","0.48","3.12","5","0.11","0.04","0.096","1.25","0.5","1","0.4","0.12","0.048","0.66","0.264","80","15.38461538","40","0.111372863","1.955555556","4.888888889","2.133333333","5.333333333","11.73333333","29.33333333","0.494990501","1.237476252","13.86666667","34.66666667","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00031","","","","10","6","1","4","0.3","0.21","3.92","","0.51","4.43","5","0.3","0.0525","0.102","0.833333333","0.5","0.166666667","0.1","0.085","0.051","0.653333333","0.392","20","11.51241535","60","","1.333333333","2.222222222","2.266666667","3.777777778","17.42222222","29.03703704","","","19.68888889","32.81481481","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00032","","","","10","7","1","4","0.78","0.13","6.57","27.8120645","0.91","7.48","5","0.78","0.0325","0.182","0.714285714","0.5","0.142857143","0.1","0.13","0.091","0.938571429","0.657","20","12.1657754","70","0.253089787","3.466666667","4.952380952","4.044444444","5.777777778","29.2","41.71428571","1.124843498","1.606919282","33.24444444","47.49206349","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00033","","","","10","8","4","19","0.56","0.51","3.68","18.73910662","1.07","4.75","23","0.14","0.026842105","0.046521739","2.875","2.3","0.5","0.4","0.13375","0.107","0.46","0.368","17.39130435","22.52631579","80","0.200508441","2.488888889","3.111111111","4.755555556","5.944444444","16.35555556","20.44444444","0.891148626","1.113935782","21.11111111","26.38888889","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00034","","","","10","8","8","18","1.06","0.67","1.67","22.16056789","1.73","3.4","26","0.1325","0.037222222","0.066538462","3.25","2.6","1","0.8","0.21625","0.173","0.20875","0.167","30.76923077","50.88235294","80","0.383377824","4.711111111","5.888888889","7.688888889","9.611111111","7.422222222","9.277777778","1.703901442","2.129876803","15.11111111","18.88888889","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00035","","","","10","6","11","6","2.43","0.32","7.05","24.27436679","2.75","9.8","17","0.220909091","0.053333333","0.161764706","2.833333333","1.7","1.833333333","1.1","0.458333333","0.275","1.175","0.705","64.70588235","28.06122449","60","0.667545087","10.8","18","12.22222222","20.37037037","31.33333333","52.22222222","2.966867052","4.94477842","43.55555556","72.59259259","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00036","","","","10","5","16","5","3.05","0.18","3.41","27.44132856","3.23","6.64","21","0.190625","0.036","0.153809524","4.2","2.1","3.2","1.6","0.646","0.323","0.682","0.341","76.19047619","48.64457831","50","0.886354912","13.55555556","27.11111111","14.35555556","28.71111111","15.15555556","30.31111111","3.939355167","7.878710333","29.51111111","59.02222222","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00037","","","","10","9","10","22","0.95","0.63","1.54","24.74119052","1.58","3.12","32","0.095","0.028636364","0.049375","3.555555556","3.2","1.111111111","1","0.175555556","0.158","0.171111111","0.154","31.25","50.64102564","90","0.39091081","4.222222222","4.691358025","7.022222222","7.802469136","6.844444444","7.604938272","1.737381379","1.930423754","13.86666667","15.40740741","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00038","","","","10","9","7","23","0.86","0.85","2.15","22.22222222","1.71","3.86","30","0.122857143","0.036956522","0.057","3.333333333","3","0.777777778","0.7","0.19","0.171","0.238888889","0.215","23.33333333","44.30051813","90","0.38","3.822222222","4.24691358","7.6","8.444444444","9.555555556","10.61728395","1.688888889","1.87654321","17.15555556","19.0617284","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00039","","","","10","6","9","3","1.41","0.18","1.69","26.13438263","1.59","3.28","12","0.156666667","0.06","0.1325","2","1.2","1.5","0.9","0.265","0.159","0.281666667","0.169","75","48.47560976","60","0.415536684","6.266666667","10.44444444","7.066666667","11.77777778","7.511111111","12.51851852","1.846829706","3.07804951","14.57777778","24.2962963","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00040","","","","10","7","15","18","2.17","0.36","1.24","25.71244166","2.53","3.77","33","0.144666667","0.02","0.076666667","4.714285714","3.3","2.142857143","1.5","0.361428571","0.253","0.177142857","0.124","45.45454545","67.10875332","70","0.650524774","9.644444444","13.77777778","11.24444444","16.06349206","5.511111111","7.873015873","2.891221218","4.130316025","16.75555556","23.93650794","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00041","","","","10","5","0","0","0","0","3.15","","0","3.15","0","","","","0","0","0","0","0","0","0.63","0.315","","0","50","","0","0","0","0","14","28","","","14","28","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00042","","","","10","7","0","3","0","0.16","1.63","32.51738898","0.16","1.79","3","","0.053333333","0.053333333","0.428571429","0.3","0","0","0.022857143","0.016","0.232857143","0.163","0","8.938547486","70","0.052027822","0","0","0.711111111","1.015873016","7.244444444","10.34920635","0.231234766","0.33033538","7.955555556","11.36507937","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00043","","","","10","5","2","5","0.28","0.21","6.97","30.16936937","0.49","7.46","7","0.14","0.042","0.07","1.4","0.7","0.4","0.2","0.098","0.049","1.394","0.697","28.57142857","6.568364611","50","0.14782991","1.244444444","2.488888889","2.177777778","4.355555556","30.97777778","61.95555556","0.657021822","1.314043644","33.15555556","66.31111111","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00044","","","","10","9","7","3","0.8","0.2","7.59","33.85936182","1","8.59","10","0.114285714","0.066666667","0.1","1.111111111","1","0.777777778","0.7","0.111111111","0.1","0.843333333","0.759","70","11.64144354","90","0.338593618","3.555555556","3.950617284","4.444444444","4.938271605","33.73333333","37.48148148","1.504860525","1.67206725","38.17777778","42.41975309","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00045","","","","10","9","10","25","1.61","0.3","5.91","19.00983181","1.91","7.82","35","0.161","0.012","0.054571429","3.888888889","3.5","1.111111111","1","0.212222222","0.191","0.656666667","0.591","28.57142857","24.42455243","90","0.363087788","7.155555556","7.950617284","8.488888889","9.432098765","26.26666667","29.18518519","1.6137235","1.793026111","34.75555556","38.61728395","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00046","","","","10","9","15","13","3.03","0.33","3.53","20.56232894","3.36","6.89","28","0.202","0.025384615","0.12","3.111111111","2.8","1.666666667","1.5","0.373333333","0.336","0.392222222","0.353","53.57142857","48.76632801","90","0.690894252","13.46666667","14.96296296","14.93333333","16.59259259","15.68888889","17.43209877","3.070641122","3.411823469","30.62222222","34.02469136","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00047","","","","10","8","20","9","3.21","0.3","8.71","27.90871122","3.51","12.22","29","0.1605","0.033333333","0.121034483","3.625","2.9","2.5","2","0.43875","0.351","1.08875","0.871","68.96551724","28.72340426","80","0.979595764","14.26666667","17.83333333","15.6","19.5","38.71111111","48.38888889","4.35375895","5.442198688","54.31111111","67.88888889","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00048","","","","10","8","16","10","4.31","0.32","4.28","27.20375362","4.63","8.91","26","0.269375","0.032","0.178076923","3.25","2.6","2","1.6","0.57875","0.463","0.535","0.428","61.53846154","51.9640853","80","1.259533793","19.15555556","23.94444444","20.57777778","25.72222222","19.02222222","23.77777778","5.597927967","6.997409959","39.6","49.5","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00049","","","","10","6","5","20","0.67","0.83","3.89","20.80410011","1.5","5.39","25","0.134","0.0415","0.06","4.166666667","2.5","0.833333333","0.5","0.25","0.15","0.648333333","0.389","20","27.82931354","60","0.312061502","2.977777778","4.962962963","6.666666667","11.11111111","17.28888889","28.81481481","1.386940007","2.311566679","23.95555556","39.92592593","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00050","","","","10","8","11","10","1.67","0.4","2.98","25.78487647","2.07","5.05","21","0.151818182","0.04","0.098571429","2.625","2.1","1.375","1.1","0.25875","0.207","0.3725","0.298","52.38095238","40.99009901","80","0.533746943","7.422222222","9.277777778","9.2","11.5","13.24444444","16.55555556","2.372208635","2.965260794","22.44444444","28.05555556","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00051","","","","10","6","15","10","2.21","0.38","9.68","26.13869307","2.59","12.27","25","0.147333333","0.038","0.1036","4.166666667","2.5","2.5","1.5","0.431666667","0.259","1.613333333","0.968","60","21.10839446","60","0.676992151","9.822222222","16.37037037","11.51111111","19.18518519","43.02222222","71.7037037","3.008854002","5.01475667","54.53333333","90.88888889","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00052","","","","10","6","16","6","2.13","0.15","3.94","27.80802078","2.28","6.22","22","0.133125","0.025","0.103636364","3.666666667","2.2","2.666666667","1.6","0.38","0.228","0.656666667","0.394","72.72727273","36.65594855","60","0.634022874","9.466666667","15.77777778","10.13333333","16.88888889","17.51111111","29.18518519","2.817879439","4.696465732","27.64444444","46.07407407","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00053","","","","10","7","14","30","1.64","0.96","4.32","18.63032775","2.6","6.92","44","0.117142857","0.032","0.059090909","6.285714286","4.4","2","1.4","0.371428571","0.26","0.617142857","0.432","31.81818182","37.57225434","70","0.484388522","7.288888889","10.41269841","11.55555556","16.50793651","19.2","27.42857143","2.152837873","3.075482676","30.75555556","43.93650794","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00054","","","","10","9","10","41","1.22","1.42","4.51","21.12204626","2.64","7.15","51","0.122","0.034634146","0.051764706","5.666666667","5.1","1.111111111","1","0.293333333","0.264","0.501111111","0.451","19.60784314","36.92307692","90","0.557622021","5.422222222","6.024691358","11.73333333","13.03703704","20.04444444","22.27160494","2.478320095","2.753688994","31.77777778","35.30864198","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00055","","","","10","9","47","39","6.56","1.13","8.37","20.29086911","7.69","16.06","86","0.139574468","0.028974359","0.089418605","9.555555556","8.6","5.222222222","4.7","0.854444444","0.769","0.93","0.837","54.65116279","47.88293898","90","1.560367835","29.15555556","32.39506173","34.17777778","37.97530864","37.2","41.33333333","6.934968154","7.705520171","71.37777778","79.30864198","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00056","","","","10","6","25","14","4.38","0.3","2.21","20.86452189","4.68","6.89","39","0.1752","0.021428571","0.12","6.5","3.9","4.166666667","2.5","0.78","0.468","0.368333333","0.221","64.1025641","67.9245283","60","0.976459624","19.46666667","32.44444444","20.8","34.66666667","9.822222222","16.37037037","4.339820553","7.233034255","30.62222222","51.03703704","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00057","","","","10","4","0","11","0","0.35","1.61","","0.35","1.96","11","","0.031818182","0.031818182","2.75","1.1","0","0","0.0875","0.035","0.4025","0.161","0","17.85714286","40","","0","0","1.555555556","3.888888889","7.155555556","17.88888889","","","8.711111111","21.77777778","1",""
